MaxReturn,LossBefore,LossAfter,ProcessExecTime,EnvExecTime,KLBefore,KL,TotalEnvSteps,PolicyExecTime,Iteration,NumTrajs,AverageReturn,dLoss,GradNorm,Entropy,AverageDiscountedReturn,StdReturn,MinReturn
50.00000000000001,-0.1789971888065338,-0.17797912657260895,0.12419867515563965,5.978826284408569,0.0,0.0012029819190502167,7600,4.504762649536133,0,304,18.947368421052637,-0.0010180622339248657,0.2284113727362145,1.5862404108047485,11.241430767528959,16.187954209715475,-20.0
50.000000000000014,-0.17578844726085663,-0.17767269909381866,0.12394833564758301,5.896585941314697,0.0011798363411799073,0.0013966704718768597,15200,4.467111110687256,1,304,23.421052631578952,0.0018842518329620361,0.24061546642675952,1.5846301317214966,11.869939351677823,15.940071285166116,-9.999999999999996
60.500000000000014,-0.17945900559425354,-0.17942048609256744,0.12544608116149902,5.721621751785278,0.0013415636494755745,0.0016155377961695194,22795,4.570595026016235,2,304,32.11842105263159,-3.851950168609619e-05,0.259613772334426,1.5834732055664062,17.64188322424918,11.986524347281732,10.000000000000004
64.9,-0.17407861351966858,-0.17733894288539886,0.12343645095825195,5.395603895187378,0.0015205882955342531,0.0013945425162091851,30342,4.4902379512786865,3,304,35.665789473684214,0.0032603293657302856,0.290999050858023,1.5824799537658691,21.748125775193206,15.578599969455222,3.552713678800501e-15
69.39999999999999,-0.17991937696933746,-0.1787102371454239,0.12612366676330566,5.467939138412476,0.0013422417687252164,0.0014848553109914064,37955,4.584798336029053,4,312,39.45384615384616,-0.0012091398239135742,0.3048949709195622,1.5790749788284302,23.234151152033185,14.375938696733117,10.000000000000002
74.50000000000001,-0.17778131365776062,-0.1777138113975525,0.12690329551696777,5.02599024772644,0.0013132387539371848,0.001526106963865459,45591,4.608133316040039,5,328,46.985365853658536,-6.750226020812988e-05,0.28512216977953153,1.5787023305892944,32.198513547133736,12.401151814632613,20.000000000000007
69.1,-0.18113620579242706,-0.1794048249721527,0.12324142456054688,5.094242572784424,0.0015441224677488208,0.0015035781543701887,53101,4.4339892864227295,6,320,48.97500000000001,-0.001731380820274353,0.31933900691784634,1.5732097625732422,29.230980498588462,12.595708594596811,20.000000000000014
69.6,-0.17788802087306976,-0.17721326649188995,0.1255934238433838,5.110689878463745,0.0014540344709530473,0.001521737896837294,60707,4.505831956863403,7,328,50.9609756097561,-0.0006747543811798096,0.35273675512374064,1.5681294202804565,30.41647627661792,11.194159584546004,29.999999999999993
74.10000000000002,-0.17674186825752258,-0.17702364921569824,0.12476158142089844,4.773780107498169,0.001271054265089333,0.0011446934659034014,68302,4.44649863243103,8,376,58.09574468085108,0.0002817809581756592,0.34401688215159776,1.5709234476089478,39.243206735529505,11.343457340927868,30.000000000000014
72.5,-0.1726875603199005,-0.17549771070480347,0.1238858699798584,4.796106576919556,0.001100644818507135,0.001168717397376895,75825,4.4804847240448,9,384,61.41041666666666,0.002810150384902954,0.3588731964726184,1.5679124593734741,39.42523867531013,8.517169903185106,39.99999999999999
75.00000000000001,-0.1743093729019165,-0.17412611842155457,0.12485146522521973,4.875185251235962,0.0009922966128215194,0.0009611031273379922,83361,4.540598154067993,10,456,64.67368421052632,-0.00018325448036193848,0.29918174712110435,1.5709964036941528,43.66553563879233,8.501899195789415,40.0
75.60000000000001,-0.17605428397655487,-0.1729835569858551,0.12648487091064453,4.7079572677612305,0.0009560236940160394,0.000995446927845478,90982,4.543148994445801,11,456,64.34912280701755,-0.003070726990699768,0.32474978440472596,1.5683057308197021,45.48808429553696,8.473883982970753,49.99999999999998
76.70000000000002,-0.1751517951488495,-0.17375053465366364,0.13364529609680176,4.9893639087677,0.001012174878269434,0.0009932072134688497,98543,4.729510307312012,12,448,64.17678571428571,-0.001401260495185852,0.31649346753348634,1.5661303997039795,45.20918794976126,8.5601650324426,49.999999999999986
75.70000000000002,-0.17327839136123657,-0.1722564995288849,0.12686634063720703,4.67724347114563,0.0009112410480156541,0.0009181522764265537,106077,4.522515535354614,13,488,66.33770491803278,-0.0010218918323516846,0.2966256363446606,1.5669878721237183,47.8279443283695,7.496560171487314,40.00000000000001
75.80000000000001,-0.17703697085380554,-0.17235808074474335,0.1263432502746582,4.7755186557769775,0.000859539897646755,0.0007986014243215322,113582,4.529757738113403,14,520,66.91538461538461,-0.004678890109062195,0.2747037918829338,1.5658924579620361,48.56199023955651,8.016852072962513,40.0
75.9,-0.17072641849517822,-0.17199085652828217,0.12627601623535156,4.69683051109314,0.0008202476310543716,0.0008825096301734447,121138,4.476442098617554,15,512,66.63125,0.0012644380331039429,0.3139093506677682,1.5624912977218628,48.70232331702858,8.105859666778102,40.0
77.3,-0.17489099502563477,-0.17222966253757477,0.12732863426208496,4.723192930221558,0.0007051932625472546,0.0007230582414194942,128803,4.490414381027222,16,616,69.39610389610388,-0.0026613324880599976,0.32675563486884845,1.567518711090088,52.95295165483703,6.229286539757218,49.99999999999999
76.80000000000001,-0.1702444851398468,-0.1683611273765564,0.12850189208984375,4.7726006507873535,0.0007461418281309307,0.0005934603977948427,136397,4.591577768325806,17,600,68.67466666666665,-0.0018833577632904053,0.2997804808360718,1.5653681755065918,52.50617084463164,7.873264351941676,40.00000000000001
76.50000000000001,-0.1677686870098114,-0.16913311183452606,0.12909293174743652,4.8219475746154785,0.0005598554853349924,0.0006124753854237497,143988,4.606563091278076,18,640,69.38624999999999,0.0013644248247146606,0.3869205453446278,1.5638136863708496,53.70337426407815,7.39118975114968,49.999999999999964
77.6,-0.17062178254127502,-0.16844743490219116,0.1286003589630127,4.836337566375732,0.0005550007335841656,0.0006142458296380937,151519,4.589049339294434,19,680,70.78705882352943,-0.0021743476390838623,0.34097215205367337,1.5647711753845215,54.49227417686657,5.154273800285015,49.99999999999999
77.5,-0.16851165890693665,-0.16794908046722412,0.12743163108825684,4.956274747848511,0.0005722956266254187,0.0005373593885451555,159061,4.546339511871338,20,736,71.69347826086955,-0.0005625784397125244,0.3376800607655196,1.564770221710205,54.94688167531045,3.990717608668415,50.000000000000014
77.6,-0.17215803265571594,-0.16670027375221252,0.1275043487548828,4.862926244735718,0.0005324378726072609,0.0005625949124805629,166598,4.464871644973755,21,744,71.78817204301075,-0.005457758903503418,0.2947882318232643,1.5632492303848267,55.14747679059731,3.9705054921098326,49.99999999999999
77.5,-0.16162331402301788,-0.16691550612449646,0.12528395652770996,4.827444314956665,0.0005123542505316436,0.0005184072069823742,174121,4.409876823425293,22,816,72.62450980392157,0.005292192101478577,0.36146682910112793,1.5646365880966187,57.14091982993823,3.1034274624372666,63.20000000000001
77.70000000000005,-0.1692311316728592,-0.1691708117723465,0.12743234634399414,4.882441997528076,0.0005365433171391487,0.0005574338720180094,181693,4.47919487953186,23,800,72.128,-6.031990051269531e-05,0.38232005932004437,1.5626423358917236,56.75296143786919,4.984818552364778,49.99999999999998
77.90000000000002,-0.16350840032100677,-0.16566593945026398,0.12982583045959473,4.968362092971802,0.0005413878825493157,0.0005264474311843514,189250,4.585368871688843,24,816,72.59117647058825,0.002157539129257202,0.32487634552764916,1.5597938299179077,57.020467382574886,2.8755938156122802,62.99999999999999
77.60000000000001,-0.1646558940410614,-0.1647702157497406,0.12758255004882812,4.870210886001587,0.0005078848917037249,0.0004701235156971961,196799,4.491575241088867,25,824,72.67087378640777,0.00011432170867919922,0.28896448823393167,1.5589150190353394,57.71591797747274,3.2292543570485073,62.39999999999999
78.1,-0.16221827268600464,-0.16508851945400238,0.12691974639892578,4.871917009353638,0.00044553811312653124,0.0004996735951863229,204326,4.4615349769592285,26,888,73.21891891891893,0.0028702467679977417,0.5127766484829864,1.558659553527832,58.871880605193425,2.755290194605455,64.00000000000001
77.6,-0.16625569760799408,-0.16382215917110443,0.12681007385253906,4.839678525924683,0.0005120140849612653,0.0004785780038218945,211840,4.4525206089019775,27,856,72.69719626168227,-0.0024335384368896484,0.32733152187355913,1.5564017295837402,58.54310560483823,4.672817756334106,50.00000000000001
78.20000000000002,-0.16462303698062897,-0.16202130913734436,0.12862873077392578,5.000635862350464,0.0004269304045010358,0.00040363194420933723,219392,4.511122703552246,28,976,73.72786885245903,-0.002601727843284607,0.4250222164289677,1.5599488019943237,60.01234404633267,3.2440933031972965,50.00000000000001
78.20000000000002,-0.1601519137620926,-0.1626032441854477,0.12805938720703125,4.875261545181274,0.0004208083264529705,0.00044441927457228303,226929,4.453937530517578,29,928,73.50258620689655,0.0024513304233551025,0.33042345152109004,1.556900978088379,59.52721702974716,2.8438215305712875,62.50000000000002
78.2,-0.1631830632686615,-0.1625489443540573,0.1298971176147461,5.072940826416016,0.00042498973198235035,0.0004042335494887084,234491,4.56269383430481,30,992,73.90161290322582,-0.000634118914604187,0.3892901069797169,1.557263731956482,59.886800669582534,2.3895938334507387,62.2
77.80000000000004,-0.16189292073249817,-0.16262882947921753,0.13144397735595703,5.12798285484314,0.0004128396976739168,0.00041033935849554837,242070,4.633686780929565,31,960,73.60083333333336,0.0007359087467193604,0.3975358260593915,1.55498206615448,59.23617880204965,3.309216821579129,49.99999999999999
78.00000000000003,-0.15980979800224304,-0.1596374362707138,0.12764477729797363,4.969435930252075,0.0003997464955318719,0.00036594862467609346,249621,4.445424795150757,32,976,73.81065573770492,-0.00017236173152923584,0.39378726749282683,1.5557063817977905,59.86560599775626,2.7864369215090945,60.9
77.9,-0.16135644912719727,-0.15940730273723602,0.13022136688232422,5.008340120315552,0.00038600273546762764,0.00039982350426726043,257163,4.598050355911255,33,952,73.66218487394958,-0.0019491463899612427,0.3734500747384572,1.552657127380371,59.8461312338966,3.059576276387263,60.000000000000014
77.90000000000003,-0.16068711876869202,-0.16085276007652283,0.12897944450378418,4.931680202484131,0.0003842543810606003,0.0004023835645057261,264683,4.528339624404907,34,992,73.85483870967742,0.00016564130783081055,0.4340023490800339,1.554801344871521,60.77608666999439,3.1220690729972858,49.99999999999999
77.90000000000003,-0.1623658686876297,-0.16021715104579926,0.12787628173828125,5.004193305969238,0.00038442289223894477,0.0004017717146780342,272184,4.471573352813721,35,1040,74.23000000000002,-0.0021487176418304443,0.42196338731565713,1.5545713901519775,60.66441822881812,2.19571786053604,68.60000000000001
78.2,-0.16079019010066986,-0.16160981357097626,0.12898540496826172,4.821239709854126,0.0004385221400298178,0.0004049288691021502,279697,4.533613681793213,36,928,73.43706896551724,0.0008196234703063965,0.382899464634454,1.5509543418884277,60.31585714306653,3.7199724269559833,49.99999999999998
77.70000000000005,-0.16255146265029907,-0.15980401635169983,0.13036274909973145,5.065768241882324,0.0003590114938560873,0.0003284501435700804,287228,4.566959857940674,37,1088,74.4625,-0.002747446298599243,0.31403190723996777,1.5526249408721924,61.55432480115654,2.354717964253154,63.70000000000001
78.2,-0.1572190374135971,-0.15785431861877441,0.1302952766418457,5.066251039505005,0.00033188736415468156,0.0003080329915974289,294777,4.54731011390686,38,1080,74.3340740740741,0.0006352812051773071,0.33264045589788177,1.5513445138931274,61.499808617676265,3.1466187134520127,50.00000000000001
78.60000000000002,-0.15953166782855988,-0.16015510261058807,0.12945199012756348,4.9529869556427,0.0003266478597652167,0.00037863641045987606,302301,4.494127511978149,39,1040,74.13538461538464,0.0006234347820281982,0.41988213311566347,1.550281047821045,61.36162961241785,3.199828397765727,50.00000000000001
78.30000000000001,-0.15803644061088562,-0.1560821682214737,0.13167357444763184,5.0121238231658936,0.0003762290289159864,0.00034057191805914044,309914,4.586474180221558,40,1056,74.23257575757576,-0.0019542723894119263,0.40668626781645745,1.5497952699661255,61.654247451223696,2.7494764298317302,62.89999999999998
78.50000000000001,-0.15689899027347565,-0.157401442527771,0.12911629676818848,4.9832305908203125,0.00033732751035131514,0.0003818791883531958,317444,4.485893964767456,41,1064,74.33834586466165,0.0005024522542953491,0.38035897346501024,1.5485965013504028,61.41550588969839,2.452671454523888,62.49999999999999
78.5,-0.15896674990653992,-0.15820172429084778,0.12844634056091309,4.814417123794556,0.00039072177605703473,0.00037964910734444857,324970,4.448929786682129,42,1032,74.01085271317831,-0.0007650256156921387,0.32182951089356826,1.5471686124801636,62.068269879223614,4.003743215791513,49.99999999999999
78.7,-0.15228210389614105,-0.1541815847158432,0.12844538688659668,4.9771506786346436,0.0003504292108118534,0.0003230403526686132,332480,4.442899942398071,43,1128,74.67375886524825,0.0018994808197021484,0.38220190054727804,1.547839641571045,62.25666832417591,2.2980610201847034,62.4
78.00000000000003,-0.1593102663755417,-0.1579168140888214,0.12767434120178223,4.970069885253906,0.00033071538200601935,0.0004237140528857708,340024,4.433642625808716,44,1120,74.61142857142859,-0.0013934522867202759,0.4625910767311462,1.5453979969024658,62.00988318779438,2.338103190753626,65.2
78.4,-0.15603359043598175,-0.15692824125289917,0.13126802444458008,5.05025053024292,0.00043118171743117273,0.0003472332318779081,347535,4.550657272338867,45,1096,74.5175182481752,0.0008946508169174194,0.32508463496515383,1.544097900390625,62.110944049282736,2.349123079442152,66.1
78.3,-0.15512385964393616,-0.15501561760902405,0.12871599197387695,5.011706352233887,0.0003322046541143209,0.0003618737973738462,355056,4.45803427696228,46,1136,74.70352112676058,-0.00010824203491210938,0.42285922564129447,1.5444092750549316,62.09637600854048,2.1808194600102344,68.8
78.69999999999999,-0.15615294873714447,-0.15536746382713318,0.12894725799560547,4.972975730895996,0.0003435460093896836,0.00036271990393288434,362572,4.439677476882935,47,1168,74.85205479452055,-0.0007854849100112915,0.5153326508640681,1.5468310117721558,62.705198836315105,2.2589917492157827,63.999999999999986
78.7,-0.1564696729183197,-0.1555294245481491,0.12957262992858887,5.0703113079071045,0.000350914488080889,0.0003819724952336401,370131,4.45878267288208,48,1248,75.15448717948719,-0.0009402483701705933,0.44648814408283,1.5475636720657349,63.19024777791617,1.8468387039894987,67.49999999999999
78.50000000000003,-0.15738120675086975,-0.1535712629556656,0.1297914981842041,4.978253602981567,0.00040513824205845594,0.00031329633202403784,377673,4.452453374862671,49,1144,74.72587412587414,-0.0038099437952041626,0.3442254398075762,1.544141173362732,62.479314696514415,2.0058555291286937,68.89999999999998
78.50000000000003,-0.15122397243976593,-0.15517830848693848,0.12852764129638672,4.959796905517578,0.00030574804986827075,0.0003249371366109699,385214,4.416426420211792,50,1144,74.72657342657344,0.003954336047172546,0.4620458164866416,1.5431197881698608,62.60946373227782,2.263821604851979,66.39999999999999
78.30000000000001,-0.15779581665992737,-0.156103253364563,0.12984371185302734,4.963553190231323,0.0003282192337792367,0.00037676389911212027,392760,4.504883527755737,51,1152,74.75972222222224,-0.0016925632953643799,0.3799235247629013,1.5438944101333618,62.93412863452613,2.265266707514345,67.59999999999997
78.50000000000001,-0.15523502230644226,-0.15567590296268463,0.1299889087677002,5.078467607498169,0.00038746578502468765,0.000343028805218637,400279,4.540345907211304,52,1120,74.62928571428573,0.0004408806562423706,0.3733082565037648,1.5408626794815063,62.15052179881846,2.104501855837747,66.4
78.70000000000002,-0.14977982640266418,-0.1530700922012329,0.13010597229003906,4.9810545444488525,0.00033843429991975427,0.00035432883305475116,407825,4.522212028503418,53,1128,74.64822695035463,0.0032902657985687256,0.4317874785913677,1.5414178371429443,62.74657484356224,2.3898011085788085,67.9
78.50000000000001,-0.14991438388824463,-0.15278834104537964,0.12963175773620605,5.085752964019775,0.00033012984204106033,0.0003089919628109783,415360,4.515016078948975,54,1248,75.16987179487181,0.0028739571571350098,0.4297687244756692,1.5446950197219849,63.5865576609235,2.028970304460857,65.9
78.60000000000001,-0.15377111732959747,-0.1521841436624527,0.12929105758666992,5.005819082260132,0.00031707913149148226,0.0003189705894328654,422869,4.485261917114258,55,1176,74.8918367346939,-0.0015869736671447754,0.5586689417186329,1.542790412902832,62.97872852014928,2.0613551517824007,68.1
78.7,-0.1510820835828781,-0.15240296721458435,0.12772631645202637,4.91423487663269,0.0003183143271598965,0.0003109022800344974,430385,4.396278619766235,56,1208,75.02251655629141,0.0013208836317062378,0.4111572009919423,1.5435831546783447,63.582475478622705,2.3960003146919804,63.60000000000003
78.60000000000001,-0.15372537076473236,-0.15481644868850708,0.13015985488891602,4.902107238769531,0.00032482825918123126,0.0003514405689202249,437894,4.4889655113220215,57,1120,74.56500000000001,0.0010910779237747192,0.37943679394228197,1.5410202741622925,62.95126863163004,3.022485377490337,49.999999999999986
78.30000000000001,-0.15323467552661896,-0.1510777473449707,0.12946152687072754,5.052948474884033,0.0003054497065022588,0.0002708928659558296,445425,4.454592227935791,58,1304,75.379754601227,-0.0021569281816482544,0.4508861761105336,1.5447605848312378,64.10696211081336,1.921820440314375,70.49999999999999
78.4,-0.1488962322473526,-0.1524507850408554,0.13177800178527832,4.99036979675293,0.00030005976441316307,0.0003369561745785177,452984,4.588732004165649,59,1192,74.92684563758391,0.0035545527935028076,0.6155486273050514,1.5427308082580566,63.74079746101196,2.3665916043563273,60.80000000000002
78.9,-0.15456341207027435,-0.15220299363136292,0.1303555965423584,4.997995615005493,0.00033519911812618375,0.0003222574305254966,460620,4.471373558044434,60,1192,74.87516778523492,-0.002360418438911438,0.4248323716090084,1.541152834892273,63.33698038159964,2.636371974250458,60.90000000000002
78.80000000000001,-0.15271538496017456,-0.1514470875263214,0.1294548511505127,4.973151445388794,0.00031131619471125305,0.00031309499172493815,468131,4.466425657272339,61,1216,75.05855263157896,-0.0012682974338531494,0.4249127800997652,1.5416969060897827,63.67512066614167,2.3375494387945888,62.79999999999999
78.5,-0.15134915709495544,-0.15268050134181976,0.13143539428710938,5.000132322311401,0.00031353678787127137,0.0003459119761828333,475681,4.553494215011597,62,1208,74.93377483443709,0.0013313442468643188,0.43262999635082966,1.5427254438400269,63.78081261636871,2.820569840909137,49.999999999999986
78.9,-0.15093815326690674,-0.15006457269191742,0.13141918182373047,5.065554141998291,0.0003224642714485526,0.00024655359447933733,483197,4.511463403701782,63,1296,75.3604938271605,-0.0008735805749893188,0.4877932275789224,1.5439563989639282,64.25275442996815,2.1361196510359997,62.19999999999999
78.3,-0.15063093602657318,-0.1516817808151245,0.1304490566253662,5.086117267608643,0.0002482972922734916,0.00030684564262628555,490725,4.524617671966553,64,1264,75.2354430379747,0.0010508447885513306,0.4232149500622722,1.5424363613128662,63.81912402912107,1.9805726044990275,68.9
79.0,-0.15284442901611328,-0.15059299767017365,0.13081693649291992,5.033349275588989,0.00029516243375837803,0.0002866816066671163,498240,4.492096900939941,65,1304,75.38957055214725,-0.0022514313459396362,0.4554954983841318,1.5433984994888306,64.29493618440104,2.010115935274201,68.0
78.7,-0.15102942287921906,-0.15061229467391968,0.13155579566955566,5.0499677658081055,0.000287378003122285,0.0003097828302998096,505786,4.546624660491943,66,1312,75.39878048780488,-0.00041712820529937744,0.3936210923434669,1.54254150390625,64.69211045353177,1.8900570324624484,67.49999999999999
79.0,-0.14768947660923004,-0.14905530214309692,0.13183283805847168,5.1817786693573,0.00029804956284351647,0.00032182212453335524,513317,4.543610095977783,67,1392,75.67183908045978,0.0013658255338668823,0.5534949729623527,1.542696475982666,64.85604148432067,1.726487383894997,70.0
79.1,-0.148326575756073,-0.14878636598587036,0.13075518608093262,5.061198472976685,0.0003189195704180747,0.00024000230769161135,520826,4.52557373046875,68,1344,75.53035714285716,0.0004597902297973633,0.5149214235293246,1.5419114828109741,64.90611580721959,2.052285570510399,64.8
78.5,-0.1478176862001419,-0.148540660738945,0.13151836395263672,5.0767083168029785,0.00024057771952357143,0.0002781189978122711,528332,4.522604465484619,69,1328,75.41807228915664,0.0007229745388031006,0.38942545686136665,1.5413850545883179,64.49772797080045,2.673076138640101,50.0
78.30000000000001,-0.15113548934459686,-0.14866894483566284,0.1315624713897705,5.126924514770508,0.0002813899773173034,0.0002488624886609614,535895,4.505021333694458,70,1336,75.47125748502994,-0.002466544508934021,0.47807143945551756,1.5386693477630615,64.4198758555955,2.0929623104830832,65.3
79.19999999999999,-0.14915668964385986,-0.14785850048065186,0.13231110572814941,5.035938024520874,0.00026097800582647324,0.0002666145155671984,543457,4.606512546539307,71,1256,75.11974522292995,-0.0012981891632080078,0.39862922975584175,1.5383622646331787,64.30165797589186,2.953254482261817,49.99999999999999
78.70000000000003,-0.14732752740383148,-0.14788928627967834,0.12922096252441406,4.971216201782227,0.00026218179846182466,0.0002659680612850934,550980,4.428531885147095,72,1280,75.29812500000001,0.0005617588758468628,0.44805547620680375,1.5379884243011475,64.25890281099343,2.1149016488657386,62.300000000000004
78.30000000000001,-0.14870432019233704,-0.14931820333003998,0.13312292098999023,5.216089487075806,0.00024445372400805354,0.00033109719515778124,558515,4.582339763641357,73,1400,75.69428571428574,0.0006138831377029419,0.5762350815931717,1.540283441543579,64.68209084627432,1.761418723179518,66.7
79.3,-0.14983825385570526,-0.14890196919441223,0.13036894798278809,5.066264629364014,0.00034738914109766483,0.000287860311800614,566059,4.483262777328491,74,1304,75.37177914110431,-0.0009362846612930298,0.4513329423388251,1.5361969470977783,64.30011053438385,2.177027556531202,67.20000000000003
