GradNorm,KL,KLBefore,AverageReturn,LossAfter,TotalEnvSteps,LossBefore,EnvExecTime,MinReturn,StdReturn,PolicyExecTime,NumTrajs,Iteration,Entropy,ProcessExecTime,EvalAvgReturn,AverageDiscountedReturn,dLoss,MaxReturn
0.22041988123868975,0.0010686791501939297,0.0013843518681824207,-79.67105263157895,-0.16543902456760406,144247,-0.1657560169696808,6.022022485733032,-129.5,21.995297438731818,4.568597316741943,304,18,1.5499922037124634,0.13890743255615234,,-37.70089338982815,-0.0003169924020767212,-34.5
0.23411431752287024,0.0011549403425306082,0.0009911978850141168,-73.86842105263158,-0.16708369553089142,151847,-0.16561640799045563,4.403919696807861,-130.99999999999997,26.361526044629166,3.1925344467163086,304,19,1.5484955310821533,0.09650492668151855,,-35.56553307819077,0.001467287540435791,-24.499999999999986
0.31623490632472995,0.0010930432472378016,0.0012790396576747298,-77.17105263157895,-0.16726630926132202,159447,-0.166082963347435,5.018232583999634,-138.5,24.839028160227972,3.6450488567352295,304,20,1.5427662134170532,0.11166214942932129,-20.975000000000023,-37.041225738338106,0.001183345913887024,-41.499999999999986
0.23259214321210295,0.001331723527982831,0.0010010107653215528,-65.55263157894737,-0.16671450436115265,167047,-0.1654268056154251,4.40266227722168,-105.49999999999997,18.964575519998846,3.146121025085449,304,21,1.5449522733688354,0.0928492546081543,,-31.431545482348724,0.001287698745727539,-29.5
0.25479794377010034,0.0010970914736390114,0.0013765909243375063,-61.88157894736842,-0.16437312960624695,174647,-0.16492362320423126,4.4630653858184814,-113.49999999999997,18.071289460635697,3.162593126296997,304,22,1.5404247045516968,0.09595751762390137,,-29.53303556979131,-0.000550493597984314,-17.999999999999993
0.20598315889750402,0.001197315170429647,0.0011084233410656452,-64.5657894736842,-0.16647031903266907,182247,-0.16739130020141602,4.643674373626709,-93.99999999999997,19.21285584289564,3.291511058807373,304,23,1.532078504562378,0.09784841537475586,,-31.49188474009402,-0.0009209811687469482,-22.0
0.32196501536135974,0.0010181795805692673,0.001189999864436686,-58.276315789473685,-0.16518017649650574,189847,-0.16051620244979858,4.700953960418701,-101.5,17.924805426684202,3.3119699954986572,304,24,1.5307486057281494,0.09883832931518555,,-26.930713844390283,0.004663974046707153,-34.0
0.24308064186024458,0.0011505609145388007,0.0010765002807602286,-56.9078947368421,-0.16548199951648712,197447,-0.16564112901687622,4.632103204727173,-91.99999999999999,15.067765901157262,3.2235329151153564,304,25,1.5256288051605225,0.09661746025085449,,-26.214969893053798,-0.00015912950038909912,-27.999999999999996
0.2418372013925564,0.0012268249411135912,0.001104811322875321,-50.63157894736842,-0.16471432149410248,205047,-0.16381016373634338,4.802561283111572,-75.5,11.036830810927132,3.331102132797241,304,26,1.5221977233886719,0.10118937492370605,,-24.490960186855137,0.0009041577577590942,-32.0
0.2674377352854706,0.0011308434186503291,0.0012863539159297943,-50.21052631578947,-0.16368013620376587,212647,-0.16728144884109497,4.788009405136108,-100.99999999999997,15.156478369499192,3.3259470462799072,304,27,1.5147552490234375,0.09880614280700684,,-22.091178611044743,-0.0036013126373291016,-21.999999999999996
0.31810851320490724,0.0011994988890364766,0.0011331826681271195,-46.8421052631579,-0.1642647534608841,220247,-0.16511698067188263,4.653784513473511,-77.0,13.318025607956413,3.2360599040985107,304,28,1.512784481048584,0.09652161598205566,,-20.993219507757157,-0.0008522272109985352,-18.999999999999996
0.38036877046291406,0.0012021118309348822,0.0012190794805064797,-44.19736842105263,-0.16417759656906128,227847,-0.1625080108642578,4.73792028427124,-61.999999999999986,10.143405605876092,3.289614677429199,304,29,1.5097415447235107,0.09864997863769531,,-20.118877962224094,0.0016695857048034668,-26.5
0.3168843952221408,0.0012719613732770085,0.0011854098411276937,-42.18421052631579,-0.1641087532043457,235447,-0.16373209655284882,5.295334577560425,-75.5,10.47642783424794,3.684307336807251,304,30,1.506085753440857,0.1136322021484375,,-18.9667104286477,0.0003766566514968872,-22.0
0.41578216474039587,0.0009567730012349784,0.0011907011503353715,-36.026315789473685,-0.16160987317562103,243047,-0.16292500495910645,5.1048619747161865,-57.50000000000001,8.744883743638374,3.5772159099578857,304,31,1.511447787284851,0.10893559455871582,,-15.75954287930762,-0.0013151317834854126,-16.0
0.3859210519226647,0.0011337798787280917,0.00097935413941741,-37.0921052631579,-0.16223230957984924,250647,-0.1643562912940979,4.674793720245361,-57.5,8.475083653645436,3.259197473526001,304,32,1.5099554061889648,0.09633564949035645,,-16.617794847665465,-0.0021239817142486572,-23.0
0.341174401623416,0.001169792260043323,0.0012201351346448064,-34.53947368421053,-0.16158312559127808,258247,-0.16451476514339447,4.670745611190796,-50.0,7.366693876520193,3.239638090133667,304,33,1.4992929697036743,0.09653043746948242,,-15.127256853222706,-0.002931639552116394,-17.500000000000004
0.3118650414786271,0.0011460448149591684,0.0011338508920744061,-33.9078947368421,-0.16177250444889069,265847,-0.15906214714050293,5.015160322189331,-57.49999999999999,8.028612699816605,3.4320149421691895,304,34,1.5059103965759277,0.10153341293334961,,-14.501695397148081,0.0027103573083877563,-23.0
0.40983154780972925,0.0009600513149052858,0.001164366607554257,-33.48684210526316,-0.16059750318527222,273447,-0.16042719781398773,4.866086006164551,-47.5,6.332338515930145,3.4159934520721436,304,35,1.5033389329910278,0.09915494918823242,,-14.976585691652701,0.00017030537128448486,-20.5
0.4306757201155902,0.0008245536591857672,0.0009675147011876106,-32.35526315789474,-0.16079726815223694,281047,-0.1596912443637848,4.573498487472534,-48.5,6.9886259988498844,3.1690289974212646,304,36,1.5020148754119873,0.09444570541381836,,-14.275458261374686,0.0011060237884521484,-20.0
0.3469319022809195,0.0010654754005372524,0.0008083221036940813,-30.18421052631579,-0.16078323125839233,288647,-0.16151972115039825,4.543753147125244,-54.5,6.466941289349176,3.1554203033447266,304,37,1.5034425258636475,0.09266972541809082,,-13.343044054128807,-0.0007364898920059204,-21.5
0.5315284870280912,0.0011987012112513185,0.0011356902541592717,-29.960526315789473,-0.16062095761299133,296247,-0.16455286741256714,4.540894269943237,-44.0,5.04503609468514,3.1491291522979736,304,38,1.4962393045425415,0.09194064140319824,,-13.248979931928226,-0.003931909799575806,-21.5
0.33374874085322465,0.0010376190766692162,0.0011722577037289739,-27.31578947368421,-0.1609564870595932,303847,-0.16242223978042603,4.9342334270477295,-41.0,4.717577785919909,3.4333841800689697,304,39,1.4988666772842407,0.10499310493469238,,-12.108277160694621,-0.0014657527208328247,-17.5
0.3205274149608935,0.001045917859300971,0.0010465147206559777,-28.894736842105264,-0.15915606915950775,311447,-0.15782363712787628,4.764617204666138,-44.0,5.844653308723194,3.2982711791992188,304,40,1.4965739250183105,0.10019636154174805,-20.00000000000001,-12.97880532519506,0.0013324320316314697,-15.999999999999998
0.48948618584497466,0.001234462484717369,0.0010945405811071396,-27.18421052631579,-0.16048385202884674,319047,-0.1614285558462143,5.055531978607178,-46.99999999999999,4.856386262914642,3.538665294647217,304,41,1.4906665086746216,0.10830307006835938,,-11.952975526352416,-0.0009447038173675537,-20.0
0.42738140308541905,0.001134069636464119,0.001194767071865499,-27.31578947368421,-0.16041569411754608,326647,-0.16174931824207306,5.794182300567627,-41.0,4.9939714348923525,4.033197641372681,304,42,1.49213445186615,0.12849974632263184,,-12.126863139090815,-0.0013336241245269775,-16.0
0.39168245373249166,0.0009377048118039966,0.0011321376077830791,-26.0,-0.15843819081783295,334247,-0.16074450314044952,5.187279939651489,-35.00000000000001,2.9801978033963494,3.6712565422058105,304,43,1.4942207336425781,0.11241436004638672,,-11.546133587399208,-0.002306312322616577,-21.5
0.5016427378122827,0.0011251306859776378,0.0009338277741335332,-25.763157894736842,-0.16038009524345398,341847,-0.16280466318130493,4.729971647262573,-36.5,3.85551014118151,3.308465003967285,304,44,1.4935585260391235,0.10114574432373047,,-11.36433929902431,-0.002424567937850952,-20.0
0.43014901533980987,0.0010680088307708502,0.0011219392763450742,-25.36842105263158,-0.1599356085062027,349447,-0.1600789874792099,5.337599515914917,-35.0,2.787859513106775,3.771273136138916,304,45,1.4899816513061523,0.11286473274230957,,-11.412508727254691,-0.00014337897300720215,-20.0
0.5768602149129626,0.0009211961878463626,0.00110326474532485,-25.68421052631579,-0.15794599056243896,357047,-0.15690253674983978,5.257535457611084,-38.00000000000001,3.3392030498773586,3.6565825939178467,304,46,1.4822062253952026,0.10958218574523926,,-11.0540815924315,0.0010434538125991821,-21.5
0.5263787339329757,0.0010893510188907385,0.0008792296866886318,-23.710526315789473,-0.15895113348960876,364647,-0.16018684208393097,5.238216161727905,-32.0,2.9549948324546693,3.6841163635253906,304,47,1.4900565147399902,0.11046361923217773,,-10.323245437227643,-0.0012357085943222046,-20.0
0.5218563079464364,0.001049584592692554,0.0011366426479071379,-24.06578947368421,-0.15911659598350525,372247,-0.15811482071876526,5.120333194732666,-30.5,2.5499511157119814,3.5842392444610596,304,48,1.485647201538086,0.1072235107421875,,-10.649519593368288,0.0010017752647399902,-20.0
0.49381300818741336,0.0009090474341064692,0.0010973337339237332,-24.30263157894737,-0.1574350744485855,379847,-0.15765729546546936,5.353609800338745,-30.500000000000004,2.7351019265242127,3.7551960945129395,304,49,1.4781248569488525,0.11211848258972168,,-10.671999829464102,-0.0002222210168838501,-20.0
0.459828657560505,0.0009611370624043047,0.0009392300853505731,-23.710526315789473,-0.1570204198360443,387447,-0.15482836961746216,5.1608076095581055,-32.0,2.5459761310416478,3.601714849472046,304,50,1.4751286506652832,0.10827207565307617,,-10.393547096307515,0.0021920502185821533,-20.0
0.438515063461154,0.000997163588181138,0.000939787074457854,-23.236842105263158,-0.15830661356449127,395047,-0.16185523569583893,5.199768781661987,-29.000000000000004,2.1080573562345313,3.626558542251587,304,51,1.4782837629318237,0.107757568359375,,-10.000950051992142,-0.0035486221313476562,-20.0
0.5088200833721622,0.0009231139556504786,0.001020065858028829,-23.43421052631579,-0.157786026597023,402647,-0.1590104103088379,5.667074203491211,-32.0,2.663523222290107,3.9910600185394287,304,52,1.4819769859313965,0.11981415748596191,,-10.271712959556675,-0.0012243837118148804,-20.0
0.46299477203321115,0.0009386268793605268,0.000960702367592603,-23.710526315789473,-0.15621846914291382,410247,-0.15622343122959137,5.944137096405029,-32.0,2.637362066603696,4.173584938049316,304,53,1.4707250595092773,0.1261153221130371,,-10.359161251468143,-4.9620866775512695e-06,-20.0
0.6015037460094311,0.0011242429027333856,0.0009202702203765512,-22.80263157894737,-0.1600339710712433,417847,-0.1585826426744461,6.072042465209961,-29.000000000000007,2.532783661269207,4.281012296676636,304,54,1.479043960571289,0.12980222702026367,,-9.997600711337002,0.0014513283967971802,-20.0
0.4535421361517875,0.0010633906349539757,0.0010893791913986206,-22.526315789473685,-0.15807726979255676,425447,-0.15984834730625153,6.174647569656372,-27.500000000000004,2.3618329423660414,4.3261168003082275,304,55,1.4839398860931396,0.13263273239135742,,-9.809923480207667,-0.0017710775136947632,-20.0
0.6370604658735168,0.0011684447526931763,0.0010815643472597003,-23.0,-0.15822863578796387,433047,-0.1554967314004898,5.105051755905151,-27.5,2.0932221447730828,3.5491721630096436,304,56,1.475692868232727,0.10566210746765137,,-9.85072994141576,0.00273190438747406,-20.0
0.4987248634563445,0.000971947971265763,0.001175599405542016,-22.723684210526315,-0.15622960031032562,440647,-0.15672749280929565,6.8325865268707275,-29.0,2.117276578721667,4.767157316207886,304,57,1.4662714004516602,0.14443492889404297,,-9.816649342906853,-0.0004978924989700317,-20.0
0.5189746744597589,0.001086094998754561,0.0009595619630999863,-22.486842105263158,-0.1567075103521347,448247,-0.15730662643909454,6.129296541213989,-27.500000000000004,2.1010236919217795,4.29262638092041,304,58,1.4672666788101196,0.13034605979919434,,-9.814084596027001,-0.0005991160869598389,-20.0
0.5068230601220397,0.001176142948679626,0.0010980104561895132,-22.289473684210527,-0.15752288699150085,455847,-0.15740574896335602,5.678844451904297,-27.5,1.87655752484285,3.971619129180908,304,59,1.4693914651870728,0.11693978309631348,,-9.652676891717494,0.00011713802814483643,-20.0
0.49199633739128135,0.0008695786236785352,0.0012063267640769482,-22.56578947368421,-0.15563306212425232,463447,-0.15753138065338135,6.018675327301025,-27.500000000000004,1.8179335167899149,4.203819274902344,304,60,1.465956687927246,0.12988018989562988,-20.00000000000001,-9.919461328702605,-0.0018983185291290283,-20.0
0.4693463589091577,0.0010401366744190454,0.000836893857922405,-22.605263157894736,-0.15655986964702606,471047,-0.15538662672042847,5.44409704208374,-30.500000000000004,2.5908693286455704,3.798492670059204,304,61,1.4677493572235107,0.11256289482116699,,-9.847092179856636,0.0011732429265975952,-20.0
0.5399045175276714,0.0010883532231673598,0.001035424298606813,-22.486842105263158,-0.15636801719665527,478647,-0.15395332872867584,5.629830598831177,-29.000000000000004,2.1290189305518643,3.923902750015259,304,62,1.4663243293762207,0.11620306968688965,,-10.00947045266495,0.002414688467979431,-20.0
0.5527762650826673,0.0011935229413211346,0.0011126548051834106,-21.855263157894736,-0.157601997256279,486247,-0.15928570926189423,5.389727354049683,-27.499999999999996,1.7692843287643398,3.7456812858581543,304,63,1.470683217048645,0.1114816665649414,,-9.59303513847102,-0.0016837120056152344,-20.0
0.48067887150159017,0.001083855051547289,0.0011911933543160558,-21.855263157894736,-0.1566172093153,493847,-0.15539111196994781,5.391943693161011,-29.000000000000004,2.1609814252375266,3.7636003494262695,304,64,1.471886157989502,0.1124122142791748,,-9.423427366961041,0.0012260973453521729,-20.0
0.5561860709383436,0.0011476380750536919,0.0010345681803300977,-21.38157894736842,-0.1583745926618576,501447,-0.16144049167633057,5.5306315422058105,-26.000000000000004,1.5912350819010301,3.8671257495880127,304,65,1.4816155433654785,0.11588454246520996,,-9.26550574720261,-0.0030658990144729614,-20.0
0.6148952975247652,0.0012668352574110031,0.0012019799323752522,-22.17105263157895,-0.15728557109832764,509047,-0.15620824694633484,5.215668439865112,-26.000000000000004,1.6751917242570749,3.629596471786499,304,66,1.469571828842163,0.10808277130126953,,-9.732569772524492,0.0010773241519927979,-20.0
0.6080288165243622,0.001187882968224585,0.0012875125976279378,-21.93421052631579,-0.15721499919891357,516647,-0.16056756675243378,4.520728588104248,-29.000000000000004,2.033182146264618,3.1742327213287354,304,67,1.4749386310577393,0.09823012351989746,,-9.587435090057044,-0.0033525675535202026,-20.0
0.5807432787016585,0.0013059566263109446,0.0012155895819887519,-22.25,-0.1594417691230774,524247,-0.1593114584684372,4.584190130233765,-29.0,2.1967380123120837,3.1840758323669434,304,68,1.4645119905471802,0.0967717170715332,,-9.344833970668315,0.00013031065464019775,-20.0
0.6857250243920496,0.0013217702507972717,0.0013172406470403075,-21.81578947368421,-0.15746384859085083,531847,-0.15836156904697418,4.328726053237915,-26.000000000000004,1.7600129060216811,3.0200939178466797,304,69,1.4678279161453247,0.09097480773925781,,-9.371694327241897,-0.000897720456123352,-20.0
0.6796200938018022,0.0011355041060596704,0.0012881633592769504,-21.42105263157895,-0.1560218185186386,539447,-0.15927058458328247,4.353826999664307,-26.000000000000004,1.4578567352067948,3.0329360961914062,304,70,1.4713279008865356,0.09110808372497559,,-9.326673281616344,-0.00324876606464386,-20.0
0.6317801072684472,0.001083996845409274,0.0011507117887958884,-21.30263157894737,-0.15764887630939484,547047,-0.15594382584095,4.740740776062012,-27.500000000000004,1.691851499347646,3.3867106437683105,304,71,1.472294807434082,0.10209202766418457,,-9.19476036549234,0.0017050504684448242,-20.0
0.5662097028894897,0.0011863241670653224,0.0010624888818711042,-21.460526315789473,-0.1572904884815216,554647,-0.15638943016529083,4.780338287353516,-29.0,1.8366931774945017,3.3466522693634033,304,72,1.4708220958709717,0.1023707389831543,,-9.386543438048166,0.0009010583162307739,-20.0
0.5037520009729822,0.0011549178743734956,0.0012033393140882254,-21.223684210526315,-0.15629349648952484,562247,-0.1530601978302002,4.670942068099976,-24.500000000000004,1.3263392855061675,3.2827253341674805,304,73,1.465070128440857,0.10295724868774414,,-9.240164460643742,0.003233298659324646,-20.0
0.5163244313786473,0.0010340175358578563,0.001174273667857051,-21.223684210526315,-0.15661895275115967,569847,-0.1579286903142929,6.757832288742065,-24.500000000000004,1.2338289164279834,5.157093286514282,304,74,1.4682148694992065,0.15691065788269043,,-9.219548662455772,-0.0013097375631332397,-20.0
0.5846126366393716,0.0011861055390909314,0.0009911407250910997,-21.38157894736842,-0.15718567371368408,577447,-0.15563827753067017,6.172616004943848,-27.500000000000004,1.8332966083789148,4.449928283691406,304,75,1.4709059000015259,0.13445067405700684,,-9.274337327596049,0.001547396183013916,-20.0
0.5442661158386105,0.0011435734340921044,0.00123644492123276,-21.30263157894737,-0.15798133611679077,585047,-0.1568935662508011,5.598050117492676,-27.500000000000007,1.4259783053832993,4.003161668777466,304,76,1.4781367778778076,0.12235236167907715,,-9.276289445179867,0.001087769865989685,-20.0
0.7056979160896791,0.0011759771732613444,0.0012071423698216677,-20.789473684210527,-0.15767818689346313,592647,-0.15553240478038788,5.858008623123169,-24.500000000000004,1.2754337701108043,4.170501470565796,304,77,1.4780741930007935,0.12879323959350586,,-9.007030643810722,0.0021457821130752563,-20.0
0.5266087159517043,0.001237728982232511,0.0012803642312064767,-20.907894736842106,-0.15586316585540771,600247,-0.15671834349632263,6.66072940826416,-23.000000000000004,1.117181976164598,4.6633384227752686,304,78,1.4643000364303589,0.14261293411254883,,-9.038515487006421,-0.000855177640914917,-20.0
0.6612019936986953,0.001062851632013917,0.0012101742904633284,-21.42105263157895,-0.15829111635684967,607847,-0.15339386463165283,6.708471059799194,-27.500000000000007,1.6121508834206961,4.765823125839233,304,79,1.4772133827209473,0.14535117149353027,,-9.265863392204182,0.004897251725196838,-20.0
0.548911340824069,0.0013865131186321378,0.001054147258400917,-20.86842105263158,-0.15867581963539124,615447,-0.1607469618320465,6.624903440475464,-27.500000000000007,1.4449740961360376,4.633613109588623,304,80,1.4813023805618286,0.14081716537475586,-20.00000000000001,-9.010353181347345,-0.0020711421966552734,-20.0
0.8558749673615592,0.0011053152848035097,0.0014809860149398446,-20.986842105263158,-0.15809640288352966,623047,-0.15827001631259918,5.610981702804565,-24.500000000000004,1.1555748290766674,3.9352564811706543,304,81,1.4742558002471924,0.11524200439453125,,-9.195790502009777,-0.00017361342906951904,-20.0
0.5377195465965037,0.0010999845108017325,0.0010745750041678548,-20.94736842105263,-0.15676161646842957,630647,-0.15597911179065704,5.4803626537323,-24.5,1.162967357578124,3.828800916671753,304,82,1.4827531576156616,0.11258196830749512,,-9.106066334951436,0.000782504677772522,-20.0
0.4816159903424195,0.001106511801481247,0.001119968481361866,-21.144736842105264,-0.15749195218086243,638247,-0.15904614329338074,5.440233945846558,-26.000000000000004,1.3950471352951814,3.806063175201416,304,83,1.4762934446334839,0.11079764366149902,,-9.162898277047377,-0.0015541911125183105,-20.0
0.7325175761717804,0.0014323311625048518,0.0010807031067088246,-21.30263157894737,-0.15868039429187775,645847,-0.15960295498371124,5.49326229095459,-24.500000000000004,1.20054523624307,3.834611415863037,304,84,1.482743740081787,0.11111688613891602,,-9.277297484296406,-0.0009225606918334961,-20.0
0.6467315377483093,0.0012835420202463865,0.0014486776199191809,-20.86842105263158,-0.15816393494606018,653447,-0.16045519709587097,5.667399883270264,-23.0,0.9506522035888655,3.97320556640625,304,85,1.479835033416748,0.1150212287902832,,-9.027207755412112,-0.002291262149810791,-20.0
0.658830453869639,0.0012546766083687544,0.0012032304657623172,-20.986842105263158,-0.15807920694351196,661047,-0.15923382341861725,5.6087470054626465,-29.000000000000004,1.9850985727389732,3.9378669261932373,304,86,1.491546869277954,0.11534285545349121,,-9.215270187456662,-0.0011546164751052856,-20.0
0.6142871039263001,0.0010818055598065257,0.0012782436097040772,-21.026315789473685,-0.15735028684139252,668647,-0.16003327071666718,5.7624077796936035,-26.0,1.4232439245252595,4.058398485183716,304,87,1.4868634939193726,0.11974978446960449,,-9.20585917780676,-0.002682983875274658,-20.0
0.540951485726449,0.0010951010044664145,0.0010692838113754988,-20.907894736842106,-0.1578105390071869,676247,-0.1585628092288971,5.579126358032227,-24.500000000000004,1.218580187402616,3.906202793121338,304,88,1.485668420791626,0.11507463455200195,,-9.044603402102245,-0.0007522702217102051,-20.0
0.6680012059153925,0.0011966421734541655,0.0009907539933919907,-20.907894736842106,-0.1595298945903778,683847,-0.16128422319889069,5.618336200714111,-24.500000000000004,1.312166063573263,3.954192638397217,304,89,1.4952117204666138,0.1163644790649414,,-9.181589706817633,-0.0017543286085128784,-20.0
0.49225931783261323,0.0011124643497169018,0.0011624917387962341,-20.789473684210527,-0.16010451316833496,691447,-0.15986309945583344,5.579440355300903,-26.0,1.3210421471590668,3.9310576915740967,304,90,1.5005581378936768,0.11951351165771484,,-8.995219443394713,0.00024141371250152588,-20.0
0.5667739601670809,0.0011069142492488027,0.0011702136835083365,-20.513157894736842,-0.15675130486488342,699047,-0.15561923384666443,5.711861848831177,-23.000000000000004,0.7904599103092419,4.0398619174957275,304,91,1.4915344715118408,0.11809372901916504,,-8.899591593282475,0.0011320710182189941,-20.0
0.597847654898776,0.0010736467083916068,0.0010908872354775667,-21.026315789473685,-0.15814903378486633,706647,-0.1588827222585678,5.529736280441284,-26.000000000000007,1.337453237849797,3.8912603855133057,304,92,1.4931739568710327,0.11458945274353027,,-9.215355179708977,-0.000733688473701477,-20.0
0.7757531850114436,0.0010839581955224276,0.0010370586533099413,-20.67105263157895,-0.15996786952018738,714247,-0.15736933052539825,5.653608560562134,-23.000000000000004,1.0716214705656502,4.002193927764893,304,93,1.4943222999572754,0.1150670051574707,,-9.008365770215772,0.0025985389947891235,-20.0
0.5008498500733292,0.0011379369534552097,0.0011433277977630496,-20.394736842105264,-0.15761718153953552,721847,-0.15999867022037506,5.74766731262207,-23.000000000000004,0.7447879841097321,4.018691539764404,304,94,1.4871984720230103,0.11947774887084961,,-8.793943733260928,-0.0023814886808395386,-20.0
0.4338963999721401,0.001098647597245872,0.0011153753148391843,-20.789473684210527,-0.15755435824394226,729447,-0.15926219522953033,5.629624843597412,-24.500000000000004,1.178935620242217,3.9557278156280518,304,95,1.4860687255859375,0.11708855628967285,,-9.06232230554111,-0.0017078369855880737,-20.0
0.7712922027128719,0.0011602559825405478,0.0009694471955299377,-20.236842105263158,-0.1601191759109497,737047,-0.16247202455997467,5.724856853485107,-23.000000000000004,0.646212060937299,4.050108194351196,304,96,1.4988528490066528,0.11835312843322754,,-8.792875699370477,-0.0023528486490249634,-20.0
