Iteration,EnvExecTime,GradNorm,TotalEnvSteps,LossAfter,Entropy,ProcessExecTime,AverageDiscountedReturn,KL,PolicyExecTime,StdReturn,KLBefore,AverageReturn,dLoss,EvalAvgReturn,NumTrajs,MinReturn,MaxReturn,LossBefore
184,3.1455605030059814,0.4306104166134119,925940,-0.16448833048343658,1.4793870449066162,0.07009434700012207,-7.088727254883963,0.0006185757811181247,2.3949620723724365,22.7363145650301,0.0005548843182623386,-20.899999999999988,-0.004799157381057739,,300,-75.99999999999997,18.000000000000014,-0.16928748786449432
185,3.144723892211914,0.44253310454474304,930940,-0.16285020112991333,1.4798699617385864,0.0713503360748291,-7.311538608544143,0.0004849800025112927,2.451584577560425,27.27985337203997,0.0006243851385079324,-20.85999999999998,-0.004712849855422974,,300,-77.0,24.500000000000032,-0.1675630509853363
186,3.1215531826019287,0.5268412633398862,935940,-0.16348063945770264,1.4822947978973389,0.07171249389648438,-3.2054785449321064,0.0005185169284231961,2.4659345149993896,27.522325483141866,0.000481696508359164,-17.539999999999985,0.0008395463228225708,,300,-86.5,24.500000000000025,-0.16264109313488007
187,2.899176597595215,0.4672097428923415,940940,-0.1658463031053543,1.476072072982788,0.06942558288574219,-2.779167107032462,0.0006058117724023759,2.37239933013916,33.95241375808206,0.0005149090429767966,-16.559999999999988,-0.002039209008216858,,300,-110.49999999999999,36.999999999999986,-0.16788551211357117
188,3.1228110790252686,0.43585121584734493,945940,-0.16179470717906952,1.4765965938568115,0.06998801231384277,-0.5881647555775065,0.0004995465860702097,2.4322543144226074,20.850649869968084,0.0005692201084457338,-15.479999999999992,-0.006194174289703369,,300,-60.0,21.500000000000007,-0.1679888814687729
189,3.203718662261963,0.465506117520952,951073,-0.1643587350845337,1.467932939529419,0.07194137573242188,-8.302872764178646,0.0007100081420503557,2.444855213165283,32.792684140461795,0.0005483423010446131,-23.742307692307683,-0.0035008639097213745,,312,-83.5,70.69999999999999,-0.16785959899425507
190,3.0994668006896973,0.5657619629480904,956073,-0.1609310507774353,1.4667373895645142,0.07148480415344238,-6.553341511170911,0.0005879807868041098,2.468026876449585,25.308702060753724,0.0006887491908855736,-20.859999999999985,-0.001337096095085144,,300,-70.99999999999997,29.000000000000025,-0.16226814687252045
191,3.1152753829956055,0.4433996336676425,961073,-0.16569411754608154,1.4731786251068115,0.07114958763122559,-10.569853546772384,0.0007652327185496688,2.468902349472046,27.272960968695717,0.0005532327922992408,-24.159999999999986,-0.004470020532608032,,300,-99.5,20.0,-0.17016413807868958
192,3.2065048217773438,0.515586375208161,966073,-0.16337276995182037,1.4740477800369263,0.07149577140808105,-7.6003185730798055,0.0005572200752794743,2.421494245529175,28.308330929251195,0.0007617509691044688,-21.27999999999999,-0.003280073404312134,,300,-65.99999999999999,41.000000000000014,-0.1666528433561325
193,3.0594727993011475,0.4492119983672955,971073,-0.16400256752967834,1.4666118621826172,0.07129526138305664,-3.575689154761563,0.0005465899594128132,2.4324021339416504,21.981028183413077,0.00053168780868873,-18.879999999999985,0.0017323046922683716,,300,-83.0,22.500000000000014,-0.16227026283740997
194,3.1673872470855713,0.4128039125580668,976073,-0.16293467581272125,1.471924066543579,0.07069516181945801,-9.812723768555948,0.0006412246730178595,2.3873932361602783,28.021777245563854,0.0005821968661621213,-24.499999999999986,-0.0036406368017196655,,300,-84.99999999999999,14.500000000000039,-0.16657531261444092
195,3.0341289043426514,0.5278797931383458,981073,-0.1643526554107666,1.4637207984924316,0.0695192813873291,-7.077068784980064,0.0006077723228372633,2.372981071472168,30.258777239009504,0.0006643558153882623,-23.419999999999987,0.0006478279829025269,,300,-91.99999999999997,28.5,-0.16370482742786407
196,3.16479229927063,0.4554012923185571,986073,-0.16182734072208405,1.4625355005264282,0.07149744033813477,-6.973384464598814,0.0007285514730028808,2.473845958709717,24.153889955864248,0.0005679570022039115,-19.859999999999985,-0.0007116645574569702,,300,-80.99999999999997,16.000000000000004,-0.16253900527954102
197,3.092287063598633,0.445380136230381,991073,-0.16271145641803741,1.473501205444336,0.07206606864929199,2.4589491898428433,0.0005883758421987295,2.454098701477051,23.058152571270746,0.0007073089363984764,-10.45999999999999,-0.00223715603351593,,300,-62.49999999999997,41.5,-0.16494861245155334
198,3.0308496952056885,0.5346264214853403,996073,-0.16218163073062897,1.4689806699752808,0.07059073448181152,-4.82669967764767,0.0005615137633867562,2.427919387817383,43.21110968258048,0.0006122651393525302,-19.89999999999999,0.0012959390878677368,,300,-197.50000000000003,27.500000000000004,-0.16088569164276123
199,3.1105542182922363,0.4270239253048484,1001073,-0.1613168567419052,1.4740561246871948,0.07246637344360352,2.6782332121970467,0.0005939925904385746,2.511275291442871,20.32978111047927,0.000557215535081923,-8.19999999999999,-0.00549297034740448,,300,-45.499999999999986,29.999999999999982,-0.1668098270893097
200,3.2308568954467773,0.508224860697844,1006073,-0.16537612676620483,1.469222903251648,0.07149291038513184,-11.750021765973711,0.0006907337810844183,2.4094886779785156,28.032367006729917,0.0006334066856652498,-27.07999999999999,0.0014706254005432129,-15.351000000000049,300,-90.99999999999999,36.5,-0.16390550136566162
201,3.1563806533813477,0.5050791426146862,1011102,-0.16383621096611023,1.4508262872695923,0.07378602027893066,0.028862294927629286,0.0006009583012200892,2.530186176300049,27.901730821585904,0.0007024295628070831,-13.226923076923063,-0.003551974892616272,,312,-87.49999999999997,32.50000000000002,-0.1673881858587265
202,3.06533145904541,0.3628291172021715,1016102,-0.16211271286010742,1.469191074371338,0.07229781150817871,2.848513932647399,0.0004769506340380758,2.504868984222412,29.275218188768463,0.0005660031456500292,-9.539999999999987,-0.003992721438407898,,300,-72.99999999999999,39.50000000000001,-0.16610543429851532
203,3.024955987930298,0.4949148243857953,1021102,-0.16450975835323334,1.4672549962997437,0.07206320762634277,-0.26151088301440895,0.0006960605387575924,2.4476847648620605,25.39921258622006,0.0005088446196168661,-15.09999999999999,-0.007194995880126953,,300,-69.49999999999997,34.49999999999998,-0.1717047542333603
204,3.0460169315338135,0.4885215617894207,1026102,-0.16425980627536774,1.4747802019119263,0.07229781150817871,0.12592883856936254,0.0007143413531593978,2.5085482597351074,22.978685776170924,0.0006682562525384128,-12.899999999999986,-0.00280800461769104,,300,-57.499999999999986,37.99999999999999,-0.16706781089305878
205,3.27823543548584,0.406299055191686,1031102,-0.16486969590187073,1.4639391899108887,0.07169103622436523,-7.756587128190834,0.0006431529764086008,2.4620251655578613,25.530092048404363,0.0007623180281370878,-24.879999999999992,0.0009874850511550903,,300,-84.99999999999999,26.499999999999996,-0.16388221085071564
206,3.118903875350952,0.43179538697995334,1036102,-0.16189409792423248,1.4672006368637085,0.07070088386535645,-3.6529887014830833,0.0006241025985218585,2.4230191707611084,27.112388312356398,0.0006147131789475679,-17.219999999999985,-0.005594342947006226,,300,-63.499999999999986,31.499999999999993,-0.1674884408712387
207,2.897681713104248,0.3270376442771555,1041124,-0.1604483425617218,1.4509848356246948,0.06276965141296387,-4.110950352131577,0.0005256776348687708,2.1305999755859375,23.968050726358662,0.0005924591096118093,-18.084615384615372,-0.0008995980024337769,,312,-76.5,54.80000000000001,-0.16134794056415558
208,2.7269680500030518,0.40136883105272264,1046124,-0.1625959277153015,1.4612493515014648,0.0646207332611084,-5.508554079205083,0.0004962749080732465,2.1799745559692383,29.351088565843686,0.0005606688209809363,-19.939999999999987,-0.0020014792680740356,,300,-76.5,37.99999999999999,-0.16459740698337555
209,2.86179256439209,0.43893026828479903,1051124,-0.16095438599586487,1.4662591218948364,0.06424474716186523,-12.169305188801708,0.0005357542540878057,2.1912765502929688,33.775648032273196,0.00048302882350981236,-28.65999999999999,0.0011075586080551147,,300,-95.0,42.5,-0.15984682738780975
210,3.0926806926727295,0.45035877127864304,1056124,-0.1641659438610077,1.4623355865478516,0.06857800483703613,-6.848190834519058,0.000660800258629024,2.325852155685425,26.35286701670237,0.0005293614231050014,-23.079999999999988,0.0007510334253311157,,300,-67.99999999999997,38.5,-0.16341491043567657
211,3.055011034011841,0.38180479880474916,1061124,-0.16369162499904633,1.468798279762268,0.06860494613647461,-5.929868155312481,0.000644020561594516,2.3494954109191895,26.250516185400997,0.0006505990750156343,-19.97999999999999,-0.004691898822784424,,300,-80.49999999999999,26.99999999999999,-0.16838352382183075
212,3.0741615295410156,0.4770540094540418,1066124,-0.16421589255332947,1.4739341735839844,0.07287406921386719,-0.5895958596035067,0.0006332112243399024,2.389434337615967,25.428849757706306,0.0006219043279998004,-15.559999999999992,0.0036580264568328857,,300,-64.5,29.50000000000001,-0.16055786609649658
213,3.387578248977661,0.45962238031855,1071124,-0.16377581655979156,1.476269006729126,0.07844257354736328,-4.334032333348894,0.000648866465780884,2.71370792388916,22.788558532737426,0.0006119885365478694,-18.039999999999985,-0.003058210015296936,,300,-87.99999999999997,23.50000000000001,-0.1668340265750885
214,2.958977699279785,0.3980741994275397,1076124,-0.16647905111312866,1.4715032577514648,0.0704488754272461,-4.706260690761253,0.0006833379156887531,2.501190662384033,26.698314553544378,0.0006810535560362041,-18.899999999999988,0.001890435814857483,,300,-67.49999999999999,30.99999999999999,-0.16458861529827118
215,3.1368610858917236,0.4485975377462091,1081124,-0.16482459008693695,1.473679542541504,0.07099461555480957,-6.0127004844017975,0.0007342426688410342,2.399945020675659,26.503086612694755,0.0007166141294874251,-22.579999999999988,-0.0015285015106201172,,300,-77.99999999999999,18.500000000000018,-0.16635309159755707
216,3.0815529823303223,0.6011258202461583,1086124,-0.16230027377605438,1.4764407873153687,0.07071781158447266,4.2817401523865835,0.0006203597877174616,2.425419330596924,24.294443809233414,0.0006670235889032483,-9.599999999999987,-0.00522400438785553,,300,-79.99999999999999,35.99999999999997,-0.1675242781639099
217,2.9050164222717285,0.3876299528116539,1091124,-0.16297468543052673,1.4748650789260864,0.07217073440551758,2.458267599757498,0.000588137423619628,2.4754350185394287,26.669833145334817,0.0006254781037569046,-10.69999999999999,-0.002573072910308838,,300,-66.99999999999997,38.999999999999986,-0.16554775834083557
218,2.976710796356201,0.5249686303452042,1096124,-0.16498033702373505,1.4752415418624878,0.07080268859863281,4.794381792270233,0.000582064560148865,2.403348922729492,28.751180845314856,0.0005622673779726028,-8.359999999999989,-0.0028234273195266724,,300,-92.49999999999997,31.500000000000025,-0.16780376434326172
219,3.4784750938415527,0.5173806150895286,1101124,-0.1637502759695053,1.4705710411071777,0.07742047309875488,-3.8266062745335505,0.0005936450324952602,2.6728782653808594,19.700497455648165,0.0005938351969234645,-18.979999999999986,-8.982419967651367e-05,,300,-52.99999999999999,10.000000000000025,-0.16384010016918182
220,3.073867082595825,0.4258877517962208,1106124,-0.16317811608314514,1.455842137336731,0.06981778144836426,-3.91484714291142,0.0006619186606258154,2.3962531089782715,28.301943396169808,0.0006403039442375302,-20.89999999999998,-0.00475725531578064,-14.115000000000144,300,-78.49999999999997,27.00000000000001,-0.16793537139892578
221,2.912702798843384,0.4720403566128397,1111124,-0.16279543936252594,1.4647846221923828,0.07137179374694824,1.5276890200073516,0.0005230225506238639,2.4488654136657715,26.280532719105974,0.0006036536069586873,-13.059999999999992,-6.833672523498535e-05,,300,-50.99999999999998,48.0,-0.16286377608776093
222,2.9518535137176514,0.4395813690386994,1116124,-0.16085746884346008,1.4687563180923462,0.06874918937683105,2.30644155463877,0.0004531501908786595,2.432931661605835,27.812903480219394,0.0004999475786462426,-12.819999999999988,-0.004596516489982605,,300,-95.0,29.5,-0.1654539853334427
223,3.046269178390503,0.43346447757396506,1121290,-0.16045889258384705,1.4529069662094116,0.07291650772094727,4.751179897401287,0.0005138352862559259,2.5517961978912354,31.785441245134983,0.0004822815244551748,-8.92692307692307,-0.003099113702774048,,312,-67.99999999999999,79.39999999999998,-0.1635580062866211
224,3.0104565620422363,0.5938082331608718,1126290,-0.16313296556472778,1.4593658447265625,0.07047128677368164,1.1243879864402928,0.0006051259115338326,2.450347423553467,20.70845238061019,0.0004951437003910542,-12.199999999999982,0.001932978630065918,,300,-58.499999999999986,39.999999999999986,-0.16119998693466187
225,3.0543811321258545,0.4404162317675089,1131290,-0.16128988564014435,1.4626591205596924,0.06978774070739746,-0.4511595284930971,0.0004398286109790206,2.4299657344818115,22.090033951988396,0.0005915003712289035,-13.979999999999992,-0.0059547871351242065,,300,-57.499999999999986,27.500000000000018,-0.16724467277526855
226,3.13581919670105,0.46272948197896896,1136290,-0.1600099802017212,1.4641543626785278,0.07265686988830566,4.78637973082985,0.00047549483133479953,2.5180535316467285,27.106707656961948,0.00044410210102796555,-11.079999999999991,-0.0036021173000335693,,300,-56.99999999999996,38.000000000000014,-0.16361209750175476
227,3.2755112648010254,0.5490503882747615,1141290,-0.16260333359241486,1.4610424041748047,0.07224345207214355,-2.9088608266210407,0.0005602756282314658,2.5365891456604004,26.769564807818593,0.0004757687565870583,-19.019999999999985,-0.002633988857269287,,300,-85.99999999999997,41.5,-0.16523732244968414
228,3.0294511318206787,0.5104363698012797,1146290,-0.16543208062648773,1.4653849601745605,0.07450461387634277,-0.07831033451418573,0.0006186586106196046,2.5106475353240967,22.66844502827664,0.0005614770343527198,-14.03999999999999,0.0006925612688064575,,300,-55.999999999999986,35.5,-0.16473951935768127
229,3.6293373107910156,0.4657721069580861,1151290,-0.16235359013080597,1.470848560333252,0.08211588859558105,-4.49218330631463,0.0005338737973943353,2.8777849674224854,22.606158452952588,0.0006175404996611178,-19.539999999999985,-0.0001359879970550537,,300,-65.99999999999997,21.499999999999996,-0.16248957812786102
230,3.5472970008850098,0.372338553849667,1156290,-0.1632031351327896,1.474014401435852,0.0814046859741211,3.1034965134250463,0.0006357305101118982,2.856478691101074,21.92264582572094,0.0005529018235392869,-10.739999999999991,-0.000505790114402771,,300,-48.49999999999998,25.500000000000007,-0.16370892524719238
231,3.4572365283966064,0.4554192497227791,1161290,-0.16337919235229492,1.4736047983169556,0.07931876182556152,-4.918835401467813,0.0006840360001660883,2.745774030685425,23.64230107244217,0.0006381245912052691,-20.539999999999985,-0.0012878328561782837,,300,-68.49999999999999,32.0,-0.1646670252084732
232,3.1370456218719482,0.44379236690268975,1166290,-0.16537849605083466,1.476211667060852,0.07480978965759277,-0.9314958595904298,0.000713779591023922,2.585360527038574,29.054872224809383,0.0007062686490826309,-14.619999999999987,-0.0030301064252853394,,300,-59.5,63.0,-0.16840860247612
233,3.368713140487671,0.4413679445051809,1171290,-0.16468270123004913,1.4810442924499512,0.07689571380615234,4.789246369270497,0.0005445365677587688,2.6702332496643066,23.997499869778093,0.0007349858642555773,-12.599999999999996,0.0006184279918670654,,300,-56.499999999999986,35.0,-0.16406427323818207
234,3.3588900566101074,0.6502162498871052,1176290,-0.16561290621757507,1.483627200126648,0.07563281059265137,-5.35941037706284,0.0006311162724159658,2.603341579437256,30.757932310218767,0.0005196653655730188,-21.359999999999985,-0.00043483078479766846,,300,-78.5,49.99999999999996,-0.16604773700237274
235,3.2642550468444824,0.5343003380881673,1181290,-0.16666720807552338,1.4859986305236816,0.07799792289733887,3.9455089024018726,0.0005377829656936228,2.6648306846618652,22.879248239398073,0.0006094344425946474,-11.799999999999988,0.0015458613634109497,,300,-60.999999999999986,32.499999999999986,-0.16512134671211243
236,3.405874490737915,0.39543372232621565,1186290,-0.16160045564174652,1.484224796295166,0.07861447334289551,-1.3026402119901153,0.00042378134094178677,2.726457118988037,25.37009262892037,0.0005498588434420526,-13.719999999999988,0.0012534260749816895,,300,-55.999999999999986,26.50000000000001,-0.16034702956676483
237,3.3847029209136963,0.5012921342224074,1191290,-0.1644974797964096,1.4842075109481812,0.07983064651489258,1.2836323890061407,0.0006214298773556948,2.8116652965545654,24.619861900506258,0.00043428459321148694,-11.679999999999986,-0.0031666606664657593,,300,-58.99999999999998,39.499999999999986,-0.16766414046287537
238,3.333627462387085,0.5149390948153281,1196303,-0.16511574387550354,1.4643994569778442,0.07988524436950684,6.909541222081329,0.0006155478768050671,2.75832200050354,29.145563061190735,0.0005833361065015197,-5.299999999999988,-0.0022764205932617188,,312,-55.499999999999964,69.9,-0.16739216446876526
239,3.435957431793213,0.48281304368912015,1201303,-0.16473111510276794,1.4868290424346924,0.08040809631347656,-0.3897272381709309,0.0004970802692696452,2.786360502243042,22.792051245993637,0.0006265243282541633,-12.319999999999986,-0.002482116222381592,,300,-57.999999999999986,22.000000000000014,-0.16721323132514954
240,3.4564568996429443,0.3738450828106185,1206303,-0.16301456093788147,1.484352469444275,0.07793140411376953,-4.554328511249364,0.0006116345175541937,2.6759798526763916,23.647832881682834,0.0005223748157732189,-21.99999999999999,-0.0006962418556213379,-28.67900000000004,300,-70.49999999999999,6.5,-0.1637108027935028
241,2.62443470954895,0.3555467693347233,1211303,-0.1647610366344452,1.4910576343536377,0.062493324279785156,4.055129516640702,0.0005743103101849556,2.144810199737549,26.210578017281495,0.0005942511488683522,-10.839999999999991,-0.00367051362991333,,300,-61.999999999999986,27.000000000000018,-0.16843155026435852
242,2.5553135871887207,0.4637882350919103,1216303,-0.16486003994941711,1.48725163936615,0.06135058403015137,2.2208415511097184,0.0006346650188788772,2.0542948246002197,21.103686881680176,0.0005895739886909723,-10.619999999999983,0.00038345158100128174,,300,-58.499999999999986,34.0,-0.16447658836841583
243,2.715823173522949,0.5208865640281234,1221303,-0.16611653566360474,1.4803663492202759,0.06289839744567871,-3.394421504102923,0.0006607694085687399,2.100621461868286,29.04462773044268,0.0006316585931926966,-18.859999999999992,-0.0008043348789215088,,300,-96.0,46.99999999999999,-0.16692087054252625
244,2.6982386112213135,0.43198041629200634,1226303,-0.16240327060222626,1.478224277496338,0.06220889091491699,-4.379373551157832,0.0005158719141036272,2.091916084289551,35.76381411426919,0.0006867716438136995,-21.859999999999992,-0.004106685519218445,,300,-103.0,50.49999999999997,-0.1665099561214447
245,2.714003562927246,0.5077602385025758,1231303,-0.16284500062465668,1.4853748083114624,0.06247973442077637,-5.629882668481807,0.0005185200134292245,2.1012122631073,27.1704545416524,0.0005227118963375688,-20.079999999999988,-0.0026881247758865356,,300,-68.99999999999999,51.499999999999986,-0.1655331254005432
246,2.6883230209350586,0.4496990261367607,1236303,-0.16395078599452972,1.4812787771224976,0.06451606750488281,-5.292676782960321,0.0006055572303012013,2.1178700923919678,23.902719510549417,0.000511605991050601,-20.499999999999986,-0.0025766342878341675,,300,-81.5,22.00000000000001,-0.1665274202823639
247,2.8238704204559326,0.47549396840205727,1241303,-0.16361111402511597,1.4922771453857422,0.06629514694213867,0.5208514082445251,0.0005226084031164646,2.2172348499298096,22.548294835751992,0.0005911638727411628,-13.379999999999987,-0.0006874650716781616,,300,-66.99999999999997,26.000000000000014,-0.16429857909679413
248,2.7024924755096436,0.37093287268512226,1246303,-0.16579030454158783,1.4853237867355347,0.06238555908203125,-5.275539619075682,0.0005821243394166231,2.102814197540283,26.55597861122802,0.0005242662155069411,-20.09999999999999,-0.005001366138458252,,300,-62.49999999999998,34.00000000000002,-0.17079167068004608
249,2.7046010494232178,0.4670227254657085,1251303,-0.16465318202972412,1.4849507808685303,0.06260466575622559,-1.4467502838773947,0.0006134018767625093,2.1159908771514893,30.393262411264764,0.0005906670703552663,-15.35999999999999,-0.001162797212600708,,300,-78.99999999999997,44.00000000000002,-0.16581597924232483
250,2.598700761795044,0.5018870019052236,1256303,-0.16252095997333527,1.4841488599777222,0.06220531463623047,-1.5033131795498216,0.0005371676525101066,2.1028013229370117,22.72035210994759,0.0006381160928867757,-15.159999999999986,-0.0016157478094100952,,300,-66.99999999999997,27.000000000000014,-0.16413670778274536
251,2.528552293777466,0.3669077458697562,1261303,-0.16432611644268036,1.492121696472168,0.06301331520080566,6.354056644035844,0.0004826546646654606,2.091041326522827,29.78825271814377,0.0005094207590445876,-6.599999999999991,-0.008809983730316162,,300,-85.99999999999999,52.499999999999986,-0.17313610017299652
252,2.712981700897217,0.4075577563860783,1266303,-0.16546763479709625,1.4924999475479126,0.06514096260070801,3.8993469909484064,0.00047950123553164303,2.2318990230560303,21.730660367324315,0.00047419071779586375,-8.219999999999985,-0.003927513957023621,,300,-40.49999999999997,38.5,-0.16939514875411987
253,2.756040096282959,0.3741915491795806,1271303,-0.16309738159179688,1.484067440032959,0.06545042991638184,-0.23909683340404556,0.0005814271280542016,2.2417399883270264,31.201435864395727,0.0005300284828990698,-15.979999999999988,-0.00040519237518310547,,300,-79.49999999999997,44.0,-0.16350257396697998
254,2.623899459838867,0.4678354440740771,1276303,-0.162591814994812,1.4882465600967407,0.06299972534179688,0.62992753273779,0.0005911947810091078,2.1287841796875,24.25624867946402,0.0005649776430800557,-11.87999999999999,0.00044718384742736816,,300,-65.0,48.5,-0.16214463114738464
255,2.635674476623535,0.4752556454302773,1281303,-0.16346177458763123,1.4842063188552856,0.0627145767211914,-0.5131251735086835,0.00057390978327021,2.131730079650879,26.160779804891135,0.0006224802928045392,-16.059999999999988,0.005328923463821411,,300,-84.5,43.5,-0.15813285112380981
256,2.4914498329162598,0.393030688223755,1286303,-0.16425524652004242,1.4832313060760498,0.06239914894104004,3.98276453427155,0.0005295766168273985,2.1102733612060547,29.23166775946935,0.000557062157895416,-10.859999999999989,-0.002537861466407776,,300,-63.999999999999986,49.500000000000014,-0.1667931079864502
257,2.8630149364471436,0.3856362060605184,1291303,-0.16415373980998993,1.4881585836410522,0.06802964210510254,0.25445962404948774,0.0005611242959275842,2.2766919136047363,20.84337784525339,0.000531330588273704,-15.059999999999985,-0.000639498233795166,,300,-64.99999999999996,21.00000000000005,-0.1647932380437851
258,2.7436487674713135,0.5034800294896001,1296303,-0.16403837502002716,1.478237509727478,0.06432628631591797,-2.8035269774951526,0.0005388775025494397,2.151932716369629,22.384155110256007,0.0005970355123281479,-18.359999999999985,-0.0023766309022903442,,300,-70.5,11.500000000000028,-0.1664150059223175
259,2.564007043838501,0.45077694693571074,1301303,-0.1622334122657776,1.4793957471847534,0.06317615509033203,4.5735914438482,0.0005840563680976629,2.1217286586761475,24.090462843208304,0.000513681152369827,-12.139999999999986,-0.0062415748834609985,,300,-58.999999999999986,45.5,-0.1684749871492386
260,2.9006576538085938,0.5211348645918884,1306303,-0.16161014139652252,1.4807971715927124,0.06597352027893066,-5.801257518369164,0.00045738977496512234,2.2651851177215576,25.63572507264033,0.0006055115372873843,-19.139999999999986,0.0026105791330337524,-33.45800000000003,300,-71.0,30.000000000000025,-0.15899956226348877
261,2.9176249504089355,0.4530662879427802,1311303,-0.1643858104944229,1.4787070751190186,0.06516623497009277,-9.902373279349268,0.0006068479269742966,2.1959078311920166,31.304849464579764,0.00048067932948470116,-24.41999999999998,-0.0031462162733078003,,300,-98.99999999999997,24.500000000000032,-0.1675320267677307
262,2.576930522918701,0.5316623338089344,1316303,-0.16491180658340454,1.4817640781402588,0.06387019157409668,7.021843301774973,0.0006246095290407538,2.1752541065216064,21.11507518338497,0.0005543843726627529,-7.439999999999987,-0.0003827810287475586,,300,-47.499999999999986,50.5,-0.1652945876121521
263,2.793713092803955,0.4956237846665811,1321303,-0.16411182284355164,1.4778021574020386,0.06582188606262207,-4.792310971321489,0.0005418657092377543,2.235995054244995,20.41385803810735,0.0006374485674314201,-17.379999999999985,-0.007334202527999878,,300,-73.49999999999999,12.0,-0.1714460253715515
264,2.7207353115081787,0.44278496750315377,1326459,-0.16270038485527039,1.4752702713012695,0.0666649341583252,6.271104375324487,0.0005831239395774901,2.255812406539917,28.023537233069888,0.0005066685262136161,-8.753846153846146,-0.0013971030712127686,,312,-71.5,57.89999999999999,-0.16409748792648315
265,2.9188127517700195,0.3781355769233246,1331641,-0.16466884315013885,1.4801486730575562,0.06807923316955566,3.8347887564406546,0.0005157907726243138,2.3122289180755615,31.337163647078633,0.0005917525268159807,-9.142307692307686,-0.001958683133125305,,312,-70.50000000000001,45.50000000000001,-0.16662752628326416
266,2.8109097480773926,0.47277641540800097,1336641,-0.16326825320720673,1.4765069484710693,0.06560611724853516,-5.909064093612037,0.0005975670064799488,2.203662633895874,22.904794257971407,0.0005468699964694679,-19.979999999999986,-0.0019304752349853516,,300,-75.49999999999999,19.0,-0.16519872844219208
267,2.7143306732177734,0.4124263982396983,1341641,-0.1633085459470749,1.4746066331863403,0.06711053848266602,8.321342326736758,0.0005168096977286041,2.301800489425659,28.65858335647454,0.0005518951802514493,-5.159999999999989,-0.002504512667655945,,300,-75.99999999999999,64.49999999999997,-0.16581305861473083
268,2.917971611022949,0.4660844818483639,1346641,-0.16287855803966522,1.4708049297332764,0.0664072036743164,-7.019486807224938,0.0006056362180970609,2.299362897872925,28.675745849062057,0.0005512108909897506,-24.53999999999998,-0.004001319408416748,,300,-74.49999999999999,17.00000000000003,-0.16687987744808197
269,2.948608875274658,0.6222413558114599,1351641,-0.164044588804245,1.4725008010864258,0.0673820972442627,-0.4990492952389081,0.0006860759458504617,2.291365385055542,28.068957942894844,0.0006187986000441015,-15.059999999999992,0.0010744482278823853,,300,-94.49999999999999,26.50000000000002,-0.1629701405763626
270,2.840261697769165,0.5239389641040461,1356641,-0.16469267010688782,1.4708892107009888,0.06608986854553223,-3.321687662410588,0.0007776124402880669,2.2613773345947266,21.07969639250053,0.0006099022575654089,-18.579999999999988,-0.008231088519096375,,300,-63.499999999999964,32.5,-0.1729237586259842
271,2.764901638031006,0.4120942299915937,1361641,-0.1642669439315796,1.4735678434371948,0.06747889518737793,6.190281354391706,0.0005604626494459808,2.210447072982788,17.630360177829612,0.0007938224007375538,-7.479999999999989,0.0007455796003341675,,300,-45.99999999999999,19.499999999999996,-0.16352136433124542
272,2.9719362258911133,0.44728171702413366,1366641,-0.16236189007759094,1.4714186191558838,0.0681755542755127,-0.29598566586938885,0.0005944236181676388,2.2895665168762207,28.4198240670135,0.0005812167073599994,-15.93999999999999,-0.00022019445896148682,,300,-83.99999999999997,14.499999999999961,-0.16258208453655243
273,2.629582405090332,0.4995296067227311,1371641,-0.16162438690662384,1.4700590372085571,0.0648186206817627,2.2620297222766528,0.000629325513727963,2.175391435623169,23.57001484938013,0.0005732252611778677,-11.119999999999994,0.002230510115623474,,300,-67.99999999999999,20.500000000000007,-0.15939387679100037
274,2.6143105030059814,0.4963464310563338,1376641,-0.16158489882946014,1.4712035655975342,0.06403470039367676,-0.7230384522065079,0.0005688709206879139,2.1309444904327393,23.79894115291686,0.0006380877457559109,-15.019999999999987,-0.005793571472167969,,300,-66.99999999999999,24.49999999999999,-0.1673784703016281
275,2.918248414993286,0.45547160204020376,1381641,-0.1662966012954712,1.473630428314209,0.06858944892883301,-3.8181980897798415,0.0007520909421145916,2.3123056888580322,21.067073835727637,0.0005582537269219756,-17.71999999999999,-0.003885924816131592,,300,-54.999999999999986,27.000000000000018,-0.17018252611160278
276,2.4873993396759033,0.45599502517062723,1386641,-0.16310462355613708,1.4736212491989136,0.06330156326293945,8.800951533302628,0.0006091928225941956,2.090589761734009,21.28285695107684,0.000748886726796627,-4.199999999999993,-0.0048052966594696045,,300,-48.99999999999997,31.000000000000007,-0.1679099202156067
277,2.766786575317383,0.4655816755423326,1391641,-0.16332729160785675,1.4695533514022827,0.06504678726196289,-1.1923519662674327,0.0005402857204899192,2.1841578483581543,23.902435022398866,0.0006283145630732179,-16.059999999999988,-0.002582922577857971,,300,-63.49999999999999,29.999999999999996,-0.16591021418571472
278,2.783219575881958,0.45933178436293715,1396641,-0.16428439319133759,1.4668506383895874,0.06525254249572754,-4.4952145712633005,0.0006784389261156321,2.1617019176483154,26.887796488369954,0.0005434917402453721,-20.57999999999999,0.003402888774871826,,300,-82.0,20.499999999999996,-0.16088150441646576
279,2.846104145050049,0.40579801956609557,1401641,-0.16278988122940063,1.4746105670928955,0.06367039680480957,-0.8114139327301249,0.0005143890739418566,2.1753251552581787,21.005199356349845,0.000681894482113421,-14.459999999999987,-0.004255995154380798,,300,-70.5,40.500000000000014,-0.16704587638378143
