KLBefore,KL,AverageReturn,PolicyExecTime,TotalEnvSteps,AverageDiscountedReturn,NumTrajs,MaxReturn,EnvExecTime,MinReturn,LossAfter,dLoss,Entropy,ProcessExecTime,Iteration,LossBefore,GradNorm,StdReturn
0.0005853964248672128,0.0005854512564837933,109.37755102040816,4.0818116664886475,101329,87.34848040046175,588,116.80000000000001,5.068811893463135,89.99999999999997,-0.18041561543941498,0.0030340105295181274,1.5842959880828857,0.10704851150512695,19,-0.17738160490989685,0.4302078294740142,5.33407472633938
0.0005632526008412242,0.0005772033473476768,109.53207547169812,4.145820379257202,106377,89.56115542244203,636,118.50000000000003,5.0806190967559814,89.99999999999999,-0.1823965460062027,0.0002408921718597412,1.5852677822113037,0.10651421546936035,20,-0.18215565383434296,0.37879225669540173,7.062090491314289
0.0006723384722135961,0.000513762584887445,107.26521739130436,4.133251190185547,111435,86.38846537295584,552,116.20000000000005,5.040992259979248,80.0,-0.17977210879325867,0.0028095245361328125,1.582255482673645,0.10693478584289551,21,-0.17696258425712585,0.4464843655600608,8.87730906621421
0.00041852015419863164,0.0005082638817839324,110.28571428571432,4.153266191482544,116475,89.90087012693347,672,117.30000000000004,5.186580181121826,80.00000000000004,-0.18188434839248657,0.0004754960536956787,1.5871208906173706,0.10835599899291992,22,-0.1814088523387909,0.44026361922423757,6.51025094346899
0.0004761897725984454,0.00039487489266321063,111.34166666666668,4.1993513107299805,121570,90.91051971002845,720,117.30000000000004,5.263646125793457,90.0,-0.17652736604213715,0.0011452138423919678,1.58729887008667,0.10853767395019531,23,-0.17538215219974518,0.4428928579165278,4.444558158267511
0.00046445478801615536,0.0005945745506323874,108.72600000000003,4.1196160316467285,126607,87.98686373164396,600,116.20000000000005,5.071678400039673,89.99999999999997,-0.18001803755760193,0.00016726553440093994,1.5834970474243164,0.10700511932373047,24,-0.179850772023201,0.5080854130575574,7.587774640828506
0.0005556676769629121,0.0004671341157518327,109.38679245283019,4.121667385101318,131732,89.92431781550377,636,117.70000000000005,5.023029327392578,90.0,-0.1787952184677124,0.0008249729871749878,1.5840754508972168,0.10741353034973145,25,-0.17797024548053741,0.3903850797383002,7.1154638331382065
0.0004714223032351583,0.0004790995444636792,109.20000000000002,4.108598232269287,136748,90.08183922067329,624,118.00000000000003,4.972630023956299,89.99999999999996,-0.1774919182062149,-0.007788136601448059,1.583339810371399,0.10710263252258301,26,-0.18528005480766296,0.4461868588366581,8.07274617272406
0.00047250493662431836,0.0004919523489661515,109.79433962264152,4.082355260848999,141757,90.89329179279778,636,117.30000000000003,4.921958684921265,89.99999999999999,-0.17838750779628754,0.0049428790807724,1.5831732749938965,0.10566473007202148,27,-0.17344462871551514,0.40155869391114696,6.911118061919411
0.0005319954943843186,0.0005454202182590961,108.21800000000002,4.155348539352417,146848,90.67442143631446,600,117.80000000000005,4.9372947216033936,79.99999999999999,-0.17872047424316406,0.0006477236747741699,1.5806591510772705,0.10852885246276855,28,-0.1780727505683899,0.4190556337545311,9.14592127672222
0.0004556675849016756,0.00047927506966516376,110.62203389830509,4.1592857837677,151881,92.76519127580613,708,117.40000000000003,5.0367889404296875,89.99999999999997,-0.18169519305229187,0.00394594669342041,1.5841472148895264,0.10807132720947266,29,-0.17774924635887146,0.42463847472517696,7.135114118945575
0.00044070646981708705,0.00038941242382861674,111.84848484848486,4.344124794006348,156961,93.82477877300947,792,117.40000000000003,5.328122615814209,89.99999999999997,-0.17645680904388428,-0.003692150115966797,1.5854278802871704,0.11323928833007812,30,-0.18014895915985107,0.4773124010516402,6.072647129453636
0.00036197714507579803,0.0003704724367707968,112.36567164179105,4.407033920288086,161976,95.13252653999723,804,117.80000000000007,5.295529365539551,90.0,-0.17884762585163116,-0.002766624093055725,1.5864065885543823,0.1140599250793457,31,-0.1816142499446869,0.4390098165151468,4.404494049545247
0.00037576485192403197,0.0003869837964884937,112.32205882352942,4.1476452350616455,166997,94.71385066645476,816,118.40000000000003,5.185114622116089,89.99999999999997,-0.17930929362773895,-0.002845942974090576,1.5855658054351807,0.1092233657836914,32,-0.18215523660182953,0.42735433039136084,5.267124608702433
0.0003674266627058387,0.0003805439919233322,112.88888888888891,4.206413269042969,172017,94.68639556265715,864,118.00000000000003,5.331626653671265,89.99999999999999,-0.1764460653066635,-0.004417359828948975,1.5858505964279175,0.10933732986450195,33,-0.1808634251356125,0.48194785923313044,4.117157715502413
0.000331427319906652,0.00039194306009449065,113.8487804878049,4.5717480182647705,177061,96.12274320269742,984,117.80000000000004,6.041191101074219,100.99999999999999,-0.17852255702018738,-0.005299493670463562,1.5876282453536987,0.1225273609161377,34,-0.18382205069065094,0.49160379124536624,2.9898708636131315
0.0003937068104278296,0.0003896895213983953,113.74250000000002,4.085908889770508,182067,95.90950525479904,960,117.80000000000004,5.378182888031006,104.0,-0.17878395318984985,-0.0012714117765426636,1.586390495300293,0.10727095603942871,35,-0.18005536496639252,0.4574624530065037,3.1056712237453694
0.0003762293781619519,0.00036548206117004156,113.87439024390247,4.106344938278198,187090,97.25288543359606,984,118.20000000000003,5.28360915184021,106.4,-0.1793024092912674,-0.003997579216957092,1.586698293685913,0.10729670524597168,36,-0.1832999885082245,0.4438228239004616,2.5305841885846445
0.0003889502550009638,0.00034481403417885303,113.27105263157895,4.222424507141113,192104,96.39519939818166,912,118.00000000000004,5.320643663406372,89.99999999999999,-0.17890889942646027,0.0036994963884353638,1.584932565689087,0.10986566543579102,37,-0.1752094030380249,0.418740421863481,3.838544673148444
0.00035571178887039423,0.0003847444895654917,112.95277777777781,4.113600969314575,197178,95.74199637611271,864,117.50000000000003,5.152950048446655,103.1,-0.17724646627902985,0.0034407377243041992,1.5829709768295288,0.1079096794128418,38,-0.17380572855472565,0.544724901694339,3.147749293905728
0.0003049579681828618,0.0002644573396537453,114.5402173913044,4.3640358448028564,202201,98.65609083759283,1104,118.10000000000002,5.6880950927734375,101.29999999999998,-0.17526403069496155,-0.002638697624206543,1.5867201089859009,0.11547517776489258,39,-0.1779027283191681,0.4567698502897733,2.4164319628332005
0.00027730371220968664,0.0003210959257557988,114.17209302325585,4.112009286880493,207213,98.00860126951608,1032,118.20000000000002,5.3177101612091064,103.4,-0.17760232090950012,0.00029380619525909424,1.5849897861480713,0.1089179515838623,40,-0.17730851471424103,0.454945512922723,2.679406874785732
0.00030061491997912526,0.00029792761779390275,114.66063829787234,4.0286705493927,212232,98.85260186694788,1128,117.90000000000003,5.357490301132202,107.50000000000003,-0.17514263093471527,-0.004686817526817322,1.585977554321289,0.10710358619689941,41,-0.1798294484615326,0.5027605833320357,2.059033965035935
0.00033848758903332055,0.00035771288094110787,113.78888888888893,4.1552414894104,217263,97.04519430532794,972,118.00000000000006,5.306008577346802,105.49999999999999,-0.17775291204452515,0.0008986294269561768,1.5837359428405762,0.11070847511291504,42,-0.17685428261756897,0.5158869492007307,2.485463913276066
0.00032562174601480365,0.00027988466899842024,114.4288888888889,4.172285556793213,222277,98.61191722613891,1080,118.60000000000005,5.424175024032593,103.6,-0.17605967819690704,0.002704232931137085,1.5842939615249634,0.10996460914611816,43,-0.17335544526576996,0.46931691615593396,2.6545660639084483
0.00027866478194482625,0.0002960747224278748,114.31136363636365,4.153596639633179,227283,99.20368174542149,1056,118.50000000000006,5.292384147644043,105.1,-0.17538130283355713,-0.006437286734580994,1.5842745304107666,0.10933494567871094,44,-0.18181858956813812,0.42570034524892286,2.7417824253154435
0.0002804925316013396,0.0002960252168122679,114.77395833333337,4.123666524887085,232300,99.75300177948748,1152,118.50000000000004,5.401869773864746,106.50000000000003,-0.17559202015399933,-0.0017428398132324219,1.5843377113342285,0.1093144416809082,45,-0.17733485996723175,0.5098592112427386,2.5189798196089725
0.00028828426729887724,0.00026130647165700793,114.88775510204084,4.445088863372803,237310,100.77314763330942,1176,118.80000000000003,5.690006256103516,105.60000000000001,-0.17626875638961792,0.0013042539358139038,1.5850976705551147,0.11784696578979492,46,-0.17496450245380402,0.53079601698249,2.418393179918869
0.00030427699675783515,0.00032439021742902696,113.9458823529412,4.745047092437744,242356,98.65475601326348,1020,118.20000000000002,6.037707805633545,90.0,-0.17454300820827484,-0.006285741925239563,1.5813039541244507,0.12705087661743164,47,-0.1808287501335144,0.42356908663799103,3.7126351174834
0.00028459730674512684,0.00031170930014923215,114.73368421052636,4.218917608261108,247359,100.1167710116995,1140,118.20000000000002,5.318892955780029,107.3,-0.17481225728988647,-0.0034175515174865723,1.582626223564148,0.11041593551635742,48,-0.17822980880737305,0.4159790649119182,2.3357005272313076
0.0003077580186072737,0.00028230040334165096,114.78437500000003,4.444918155670166,252366,99.69989489948274,1152,117.70000000000006,5.785037279129028,107.60000000000002,-0.1748601347208023,0.0013382434844970703,1.5817211866378784,0.11592555046081543,49,-0.17352189123630524,0.4713442047547687,2.2684120788285025
0.00027533250977285206,0.0002926223096437752,114.94141414141419,4.066306114196777,257374,100.5017910120518,1188,118.70000000000003,5.336394309997559,109.49999999999997,-0.1743408441543579,0.0034420639276504517,1.581683874130249,0.10803627967834473,50,-0.17089878022670746,0.5160435366797972,2.249759138668468
0.0002655470743775368,0.000242289956077002,115.40183486238537,4.080738544464111,262386,101.19478814586118,1308,118.80000000000003,5.445513963699341,107.7,-0.17255426943302155,0.0028101950883865356,1.583051323890686,0.1080632209777832,51,-0.169744074344635,0.47155642048949276,1.953870853505707
0.0002742176875472069,0.0003116260631941259,114.77395833333337,4.0481486320495605,267403,101.1944536881689,1152,118.70000000000005,5.121227741241455,100.7,-0.1750517040491104,-0.0004283040761947632,1.5805453062057495,0.10693740844726562,52,-0.17548000812530518,0.4675021177636761,2.9400696133930695
0.00029636392719112337,0.00025163282407447696,115.09215686274513,4.009829998016357,272409,101.22161194513662,1224,118.50000000000004,5.2340452671051025,104.3,-0.17324550449848175,-2.5510787963867188e-05,1.5813878774642944,0.10619544982910156,53,-0.17327101528644562,0.4897024438164602,2.4802627262208325
0.00025053389254026115,0.0002774051681626588,115.05392156862747,4.04680871963501,277454,101.28374761103098,1224,118.40000000000003,5.208722829818726,108.3,-0.17643892765045166,-2.816319465637207e-06,1.581757664680481,0.10667228698730469,54,-0.1764417439699173,0.4651365717900952,2.3235651937345847
0.0002617308055050671,0.00024050597858149558,115.40917431192659,4.738064527511597,282458,101.75016492041362,1308,118.80000000000003,6.2293572425842285,108.3,-0.17387601733207703,-3.33636999130249e-05,1.5822752714157104,0.13195466995239258,55,-0.17390938103199005,0.43915569959142203,2.091465457186947
0.00027097167912870646,0.0003314359637442976,114.70947368421056,4.580923080444336,287484,100.10865487176422,1140,118.80000000000004,5.856271743774414,106.7,-0.17544421553611755,-0.001875072717666626,1.579211711883545,0.12697815895080566,56,-0.17731928825378418,0.4331812620684363,2.415261724260116
0.00031903377384878695,0.0003090345999225974,114.96039603960402,4.765159606933594,292574,101.22136365802949,1212,118.90000000000002,6.062252044677734,108.0,-0.17413805425167084,0.0009145438671112061,1.580308437347412,0.13005447387695312,57,-0.17322351038455963,0.49402029841944994,2.4503820355977917
0.00029178906697779894,0.0002991944784298539,115.1961904761905,4.132182598114014,297618,101.7347639000137,1260,118.90000000000003,5.321380376815796,108.49999999999994,-0.1768472045660019,-0.008809089660644531,1.5808839797973633,0.11074137687683105,58,-0.18565629422664642,0.5105002017437733,2.1997802405185833
0.0003247902204748243,0.0003168440598528832,114.73368421052632,4.082772254943848,302621,101.11201486980924,1140,118.30000000000003,5.187833547592163,103.5,-0.17451836168766022,-0.005034133791923523,1.5788789987564087,0.10979127883911133,59,-0.17955249547958374,0.46706214616670605,2.3918110524879164
0.00027756928466260433,0.00023775975569151342,115.53214285714289,4.009294033050537,307625,102.02871792276383,1344,118.80000000000003,5.327346324920654,110.70000000000002,-0.17499302327632904,0.002659514546394348,1.5815558433532715,0.10796785354614258,60,-0.1723335087299347,0.4434961586396131,1.759018308080755
0.00024400374968536198,0.00022037202143110335,115.38990825688077,3.9601542949676514,312650,102.24923262958248,1308,118.30000000000001,5.146449089050293,111.70000000000005,-0.17092999815940857,0.0002847909927368164,1.581413745880127,0.10614681243896484,61,-0.17064520716667175,0.4589993515688509,1.7203021365808087
0.00022789793729316443,0.0002477092784829438,115.17980769230773,4.03369665145874,317663,101.63962931069969,1248,118.10000000000002,5.210235357284546,110.70000000000002,-0.17242079973220825,0.002424299716949463,1.579021692276001,0.10763669013977051,62,-0.1699965000152588,0.47399498816258107,1.8114687945937678
0.0002312077849637717,0.0002295384620083496,115.55575221238941,4.11548113822937,322685,102.67043982468905,1356,118.80000000000001,5.334402084350586,107.99999999999994,-0.17182739078998566,0.004084110260009766,1.5805563926696777,0.10900354385375977,63,-0.1677432805299759,0.45161682182099955,1.8100475744540971
0.00023350030824076384,0.0002782836963888258,115.48378378378379,4.029495716094971,327698,102.19156116266257,1332,118.70000000000005,5.29338264465332,107.19999999999999,-0.17566139996051788,0.003620654344558716,1.5801761150360107,0.10738754272460938,64,-0.17204074561595917,0.4925910592908103,2.0310890231393706
0.0002871423203032464,0.00026750279357656837,115.31214953271032,4.01142954826355,332714,101.83738953749003,1284,118.80000000000003,5.222073554992676,107.80000000000001,-0.17357860505580902,0.0013232827186584473,1.5789031982421875,0.10682249069213867,65,-0.17225532233715057,0.5058974557510062,2.171597038418076
0.00027071748627349734,0.00027289727586321533,115.23809523809526,4.0918967723846436,337714,102.31796021375361,1260,118.50000000000003,5.172935962677002,105.7,-0.1747967004776001,-0.0012746304273605347,1.5794559717178345,0.1088871955871582,66,-0.17607133090496063,0.46133807796350834,2.2444590376930726
0.0002643656334839761,0.0002949691843241453,115.41090909090913,4.216853141784668,342762,102.50116996586523,1320,118.60000000000005,5.413620471954346,110.10000000000002,-0.17276732623577118,0.002076178789138794,1.5792630910873413,0.11354875564575195,67,-0.17069114744663239,0.444550539250671,1.9984241725804268
0.00029863533563911915,0.00026476706261746585,115.39266055045874,4.635653018951416,347784,102.47651558324698,1308,118.30000000000003,5.9980690479278564,109.19999999999999,-0.17224520444869995,-0.0004923790693283081,1.5786685943603516,0.12638497352600098,68,-0.17273758351802826,0.5540797290273419,1.8448891178743227
0.00025964685482904315,0.00023534493811894208,115.35398230088497,4.804177284240723,352934,102.47662064880763,1356,119.4,6.238256216049194,90.0,-0.1702909767627716,-0.004428043961524963,1.5786913633346558,0.12996554374694824,69,-0.17471902072429657,0.43771858460927116,2.983080174437218
0.0002182972530135885,0.00023684273764956743,115.70683760683764,5.602459192276001,357957,103.3385293941743,1404,118.40000000000003,7.430093765258789,107.79999999999995,-0.1705201417207718,-0.0015282779932022095,1.5803109407424927,0.15342998504638672,70,-0.172048419713974,0.49991315437358935,1.8536969988032208
0.0002634441771078855,0.00024767208378762007,115.25000000000003,4.608336448669434,362987,102.40311219116387,1296,118.3,5.971046209335327,89.99999999999997,-0.1726107895374298,0.0019567757844924927,1.5772980451583862,0.12731385231018066,71,-0.17065401375293732,0.5069326057774656,3.166739765238183
0.00021104489860590547,0.00022007300867699087,116.07500000000003,4.8940863609313965,368011,103.96799245631223,1536,118.60000000000005,6.580313205718994,110.00000000000003,-0.17055492103099823,-0.00014640390872955322,1.5798389911651611,0.13748407363891602,72,-0.17070132493972778,0.4891849799995053,1.670937237002041
0.0002629235095810145,0.0002880378451664001,115.36481481481485,4.70435357093811,373017,102.31982808056136,1296,118.90000000000003,6.082054376602173,106.7,-0.1719830483198166,-0.0012331753969192505,1.5770292282104492,0.12988018989562988,73,-0.17321622371673584,0.4777865149846179,2.08878463753513
0.0002547285985201597,0.0002404450497124344,115.84146341463416,5.506445407867432,378032,103.73668739243443,1476,118.80000000000003,7.19722843170166,89.99999999999997,-0.17061075568199158,0.0010534971952438354,1.57887864112854,0.14924335479736328,74,-0.16955725848674774,0.49641385286226414,2.818952317326551
0.0002460585965309292,0.0002567977935541421,115.66694915254243,4.7914817333221436,383045,104.01611111457537,1416,119.1,6.2295355796813965,90.0,-0.17259910702705383,-0.0009974539279937744,1.5784761905670166,0.13720965385437012,75,-0.1735965609550476,0.5477716420604836,2.9310741677882506
0.0002466212899889797,0.00020357173343654722,115.93333333333337,4.903882741928101,388047,103.84589471159757,1476,118.80000000000004,6.5139288902282715,110.0,-0.17033375799655914,-0.004214048385620117,1.5791418552398682,0.13663816452026367,76,-0.17454780638217926,0.5653849292650349,1.5785486112746732
0.0002038297097897157,0.0002233127597719431,115.91707317073173,4.980514287948608,393069,104.15106407491704,1476,118.80000000000004,6.433876991271973,111.70000000000002,-0.17131678760051727,0.0066162943840026855,1.5783345699310303,0.13918423652648926,77,-0.1647004932165146,0.6215939464955784,1.6838161901246047
0.00023056745703797787,0.00029743232880719006,115.69075630252105,4.884280443191528,398097,103.92656546281398,1428,118.80000000000003,6.343057870864868,89.99999999999999,-0.1730993092060089,-0.0004400014877319336,1.5788061618804932,0.13805913925170898,78,-0.17353931069374084,0.5333986215704959,2.827446262828528
0.0002796313783619553,0.000215505511732772,116.08203125000003,4.547181129455566,403112,103.72304595441777,1536,118.90000000000002,6.127969264984131,110.20000000000002,-0.1725330948829651,0.0011607557535171509,1.579584002494812,0.12699246406555176,79,-0.17137233912944794,0.5357853116852933,1.6718923407395159
0.0002203058684244752,0.00022354240354616195,115.90703125000002,5.492080926895142,408251,103.77338447839129,1536,118.80000000000003,7.3009960651397705,90.0,-0.16958165168762207,0.00032605230808258057,1.578842282295227,0.15444397926330566,80,-0.1692555993795395,0.6072626518490676,2.93015527515582
0.0002110288623953238,0.00017590135394129902,116.28074074074077,5.485942602157593,413272,104.5442949813015,1620,119.20000000000002,7.398070812225342,110.29999999999998,-0.16818132996559143,0.006334573030471802,1.5797598361968994,0.1530313491821289,81,-0.16184675693511963,0.4507511477490285,1.4849614683264611
0.0001843165809987113,0.0002404054976068437,116.048031496063,5.949515342712402,418291,104.22604372107602,1524,118.70000000000003,8.052671432495117,110.5,-0.1698628067970276,0.0001496821641921997,1.5783424377441406,0.16919350624084473,82,-0.1697131246328354,0.5444037072073293,1.5476601792719498
0.00022853499103803188,0.00019510227139107883,116.20833333333336,5.825096845626831,423296,104.54781932854193,1584,118.90000000000003,7.74946141242981,107.19999999999995,-0.17085979878902435,0.0013398528099060059,1.5792827606201172,0.16340208053588867,83,-0.16951994597911835,0.49873148088179936,1.691334494929196
0.0001820886682253331,0.00016401856555603445,116.55890410958908,5.846175909042358,428320,105.35949793202816,1752,118.80000000000003,8.023589134216309,111.9,-0.1676955372095108,-0.004293039441108704,1.5807743072509766,0.16501140594482422,84,-0.1719885766506195,0.5081373014450596,1.2992448403548102
0.00017059755919035524,0.00017262545588891953,116.47676056338031,5.745205402374268,433323,105.24070705851811,1704,118.60000000000005,7.74146032333374,104.1,-0.16870148479938507,-0.002393767237663269,1.5799269676208496,0.16337037086486816,85,-0.17109525203704834,0.5040238666366573,1.747701327053801
0.00018097001884598285,0.00020438017963897437,116.34671532846718,5.321651220321655,438328,104.7320945125665,1644,118.80000000000003,7.265903472900391,103.10000000000001,-0.17126953601837158,-0.0013653039932250977,1.578665018081665,0.15285849571228027,86,-0.17263484001159668,0.49176175885169643,1.8259704387118998
0.0001933219755301252,0.0001500682847108692,116.55034482758623,6.020259618759155,443330,105.52101625617351,1740,119.00000000000001,8.330091714859009,111.80000000000003,-0.1672019064426422,0.003834336996078491,1.5796655416488647,0.17391467094421387,87,-0.16336756944656372,0.5357261432747686,1.2712266212101038
0.00015264179091900587,0.00015402756980620325,116.53103448275864,6.127918243408203,448360,105.21830939295884,1740,118.70000000000003,8.397809505462646,106.49999999999999,-0.1647118628025055,0.0020197629928588867,1.579595923423767,0.1776735782623291,88,-0.1626920998096466,0.44506819715896584,1.4378872068074764
0.0001554900809423998,0.00023109409085009247,116.44042553191494,5.63015341758728,453379,105.05765597904497,1692,118.80000000000004,7.719586133956909,110.19999999999999,-0.17019976675510406,0.002603769302368164,1.5782657861709595,0.16389918327331543,89,-0.1675959974527359,0.4414036855633263,1.447030646276377
0.00024359837698284537,0.00021056058176327497,116.27481481481483,5.77245306968689,458408,104.95039853718934,1620,118.90000000000002,7.740405797958374,106.5,-0.16866149008274078,0.0027430951595306396,1.577325701713562,0.16561436653137207,90,-0.16591839492321014,0.5778329303586798,1.540933748594765
0.00020132598001509905,0.0001845929800765589,116.48041958041958,4.452314138412476,463441,104.88978123477871,1716,119.00000000000001,6.077564001083374,110.19999999999999,-0.1663438081741333,0.0016872286796569824,1.577708125114441,0.12279033660888672,91,-0.16465657949447632,0.4959347665380359,1.4480398490275947
0.00018570486281532794,0.00022041451302357018,116.43049645390074,5.765763759613037,468474,105.16756214548815,1692,118.80000000000004,7.7557477951049805,109.80000000000001,-0.16853971779346466,-0.0014791488647460938,1.5772377252578735,0.16296601295471191,92,-0.17001886665821075,0.5358963056141932,1.6003077391291085
0.00021991565881762654,0.00016871791740413755,116.43829787234047,5.850027799606323,473496,105.08781600592546,1692,119.19999999999999,7.98654580116272,110.29999999999998,-0.16704849898815155,-0.0023676007986068726,1.5764551162719727,0.16554975509643555,93,-0.16941609978675842,0.48614017639847334,1.4770902762938083
0.00016681179113220423,0.0002094816300086677,116.44444444444447,5.606229782104492,478516,105.91418797205266,1728,118.9,7.576936721801758,89.99999999999997,-0.16760261356830597,0.008028939366340637,1.5771130323410034,0.16088509559631348,94,-0.15957367420196533,0.4887190381061812,2.5563042381580323
0.00021961172751616687,0.00018728550639934838,116.26258992805758,5.989529609680176,483611,105.34244706934365,1668,118.80000000000004,8.019098997116089,89.99999999999999,-0.1673276573419571,-0.00013731420040130615,1.5762693881988525,0.17055082321166992,95,-0.1674649715423584,0.604762290271404,2.8090878568027593
0.00017631487571634352,0.00015510286903008819,116.54551724137934,6.058984279632568,488620,105.80088061525336,1740,118.70000000000005,8.13224172592163,111.19999999999999,-0.1648513227701187,-0.0007769614458084106,1.5779727697372437,0.17229461669921875,96,-0.16562828421592712,0.4519975799041792,1.443557832308768
0.00014749847468920052,0.00019288115436211228,116.67350993377487,5.927429437637329,493643,106.02456747166518,1812,118.60000000000005,8.038567066192627,112.50000000000001,-0.16752657294273376,0.0016855895519256592,1.5785068273544312,0.16816425323486328,97,-0.1658409833908081,0.5165023779629322,1.241698366223773
