KL,MinReturn,LossAfter,PolicyExecTime,StdReturn,Entropy,dLoss,Iteration,AverageReturn,KLBefore,LossBefore,ProcessExecTime,GradNorm,AverageDiscountedReturn,NumTrajs,MaxReturn,EnvExecTime,TotalEnvSteps
0.0011259147431701422,-149.49999999999997,-0.17382986843585968,6.967506408691406,25.48261315892077,1.5575975179672241,-0.0014260560274124146,19,-88.2894736842105,0.0011522896820679307,-0.1752559244632721,0.1309967041015625,0.4331690633515414,-47.53299030104442,304,-43.999999999999986,5.393723964691162,151871
0.0012627674732357264,-145.99999999999997,-0.174833744764328,6.993171453475952,33.79313443442391,1.5550165176391602,0.0012641847133636475,20,-88.9342105263158,0.0011478920932859182,-0.17356956005096436,0.13251876831054688,0.515095768576699,-45.34872162053324,304,-5.999999999999998,5.413733243942261,159471
0.0011377510381862521,-179.99999999999997,-0.17529019713401794,6.930999040603638,37.90624825157055,1.5512874126434326,-0.0006910413503646851,21,-97.60526315789474,0.0012601484777405858,-0.17598123848438263,0.13345932960510254,0.3703536511809522,-51.99926838361298,304,-21.99999999999998,5.428309440612793,167071
0.00120619498193264,-159.99999999999997,-0.17450366914272308,7.03594183921814,29.695689386576703,1.5494991540908813,-0.002917557954788208,22,-78.46052631578948,0.001099995570257306,-0.1774212270975113,0.13190197944641113,0.44335887215985853,-40.22124092950468,304,-9.999999999999986,5.44741415977478,174671
0.0013342715101316571,-164.49999999999997,-0.17594845592975616,7.0205042362213135,32.73015670440239,1.5469889640808105,9.427964687347412e-05,23,-84.99999999999999,0.0012266512494534254,-0.1758541762828827,0.13204717636108398,0.431819159575571,-42.784991792219735,304,-26.499999999999986,5.533801317214966,182271
0.0013238410465419292,-166.49999999999997,-0.17535197734832764,7.035788297653198,34.07474064667996,1.5417718887329102,0.0009695440530776978,24,-84.13157894736842,0.0013433065032586455,-0.17438243329524994,0.13234591484069824,0.42142738779390143,-43.40974000956095,304,-25.999999999999993,5.550752639770508,189871
0.0012586985249072313,-146.5,-0.17345523834228516,8.718024253845215,31.525154292811884,1.5398284196853638,-0.0015842616558074951,25,-87.01315789473684,0.0013359165750443935,-0.17503949999809265,0.15741539001464844,0.4203738052374888,-47.5259265490799,304,-20.0,6.734607696533203,197471
0.0012874682433903217,-190.99999999999997,-0.17379629611968994,9.126004457473755,33.042533761745965,1.5372929573059082,0.0009515285491943359,26,-77.01315789473684,0.0012753064511343837,-0.1728447675704956,0.171004056930542,0.4499234739083529,-38.97663276576673,304,-34.0,6.957121849060059,205071
0.001443495973944664,-184.5,-0.1754830926656723,7.774901866912842,34.88091384940379,1.538174033164978,-1.6167759895324707e-05,27,-74.80263157894737,0.0013006431981921196,-0.17549926042556763,0.14514517784118652,0.5210143399588208,-38.3013961377116,304,-15.499999999999993,6.0132222175598145,212671
0.0013980810763314366,-126.99999999999999,-0.17489086091518402,7.03530478477478,21.390613475899805,1.5378611087799072,0.003040984272956848,28,-76.38157894736842,0.001448734081350267,-0.17184987664222717,0.1323239803314209,0.33103877664514786,-40.15466776256369,304,-30.49999999999999,5.611977815628052,220271
0.0012679934734478593,-140.49999999999997,-0.17456413805484772,7.024295806884766,28.717544609890528,1.5378121137619019,-0.0010730922222137451,29,-68.5,0.0013694152003154159,-0.17563723027706146,0.13245415687561035,0.3948972002925681,-35.68088342767262,304,-14.00000000000001,5.568311929702759,227871
0.0013082384830340743,-143.49999999999997,-0.17441260814666748,6.991555452346802,23.623258557517975,1.5357627868652344,0.0006203353404998779,30,-69.61842105263158,0.0013198896776884794,-0.1737922728061676,0.13175725936889648,0.3852462135010118,-37.98332395338391,304,-13.999999999999996,5.481845140457153,235471
0.0013119797222316265,-152.5,-0.17378312349319458,7.021393775939941,27.432140525212642,1.5362544059753418,0.0003334134817123413,31,-66.72368421052632,0.0013442968484014273,-0.17344971001148224,0.13192963600158691,0.3745659332753394,-34.9663216320557,304,-33.0,5.5204620361328125,243071
0.0012829008046537638,-129.99999999999997,-0.1757519245147705,7.075028896331787,30.25433795960442,1.5320779085159302,-0.001488998532295227,32,-71.22368421052632,0.001306275837123394,-0.17724092304706573,0.13255524635314941,0.4744718029606343,-36.96290057373785,304,-10.499999999999993,5.617398977279663,250671
0.0012641627108678222,-121.99999999999999,-0.17396847903728485,7.067090749740601,27.5357266040355,1.5303502082824707,0.001546233892440796,33,-71.88157894736842,0.001304761739447713,-0.17242224514484406,0.13156652450561523,0.5639720211265032,-39.041149885519964,304,-24.0,5.700455188751221,258271
0.0014724452048540115,-149.49999999999997,-0.17545607686042786,7.056800127029419,30.345813896691443,1.529068946838379,0.0025296956300735474,34,-67.5,0.0012496731942519546,-0.1729263812303543,0.13095545768737793,0.4758902601206716,-35.8278871083966,304,-14.999999999999991,5.582112550735474,265871
0.0012482140446081758,-133.0,-0.17423808574676514,7.057016134262085,28.948519713947526,1.5271720886230469,-0.0010046809911727905,35,-64.17105263157895,0.0014939825050532818,-0.17524276673793793,0.1315145492553711,0.4853420976839424,-32.40515844178187,304,-13.999999999999996,5.665761947631836,273471
0.0013663030695170164,-147.99999999999997,-0.17475546896457672,7.041508674621582,27.743772853254182,1.523818850517273,-0.00038982927799224854,36,-70.48684210526316,0.0012393734650686383,-0.17514529824256897,0.1324923038482666,0.47265414253721,-36.747855176538756,304,-28.499999999999993,5.641937255859375,281071
0.0012194254668429494,-116.49999999999999,-0.17426611483097076,6.992936134338379,21.84808098344749,1.5217312574386597,-0.0021650344133377075,37,-67.76315789473684,0.0013390558306127787,-0.17643114924430847,0.1295166015625,0.47865833146402753,-36.440360823802436,304,-34.0,5.664655447006226,288671
0.0013616073410958052,-152.99999999999997,-0.1741298884153366,7.151342153549194,27.531548259850688,1.5202206373214722,0.0007598549127578735,38,-66.02631578947368,0.0012490047374740243,-0.17337003350257874,0.1306591033935547,0.4510924693749308,-35.524190258367405,304,-18.49999999999999,5.7430925369262695,296271
0.0013411885593086481,-114.99999999999999,-0.1720992624759674,6.983365297317505,20.970749481003622,1.5162756443023682,0.0004363507032394409,39,-62.723684210526315,0.0013503265799954534,-0.17166291177272797,0.1298537254333496,0.5593337437730383,-34.131294617776504,304,-17.0,5.627163410186768,303871
0.0015322580002248287,-114.49999999999997,-0.17579412460327148,7.004093885421753,24.55381618397995,1.5173450708389282,-0.0032987594604492188,40,-58.21052631578947,0.0013241501292213798,-0.1790928840637207,0.12969446182250977,0.5949146780275382,-31.0355497098048,304,-29.5,5.59441351890564,311471
0.001314942492172122,-95.0,-0.1703769415616989,7.006059169769287,19.062751746668802,1.5117971897125244,-0.00016757845878601074,41,-59.421052631578945,0.0015468618366867304,-0.17054452002048492,0.12995100021362305,0.6336745837873065,-31.77305455441258,304,-24.499999999999986,5.6926350593566895,319071
0.0012107909424230456,-108.99999999999997,-0.17311222851276398,7.067138195037842,17.718462287037624,1.5170702934265137,-0.0034210681915283203,42,-51.76315789473684,0.0012622096110135317,-0.1765332967042923,0.13174867630004883,0.47563531836932765,-26.542649680317854,304,-23.999999999999993,5.629868984222412,326671
0.0013615558855235577,-113.5,-0.17234350740909576,6.994341611862183,19.772901270520205,1.5138119459152222,-0.0028239786624908447,43,-54.80263157894737,0.001261402852833271,-0.1751674860715866,0.13054585456848145,0.504351419443633,-28.870730146706112,304,-14.999999999999995,5.69260048866272,334271
0.0012848525075241923,-148.99999999999997,-0.17185893654823303,6.932496786117554,25.749771399894293,1.512823462486267,-0.0005742013454437256,44,-49.9078947368421,0.0013414185959845781,-0.17243313789367676,0.12938857078552246,0.44193507251842606,-26.974758934342223,304,-18.499999999999996,5.62286114692688,341871
0.001313455286435783,-86.0,-0.17102587223052979,6.984430313110352,18.466696271697753,1.5153698921203613,0.0010793507099151611,45,-51.88157894736842,0.0012911014491692185,-0.16994652152061462,0.13001036643981934,0.42228352578610134,-27.931404453676386,304,-11.999999999999993,5.673584938049316,349471
0.0013821041211485863,-104.5,-0.17381061613559723,6.962539196014404,22.35877500992839,1.5118268728256226,0.0005075782537460327,46,-55.578947368421055,0.0013283055741339922,-0.1733030378818512,0.1294703483581543,0.43479530168558267,-30.30584193824049,304,-22.0,5.689587354660034,357071
0.0012927670031785965,-89.5,-0.17205770313739777,6.937108993530273,17.388171585314325,1.508103847503662,0.0020340681076049805,47,-56.98684210526316,0.0014077740488573909,-0.17002363502979279,0.127882719039917,0.4794490749321568,-29.1320012497143,304,-28.000000000000004,5.695937633514404,364671
0.0013102402444928885,-96.99999999999999,-0.17201578617095947,7.006439685821533,18.10985731950873,1.5097066164016724,0.0024085789918899536,48,-48.51315789473684,0.0012505516642704606,-0.16960720717906952,0.13066387176513672,0.42299001509429635,-25.83388327471158,304,-15.49999999999999,5.701441526412964,372271
0.0014349063858389854,-81.99999999999999,-0.17455683648586273,6.920176982879639,17.57577579331399,1.5101182460784912,-0.0011203736066818237,49,-49.5,0.0013220085529610515,-0.17567721009254456,0.12911081314086914,0.46454152553531963,-25.827267751595603,304,-14.999999999999995,5.668984889984131,379871
0.0014753664145246148,-89.49999999999999,-0.1710551381111145,6.980085849761963,17.428708168451628,1.5055450201034546,-2.256035804748535e-05,50,-52.75,0.0014967863680794835,-0.171077698469162,0.12947988510131836,0.5972544110576933,-27.71374942389909,304,-26.499999999999996,5.775903940200806,387471
0.0014089548494666815,-93.5,-0.1733725517988205,6.952483654022217,20.739780716177417,1.5066554546356201,-0.0018309801816940308,51,-51.921052631578945,0.0014696735888719559,-0.17520353198051453,0.1299762725830078,0.5652503419841327,-27.705302047656563,304,-16.5,5.770065069198608,395071
0.00125674728769809,-122.49999999999997,-0.17184613645076752,7.0121941566467285,21.609129245737844,1.5039514303207397,-0.005058974027633667,52,-52.19736842105263,0.0014237697469070554,-0.17690511047840118,0.1306154727935791,0.45975822115750586,-26.38654796890378,304,-20.499999999999996,5.8038108348846436,402671
0.0013424981152638793,-111.49999999999999,-0.17413102090358734,7.0039222240448,21.65365757618312,1.4971463680267334,-0.0065339356660842896,53,-58.026315789473685,0.0013642454287037253,-0.18066495656967163,0.13072705268859863,0.4756304697185001,-29.342910611328552,304,-27.5,5.892523765563965,410271
0.001496343407779932,-105.5,-0.17231281101703644,7.0106589794158936,18.248595931265612,1.498617172241211,0.00023160874843597412,54,-55.0921052631579,0.0013212842168286443,-0.17208120226860046,0.1295771598815918,0.4658044583213604,-28.220894254181747,304,-28.0,5.873908519744873,417871
0.001334563479758799,-89.49999999999999,-0.17236633598804474,6.975004434585571,17.35350236469081,1.503743290901184,0.002236798405647278,55,-47.473684210526315,0.0014568855985999107,-0.17012953758239746,0.12898969650268555,0.5539646607617018,-24.650972882305563,304,-19.0,5.789433240890503,425471
0.0014881406677886844,-111.99999999999999,-0.17338089644908905,6.980778694152832,20.238540240845737,1.4911195039749146,-0.0014190673828125,56,-54.01315789473684,0.001452490920200944,-0.17479996383190155,0.12984585762023926,0.5900899965904104,-26.498431920303275,304,-22.499999999999993,5.879225730895996,433071
0.0014253788394853473,-81.0,-0.17066675424575806,6.919621229171753,14.14128476847302,1.4841963052749634,-0.0037656426429748535,57,-52.06578947368421,0.0014937311643734574,-0.1744323968887329,0.1280045509338379,0.5381556416324561,-26.228343619247863,304,-26.5,5.814215898513794,440671
0.0015396915841847658,-95.0,-0.17219111323356628,6.931370735168457,17.03087570111456,1.4805387258529663,-0.0021083205938339233,58,-50.9078947368421,0.0014694537967443466,-0.1742994338274002,0.1293478012084961,0.4804267317382764,-25.100954442651634,304,-16.0,5.88433837890625,448271
0.0015110825188457966,-93.49999999999999,-0.1720196157693863,6.957811117172241,15.300295110582478,1.4766135215759277,0.0029583126306533813,59,-48.921052631578945,0.0015542746987193823,-0.1690613031387329,0.13033246994018555,0.5400507958690955,-23.98260426247831,304,-20.5,5.927304983139038,455871
0.0012530945241451263,-75.5,-0.17014551162719727,6.949962377548218,13.24403383161505,1.4870072603225708,-8.243322372436523e-05,60,-41.73684210526316,0.0014495026553049684,-0.17022794485092163,0.12926602363586426,0.43428738667108974,-20.136674982201754,304,-17.5,5.89362359046936,463471
0.0014478284865617752,-78.5,-0.16957174241542816,6.965532302856445,14.986264486812516,1.4720649719238281,0.00077056884765625,61,-45.776315789473685,0.001324092852883041,-0.1688011735677719,0.12923288345336914,0.790851988080132,-21.54641900967139,304,-20.5,5.938189744949341,471071
0.0014949004398658872,-75.5,-0.16965031623840332,7.05124044418335,12.227840492192113,1.470321536064148,-0.0001402348279953003,62,-41.578947368421055,0.0014786040410399437,-0.16979055106639862,0.13137531280517578,0.587827130339527,-20.440915109474357,304,-24.500000000000004,5.967740774154663,478671
0.0014317092718556523,-73.99999999999999,-0.16973505914211273,7.166032075881958,11.996861604838614,1.4703320264816284,0.002071097493171692,63,-44.828947368421055,0.0014664659975096583,-0.16766396164894104,0.13279509544372559,0.49854398847963327,-21.404374505797982,304,-26.5,6.108514785766602,486271
0.0014770736452192068,-64.99999999999999,-0.1708011031150818,6.982048273086548,9.36465033518481,1.4619240760803223,-0.0011258572340011597,64,-41.526315789473685,0.0014796995092183352,-0.17192696034908295,0.12910962104797363,0.6596469131482582,-18.939037381826786,304,-20.0,5.966854810714722,493871
0.001524770283140242,-54.5,-0.1688203066587448,7.015365839004517,8.588346481765786,1.4632415771484375,-0.0028205513954162598,65,-37.76315789473684,0.0014523600693792105,-0.17164085805416107,0.13048291206359863,0.5956391418713228,-18.196020494844074,304,-19.0,6.023297071456909,501471
0.0013239228865131736,-54.5,-0.1683807075023651,7.006402969360352,7.310486529390427,1.4640891551971436,0.0004077106714248657,66,-34.36842105263158,0.0016045777592808008,-0.16797299683094025,0.13046717643737793,0.6726976455883678,-16.422059175856898,304,-20.0,5.95775580406189,509071
0.0013405802892521024,-50.0,-0.16841000318527222,6.920363187789917,7.734525700496078,1.4596102237701416,-0.0004267394542694092,67,-34.19736842105263,0.0013254281366243958,-0.16883674263954163,0.12780499458312988,0.6808614837549033,-15.489027669024809,304,-11.5,5.902110576629639,516671
0.0016807066276669502,-58.99999999999999,-0.1719750612974167,7.067582130432129,8.543760581579184,1.462731122970581,0.0013276785612106323,68,-33.13157894736842,0.0013426782097667456,-0.17064738273620605,0.13067221641540527,0.617550846876036,-15.46997179633844,304,-15.999999999999996,5.964176416397095,524271
0.0014355930034071207,-63.5,-0.16890884935855865,6.95771336555481,7.611407097609492,1.4564729928970337,0.0005779862403869629,69,-33.473684210526315,0.0017274417914450169,-0.1683308631181717,0.12865734100341797,0.5659186298806111,-15.86865963162607,304,-21.5,5.973942041397095,531871
0.0014594607055187225,-50.0,-0.16762514412403107,6.976324558258057,7.6611496067103975,1.4550881385803223,-0.0015010088682174683,70,-32.86842105263158,0.0014837413327768445,-0.16912615299224854,0.12955951690673828,0.7423815702542073,-15.259231596841738,304,-23.0,5.954704999923706,539471
0.001428893767297268,-54.5,-0.1705363690853119,6.899023771286011,7.253581119569268,1.4607237577438354,-0.004145786166191101,71,-31.223684210526315,0.001397211686708033,-0.174682155251503,0.12556052207946777,0.6464822652721461,-13.985605335485984,304,-20.499999999999996,5.831777095794678,547071
0.001508754794485867,-45.5,-0.17133185267448425,7.012140274047852,7.038686625946813,1.4520951509475708,0.0014355629682540894,72,-32.671052631578945,0.0014887842116877437,-0.16989628970623016,0.1286318302154541,0.6274957558004503,-14.938057037944887,304,-14.5,5.958173751831055,554671
0.0015218870248645544,-51.49999999999999,-0.16774067282676697,6.952656984329224,7.51242046339504,1.4510447978973389,2.8327107429504395e-05,73,-30.06578947368421,0.0014921342954039574,-0.16771234571933746,0.12858271598815918,0.6290460814487212,-12.878569616657703,304,-17.5,5.911480188369751,562271
0.0017133365618065,-41.0,-0.17131954431533813,6.952442169189453,5.676529898604488,1.4425251483917236,0.001232236623764038,74,-31.526315789473685,0.0015032964292913675,-0.1700873076915741,0.1286766529083252,0.7347086353833965,-14.438399604660866,304,-23.0,5.929454565048218,569871
0.0015713634202256799,-39.50000000000001,-0.16771122813224792,6.959224462509155,4.341566952277489,1.4412928819656372,-0.0016731619834899902,75,-27.69736842105263,0.0017513282364234328,-0.16938439011573792,0.1284337043762207,0.5606980227187155,-12.226211379031398,304,-20.0,5.947528600692749,577471
0.001591718872077763,-38.00000000000001,-0.17008015513420105,7.0289928913116455,4.332065746131846,1.44413423538208,0.001635029911994934,76,-27.82894736842105,0.0014905818970873952,-0.16844512522220612,0.12981081008911133,0.6425765107753004,-12.49382905475551,304,-20.0,5.97735333442688,585071
0.0015758025692775846,-39.50000000000001,-0.17149704694747925,7.0419440269470215,5.537598132294565,1.4415382146835327,0.0014868229627609253,77,-26.80263157894737,0.0015949358930811286,-0.17001022398471832,0.1294405460357666,0.7186311830813366,-12.017965235073502,304,-9.999999999999996,5.9905242919921875,592671
0.0014655542327091098,-38.0,-0.16926530003547668,7.056226491928101,4.400032265054202,1.4347444772720337,0.00030538439750671387,78,-26.039473684210527,0.0016129255527630448,-0.16895991563796997,0.1303398609161377,0.761112209745072,-11.640200621394479,304,-20.0,6.0284857749938965,600271
0.0014221830060705543,-49.99999999999999,-0.16617833077907562,6.928265333175659,5.521677251305986,1.4305869340896606,0.0023138076066970825,79,-26.605263157894736,0.0014586960896849632,-0.16386452317237854,0.12783575057983398,0.8695240281364286,-11.807454719652902,304,-20.0,5.903088092803955,607871
0.0016035826411098242,-38.0,-0.16886697709560394,7.013962984085083,4.486128203739592,1.426025629043579,0.0005908161401748657,80,-25.92105263157895,0.0014476794749498367,-0.16827616095542908,0.1285080909729004,0.8323906344495552,-11.38786336582282,304,-20.0,5.987079858779907,615471
0.0016000184696167707,-32.0,-0.16850751638412476,6.9913108348846436,2.8904274142623123,1.4218499660491943,-0.0005121380090713501,81,-25.026315789473685,0.0015713473549112678,-0.1690196543931961,0.12845468521118164,0.7618600861970308,-10.927603896913265,304,-20.0,5.959501028060913,623071
0.0016523905796930194,-36.5,-0.16906093060970306,7.001463174819946,3.601635708729209,1.419657588005066,-0.002128511667251587,82,-23.907894736842106,0.0017283458728343248,-0.17118944227695465,0.12998104095458984,0.7334931531400654,-10.396575353748796,304,-20.0,6.0061140060424805,630671
0.0013924002414569259,-35.0,-0.167128324508667,6.937669277191162,4.446356160103809,1.424879550933838,7.434189319610596e-05,83,-23.42105263157895,0.0015797560336068273,-0.1670539826154709,0.12852811813354492,1.0505458920349822,-10.509187252358716,304,-11.499999999999998,5.909078121185303,638271
0.0015261636581271887,-30.500000000000004,-0.16807186603546143,6.95408034324646,2.767665496256544,1.4206840991973877,-0.0025541484355926514,84,-24.105263157894736,0.0013900737976655364,-0.17062601447105408,0.12856507301330566,0.839831400244216,-10.685562772169668,304,-20.0,5.903348207473755,645871
0.0015330780297517776,-27.500000000000004,-0.16663561761379242,6.975013971328735,2.371379730927725,1.428837537765503,-0.001035943627357483,85,-22.960526315789473,0.0014790190616622567,-0.1676715612411499,0.12905144691467285,0.8443833956950296,-10.089612185721512,304,-20.0,5.924797058105469,653471
0.0015678004128858447,-36.5,-0.1664978563785553,7.066912412643433,3.2214009099636582,1.4263895750045776,-0.00037938356399536133,86,-23.86842105263158,0.0015608735848218203,-0.16687723994255066,0.13065123558044434,1.0783258693314008,-10.367187349020899,304,-20.0,6.052501440048218,661071
0.0016618019435554743,-29.000000000000007,-0.16888177394866943,6.962169408798218,2.3997922347743166,1.420446515083313,0.0019261091947555542,87,-23.63157894736842,0.0015632376307621598,-0.16695566475391388,0.1284172534942627,0.8284102656649822,-10.543145937994769,304,-20.0,5.9625725746154785,668671
0.001574855879880488,-30.5,-0.16657918691635132,6.944186687469482,2.15375887353217,1.4148461818695068,-0.002333313226699829,88,-22.80263157894737,0.0017220333684235811,-0.16891250014305115,0.13034486770629883,1.0260539722303572,-10.110963007506554,304,-20.0,5.930858135223389,676271
0.0015130414394661784,-27.500000000000004,-0.16679489612579346,6.980624675750732,1.8665669080321412,1.4136258363723755,-0.002423807978630066,89,-22.05263157894737,0.0015323596308007836,-0.16921870410442352,0.13002872467041016,0.8779504301297963,-9.612895851371864,304,-20.0,5.971169948577881,683871
0.001319407718256116,-32.0,-0.16696840524673462,6.976498126983643,3.096106034388565,1.4107247591018677,0.0032247304916381836,90,-22.92105263157895,0.0015309579903259873,-0.16374367475509644,0.12950468063354492,0.9242274596359814,-10.181028304011166,304,-20.0,5.925321817398071,691471
0.0015996134607121348,-27.500000000000004,-0.16723604500293732,6.950928688049316,1.9976180414021052,1.4069998264312744,0.0011749565601348877,91,-22.17105263157895,0.0013004997745156288,-0.16606108844280243,0.1295020580291748,1.0107227676604684,-9.576679282799416,304,-20.0,5.923532962799072,699071
0.0018489505164325237,-26.000000000000004,-0.16737328469753265,7.014769554138184,1.9791153344171755,1.4150025844573975,-0.004935771226882935,92,-21.86842105263158,0.0016228173626586795,-0.1723090559244156,0.13048720359802246,0.8180594349879714,-9.639084926194897,304,-16.000000000000004,5.94632887840271,706671
0.0015778496162965894,-30.500000000000004,-0.16621078550815582,6.978342771530151,2.2413267736702727,1.4102067947387695,0.0009676814079284668,93,-22.05263157894737,0.0018837811658158898,-0.16524310410022736,0.1294243335723877,1.0669048277148157,-9.740014926410392,304,-20.0,5.943912506103516,714271
0.0016747919144108891,-30.500000000000004,-0.1667204648256302,6.973796844482422,2.1417884157237697,1.4123804569244385,0.0011107474565505981,94,-22.210526315789473,0.0015861279098317027,-0.1656097173690796,0.12988924980163574,0.9511248794153037,-9.717670689075982,304,-20.0,5.935480356216431,721871
0.0015059123979881406,-27.5,-0.16878575086593628,6.969301462173462,1.7354958897616275,1.4079830646514893,-0.0014048069715499878,95,-21.855263157894736,0.001669110613875091,-0.17019055783748627,0.1302046775817871,0.7982438287408825,-9.537835229449286,304,-20.0,5.931568145751953,729471
0.0014764275401830673,-30.500000000000007,-0.16704002022743225,7.058202028274536,3.275470193140154,1.40682852268219,0.004860177636146545,96,-22.460526315789473,0.00141886284109205,-0.1621798425912857,0.1313014030456543,0.8877219137157054,-9.685810795500132,304,-14.499999999999996,5.9548659324646,737071
0.0016381083987653255,-27.5,-0.16894306242465973,6.989501714706421,2.1080573562345304,1.4081158638000488,0.003621324896812439,97,-21.736842105263158,0.0014880343805998564,-0.1653217375278473,0.1300809383392334,1.176301119007899,-9.571770831044077,304,-20.0,5.943552017211914,744671
