MinReturn,dLoss,LossAfter,PolicyExecTime,LossBefore,KLBefore,MaxReturn,KL,AverageDiscountedReturn,Entropy,TotalEnvSteps,EnvExecTime,GradNorm,StdReturn,AverageReturn,Iteration,NumTrajs,ProcessExecTime
-127.99999999999997,-0.0032697170972824097,-0.17029401659965515,5.77656888961792,-0.17356373369693756,0.0013648471795022488,-12.499999999999986,0.0013421016046777368,-36.62355412800715,1.5244864225387573,151887,7.237536430358887,0.28498805186380394,24.60620952303326,-61.53947368421051,19,304,0.15029668807983398
-117.49999999999996,-0.0002900660037994385,-0.16950160264968872,5.76182746887207,-0.16979166865348816,0.0013233766658231616,-17.000000000000007,0.0010722901206463575,-31.831704415925373,1.5258543491363525,159487,7.288014650344849,0.26453283797179106,22.41380844176789,-56.552631578947356,20,304,0.15080595016479492
-108.0,-0.00036659836769104004,-0.17150121927261353,5.940781831741333,-0.17186781764030457,0.0010782633908092976,-5.499999999999995,0.0011734776198863983,-28.86227355584662,1.525114893913269,167087,7.312198162078857,0.2659799969723655,25.784021980166013,-50.999999999999986,21,304,0.15477466583251953
-95.5,0.0009218454360961914,-0.16979674994945526,6.2177207469940186,-0.16887490451335907,0.0011543079745024443,11.999999999999979,0.0012037396663799882,-27.2084501198653,1.5238205194473267,174687,7.793518304824829,0.34181908531999305,23.99170274394914,-50.73684210526314,22,304,0.16141319274902344
-109.5,-0.0014449357986450195,-0.17088210582733154,5.930396556854248,-0.17232704162597656,0.0012097539147362113,3.000000000000014,0.0012814956717193127,-25.144117296471045,1.5237007141113281,182287,7.145216703414917,0.3048577705520636,25.500678932898655,-47.28947368421051,23,304,0.15279841423034668
-114.5,-0.0004459768533706665,-0.17169354856014252,5.920140743255615,-0.17213952541351318,0.0012804872822016478,-16.499999999999986,0.0011954319197684526,-27.410417062407333,1.5212730169296265,189887,7.159736394882202,0.30198218763071905,23.27885574193327,-51.052631578947356,24,304,0.15206575393676758
-175.00000000000003,-0.0016886889934539795,-0.1696154922246933,5.7609968185424805,-0.17130418121814728,0.0011939724208787084,-10.000000000000004,0.001188952475786209,-30.059630129666523,1.5181444883346558,197487,7.136422395706177,0.30769765032366114,30.288058977433646,-53.907894736842096,25,304,0.15136170387268066
-124.99999999999999,-0.0031004995107650757,-0.1706557422876358,5.793559789657593,-0.17375624179840088,0.0011852377792820334,15.5,0.0012618729379028082,-27.99696825484285,1.517851710319519,205087,7.119845628738403,0.29225548605246865,27.74003776657232,-51.23684210526314,26,304,0.1526963710784912
-96.49999999999999,0.0029020756483078003,-0.16945821046829224,5.758646726608276,-0.16655613481998444,0.0012320069363340735,8.000000000000004,0.00117105629760772,-24.94382850947634,1.5173698663711548,212720,6.933646202087402,0.27860599839049865,28.05024045316911,-45.020512820512806,27,312,0.1498110294342041
-112.49999999999999,0.0008710473775863647,-0.1697186827659607,5.715557813644409,-0.16884763538837433,0.0011928834719583392,10.00000000000002,0.001152241718955338,-25.283293885373716,1.5165883302688599,220320,7.022733449935913,0.2851326472729141,23.331900843114102,-47.27631578947367,28,304,0.14976882934570312
-88.49999999999997,-0.001196548342704773,-0.16929644346237183,5.9907450675964355,-0.1704929918050766,0.0011827723355963826,-3.4999999999999822,0.0011498722014948726,-26.999658047638473,1.509705901145935,227920,7.361731767654419,0.2987787872310535,22.36470557377543,-48.36842105263157,29,304,0.1545400619506836
-83.0,-0.0019181668758392334,-0.17106008529663086,5.922541379928589,-0.1729782521724701,0.001135453348979354,8.000000000000002,0.0013696340611204505,-22.912706879463826,1.5123652219772339,235520,7.086793422698975,0.34276623462056827,20.683909198287243,-42.78947368421051,30,304,0.15314364433288574
-101.99999999999996,-0.002118736505508423,-0.17038381099700928,5.998072147369385,-0.1725025475025177,0.0013601341051980853,-7.4999999999999805,0.0012377098901197314,-24.633093528341163,1.5141087770462036,243120,7.386410713195801,0.3100523349080578,22.211430512899497,-43.8157894736842,31,304,0.15435385704040527
-105.99999999999997,0.000940471887588501,-0.17033521831035614,5.796874523162842,-0.16939474642276764,0.0012450588401407003,-7.499999999999995,0.0013512608129531145,-30.76621688740321,1.511530876159668,250720,7.201204776763916,0.3776642818368419,25.585948386715025,-51.2236842105263,32,304,0.15132689476013184
-97.49999999999997,-0.0011934787034988403,-0.17026321589946747,5.80814790725708,-0.1714566946029663,0.0013122536474838853,-2.9999999999999893,0.0013386443024501204,-24.115082176116438,1.51218581199646,258320,7.098291635513306,0.3127601456801888,24.64522507735673,-43.3157894736842,33,304,0.1506330966949463
-105.5,-0.0036189258098602295,-0.16897092759609222,5.870313882827759,-0.17258985340595245,0.0013372659450396895,-10.000000000000002,0.0014114106306806207,-29.797792305264885,1.5095793008804321,265920,7.084963321685791,0.3067830578149185,24.712603606425407,-48.93421052631578,34,304,0.15214133262634277
-100.5,-0.001855418086051941,-0.16920866072177887,5.810298919677734,-0.1710640788078308,0.0014091819757595658,12.999999999999977,0.0012974296696484089,-24.409664615528023,1.5052458047866821,273520,6.955419301986694,0.32913416075914714,26.338572374691115,-43.249999999999986,35,304,0.1517810821533203
-128.5,-0.00029940903186798096,-0.16811098158359528,5.99061393737793,-0.16841039061546326,0.0012509881053119898,-1.4999999999999805,0.0011536849197000265,-27.057925502865498,1.5064343214035034,281120,7.194556713104248,0.304985174215796,28.18294507945897,-47.39473684210525,36,304,0.15506362915039062
-80.99999999999997,0.003183037042617798,-0.16934023797512054,5.848913908004761,-0.16615720093250275,0.0011345911771059036,8.50000000000001,0.0013778420398011804,-16.919109630996264,1.5063698291778564,288720,6.975904226303101,0.3013240480595908,21.258829842218212,-35.32894736842104,37,304,0.1525118350982666
-128.0,0.002131149172782898,-0.1696164757013321,5.744210958480835,-0.1674853265285492,0.001361686852760613,1.5000000000000204,0.0013301370199769735,-25.855953758789152,1.5060254335403442,296320,7.042216062545776,0.2847621186596054,23.267373546344942,-44.93421052631578,38,304,0.14995241165161133
-81.0,0.001086890697479248,-0.16771845519542694,5.789824724197388,-0.1666315644979477,0.0013325365725904703,8.000000000000016,0.0012348073069006205,-22.92681015285028,1.5087693929672241,303920,6.886175632476807,0.27993577122187474,21.67926377530692,-41.32894736842104,39,304,0.15106868743896484
-113.0,0.004029974341392517,-0.16952428221702576,5.813088893890381,-0.16549430787563324,0.0012361491098999977,17.500000000000004,0.0012620351044461131,-17.57603089302535,1.5083187818527222,311520,6.923703908920288,0.2812158040690778,27.64384752696669,-36.59210526315788,40,304,0.15113139152526855
-125.99999999999999,0.003150239586830139,-0.16698411107063293,5.837587594985962,-0.1638338714838028,0.0012499901931732893,25.699999999999992,0.0011258581653237343,-19.806067221779994,1.5077142715454102,319213,7.191925764083862,0.28324362553457,25.060613174379256,-39.57179487179486,41,312,0.15236330032348633
-103.5,-0.0011804699897766113,-0.17103371024131775,5.734487056732178,-0.17221418023109436,0.00113274110481143,3.5000000000000124,0.0013194649945944548,-24.810740542826068,1.509311556816101,326813,6.979032516479492,0.28972044328295693,18.759342086343686,-43.03947368421051,42,304,0.15014100074768066
-88.0,-0.0006788671016693115,-0.1692020297050476,5.766986846923828,-0.16988089680671692,0.0013340809382498264,3.9999999999999893,0.0011805634712800384,-19.38363946529004,1.5086395740509033,334413,6.787683963775635,0.31159955769291686,22.154819920422987,-35.802631578947356,43,304,0.15054607391357422
-72.49999999999997,0.00031644105911254883,-0.16763009130954742,5.742194175720215,-0.16731365025043488,0.0011972289066761732,2.499999999999993,0.001240227371454239,-17.457227788164,1.5077154636383057,342013,6.799988269805908,0.26706006337937027,18.21976492150801,-34.52631578947367,44,304,0.14974665641784668
-72.99999999999999,0.006062716245651245,-0.17008773982524872,5.907375335693359,-0.16402502357959747,0.0012545663630589843,-6.499999999999982,0.0012471422087401152,-20.557527634531358,1.5052626132965088,349613,6.832957744598389,0.3186513390398146,15.326163063148817,-36.76315789473683,45,304,0.15125584602355957
-91.99999999999997,0.0032884925603866577,-0.16921529173851013,5.84065842628479,-0.16592679917812347,0.0012389033799991012,-0.4999999999999911,0.0012927732896059752,-18.962227971499818,1.5000332593917847,357213,7.0737903118133545,0.26888030807368024,20.770815244664274,-35.61842105263157,46,304,0.1515798568725586
-103.49999999999997,0.003999441862106323,-0.16775484383106232,5.869747877120972,-0.163755401968956,0.0012711406452581286,-3.9999999999999885,0.001358730485662818,-23.498106128925645,1.498559594154358,364813,7.002641677856445,0.30314605940306677,26.44636028453006,-40.39473684210525,47,304,0.1516256332397461
-89.0,-0.0016196668148040771,-0.16850139200687408,5.930044174194336,-0.17012105882167816,0.001366357784718275,-1.0000000000000124,0.0014635634142905474,-17.04788679286475,1.5009167194366455,372413,6.872148275375366,0.25726964132061825,18.968847474615725,-33.657894736842096,48,304,0.15128254890441895
-65.0,0.0004820525646209717,-0.16959600150585175,5.895532846450806,-0.16911394894123077,0.0014605321921408176,-4.999999999999973,0.0012640304630622268,-17.198485131398883,1.499078392982483,380013,6.904254198074341,0.26954954054564434,14.706830342591218,-32.84210526315788,49,304,0.1526198387145996
-106.00000000000001,-0.002123042941093445,-0.16864681243896484,5.756870746612549,-0.1707698553800583,0.0012623077491298318,-0.49999999999997513,0.0013769569341093302,-21.678764528589475,1.5031636953353882,387613,6.969089031219482,0.2755705984037722,21.284138294426864,-39.157894736842096,50,304,0.15040302276611328
-73.49999999999997,-0.001843184232711792,-0.16931718587875366,5.725858211517334,-0.17116037011146545,0.0013884996296837926,12.000000000000009,0.001204473664984107,-16.675779314898165,1.5049967765808105,395213,6.789477348327637,0.29358625627569734,19.942772175649534,-33.67105263157894,51,304,0.14967012405395508
-85.49999999999999,-0.0008003115653991699,-0.1681470274925232,7.132200717926025,-0.16894733905792236,0.0011935302754864097,1.9999999999999698,0.0013241246342658997,-15.57240193278458,1.5066622495651245,402813,8.080400228500366,0.32119834371584904,18.807787219947038,-30.27631578947367,52,304,0.18280529975891113
-82.49999999999999,-0.004914417862892151,-0.16956163942813873,5.9038989543914795,-0.17447605729103088,0.001329825958237052,11.499999999999986,0.0012190063716843724,-15.533777789657444,1.5063308477401733,410413,6.912610292434692,0.32079311211068445,20.49605140676364,-31.27631578947367,53,304,0.15399622917175293
-97.49999999999997,0.0017747581005096436,-0.16888439655303955,5.940477132797241,-0.1671096384525299,0.0011705885408446193,15.000000000000014,0.0011266403598710895,-13.336609183478528,1.5080335140228271,418044,6.9879150390625,0.28721832172696693,23.233372526347967,-29.758974358974346,54,312,0.15439891815185547
-79.5,0.0018758028745651245,-0.16685914993286133,7.352412462234497,-0.1649833470582962,0.0011583699379116297,4.9999999999999964,0.001178491860628128,-13.482334447027824,1.4996387958526611,425644,8.556879758834839,0.2973382788123861,18.264731465654386,-29.210526315789462,55,304,0.19478654861450195
-102.99999999999997,0.0034400373697280884,-0.1690654158592224,6.16228175163269,-0.16562537848949432,0.0011793236481025815,4.000000000000011,0.0011114503722637892,-20.75407926153731,1.4992543458938599,433151,7.34622597694397,0.36125305072977526,22.43776758341666,-35.702631578947354,56,304,0.16483569145202637
-86.99999999999999,0.0008444339036941528,-0.16719695925712585,6.294067859649658,-0.1663525253534317,0.0011343529913574457,-4.4999999999999964,0.0011967273894697428,-24.199343503543115,1.497320532798767,440751,7.359633207321167,0.30779874651296896,23.318971061291286,-40.09210526315788,57,304,0.1698143482208252
-92.99999999999997,0.00110703706741333,-0.16759225726127625,6.361067771911621,-0.16648522019386292,0.0011867411667481065,6.499999999999988,0.0011184887262061238,-18.716362166834557,1.4946492910385132,448351,7.309059381484985,0.2816031335477666,21.40108422059907,-34.01315789473683,58,304,0.1702423095703125
-64.99999999999997,0.002706199884414673,-0.1688161939382553,6.41698956489563,-0.16610999405384064,0.0010768851498141885,7.000000000000012,0.0013204303104430437,-10.303645631728246,1.4978268146514893,456045,7.1580610275268555,0.3209936254126538,18.721156732470067,-23.26666666666666,59,312,0.17078852653503418
-84.5,-0.0004398226737976074,-0.17024709284305573,6.424115896224976,-0.17068691551685333,0.0013247019378468394,33.5,0.001174163888208568,-10.854751260145221,1.4967104196548462,463704,6.95876145362854,0.3074931834420814,26.457316548509986,-24.62564102564102,60,312,0.16898703575134277
-109.49999999999997,-0.0010936558246612549,-0.16791963577270508,6.301120281219482,-0.16901329159736633,0.001164199784398079,32.599999999999994,0.0011732669081538916,-14.523080487022604,1.4953234195709229,471373,7.14336371421814,0.3058531758881591,27.201553451791387,-27.343589743589735,61,312,0.1694326400756836
-74.5,-0.00011764466762542725,-0.16837839782238007,7.538360834121704,-0.1684960424900055,0.0011985476594418287,22.000000000000007,0.0011453550541773438,-12.607972660486201,1.4925484657287598,478973,8.613100290298462,0.3098695051358153,23.31913068610574,-26.815789473684205,62,304,0.20401644706726074
-73.49999999999997,-0.0031347572803497314,-0.1675652414560318,6.326561689376831,-0.17069999873638153,0.0011449476005509496,26.000000000000007,0.0011711076367646456,-11.422408416368935,1.4927833080291748,486573,7.189379453659058,0.3176874153748073,20.162330314522457,-23.513157894736832,63,304,0.17176580429077148
-89.99999999999997,-0.0029111653566360474,-0.1680721938610077,6.4508376121521,-0.17098335921764374,0.0011586005566641688,5.500000000000014,0.0012397762620821595,-11.689191816041554,1.4899629354476929,494173,7.176395654678345,0.3212104993758627,20.319044598779787,-25.210526315789462,64,304,0.17329120635986328
-73.5,-0.001522555947303772,-0.1677263081073761,7.568922996520996,-0.16924886405467987,0.001207389635965228,11.49999999999999,0.0014475726056843996,-8.16390970815347,1.491485357284546,501745,8.249241590499878,0.3547180087987198,21.262528162900015,-21.54473684210525,65,304,0.20781159400939941
-70.49999999999997,-0.004075750708580017,-0.1672627329826355,6.668098449707031,-0.17133848369121552,0.0014275414869189262,23.49999999999999,0.0013753626262769103,-9.176165844530699,1.49302077293396,509260,7.2486371994018555,0.30467754905494626,21.11742086498537,-22.092105263157883,66,304,0.1781771183013916
-62.999999999999986,0.003445044159889221,-0.16924557089805603,6.333173990249634,-0.1658005267381668,0.0013701004208996892,39.699999999999996,0.0013328449567779899,-11.384684255161604,1.4960260391235352,516821,7.067161798477173,0.3543327028093213,23.042389545711856,-22.553846153846145,67,312,0.16783571243286133
-80.5,-0.00033695995807647705,-0.16583548486232758,6.276018142700195,-0.16617244482040405,0.0013418993912637234,39.999999999999986,0.0011885269777849317,-13.77364756164137,1.4936728477478027,524476,7.032485485076904,0.2975584066275223,24.092551111627913,-27.06410256410255,68,312,0.16888737678527832
-72.49999999999997,0.00010351836681365967,-0.16899661719799042,6.394381284713745,-0.16889309883117676,0.001186845009215176,38.10000000000001,0.0012335864594206214,-10.51535354366054,1.4946794509887695,532010,7.129230499267578,0.3731248267437299,24.554080173885474,-25.036842105263144,69,304,0.17367029190063477
-96.49999999999997,0.0024823546409606934,-0.1685166358947754,6.452496767044067,-0.1660342812538147,0.00123573187738657,7.500000000000018,0.0012720250524580479,-17.359437005905313,1.4948569536209106,539645,7.225695371627808,0.3433720804037937,24.243037187427767,-32.57692307692306,70,312,0.17391133308410645
-55.999999999999986,-0.0009164810180664062,-0.1683339625597,6.83552885055542,-0.16925044357776642,0.0012904831673949957,26.499999999999993,0.0011617785785347223,-8.475759853112308,1.4943602085113525,547242,7.399161100387573,0.355626988668242,18.048981716352582,-19.571052631578937,71,304,0.18058490753173828
-53.499999999999986,-0.00012673437595367432,-0.16990156471729279,6.2662506103515625,-0.17002829909324646,0.0011288946261629462,23.500000000000014,0.0012088430812582374,-5.860740810194018,1.4957385063171387,554913,6.706726789474487,0.3385564218407842,21.49774203393295,-16.22051282051281,72,312,0.17047762870788574
-51.49999999999997,-0.0012642145156860352,-0.16635829210281372,6.686406373977661,-0.16762250661849976,0.0012331639882177114,17.49999999999999,0.0013928054831922054,-7.022982699501213,1.4962265491485596,562539,7.1316070556640625,0.324682952312933,18.7237535782889,-19.52820512820512,73,312,0.17809772491455078
-76.99999999999997,0.00027495622634887695,-0.1696658581495285,6.635622501373291,-0.16939090192317963,0.001376087311655283,23.0,0.0012299844529479742,-3.3547622769206527,1.500677227973938,570074,7.1946210861206055,0.33422990611634446,23.375728616786486,-13.671052631578936,74,304,0.17789793014526367
-69.49999999999999,0.0013357698917388916,-0.16804753243923187,6.745295763015747,-0.16671176254749298,0.0012396350502967834,8.000000000000025,0.0011757048778235912,-6.181582920220054,1.496213436126709,577674,7.161620855331421,0.30719008391923636,16.389524600198094,-16.092105263157883,75,304,0.1807105541229248
-53.999999999999986,-0.0015677958726882935,-0.1693122535943985,6.617529630661011,-0.1708800494670868,0.0011919018579646945,27.0,0.001277282601222396,-1.6115063322414056,1.492189884185791,585229,7.068102121353149,0.40453880033830286,17.99434833557916,-12.197368421052623,76,304,0.17564940452575684
-82.0,-0.0025492608547210693,-0.16573700308799744,6.823191404342651,-0.1682862639427185,0.0012586100492626429,36.50000000000002,0.0010430790716782212,-2.048033659362522,1.4911346435546875,592746,7.052616834640503,0.3848822155096434,24.256436447699283,-11.50526315789473,77,304,0.17891240119934082
-69.49999999999997,0.0002882331609725952,-0.1669139564037323,6.8220295906066895,-0.1666257232427597,0.0010431271512061357,29.499999999999996,0.0010880313348025084,-8.050495375015242,1.4912679195404053,600297,7.477717876434326,0.3137181470432423,22.602096508972796,-20.143589743589732,78,312,0.1836566925048828
-54.99999999999997,-0.00196036696434021,-0.1660274863243103,6.892857789993286,-0.1679878532886505,0.0010563223622739315,48.699999999999996,0.0010901602217927575,0.21915714341491305,1.494907021522522,607995,7.1990110874176025,0.35347788569160854,20.006378826514304,-8.632499999999988,79,320,0.1851487159729004
-68.99999999999997,-0.000510871410369873,-0.16762833297252655,6.861330270767212,-0.16813920438289642,0.0011286460794508457,17.500000000000025,0.0012656996259465814,-2.5310141862732287,1.4912207126617432,615595,6.85506534576416,0.30149484599054116,20.000571321479683,-11.76315789473683,80,304,0.18544888496398926
-70.49999999999997,-0.0019423067569732666,-0.16777300834655762,6.589441537857056,-0.16971531510353088,0.00126190809533,9.500000000000028,0.0011473022168502212,-4.067381827704412,1.4912335872650146,623195,6.764541387557983,0.33589307543710395,18.384813978975995,-14.842105263157883,81,304,0.1754744052886963
-63.49999999999997,0.002673119306564331,-0.1664135754108429,6.796917676925659,-0.16374045610427856,0.0011443585390225053,29.00000000000001,0.0012255607871338725,-3.5257295644256863,1.4933507442474365,630795,7.095111846923828,0.4010277860586537,17.93895948245102,-14.171052631578938,82,304,0.18311476707458496
-68.49999999999997,-0.000253826379776001,-0.16763857007026672,6.822374582290649,-0.16789239645004272,0.0012120689498260617,43.19999999999999,0.001238848315551877,-2.8754363611595712,1.491503119468689,638354,7.113342761993408,0.3207038259285884,21.489782291411913,-14.305128205128195,83,312,0.18037962913513184
-77.49999999999999,-0.003520786762237549,-0.16694265604019165,6.624295473098755,-0.1704634428024292,0.001226639375090599,36.3,0.0012134815333411098,-0.6422059381968462,1.490933895111084,645991,6.889619827270508,0.3075637776672369,21.856593827721646,-10.592499999999989,84,320,0.17687749862670898
-76.49999999999999,0.0012277215719223022,-0.16627423465251923,6.718907594680786,-0.16504651308059692,0.0012199339689686894,51.6,0.0012127311201766133,0.6693597577097472,1.4922727346420288,653579,6.622838497161865,0.3326179949248262,23.08381435567139,-8.546153846153837,85,312,0.17966127395629883
-63.99999999999999,-0.00040265917778015137,-0.16607767343521118,7.835648775100708,-0.16648033261299133,0.0012093029217794538,28.800000000000004,0.0009509858209639788,-3.4736216816004046,1.492126226425171,661139,8.181834697723389,0.35561662646762665,17.02624188003706,-13.179487179487165,86,312,0.20961380004882812
-48.49999999999999,0.0018677115440368652,-0.16760879755020142,6.973741054534912,-0.16574108600616455,0.0009711165330372751,37.40000000000002,0.0012016858672723174,-1.4216962141703975,1.488581657409668,668798,7.2560930252075195,0.3984759681233313,19.44828507200432,-9.343589743589733,87,312,0.18594837188720703
-40.49999999999997,-0.0012065321207046509,-0.16557800769805908,6.861262798309326,-0.16678453981876373,0.001192742376588285,34.199999999999996,0.0011209817603230476,-2.612526093173713,1.4883770942687988,676421,7.4502177238464355,0.42527022993659075,17.471088796923905,-10.88249999999999,88,320,0.18239855766296387
-55.99999999999999,-4.824995994567871e-05,-0.16587860882282257,7.046564817428589,-0.16592685878276825,0.0011443204712122679,40.899999999999984,0.0011014665942639112,0.003733609522994331,1.48457670211792,684077,7.3958740234375,0.4086153811711023,20.776421357349918,-10.092307692307687,89,312,0.19382715225219727
-60.999999999999986,-0.002420082688331604,-0.16784444451332092,6.44090461730957,-0.17026452720165253,0.0010904785012826324,43.80000000000001,0.0011694597778841853,1.7789216776133445,1.4833567142486572,691584,6.379019260406494,0.3026793362984013,21.035001993445725,-7.702631578947358,90,304,0.17249441146850586
-51.499999999999986,-0.00020043551921844482,-0.16698786616325378,6.643974542617798,-0.16718830168247223,0.0011810656869783998,37.3,0.001158638158813119,1.73651895138132,1.4840830564498901,699237,6.697067737579346,0.3851509633174002,17.528764930821563,-7.069999999999989,91,320,0.17900824546813965
-46.999999999999986,0.0013224035501480103,-0.16508467495441437,7.653782606124878,-0.16376227140426636,0.0011557078687474132,30.499999999999993,0.0011064523132517934,5.703701207362439,1.4854735136032104,706831,7.743229627609253,0.37575449092444246,17.706626312898095,-3.099999999999992,92,312,0.20601987838745117
-72.99999999999999,-0.003344416618347168,-0.16738517582416534,6.753293991088867,-0.1707295924425125,0.001076780492439866,41.60000000000001,0.001167118432931602,2.7329038316784544,1.4864022731781006,714417,6.737547874450684,0.3655062187641731,23.395287853540076,-5.352499999999991,93,320,0.18077921867370605
-67.5,-0.001962602138519287,-0.16541646420955658,6.563555717468262,-0.16737906634807587,0.0011762286303564906,24.499999999999986,0.001137490151450038,-0.8682710180202357,1.483062982559204,721933,6.58075475692749,0.385319996702729,20.268569263764025,-9.43999999999999,94,320,0.173004150390625
-75.0,-0.0034308284521102905,-0.16643409430980682,6.698009252548218,-0.16986492276191711,0.0011513284407556057,33.50000000000001,0.0012309278827160597,-4.225057151484625,1.4832428693771362,729438,6.899335861206055,0.3509426530108074,24.244955660920475,-12.724999999999989,95,320,0.18127775192260742
-49.49999999999997,-0.0012727081775665283,-0.16528256237506866,6.933295249938965,-0.1665552705526352,0.001258934149518609,36.199999999999996,0.0011496753431856632,2.476551364341648,1.4831211566925049,737104,6.904201507568359,0.30330053880310764,19.386612487745243,-5.902499999999987,96,320,0.18323612213134766
