NumTrajs,Iteration,PolicyExecTime,MinReturn,AverageDiscountedReturn,LossBefore,LossAfter,KLBefore,StdReturn,KL,Entropy,GradNorm,TotalEnvSteps,ProcessExecTime,dLoss,AverageReturn,EnvExecTime,MaxReturn
300,43,4.7655956745147705,-113.49999999999999,-36.15575725040614,-0.18983487784862518,-0.18339084088802338,0.0010092627489939332,27.988254679418652,0.0009660024079494178,1.52838933467865,0.6848337208747585,221495,0.08634376525878906,-0.006444036960601807,-61.23999999999999,3.941004991531372,3.0
300,44,4.751292943954468,-160.00000000000003,-25.98304323412534,-0.18936775624752045,-0.18238957226276398,0.0009767868323251605,36.90206498287055,0.0010397994192317128,1.5236865282058716,0.6923225951606005,226495,0.08608698844909668,-0.00697818398475647,-50.75999999999999,3.8339169025421143,14.000000000000025
300,45,5.015265226364136,-105.5,-27.551249836278913,-0.18390332162380219,-0.18195311725139618,0.0010270451894029975,31.004928640459728,0.000911700539290905,1.5247008800506592,0.7656696603135921,231495,0.09085965156555176,-0.0019502043724060059,-50.38,4.123442649841309,-1.0000000000000036
300,46,4.784017562866211,-111.50000000000001,-28.961456392862313,-0.18452966213226318,-0.18240781128406525,0.0009072335087694228,28.408055195665895,0.000930310576222837,1.5233007669448853,0.6827696364338848,236495,0.0870978832244873,-0.002121850848197937,-53.31999999999998,3.88932204246521,5.000000000000023
300,47,4.7544591426849365,-217.50000000000006,-33.29219863644194,-0.1849815398454666,-0.18146191537380219,0.0009324845741502941,47.8730571407342,0.0010280008427798748,1.5224823951721191,0.6073168894002465,241495,0.08587098121643066,-0.0035196244716644287,-54.51999999999999,3.781334400177002,20.500000000000018
300,48,4.835946559906006,-104.5,-26.141992113861207,-0.18563805520534515,-0.18222160637378693,0.0010199904209002852,31.599367082269225,0.001041316194459796,1.5244821310043335,0.8498811907135945,246495,0.08720278739929199,-0.0034164488315582275,-47.69999999999998,4.0468809604644775,10.499999999999991
312,49,4.851507663726807,-105.0,-24.528601027464454,-0.18202322721481323,-0.18123748898506165,0.0010096607729792595,28.609195980917683,0.0009913155809044838,1.5212470293045044,0.6543122978700372,251572,0.08742547035217285,-0.0007857382297515869,-47.392307692307675,4.0054779052734375,23.800000000000004
300,50,4.839920282363892,-123.5,-28.62334607511855,-0.1914655566215515,-0.18037164211273193,0.0010257248068228364,32.27044468240251,0.0009083054610528052,1.518833041191101,0.7065614724597651,256572,0.08852386474609375,-0.01109391450881958,-52.22,3.9581527709960938,14.000000000000016
300,51,4.842123985290527,-161.0,-30.543138288069812,-0.18185143172740936,-0.18211790919303894,0.0009073294349946082,35.209566881743946,0.0010912534780800343,1.524697184562683,0.6970110056407073,261572,0.08773064613342285,0.00026647746562957764,-54.91999999999998,4.121695518493652,-0.9999999999999751
300,52,4.846085548400879,-104.50000000000001,-29.113462346092255,-0.1819753795862198,-0.18192118406295776,0.0010756195988506079,22.933242247881136,0.0010275871027261019,1.522689700126648,0.588446974060864,266572,0.0882725715637207,-5.4195523262023926e-05,-51.07999999999999,3.882600784301758,-7.999999999999985
300,53,4.8214006423950195,-148.50000000000003,-30.549474455848618,-0.18890851736068726,-0.18262991309165955,0.0010444786166772246,33.75076888013073,0.0009389853221364319,1.523939847946167,0.6400130100487147,271572,0.08772993087768555,-0.00627860426902771,-55.16,3.877950668334961,-11.499999999999973
300,54,4.835835218429565,-136.50000000000003,-28.684336869331595,-0.1825914978981018,-0.18196940422058105,0.0009365853620693088,35.457602851856755,0.0010082777589559555,1.5262178182601929,0.6200686981397683,276572,0.08880615234375,-0.000622093677520752,-52.28,3.949640989303589,21.0
300,55,4.767259836196899,-137.5,-28.63168305186353,-0.19188354909420013,-0.18583522737026215,0.0009860583813861012,30.071248726981725,0.0010532785672694445,1.5239633321762085,0.6448617424138647,281572,0.08670783042907715,-0.006048321723937988,-50.7,3.9736673831939697,-15.000000000000002
300,56,4.7862443923950195,-119.5,-28.201951229500494,-0.18820185959339142,-0.18239650130271912,0.0010485057719051838,34.498985492330064,0.001051000552251935,1.5262600183486938,0.5886057937577927,286572,0.08847188949584961,-0.005805358290672302,-47.79999999999998,3.8875839710235596,14.500000000000009
300,57,4.820775270462036,-100.0,-21.199096740366468,-0.18735931813716888,-0.18178804218769073,0.0010462439386174083,28.876675708952373,0.000974957540165633,1.5215340852737427,0.8215054287476827,291572,0.08681273460388184,-0.005571275949478149,-41.23999999999999,3.9207823276519775,16.00000000000001
300,58,4.784685850143433,-118.49999999999999,-26.881955412928505,-0.18990981578826904,-0.18116772174835205,0.000982177210971713,24.198462761092905,0.0009363467106595635,1.524546504020691,0.7554207611832392,296572,0.08691191673278809,-0.008742094039916992,-49.61999999999999,4.019217491149902,-9.499999999999979
300,59,4.924011707305908,-120.50000000000001,-20.378998080328778,-0.18831612169742584,-0.18371397256851196,0.0009324611746706069,28.97516177694268,0.0010167908621951938,1.5230156183242798,0.6242502942287366,301572,0.08868217468261719,-0.004602149128913879,-36.499999999999986,4.004474401473999,14.499999999999988
300,60,4.838121652603149,-100.99999999999997,-25.801761909414587,-0.19486123323440552,-0.18388359248638153,0.001054692198522389,31.02196641091599,0.0010719593847170472,1.520550012588501,0.6496103790285969,306572,0.08817052841186523,-0.010977640748023987,-46.259999999999984,4.003768682479858,17.500000000000004
300,61,4.704640865325928,-129.50000000000003,-22.494850776176776,-0.1846039742231369,-0.18665646016597748,0.0010605881689116359,36.17918738722583,0.0010773114627227187,1.5231094360351562,0.7745408890813341,311572,0.08805608749389648,0.002052485942840576,-43.42,3.8380157947540283,39.500000000000014
300,62,4.863612651824951,-110.50000000000001,-20.294529694131345,-0.18787500262260437,-0.18390153348445892,0.0010753220412880182,24.005832624593552,0.0009319904493167996,1.5211715698242188,0.6239184776709891,316572,0.08827853202819824,-0.003973469138145447,-42.69999999999998,4.066431283950806,-10.999999999999993
300,63,4.82468318939209,-99.0,-26.493392003589687,-0.18545673787593842,-0.183702751994133,0.0009184317314065993,29.540995243897925,0.000983534031547606,1.5186870098114014,0.7168235509348359,321572,0.08832383155822754,-0.00175398588180542,-46.859999999999985,3.9626219272613525,13.5
300,64,4.823591232299805,-65.49999999999999,-18.392392120288616,-0.18868759274482727,-0.1848537027835846,0.0009634354501031339,15.544774041458432,0.0011515050427988172,1.514500379562378,0.9181186639444838,326572,0.0876166820526123,-0.0038338899612426758,-37.49999999999998,3.9486072063446045,-7.000000000000011
300,65,4.74860692024231,-83.50000000000001,-13.472041180709118,-0.18743745982646942,-0.18421855568885803,0.0011384694371372461,24.98436310975327,0.0009132072445936501,1.513331413269043,0.7110983966529503,331572,0.08721804618835449,-0.003218904137611389,-33.959999999999994,3.864177703857422,10.5
300,66,4.741181135177612,-74.49999999999997,-6.963955720741142,-0.19103571772575378,-0.18482738733291626,0.000919474521651864,24.904585923078503,0.0010399790480732918,1.5117913484573364,0.6172534838299135,336572,0.08649253845214844,-0.006208330392837524,-25.53999999999998,3.7504215240478516,32.000000000000014
300,67,4.756123304367065,-109.50000000000001,-19.79908323051477,-0.19094344973564148,-0.1848335564136505,0.001048567472025752,28.89467771060962,0.0009981585899367929,1.508330225944519,0.71488439845043,341572,0.08528399467468262,-0.006109893321990967,-40.23999999999998,4.0910327434539795,-0.4999999999999929
300,68,4.810147285461426,-90.0,-17.04614691292761,-0.1822076439857483,-0.18401245772838593,0.0009920347947627306,26.453461021197207,0.0011447444558143616,1.5037164688110352,0.7131804226456164,346572,0.08610749244689941,0.0018048137426376343,-33.37999999999999,3.905195713043213,22.500000000000004
300,69,4.8181540966033936,-106.49999999999999,-23.050294478141826,-0.18305617570877075,-0.181867778301239,0.001145796151831746,27.666268270223945,0.0009871335932984948,1.503301978111267,0.7778600477638415,351572,0.08787965774536133,-0.0011883974075317383,-43.73999999999998,4.106750965118408,-4.999999999999984
300,70,4.774648427963257,-76.49999999999999,-17.22580460036175,-0.1910255402326584,-0.1851777881383896,0.0009899419965222478,28.214209186152992,0.001091012847609818,1.5049253702163696,0.6801857088287373,356572,0.08673596382141113,-0.005847752094268799,-34.71999999999999,3.9169163703918457,38.999999999999986
300,71,4.851699590682983,-115.49999999999996,-10.285330826027987,-0.18714232742786407,-0.18339931964874268,0.001090659061446786,30.85030956084557,0.0011237600119784474,1.5044159889221191,0.7680091125018115,361572,0.0881645679473877,-0.003743007779121399,-24.27999999999999,3.934508800506592,28.499999999999996
300,72,4.833414077758789,-141.5,-14.333176803287552,-0.18549826741218567,-0.1848905384540558,0.0011160277063027024,33.512349962364624,0.0009934637928381562,1.5012074708938599,0.7240592993177076,366572,0.08826327323913574,-0.0006077289581298828,-30.679999999999993,3.874485731124878,18.50000000000002
300,73,4.782463312149048,-65.50000000000001,-13.186949494460181,-0.18918021023273468,-0.1848871111869812,0.000979426084086299,21.188053237614824,0.001194320502690971,1.5057201385498047,0.5605288048138779,371572,0.08609318733215332,-0.004293099045753479,-28.57999999999999,3.788210391998291,8.500000000000023
300,74,4.805401086807251,-105.0,-18.000749649579475,-0.19112256169319153,-0.18611830472946167,0.0012275985209271312,35.41779213898009,0.001072422368451953,1.5048081874847412,0.808249835450193,376572,0.08844232559204102,-0.005004256963729858,-36.79999999999999,3.9600753784179688,37.999999999999986
300,75,4.7563183307647705,-83.5,-7.1777976810650035,-0.18830151855945587,-0.1847839653491974,0.0010375614510849118,27.225399905235555,0.0010593662736937404,1.5048582553863525,0.6590756904523816,381572,0.08623409271240234,-0.003517553210258484,-26.25999999999999,4.028875350952148,17.50000000000002
300,76,4.8412230014801025,-94.49999999999997,-15.16358795306474,-0.19040444493293762,-0.1852031648159027,0.0010796593269333243,31.61793162115447,0.0012094558915123343,1.5087250471115112,0.7470882851233077,386572,0.08792376518249512,-0.005201280117034912,-32.07999999999999,3.9135377407073975,24.499999999999993
300,77,4.804698467254639,-88.49999999999999,-12.337784943042909,-0.18264716863632202,-0.1833990067243576,0.0012126213405281305,27.36285072867956,0.0009777850937098265,1.505672812461853,0.6808448843092081,391572,0.08697366714477539,0.0007518380880355835,-28.379999999999992,3.876579523086548,32.500000000000014
300,78,4.770946741104126,-88.0,-20.64343950029219,-0.18435797095298767,-0.18467235565185547,0.0009794506477192044,26.080996913461725,0.001025427132844925,1.5060861110687256,0.6259147993828013,396572,0.08737468719482422,0.00031438469886779785,-40.959999999999994,4.019061803817749,7.500000000000001
300,79,4.757337808609009,-83.49999999999997,-9.525992171831357,-0.19034388661384583,-0.18439966440200806,0.0010105007095262408,28.20662333566356,0.0010612978367134929,1.5068812370300293,0.5508740804437203,401572,0.08690094947814941,-0.0059442222118377686,-22.919999999999987,3.884150743484497,38.000000000000014
300,80,4.785708665847778,-98.49999999999997,-16.382659045796903,-0.1844591647386551,-0.1850876659154892,0.0010698208352550864,27.501898116311896,0.0011101012350991368,1.5052577257156372,0.659579772841938,406572,0.08695650100708008,0.0006285011768341064,-34.83999999999999,3.91426682472229,29.499999999999996
300,81,4.863741397857666,-69.0,-14.858800184745984,-0.1854102909564972,-0.18254461884498596,0.0011119761038571596,22.782853201475884,0.0010229519102722406,1.5047329664230347,0.7200064220032025,411572,0.08751463890075684,-0.0028656721115112305,-32.539999999999985,4.073610782623291,13.999999999999995
300,82,4.768624544143677,-81.99999999999997,-10.598531853703298,-0.18653129041194916,-0.1831302046775818,0.0010153561597689986,21.74446136375881,0.0010405220091342926,1.5067287683486938,0.7310434856144276,416572,0.08627605438232422,-0.0034010857343673706,-26.27999999999999,3.815716505050659,14.5
300,83,4.716234445571899,-107.5,-11.02254774112861,-0.18377567827701569,-0.18300355970859528,0.001035964349284768,28.951297034848025,0.000983277685008943,1.511086344718933,0.7227404361616301,421572,0.08527088165283203,-0.0007721185684204102,-26.81999999999999,3.9508323669433594,15.000000000000009
300,84,4.7461628913879395,-138.5,-17.120278053627956,-0.18594364821910858,-0.18542098999023438,0.0010014679282903671,37.9377700978853,0.001072894548997283,1.5082685947418213,0.6727924223009495,426572,0.08863329887390137,-0.0005226582288742065,-36.33999999999999,4.011148929595947,45.499999999999986
300,85,4.752702236175537,-85.49999999999999,-13.15469182689295,-0.1859954595565796,-0.18229851126670837,0.0010742347221821547,24.67244616976598,0.0009909957880154252,1.5086817741394043,0.6493397216285908,431572,0.0859675407409668,-0.003696948289871216,-29.97999999999999,4.016206741333008,14.000000000000014
300,86,4.794511556625366,-113.49999999999999,-20.71023015343657,-0.19156725704669952,-0.18491461873054504,0.0009879167191684246,29.368799771185746,0.0010103376116603613,1.5093172788619995,0.6550307158357747,436572,0.08675932884216309,-0.00665263831615448,-38.55999999999999,4.122857570648193,19.500000000000036
300,87,4.747945070266724,-57.499999999999986,-4.83209896251781,-0.18775402009487152,-0.18536359071731567,0.0009963535703718662,19.50076921559762,0.0010562947718426585,1.5076494216918945,0.8023679180576877,441572,0.08686447143554688,-0.002390429377555847,-20.09999999999999,3.8783249855041504,26.000000000000007
300,88,4.801154136657715,-84.49999999999999,-15.069386622366546,-0.18590979278087616,-0.1858232617378235,0.0010784436017274857,21.20471645648675,0.0009358602692373097,1.507394552230835,0.6464416821556783,446572,0.0875558853149414,-8.653104305267334e-05,-32.59999999999999,3.9147777557373047,11.000000000000021
300,89,4.7989113330841064,-100.99999999999999,-13.281546528076344,-0.19425398111343384,-0.18550778925418854,0.0009333044290542603,26.555858110782264,0.0011499034008011222,1.5061465501785278,0.7823927423811751,451572,0.08702754974365234,-0.0087461918592453,-31.419999999999987,3.9889559745788574,15.000000000000021
300,90,4.826620817184448,-84.49999999999997,-15.157177431907321,-0.1866496503353119,-0.18602383136749268,0.0011328854598104954,25.335556042842235,0.0009232115698978305,1.5071135759353638,0.7493979641341998,456572,0.08672165870666504,-0.0006258189678192139,-31.63999999999999,4.092159986495972,10.999999999999979
300,91,4.756128787994385,-93.5,-11.515565473556341,-0.18796958029270172,-0.1826799362897873,0.0009268616558983922,24.680388975865025,0.0011254970449954271,1.500957727432251,0.6578427643959329,461572,0.08522534370422363,-0.005289644002914429,-26.27999999999999,4.0214760303497314,15.999999999999991
300,92,4.779298305511475,-80.0,-11.638852756036835,-0.18977795541286469,-0.1841994822025299,0.0011206178460270166,27.99267046924962,0.0011691477848216891,1.4968819618225098,0.783503184691266,466572,0.08679676055908203,-0.005578473210334778,-29.019999999999992,3.7978532314300537,26.00000000000001
300,93,4.735467910766602,-73.49999999999999,-3.277300966499473,-0.18699420988559723,-0.18494857847690582,0.001156937563791871,24.85899434812277,0.0009660536306910217,1.4988441467285156,0.6120634672002859,471572,0.08687448501586914,-0.0020456314086914062,-19.979999999999986,3.8307390213012695,24.000000000000018
300,94,4.7886881828308105,-67.99999999999999,-15.770502751541612,-0.18571127951145172,-0.18354643881320953,0.000978370662778616,16.72669722330144,0.0010208706371486187,1.4993048906326294,0.7006180499332118,476572,0.0864722728729248,-0.0021648406982421875,-33.23999999999999,4.090466022491455,6.500000000000018
300,95,4.712958574295044,-81.49999999999997,-7.173292580895834,-0.1845099776983261,-0.18598395586013794,0.0010138300713151693,26.25604692256623,0.0011004246771335602,1.4984959363937378,0.7259244499358848,481572,0.08614182472229004,0.0014739781618118286,-22.099999999999987,3.8349854946136475,31.0
300,96,4.765135288238525,-64.49999999999997,-4.1839576495203294,-0.1875004768371582,-0.18361814320087433,0.001090792240574956,18.25370099459285,0.00102001684717834,1.503881812095642,0.6726759036335112,486572,0.08698725700378418,-0.0038823336362838745,-17.67999999999999,3.8338735103607178,13.500000000000043
300,97,4.786277770996094,-84.49999999999999,-14.343809057398909,-0.1883467584848404,-0.1867964267730713,0.0010537741472944617,26.996044154653468,0.0010412882547825575,1.5007272958755493,0.6933116979612992,491572,0.08796310424804688,-0.001550331711769104,-31.05999999999999,3.919905424118042,21.5
