KL,LossAfter,GradNorm,TotalEnvSteps,MaxReturn,AverageReturn,PolicyExecTime,StdReturn,NumTrajs,Iteration,EnvExecTime,EvalAvgReturn,MinReturn,AverageDiscountedReturn,ProcessExecTime,KLBefore,dLoss,Entropy,LossBefore
0.0010219962568953633,-0.2081180214881897,0.2864180118224733,152035,7.0000000000000036,-114.72384615384614,3.4670143127441406,53.98579545443529,312,19,4.332563400268555,,-244.49999999999997,-60.870839804099376,0.11637520790100098,0.0009729891899041831,0.0027128905057907104,1.560019612312317,-0.205405130982399
0.0009572797571308911,-0.20718927681446075,0.28886921093065454,159622,5.00000000000002,-97.60184210526316,8.464784622192383,47.25925216322938,304,20,7.580610036849976,-70.0350000000001,-187.0,-52.053610469577,0.21494579315185547,0.000984992366284132,0.002903193235397339,1.5573523044586182,-0.20428608357906342
0.0009601002093404531,-0.20837579667568207,0.27517105324005964,167302,-12.499999999999995,-106.37948717948716,3.538548469543457,56.62870328406304,312,21,4.161937475204468,,-225.5,-58.96687417589827,0.11442375183105469,0.0009597717435099185,0.0001780092716217041,1.5564712285995483,-0.20819778740406036
0.0009835300734266639,-0.20667050778865814,0.2844069859721786,174974,-23.99999999999998,-103.67230769230767,3.414376974105835,48.23995037956895,312,22,4.114566802978516,,-242.0,-55.766637710986565,0.11159563064575195,0.0009073503315448761,0.00349581241607666,1.5574171543121338,-0.20317469537258148
0.001113882171921432,-0.21160255372524261,0.29534553174934114,182562,-7.37999999999998,-110.48368421052629,3.5607450008392334,49.40021156043835,304,23,4.214974641799927,,-273.5,-62.613574721700246,0.11273479461669922,0.0009919963777065277,-0.0006669610738754272,1.554192066192627,-0.21226951479911804
0.0010181610705330968,-0.20718009769916534,0.26659070288307957,190144,-11.929999999999982,-108.19263157894734,3.5819027423858643,44.743728445225216,304,24,4.382308006286621,,-225.49999999999997,-56.16523896791396,0.11766982078552246,0.001076464424841106,0.0033838599920272827,1.5568832159042358,-0.20379623770713806
0.0009839287959039211,-0.2077263593673706,0.29231800490483034,197760,16.000000000000014,-98.11948717948717,3.3955960273742676,55.1107549626888,312,25,4.1247899532318115,,-226.0,-56.58140126843715,0.10966777801513672,0.0009756028302945197,-0.0008409321308135986,1.5555622577667236,-0.2085672914981842
0.0011425940319895744,-0.20887814462184906,0.28417885237136825,205341,-11.499999999999979,-95.91820512820512,3.3414804935455322,48.95360922090213,312,26,4.059566020965576,,-217.49999999999997,-56.421505004754415,0.10817909240722656,0.000960028322879225,0.0016336590051651,1.5560104846954346,-0.20724448561668396
0.0009245589026249945,-0.20784662663936615,0.2964897176915703,212941,-3.9999999999999716,-100.90789473684208,3.658518075942993,42.650176661440426,304,27,4.287108659744263,,-197.49999999999997,-53.24092199843443,0.11814618110656738,0.0010963018285110593,-0.0008274167776107788,1.5542054176330566,-0.20867404341697693
0.0010836082510650158,-0.21021747589111328,0.3027920496315278,220461,-2.499999999999983,-94.39999999999999,3.8174889087677,47.84747147254273,304,28,4.624472379684448,,-241.5,-54.367442379230994,0.12358808517456055,0.0008668728987686336,0.003780961036682129,1.555345892906189,-0.20643651485443115
0.000981861725449562,-0.208225816488266,0.2573084981061309,228028,-35.49999999999999,-109.74131578947366,3.6287662982940674,60.33353166362417,304,29,4.595280647277832,,-277.5,-60.2452409300273,0.11774253845214844,0.0010953391902148724,-0.0017135143280029297,1.5536956787109375,-0.20993933081626892
0.0011762476060539484,-0.21162889897823334,0.2936333862403236,235606,2.5000000000000133,-109.40210526315789,4.712998628616333,48.46947879351743,304,30,5.931436061859131,,-225.0,-61.64932803042475,0.1516885757446289,0.0009525305358693004,-0.0009538233280181885,1.552823543548584,-0.21258272230625153
0.0011027669534087181,-0.2097594290971756,0.2734611078014272,243143,21.5,-102.06236842105262,4.877386093139648,55.127030118207344,304,31,6.005918264389038,,-278.5,-56.671728821795206,0.1558821201324463,0.0011328771943226457,0.001474618911743164,1.554216742515564,-0.20828481018543243
0.0009701152448542416,-0.2086631804704666,0.28991120900085815,250655,-29.49999999999998,-92.7136842105263,5.265403509140015,38.61712167454474,304,32,6.3907530307769775,,-210.00000000000003,-52.86034841709437,0.1689460277557373,0.0010147984139621258,0.002375662326812744,1.5523054599761963,-0.20628751814365387
0.0010188615415245295,-0.20878365635871887,0.291023460179694,258214,-6.999999999999979,-89.76552631578946,5.000831127166748,43.99473022852722,304,33,5.971747159957886,,-192.49999999999997,-50.244228190892876,0.16520357131958008,0.0009245990077033639,0.0017759501934051514,1.5478469133377075,-0.20700770616531372
0.0010482046054676175,-0.20689289271831512,0.2979991983661702,265814,-3.4999999999999947,-83.3815789473684,4.660758972167969,37.029048733913,304,34,5.716387033462524,,-186.0,-48.2246703392315,0.14795732498168945,0.0009632518631406128,-0.0013031810522079468,1.547524333000183,-0.20819607377052307
0.0009391839848831296,-0.20829899609088898,0.27265316539592344,273414,-6.000000000000007,-96.27631578947367,5.491928815841675,49.79969052012549,304,35,6.689456462860107,,-239.0,-53.894608931817764,0.17403054237365723,0.0010153261246159673,0.0002502948045730591,1.5472595691680908,-0.20804870128631592
0.00127858214545995,-0.208023801445961,0.2798017723588107,281014,-15.999999999999982,-86.6315789473684,5.482889890670776,46.93454067137806,304,36,6.648870468139648,,-188.5,-49.28079644276998,0.17499113082885742,0.0009066865313798189,-0.00010956823825836182,1.5460201501846313,-0.20813336968421936
0.0010086100082844496,-0.2028471827507019,0.3030316303286754,288614,-1.9999999999999822,-71.09210526315788,5.728757858276367,40.67196358529615,304,37,6.590044736862183,,-174.49999999999997,-40.77933352035596,0.17723441123962402,0.0012325450079515576,-0.0015347599983215332,1.546882152557373,-0.20438194274902344
0.0009661808726377785,-0.2062375694513321,0.2845431825456291,296214,-19.49999999999998,-89.32894736842104,5.551173448562622,43.00585583073626,304,38,7.0015668869018555,,-204.49999999999997,-50.039044795474716,0.1760702133178711,0.001009895233437419,0.0021696537733078003,1.5454092025756836,-0.2040679156780243
0.0010461276397109032,-0.20750874280929565,0.28470608439632933,303814,-14.999999999999982,-84.44736842105262,5.363075256347656,45.58563218269376,304,39,6.618842840194702,,-206.0,-47.05107203343777,0.17002034187316895,0.000899387348908931,0.003414064645767212,1.5432705879211426,-0.20409467816352844
0.0011364315869286656,-0.20772992074489594,0.2855463671859747,311414,2.0000000000000213,-94.31578947368419,5.096805572509766,42.27049815001494,304,40,6.494927167892456,-34.99999999999997,-189.00000000000003,-52.59096797893782,0.16347217559814453,0.0010969674913212657,0.002417951822280884,1.5406142473220825,-0.20531196892261505
0.0010207188315689564,-0.2083619385957718,0.28535566652533784,318999,6.000000000000016,-85.19342105263156,4.907010555267334,53.865256074584934,304,41,6.050740718841553,,-221.99999999999997,-47.36800197223165,0.15607690811157227,0.001043474767357111,-0.0014614909887313843,1.53960120677948,-0.20982342958450317
0.0011536700185388327,-0.20856359601020813,0.2960179834007656,326524,7.000000000000007,-85.76973684210525,4.885594606399536,49.394171214129585,304,42,6.03053617477417,,-212.99999999999994,-51.142874766067884,0.15452146530151367,0.001003442914225161,0.007116377353668213,1.536340594291687,-0.20144721865653992
0.0010518226772546768,-0.20520097017288208,0.2789310204602133,334124,-5.499999999999986,-80.46052631578945,4.9453651905059814,52.02610447738147,304,43,6.032851219177246,,-229.49999999999997,-47.01805841627916,0.1570587158203125,0.0011111174244433641,0.0019220411777496338,1.536962628364563,-0.20327892899513245
0.0010849375976249576,-0.20526228845119476,0.28818825291480954,341724,-15.99999999999999,-78.1315789473684,4.917727947235107,38.126293629567215,304,44,6.213790655136108,,-169.0,-42.1284174626829,0.15562129020690918,0.0010188285959884524,0.0034245848655700684,1.5343900918960571,-0.2018377035856247
0.0010612886399030685,-0.20324485003948212,0.3242636513107243,349324,11.499999999999996,-72.22368421052629,4.928472995758057,48.18272476078912,304,45,6.166502952575684,,-168.99999999999997,-40.341575723779826,0.1564168930053711,0.0010710591450333595,0.0015946179628372192,1.534816861152649,-0.2016502320766449
0.0010701095452532172,-0.20748010277748108,0.2736728741099366,356924,-5.499999999999982,-85.32894736842103,4.907268285751343,46.48192579065282,304,46,5.9635679721832275,,-190.99999999999997,-49.15553104587093,0.15497779846191406,0.001028641825541854,-0.0007243752479553223,1.5333322286605835,-0.2082044780254364
0.0010309512726962566,-0.20493051409721375,0.2946155607210263,364524,20.500000000000014,-84.53947368421052,4.9120261669158936,62.872927566446464,304,47,6.195091724395752,,-280.0,-49.08411864288812,0.15490436553955078,0.0010277485707774758,0.0010359883308410645,1.5322874784469604,-0.20389452576637268
0.0010087706614285707,-0.20433661341667175,0.28347310433684897,372124,-14.499999999999986,-77.80263157894734,4.888796329498291,40.98195037126329,304,48,6.145229816436768,,-228.00000000000003,-46.24406824863901,0.15663504600524902,0.000983905396424234,0.0017451047897338867,1.5317696332931519,-0.20259150862693787
0.0011001968523487449,-0.20737607777118683,0.31114073874125603,379724,13.999999999999986,-93.1315789473684,5.791324615478516,43.16609357295412,304,49,7.2477803230285645,,-201.0,-53.8530128013044,0.1878495216369629,0.0010391753166913986,0.001098141074180603,1.5294370651245117,-0.20627793669700623
0.001143822562880814,-0.20750173926353455,0.3045453818767415,387232,-9.499999999999977,-77.93631578947368,5.712142467498779,52.9248728423032,304,50,7.0354297161102295,,-207.0,-44.5489056634663,0.18434953689575195,0.000993061694316566,0.0031745433807373047,1.5303597450256348,-0.20432719588279724
0.0010895031737163663,-0.20801636576652527,0.3229301184857936,394750,-8.999999999999977,-71.97842105263156,5.474918365478516,33.1058250182427,304,51,6.807449579238892,,-146.5,-43.80104114329603,0.17652368545532227,0.0011091817868873477,0.0017751902341842651,1.5257060527801514,-0.206241175532341
0.0009661244112066925,-0.2080390602350235,0.3051713490447703,402350,-4.9999999999999805,-70.36842105263156,5.944153547286987,38.824619869784186,304,52,7.198132038116455,,-160.99999999999997,-41.22716343147811,0.19295525550842285,0.0010618194937705994,0.004550322890281677,1.5213780403137207,-0.20348873734474182
0.0011019842932000756,-0.20792266726493835,0.2742038006647785,409950,0.9999999999999982,-74.96052631578945,6.143575429916382,36.46219772423059,304,53,7.5882368087768555,,-177.0,-42.78507132823338,0.19362330436706543,0.0009459324064664543,0.0010091662406921387,1.5168224573135376,-0.20691350102424622
0.0009880148572847247,-0.2049126923084259,0.284617316734956,417550,7.500000000000014,-57.39473684210524,5.65754508972168,36.84625916432267,304,54,6.841426610946655,,-150.49999999999997,-34.28445617713828,0.17840957641601562,0.001005915692076087,0.00020958483219146729,1.515589952468872,-0.20470310747623444
0.0010770328808575869,-0.2098008394241333,0.27628300782783005,425150,-13.499999999999979,-71.86842105263158,5.284093618392944,43.85497694412897,304,55,6.446432590484619,,-226.0,-44.225732776277276,0.16820573806762695,0.0009735606727190316,0.003365054726600647,1.5117969512939453,-0.20643578469753265
0.0011665913043543696,-0.2088620662689209,0.2759620931726732,432750,3.0000000000000213,-78.10526315789471,5.223809242248535,42.49305793066873,304,56,6.47558331489563,,-208.0,-47.9029856897569,0.16174006462097168,0.0010465349769219756,0.0007712990045547485,1.5076889991760254,-0.20809076726436615
0.0009179972112178802,-0.2030046135187149,0.2557030293054126,440350,1.0000000000000213,-53.644736842105246,5.396829843521118,29.485479899956655,304,57,6.6953349113464355,,-126.5,-34.86668326152873,0.17215633392333984,0.0010272457730025053,-0.0005101263523101807,1.502355933189392,-0.20351473987102509
0.0010927579132840037,-0.20443010330200195,0.31766193791750214,447950,3.0000000000000036,-54.499999999999986,5.061925411224365,39.069944027548715,304,58,6.353287220001221,,-155.49999999999997,-33.88028880813455,0.1591172218322754,0.0009204973466694355,0.0019067227840423584,1.5024440288543701,-0.2025233805179596
0.001110205426812172,-0.205107182264328,0.2898781193669811,455546,-2.9999999999999822,-63.97263157894734,5.236409664154053,49.17689689083315,304,59,6.498399257659912,,-184.5,-39.847178429370025,0.16469335556030273,0.00107565859798342,0.004706278443336487,1.5030717849731445,-0.20040090382099152
0.001125537441112101,-0.20586450397968292,0.31549718266501875,463146,-10.499999999999996,-69.25,5.0584938526153564,38.603031991637245,304,60,6.546075820922852,-33.36500000000006,-165.0,-41.786867938002885,0.16028475761413574,0.001081834314391017,0.0009621232748031616,1.4983164072036743,-0.20490238070487976
0.0011051298351958394,-0.20311576128005981,0.2942213863078333,470746,-3.9999999999999805,-58.82894736842104,4.9988720417022705,32.52899037291875,304,61,6.397634506225586,,-153.0,-36.34258032578345,0.15821003913879395,0.0010309733916074038,0.0018082261085510254,1.4963945150375366,-0.2013075351715088
0.0009946856880560517,-0.20324090123176575,0.25802735414898303,478346,-6.49999999999998,-53.09210526315788,4.984323978424072,28.517043671783252,304,62,6.190917015075684,,-115.5,-34.089713391744624,0.156752347946167,0.0010959776118397713,0.002201676368713379,1.4959794282913208,-0.20103922486305237
0.0009629945270717144,-0.20410098135471344,0.267851872687482,485946,25.500000000000014,-50.249999999999986,5.289348840713501,38.889815674002556,304,63,6.520863771438599,,-155.5,-32.27941974256416,0.16607093811035156,0.0009610838023945689,0.003550305962562561,1.4954646825790405,-0.20055067539215088
0.001029280829243362,-0.2053915560245514,0.28471952946032675,493546,-6.9999999999999805,-56.052631578947356,5.09797739982605,30.936647802975013,304,64,6.491781234741211,,-113.50000000000001,-37.18354093358099,0.1612532138824463,0.0009459818247705698,-0.0017695575952529907,1.4906573295593262,-0.20716111361980438
0.0009317685617133975,-0.20216239988803864,0.2879426259595864,501146,11.000000000000016,-48.69736842105262,4.940559387207031,30.20729684279075,304,65,6.408167839050293,,-141.0,-31.52619976814059,0.1563124656677246,0.0009146559750661254,-0.003630220890045166,1.4911768436431885,-0.2057926207780838
0.0010446151718497276,-0.20560471713542938,0.28344994297433035,508746,20.000000000000018,-49.7236842105263,5.229717969894409,35.816729656247205,304,66,6.380732774734497,,-172.99999999999997,-33.35880164197279,0.16487765312194824,0.0009110584505833685,0.006180569529533386,1.4881584644317627,-0.199424147605896
0.0011918549425899982,-0.2008514106273651,0.2800568402139857,516346,10.000000000000007,-44.776315789473664,5.2526280879974365,27.591879375628338,304,67,6.698206424713135,,-106.0,-27.859422783449794,0.16829180717468262,0.0009902802994474769,-0.0004804283380508423,1.4867725372314453,-0.20133183896541595
0.001013176515698433,-0.204104945063591,0.2901030014758811,523946,16.5,-53.4736842105263,4.962177753448486,30.66026645445489,304,68,6.221864700317383,,-116.50000000000003,-35.641558489215086,0.1570262908935547,0.0011850809678435326,0.002042114734649658,1.484991192817688,-0.20206283032894135
0.0009863479062914848,-0.20154955983161926,0.26163246263949225,531546,8.500000000000021,-51.078947368421034,5.409381628036499,35.4002539233737,304,69,7.009687423706055,,-130.0,-32.84735486867523,0.17153286933898926,0.0009449801291339099,-0.0008915215730667114,1.482903242111206,-0.20244108140468597
0.001103471382521093,-0.203353613615036,0.29021271742825333,539146,16.50000000000002,-47.07894736842104,5.122472286224365,28.25367379833095,304,70,6.635491847991943,,-101.5,-31.275890633323133,0.16063165664672852,0.0009115464054048061,0.0023464560508728027,1.481836199760437,-0.2010071575641632
0.0009714753832668066,-0.20343032479286194,0.30855181441711815,546746,7.500000000000017,-47.84210526315788,5.127752304077148,37.99239973564621,304,71,6.387107610702515,,-208.0,-31.510628360470893,0.16268134117126465,0.0010726781329140067,0.0008276104927062988,1.484397530555725,-0.20260271430015564
0.0009946587961167097,-0.2003188282251358,0.3195220011218447,554346,1.500000000000007,-44.59210526315788,5.428184747695923,26.279833989491546,304,72,6.87776517868042,,-100.49999999999997,-26.753713925614043,0.17430496215820312,0.0009046014165505767,0.001353934407234192,1.4797176122665405,-0.1989648938179016
0.0009851123904809356,-0.20226649940013885,0.28513809635876297,561946,12.000000000000021,-51.77631578947367,5.25024676322937,31.689010499329147,304,73,6.677925109863281,,-140.99999999999997,-33.23819857187191,0.16386008262634277,0.0009699543588794768,0.002117440104484558,1.4785170555114746,-0.2001490592956543
0.0011082574492320418,-0.2005475014448166,0.2966792826678311,569546,14.500000000000007,-44.39473684210525,5.206986665725708,25.53974145037104,304,74,6.628119945526123,,-122.99999999999999,-29.15821444310937,0.16472816467285156,0.0009459821740165353,0.0028450489044189453,1.4763081073760986,-0.19770245254039764
0.001021737465634942,-0.2006607949733734,0.2940287208547464,577146,9.000000000000002,-46.27631578947367,5.151928663253784,28.97769045871892,304,75,6.557137727737427,,-132.0,-29.97939080112617,0.16367387771606445,0.0010997133795171976,-0.003103211522102356,1.476420283317566,-0.20376400649547577
0.0011010204907506704,-0.20441235601902008,0.29515126341996734,584746,-4.499999999999993,-55.78947368421051,5.321664094924927,37.13145771922469,304,76,6.573131799697876,,-194.00000000000003,-37.32858777490192,0.16326665878295898,0.0009820804698392749,0.005101680755615234,1.4756273031234741,-0.19931067526340485
0.0010547435376793146,-0.20246486365795135,0.3067342318006793,592346,16.500000000000004,-54.28947368421051,5.9179298877716064,29.311088161251806,304,77,7.5881876945495605,,-118.0,-36.46686748412554,0.19048047065734863,0.001068247715011239,0.00017230212688446045,1.4668421745300293,-0.2022925615310669
0.0009691223385743797,-0.20209434628486633,0.2874904779050549,599946,26.500000000000014,-51.749999999999986,5.9614784717559814,37.28142439960091,304,78,7.53257942199707,,-191.5,-33.667356574490505,0.19329261779785156,0.0010097055928781629,-0.001509249210357666,1.4727030992507935,-0.203603595495224
0.0010436844313517213,-0.20268461108207703,0.28931624770843817,607546,6.500000000000016,-50.14473684210525,5.319124221801758,40.51038006920943,304,79,6.7808518409729,,-203.50000000000003,-32.67409413006224,0.17182493209838867,0.0009201490320265293,0.005060479044914246,1.4719271659851074,-0.19762413203716278
0.0009474237449467182,-0.2019730806350708,0.26268644786239603,615146,19.000000000000018,-50.14473684210525,5.421404600143433,36.46932883922296,304,80,6.944531679153442,-29.31999999999999,-171.50000000000003,-32.701082397288104,0.17447972297668457,0.0010048466501757503,-0.00036850571632385254,1.4713352918624878,-0.20234158635139465
0.001012530061416328,-0.1982976198196411,0.2626553526375928,622746,4.500000000000009,-35.105263157894726,5.962012767791748,26.105090725236966,304,81,7.694666862487793,,-144.5,-21.02756893701248,0.19350099563598633,0.0008727119420655072,-0.0025835931301116943,1.4744873046875,-0.2008812129497528
0.0010107926791533828,-0.20329923927783966,0.27061206053660786,630346,23.999999999999993,-45.51315789473683,5.7017271518707275,29.944353400165728,304,82,7.081231117248535,,-109.5,-30.182474180481762,0.18510079383850098,0.0010058124316856265,0.0004134178161621094,1.4739540815353394,-0.20288582146167755
0.0009349128813482821,-0.19772201776504517,0.29586357621882736,637946,16.00000000000001,-40.4736842105263,5.577256679534912,28.193398669402306,304,83,7.119059801101685,,-111.49999999999999,-25.57339528905774,0.17705440521240234,0.0009448920609429479,0.0034625083208084106,1.4686753749847412,-0.19425950944423676
0.0011244685156270862,-0.19991432130336761,0.279425926117159,645546,-0.4999999999999867,-47.84210526315788,6.027229309082031,26.256855060595704,304,84,7.8855812549591064,,-100.5,-32.37930317497615,0.19604158401489258,0.0009333020425401628,0.0008240193128585815,1.4648536443710327,-0.19909030199050903
0.0009757151128724217,-0.19975705444812775,0.26883450170366274,653146,16.5,-45.76315789473683,5.213228225708008,31.207441935105216,304,85,6.413292169570923,,-153.49999999999997,-30.24448103101488,0.164337158203125,0.0010693864896893501,-0.0006708204746246338,1.466875433921814,-0.20042787492275238
0.000975761329755187,-0.1993759572505951,0.2771101281514949,660746,-6.499999999999987,-46.07894736842104,5.260810375213623,26.540318463709603,304,86,6.781536817550659,,-134.00000000000003,-31.790312347424997,0.16665244102478027,0.0009736951324157417,-0.0019238293170928955,1.4630454778671265,-0.201299786567688
0.0009218169725500047,-0.20187616348266602,0.29426657812592155,668346,5.000000000000011,-48.53947368421051,5.7331812381744385,26.246398644923744,304,87,7.8252527713775635,,-115.50000000000001,-32.989251544926326,0.1865978240966797,0.0009359411196783185,0.0011728554964065552,1.4624264240264893,-0.20070330798625946
0.0010234067449346185,-0.20001477003097534,0.28287677201191996,675946,23.50000000000002,-40.84210526315788,5.864900827407837,30.028299210288345,304,88,7.429537534713745,,-112.0,-26.88828383154758,0.18691563606262207,0.0008811929146759212,-5.511939525604248e-05,1.460156798362732,-0.20006988942623138
0.0009980305330827832,-0.2002813071012497,0.27764675694004354,683546,-11.499999999999979,-48.86842105263157,5.977914094924927,25.060107796457764,304,89,7.819236755371094,,-128.99999999999997,-32.529034188619505,0.18985652923583984,0.0009874682873487473,-0.0034544765949249268,1.4570516347885132,-0.20373578369617462
0.0010008178651332855,-0.1996617466211319,0.28043615727510424,691146,6.217248937900877e-15,-38.67105263157894,5.392430067062378,24.340586723615793,304,90,6.750941514968872,,-114.0,-25.31632909202234,0.16756701469421387,0.0009131332626566291,-0.0025541484355926514,1.4581342935562134,-0.20221589505672455
0.0009755832143127918,-0.20070526003837585,0.2783034711036572,698746,7.999999999999996,-40.39473684210525,5.202718496322632,23.09937282548485,304,91,6.587214469909668,,-87.00000000000001,-28.256819819552536,0.16493701934814453,0.0009746939176693559,0.002104535698890686,1.4608567953109741,-0.19860072433948517
0.0011003747349604964,-0.1976291686296463,0.2668876710257291,706346,-3.499999999999983,-40.48684210526314,5.028424263000488,27.58276703661404,304,92,6.535972356796265,,-112.99999999999999,-26.017075818225003,0.1593637466430664,0.0009224769892171025,0.001065671443939209,1.4622892141342163,-0.1965634971857071
0.0009444377501495183,-0.1978006660938263,0.27111816499311314,713946,9.000000000000007,-40.67105263157894,4.93941593170166,25.51606210228679,304,93,6.659477233886719,,-114.5,-26.62704972974712,0.1580643653869629,0.0010606793221086264,0.0007921606302261353,1.4576560258865356,-0.19700850546360016
0.000967155210673809,-0.1978382021188736,0.3099997613633168,721546,15.499999999999996,-31.907894736842092,4.95164155960083,25.277630859787003,304,94,6.563141584396362,,-93.99999999999997,-20.746157439925607,0.15793967247009277,0.0009008267079479992,-0.0005428194999694824,1.455976963043213,-0.19838102161884308
0.0009829578921198845,-0.19971928000450134,0.2804036330654775,729146,31.00000000000001,-36.78947368421051,4.922530889511108,27.291947814556316,304,95,6.324207782745361,,-93.49999999999997,-24.015887205405278,0.1571955680847168,0.0009278157958760858,0.005020007491111755,1.4562968015670776,-0.1946992725133896
