KLBefore,KL,ProcessExecTime,AverageReturn,Iteration,MaxReturn,PolicyExecTime,StdReturn,LossAfter,NumTrajs,EvalAvgReturn,AverageDiscountedReturn,Entropy,GradNorm,MinReturn,LossBefore,dLoss,EnvExecTime,TotalEnvSteps
0.0008940099505707622,0.0009959799936041236,0.09219551086425781,23.421052631578952,10,50.00000000000002,2.7401368618011475,13.431368584394574,-0.2128486931324005,304,,12.191412644828219,1.5802005529403687,0.2791802339996568,-1.2434497875801753e-14,-0.2117561250925064,0.001092568039894104,3.893160581588745,83452
0.0009197487379424274,0.0009322854457423091,0.09221863746643066,29.47368421052633,11,50.000000000000014,2.704576253890991,13.562209186026449,-0.21245050430297852,304,,16.93251904962338,1.5797133445739746,0.28485893884675734,5.329070518200751e-15,-0.21054472029209137,0.001905784010887146,3.63832426071167,91052
0.0008837273344397545,0.0010072654113173485,0.09243106842041016,30.78947368421053,12,50.00000000000002,2.742208480834961,16.12150883420695,-0.21358773112297058,304,,17.80200728372602,1.579919695854187,0.28607280135584934,-9.999999999999996,-0.21563659608364105,-0.002048864960670471,3.6337332725524902,98652
0.001033492386341095,0.001052803359925747,0.0934288501739502,30.52631578947369,13,50.000000000000014,2.7307240962982178,12.343199367956393,-0.21390578150749207,304,,15.84146830587043,1.5768165588378906,0.2810130335252236,9.999999999999998,-0.2129378318786621,0.0009679496288299561,3.7486910820007324,106252
0.0009969845414161682,0.0010745588224381208,0.0923457145690918,29.473684210526322,14,50.000000000000014,2.7124810218811035,12.762479634718044,-0.2130325734615326,304,,16.895225454102214,1.5770595073699951,0.28293158952332054,5.329070518200751e-15,-0.20668087899684906,0.006351694464683533,3.676018476486206,113852
0.0009998088935390115,0.0010888575343415141,0.09282326698303223,32.671052631578945,15,61.49999999999997,2.7114334106445312,13.785135165225826,-0.2129134088754654,304,,20.03548856368527,1.577646255493164,0.24333179261052337,9.999999999999986,-0.21093277633190155,0.0019806325435638428,3.535939931869507,121437
0.0010634656064212322,0.0010861098999157548,0.09169673919677734,34.148717948717945,16,66.7,2.6763181686401367,13.594528910744293,-0.2159985899925232,312,,19.85406785112108,1.5752578973770142,0.2652273984415227,10.000000000000005,-0.21261587738990784,0.0033827126026153564,3.544868230819702,129119
0.0010209432803094387,0.0011165296891704202,0.09521746635437012,35.023684210526326,17,60.900000000000006,2.7594659328460693,12.76898863015858,-0.2171134501695633,304,,19.729949085723558,1.5748260021209717,0.2819975907519307,5.329070518200751e-15,-0.21728074550628662,-0.00016729533672332764,3.621657371520996,136710
0.0011007579741999507,0.0011436633067205548,0.09321427345275879,34.21052631578947,18,50.000000000000014,2.7215354442596436,12.697197980857704,-0.21502242982387543,304,,18.606576511974882,1.5725513696670532,0.31016454058934523,-10.0,-0.21447037160396576,0.000552058219909668,3.6098074913024902,144310
0.0010291730286553502,0.0011286471271887422,0.09659051895141602,39.310256410256414,19,67.20000000000002,2.778446912765503,13.533335762380636,-0.21642495691776276,312,,23.738553444960733,1.5717642307281494,0.2680500979197709,9.999999999999995,-0.20987577736377716,0.006549179553985596,3.5132510662078857,151879
0.0011381005169823766,0.0010918801417574286,0.10139656066894531,33.08974358974359,20,69.6,2.8436944484710693,17.399230676652977,-0.21716274321079254,312,54.66099999999981,17.521914786631978,1.5684905052185059,0.2765971382873659,3.552713678800501e-15,-0.2125711739063263,0.0045915693044662476,3.904280185699463,159474
0.0010100742802023888,0.001165861263871193,0.09265661239624023,38.78205128205129,21,63.400000000000006,2.714094877243042,13.659726914619693,-0.21531973779201508,312,,22.582962815058846,1.5679359436035156,0.30082888430943705,20.0,-0.21203351020812988,0.003286227583885193,3.467447280883789,167149
0.0011840722290799022,0.0011429009027779102,0.09113907814025879,38.00789473684211,22,64.3,2.6643450260162354,11.285397681562888,-0.21445529162883759,304,,21.41053547497843,1.5645575523376465,0.27180274007159083,19.999999999999975,-0.21290825307369232,0.0015470385551452637,3.416106939315796,174706
0.0010890580015257,0.0012155154254287481,0.09373283386230469,36.369230769230775,23,68.8,2.759216785430908,14.102175752228643,-0.217632457613945,312,,20.039497427942152,1.5622864961624146,0.28579534709118665,5.329070518200751e-15,-0.21493113040924072,0.0027013272047042847,3.629484176635742,182322
0.0011327204992994666,0.0010433719726279378,0.09233689308166504,39.11500000000001,24,67.1,2.7066664695739746,16.006116799523863,-0.21651454269886017,320,,22.677457130911392,1.561972737312317,0.300505263399215,10.000000000000002,-0.2176702320575714,-0.0011556893587112427,3.4955146312713623,189976
0.0009843073785305023,0.0012016129912808537,0.09183216094970703,39.8842105263158,25,65.19999999999999,2.6731855869293213,11.181152523114616,-0.21834641695022583,304,,23.693477496439588,1.5599397420883179,0.2873720494134146,20.000000000000007,-0.21571549773216248,0.0026309192180633545,3.3342177867889404,197520
0.0011187222553417087,0.0011591503862291574,0.09044003486633301,43.27692307692308,26,70.30000000000001,2.6587679386138916,11.895732084012135,-0.21630193293094635,312,,25.165549415869194,1.5616869926452637,0.30957224193664273,10.000000000000004,-0.21528756618499756,0.0010143667459487915,3.3105545043945312,205042
0.0011104645673185587,0.0010998460929840803,0.09169864654541016,44.03846153846154,27,66.30000000000001,2.6756842136383057,11.264389438758226,-0.21636264026165009,312,,26.11897724582154,1.559661865234375,0.2959089701335683,20.000000000000014,-0.21363884210586548,0.002723798155784607,3.2771644592285156,212667
0.0010360375745221972,0.001071215490810573,0.09213614463806152,41.13076923076923,28,68.39999999999998,2.7422971725463867,14.555484539427562,-0.2140432596206665,312,,25.35564110841258,1.5574522018432617,0.2916557585066996,8.881784197001252e-15,-0.21212266385555267,0.0019205957651138306,3.3653690814971924,220226
0.00097744504455477,0.0009511433308944106,0.09399557113647461,44.795,29,70.5,2.743971109390259,11.816301240235878,-0.2123306840658188,320,,26.441939600624313,1.559641718864441,0.28115247663778753,19.999999999999993,-0.21535956859588623,-0.003028884530067444,3.3507936000823975,227908
0.0009708378929644823,0.0011421282542869449,0.09537172317504883,43.75384615384616,30,66.5,2.7788989543914795,11.41862729533041,-0.21644650399684906,312,,25.265684227128418,1.5533431768417358,0.2942295277399462,10.000000000000007,-0.21399915218353271,0.002447351813316345,3.4648571014404297,235544
0.0010034614242613316,0.0011212578974664211,0.09026122093200684,49.426829268292686,31,71.39999999999999,2.6377055644989014,13.56611676541234,-0.21538588404655457,328,,29.720274349810303,1.55657958984375,0.2958573258202171,3.552713678800501e-15,-0.2082727700471878,0.00711311399936676,3.169430732727051,243079
0.0011620607692748308,0.00127649016212672,0.09563517570495605,45.05897435897436,32,67.19999999999999,2.789001703262329,11.297622122142654,-0.21581117808818817,312,,26.28561779147785,1.5494505167007446,0.31390100818779565,10.00000000000001,-0.21443384885787964,0.0013773292303085327,3.434610366821289,250706
0.001215164316818118,0.001173614989966154,0.09240484237670898,46.45128205128206,33,65.60000000000001,2.7303364276885986,11.356436597916543,-0.21683067083358765,312,,27.88473688856777,1.5503551959991455,0.3042533112781513,10.00000000000001,-0.21020162105560303,0.006629049777984619,3.2519335746765137,258290
0.0011429813457652926,0.0012675084872171283,0.09404516220092773,44.853846153846156,34,73.80000000000003,2.7466838359832764,12.101766053653368,-0.2184123396873474,312,,27.666437388194762,1.5499167442321777,0.30196213699428587,20.000000000000014,-0.21605780720710754,0.002354532480239868,3.308371067047119,265797
0.0010867852251976728,0.0010744205210357904,0.10292983055114746,50.36190476190477,35,72.7,2.9185025691986084,12.107139813643856,-0.2162323296070099,336,,32.331284173107164,1.5530922412872314,0.2811979225990378,30.000000000000004,-0.2131916582584381,0.0030406713485717773,3.3723881244659424,273345
0.0011082965647801757,0.0012253784807398915,0.10009074211120605,47.87073170731708,36,71.60000000000001,2.8855583667755127,12.389792098541932,-0.21613098680973053,328,,29.853365638035754,1.547603964805603,0.32148648844776456,20.000000000000007,-0.21787165105342865,-0.0017406642436981201,3.4125685691833496,281018
0.0011561441933736205,0.0011045729042962193,0.09183835983276367,49.1625,37,68.9,2.760016918182373,11.767151046451305,-0.21559618413448334,320,,31.046523266874118,1.5480149984359741,0.309541252072987,19.999999999999986,-0.21866141259670258,-0.0030652284622192383,3.1482129096984863,288553
0.0010086640249937773,0.0011505892034620047,0.09220457077026367,51.79534883720931,38,72.0,2.7780234813690186,12.733364952668536,-0.2174021303653717,344,,31.348157541840724,1.5483359098434448,0.2896292382879772,20.00000000000001,-0.21593716740608215,0.0014649629592895508,3.2658488750457764,296181
0.0012261681258678436,0.0012565250508487225,0.09125876426696777,48.939024390243915,39,71.7,2.7353668212890625,13.974417009503567,-0.21847853064537048,328,,29.566609885843867,1.5425198078155518,0.30899951304593254,20.000000000000007,-0.21848918497562408,-1.0654330253601074e-05,3.2838430404663086,303716
0.00118578365072608,0.0012247642735019326,0.09289026260375977,53.1,40,70.8,2.7930638790130615,12.282432150632204,-0.217189222574234,344,70.64699999999996,32.37114537911045,1.5455703735351562,0.33001409062151166,29.999999999999996,-0.21817532181739807,-0.0009860992431640625,3.2429754734039307,311383
0.0011901013785973191,0.0011615249095484614,0.09355354309082031,53.150000000000006,41,69.1,2.7982563972473145,11.167197926239577,-0.21789291501045227,336,,31.99498871920555,1.5420173406600952,0.3117569974914816,20.000000000000007,-0.21428871154785156,0.003604203462600708,3.2547380924224854,319060
0.0011397323105484247,0.0011929073370993137,0.09114742279052734,51.1357142857143,42,72.7,2.730336904525757,12.931390773885798,-0.2160036712884903,336,,30.258862018427468,1.539853811264038,0.3127558573558273,19.999999999999993,-0.2146427184343338,0.0013609528541564941,3.295896053314209,326583
0.0011262724874541163,0.0011728794779628515,0.09105277061462402,54.169047619047625,43,70.1,2.7178940773010254,10.543661785872839,-0.21805967390537262,336,,32.10522385095611,1.5411484241485596,0.3217623463471516,30.0,-0.21405236423015594,0.004007309675216675,3.1816720962524414,334132
0.0010978312930092216,0.0011366273974999785,0.09114384651184082,55.79090909090908,44,73.7,2.698920965194702,11.027647449227908,-0.21736140549182892,352,,33.90913728371086,1.5388795137405396,0.3227749329373097,30.000000000000004,-0.21759122610092163,-0.0002298206090927124,3.1357545852661133,341784
0.0011206158669665456,0.0013033817522227764,0.09508109092712402,54.97674418604651,45,73.1,2.8097116947174072,10.335439982518093,-0.21935103833675385,344,,32.92268029942277,1.5345709323883057,0.3059144761695563,29.999999999999996,-0.22049273550510406,-0.0011416971683502197,3.2833526134490967,349344
0.0012800298864021897,0.0012526107020676136,0.09491252899169922,55.358139534883726,46,73.80000000000003,2.824429512023926,10.689578331756712,-0.21645009517669678,344,,32.532641893465794,1.5337859392166138,0.3458703354670845,20.0,-0.2201923429965973,-0.0037422478199005127,3.326751947402954,356940
0.0011532813077792525,0.0012671374715864658,0.09467244148254395,55.400000000000006,47,73.10000000000001,2.8148295879364014,12.114022678472475,-0.21887387335300446,352,,34.192868258056414,1.5359914302825928,0.3422132777371097,20.000000000000014,-0.2167728841304779,0.0021009892225265503,3.2734594345092773,364464
0.0012255758047103882,0.0011820332147181034,0.09668111801147461,55.98863636363637,48,74.4,2.9016644954681396,9.742717931149928,-0.21674953401088715,352,,34.931633496571024,1.533469796180725,0.30756922684360966,39.99999999999999,-0.21341800689697266,0.0033315271139144897,3.3011248111724854,372129
0.0010840112809091806,0.0011610013898462057,0.09511065483093262,55.622727272727275,49,73.09999999999998,2.8604843616485596,11.089980400760684,-0.21778491139411926,352,,36.33665230772388,1.5348443984985352,0.3539626378087932,39.999999999999986,-0.21300479769706726,0.004780113697052002,3.2302463054656982,379655
0.0011100750416517258,0.001161139109171927,0.09595489501953125,56.48444444444445,50,74.00000000000003,2.865798234939575,11.936628140225556,-0.2169966995716095,360,,35.52128825577601,1.5355256795883179,0.34727361432885606,20.0,-0.21728608012199402,-0.0002893805503845215,3.3001041412353516,387237
0.0011150825303047895,0.0011599764693528414,0.09616231918334961,55.540909090909096,51,75.20000000000002,2.859016180038452,11.804050117377242,-0.2167961299419403,352,,35.42760939222705,1.5328024625778198,0.32388958200866325,29.999999999999996,-0.21466755867004395,0.0021285712718963623,3.24582839012146,394799
0.0011549247428774834,0.001176004996523261,0.09877371788024902,56.955555555555556,52,73.80000000000003,2.9557220935821533,10.197658893764793,-0.21754032373428345,360,,34.386486617252935,1.5282526016235352,0.32479399177689516,30.00000000000002,-0.2130221128463745,0.0045182108879089355,3.4369378089904785,402469
0.0010519193019717932,0.0011790827848017216,0.09579157829284668,59.54565217391304,53,72.6,2.864182710647583,9.042597417386778,-0.21663658320903778,368,,37.706344403297614,1.5352028608322144,0.31058031490756866,39.99999999999999,-0.21546311676502228,0.001173466444015503,3.221916913986206,409978
0.0011654926929622889,0.001108278171159327,0.0976099967956543,58.73478260869567,54,74.90000000000002,2.928860902786255,9.797275961056156,-0.2166401743888855,368,,37.77023388847846,1.5318145751953125,0.33182245468696286,30.000000000000004,-0.2124335765838623,0.004206597805023193,3.255497932434082,417560
0.0011656938586384058,0.0012661167420446873,0.09739422798156738,54.76590909090908,55,74.30000000000001,2.8834941387176514,12.006360874398242,-0.21783669292926788,352,,35.594593774907864,1.5234447717666626,0.344963148452667,20.000000000000007,-0.21385341882705688,0.0039832741022109985,3.2996256351470947,425163
0.0011359971249476075,0.0011233952827751637,0.09664487838745117,59.50416666666666,56,75.10000000000002,2.886453628540039,10.216081243423146,-0.21479903161525726,384,,40.17972213316106,1.5299556255340576,0.3423510443679836,40.0,-0.21538536250591278,-0.0005863308906555176,3.187436819076538,432701
0.0011020194506272674,0.0012068889336660504,0.09726190567016602,59.76458333333333,57,74.60000000000004,2.9170851707458496,10.296813616829342,-0.21714481711387634,384,,37.87417188848351,1.5252435207366943,0.3238539452431074,40.00000000000001,-0.21506521105766296,0.002079606056213379,3.3485326766967773,440214
0.0010808669030666351,0.0011047383304685354,0.09717392921447754,61.891836734693875,58,73.6,2.934762716293335,7.786981200583597,-0.21620500087738037,392,,40.653731504824215,1.5306642055511475,0.3315222593271404,49.99999999999999,-0.21084381639957428,0.005361184477806091,3.1995606422424316,447787
0.001070870552212,0.0011383823584765196,0.09682559967041016,60.96938775510204,59,74.60000000000002,2.8890621662139893,9.638468929172598,-0.2178354561328888,392,,39.88016280178833,1.5278420448303223,0.36221348409015125,39.99999999999999,-0.2183031290769577,-0.0004676729440689087,3.2475948333740234,455312
0.0011155784595757723,0.00116081687156111,0.09724974632263184,60.657692307692315,60,75.5,2.9341609477996826,12.04329283737898,-0.21812951564788818,416,72.93499999999997,39.62607126730968,1.527187466621399,0.34044494649547286,30.0,-0.2166803479194641,0.0014491677284240723,3.3980164527893066,462870
0.0011295898584648967,0.0011315601877868176,0.10023903846740723,60.3,61,74.50000000000001,3.009979724884033,11.511281423021504,-0.21688205003738403,400,,40.023000271054265,1.526799201965332,0.33377409186532964,19.999999999999996,-0.2109931856393814,0.0058888643980026245,3.3647894859313965,470520
0.0011059809476137161,0.0012098331935703754,0.09653353691101074,60.756,62,75.70000000000002,2.8807549476623535,10.37955991359942,-0.2168668806552887,400,,40.00665350740448,1.5245468616485596,0.3602997433440801,39.99999999999999,-0.21759608387947083,-0.0007292032241821289,3.268517255783081,478042
0.0011029999004676938,0.0010355180129408836,0.0909719467163086,63.753703703703714,63,75.70000000000002,2.7334775924682617,8.357735670732723,-0.2146720141172409,432,,42.3395529539596,1.5305039882659912,0.3370863689975629,40.00000000000002,-0.2059408277273178,0.008731186389923096,3.050943613052368,485615
0.0010671220952644944,0.0011541590793058276,0.08956480026245117,61.974000000000004,64,75.10000000000001,2.7017085552215576,8.865750052872004,-0.21587426960468292,400,,41.501985851652364,1.5243208408355713,0.36354611311521184,40.00000000000001,-0.21788185834884644,-0.002007588744163513,2.9619719982147217,493128
0.0010907630203291774,0.001159805804491043,0.09156227111816406,61.86153846153846,65,75.00000000000001,2.747190237045288,10.018351504309742,-0.21630001068115234,416,,40.61837562287451,1.523406744003296,0.3238640515875708,30.000000000000014,-0.2149774730205536,0.0013225376605987549,3.0821022987365723,500760
0.0011338149197399616,0.0011249621165916324,0.09412932395935059,63.69814814814814,66,75.60000000000002,2.784153699874878,8.411554899654636,-0.2165626734495163,432,,41.70502263290108,1.5217702388763428,0.3406430746974893,40.00000000000001,-0.21491244435310364,0.0016502290964126587,3.1456823348999023,508363
0.0010287690674886107,0.0010947887785732746,0.08980727195739746,65.02413793103449,67,75.80000000000001,2.660907030105591,8.384392527186483,-0.21552424132823944,464,,43.273567034021454,1.5245970487594604,0.34445848696459114,40.00000000000001,-0.2156439572572708,-0.00011971592903137207,3.0293679237365723,515949
0.0011151036014780402,0.0010298042325302958,0.09225893020629883,64.37454545454545,68,74.00000000000003,2.746615409851074,7.757160168792281,-0.21566756069660187,440,,42.575454989285454,1.5229299068450928,0.37500080537576375,40.000000000000014,-0.21707884967327118,-0.0014112889766693115,3.09363055229187,523543
0.0010169011075049639,0.0011527013266459107,0.09690666198730469,63.00192307692306,69,75.9,2.850308418273926,8.521251496758316,-0.2144424468278885,416,,41.79813017941827,1.5198657512664795,0.36292017049843656,40.00000000000001,-0.21711675822734833,-0.002674311399459839,3.140455961227417,531082
0.0010584058472886682,0.0011089523322880268,0.09675955772399902,65.0561403508772,70,74.9,2.792897939682007,8.26958106968067,-0.2193748652935028,456,,43.644569734559354,1.5236996412277222,0.3617910748715509,39.99999999999999,-0.21972757577896118,-0.000352710485458374,3.1697187423706055,538600
0.0011603101156651974,0.0011720798211172223,0.11673855781555176,63.72452830188679,71,75.60000000000002,3.2976861000061035,7.873622207363858,-0.21542057394981384,424,,41.82257530053842,1.5162818431854248,0.3528360771644227,49.99999999999999,-0.2106996476650238,0.004720926284790039,3.631443738937378,546126
0.0011386085534468293,0.0011125040473416448,0.1306004524230957,62.722641509433956,72,74.00000000000003,3.625959634780884,9.554464362215342,-0.21426162123680115,424,,41.45905338187615,1.5159074068069458,0.34968243484448963,30.0,-0.2133350670337677,0.0009265542030334473,3.8997409343719482,553683
0.0010413642739877105,0.0011231648968532681,0.12195420265197754,65.31964285714285,73,75.50000000000001,3.4479758739471436,6.88246788282831,-0.2159164845943451,448,,43.09830510951331,1.5176373720169067,0.39616257674472943,40.000000000000014,-0.21688519418239594,-0.0009687095880508423,3.7751083374023438,561204
0.0010669669136404991,0.0010750859510153532,0.12337756156921387,65.25762711864407,74,75.50000000000003,3.3731727600097656,7.832487826730072,-0.21475426852703094,472,,43.54041378431972,1.518920660018921,0.35128005414097535,40.0,-0.21515387296676636,-0.0003996044397354126,3.821836471557617,568902
0.0010681678541004658,0.001103471382521093,0.10665726661682129,64.76071428571429,75,75.60000000000001,3.03755521774292,7.251913012918641,-0.2138603776693344,448,,43.17442929604878,1.514379858970642,0.37414347794341823,49.99999999999999,-0.22259745001792908,-0.008737072348594666,3.3215909004211426,576536
0.0009762411937117577,0.0010937857441604137,0.09971046447753906,66.87868852459016,76,75.7,2.868898391723633,5.907847372361119,-0.21830058097839355,488,,45.537604686845434,1.520439624786377,0.323343631331615,50.0,-0.21706722676753998,0.0012333542108535767,3.2065377235412598,584040
0.0011142422445118427,0.0010582241229712963,0.10271072387695312,64.36101694915254,77,75.7,2.940377712249756,9.898741864057174,-0.21419568359851837,472,,44.6473394409867,1.5142573118209839,0.34305496635000776,30.000000000000007,-0.22434960305690765,-0.010153919458389282,3.293227195739746,591667
0.0009504955960437655,0.0010441401973366737,0.11635327339172363,66.28360655737706,78,74.20000000000002,3.1945960521698,7.202052993460458,-0.21533960103988647,488,,45.54239459051964,1.5187863111495972,0.3607507078273012,40.00000000000001,-0.2151821404695511,0.00015746057033538818,3.572995185852051,599234
0.0009744591079652309,0.000985005870461464,0.103240966796875,66.21904761904763,79,75.9,2.935777425765991,8.22726510794824,-0.2143380045890808,504,,46.433731756500684,1.520078182220459,0.37181989461066745,40.0,-0.21421003341674805,0.00012797117233276367,3.256596803665161,606816
0.0009396980167366564,0.0009884184692054987,0.1038365364074707,67.12878787878789,80,76.0,2.9832603931427,7.918634814072494,-0.21392148733139038,528,73.113,46.37829315328172,1.5176247358322144,0.3772543300741436,40.00000000000001,-0.208886057138443,0.005035430192947388,3.4064111709594727,614411
0.0009448797791264951,0.0009875574614852667,0.09812140464782715,67.44444444444446,81,75.50000000000003,2.8640453815460205,5.723129840179104,-0.2155202180147171,504,,47.195049347943566,1.5182403326034546,0.3670232704881561,49.99999999999998,-0.21595123410224915,-0.00043101608753204346,3.1690642833709717,621921
0.000956184696406126,0.00099501374643296,0.10624814033508301,67.80156249999999,82,74.39999999999999,2.993809938430786,5.515333517439697,-0.21620869636535645,512,,47.09261502966642,1.517537236213684,0.35333041280354993,49.99999999999999,-0.21671746671199799,-0.0005087703466415405,3.3705787658691406,629428
0.001010608160868287,0.0009906551567837596,0.12645387649536133,67.38225806451612,83,76.30000000000004,3.4175291061401367,5.768421380562041,-0.21395041048526764,496,,46.57229771942347,1.5149719715118408,0.34019293327250516,40.000000000000014,-0.21121031045913696,0.0027401000261306763,3.689246416091919,636951
0.0009082300821319222,0.000978420372121036,0.10244059562683105,68.19999999999999,84,76.30000000000003,2.9386723041534424,5.516407007161157,-0.21468758583068848,536,,47.99758066436471,1.5180332660675049,0.3566998176032477,49.999999999999986,-0.21312808990478516,0.0015594959259033203,3.2696220874786377,644557
0.0009690117440186441,0.0010007451055571437,0.10175609588623047,68.3,85,74.9,2.9611012935638428,5.147583116405069,-0.2147091031074524,536,,46.70909474421374,1.5151580572128296,0.38439399984570594,49.99999999999999,-0.22070474922657013,-0.005995646119117737,3.381692409515381,652096
0.000929919711779803,0.0009425603202544153,0.10156869888305664,68.85507246376811,86,76.90000000000003,2.8968610763549805,4.137861109313168,-0.2126280665397644,552,,48.13897142337571,1.5158076286315918,0.37265936688138174,50.00000000000001,-0.203260600566864,0.00936746597290039,3.2794463634490967,659686
0.0009730468736961484,0.0010071228025481105,0.11053752899169922,68.24776119402985,87,77.6,3.149578332901001,5.0510633787752575,-0.21339474618434906,536,,46.10120836059692,1.5066624879837036,0.36656639858329965,49.99999999999999,-0.2123447060585022,0.0010500401258468628,3.6259348392486572,667260
0.001016881549730897,0.0010864164214581251,0.10738039016723633,67.45538461538462,88,75.10000000000001,3.023491859436035,5.9517813951075125,-0.21399830281734467,520,,46.128406756398846,1.5032137632369995,0.39138458199935666,49.99999999999999,-0.21210075914859772,0.0018975436687469482,3.4388856887817383,674914
0.000988729763776064,0.001005130703561008,0.10141324996948242,68.58115942028986,89,76.80000000000001,2.9753448963165283,5.464755994189901,-0.2166321575641632,552,,48.16732979422064,1.5099210739135742,0.36801619473698427,49.99999999999999,-0.21343213319778442,0.003200024366378784,3.359083414077759,682493
0.0008760509081184864,0.0009410525090061128,0.10303378105163574,69.99240506329116,90,76.20000000000005,3.005469799041748,5.111683617512337,-0.21449193358421326,632,,49.9759296648276,1.516430139541626,0.38895680441341496,49.99999999999999,-0.21764253079891205,-0.0031505972146987915,3.4688467979431152,690099
0.0009982968913391232,0.0009537672158330679,0.10916709899902344,68.90289855072466,91,76.20000000000005,3.108241319656372,4.526443112486626,-0.21253888309001923,552,,48.30132068689125,1.5080591440200806,0.37703794987878936,49.99999999999999,-0.20918989181518555,0.003348991274833679,3.4709434509277344,697656
0.0009295204654335976,0.0010362539906054735,0.10650825500488281,68.81159420289856,92,77.30000000000001,3.002790689468384,5.179153761996373,-0.21540439128875732,552,,47.82758207667283,1.5063704252243042,0.35802178088050546,50.00000000000001,-0.20723991096019745,0.008164480328559875,3.4140446186065674,705176
0.0009974841959774494,0.001080403453670442,0.10684823989868164,68.99571428571429,93,76.80000000000001,2.995168924331665,4.877277803807186,-0.21339328587055206,560,,47.973566287486996,1.5026586055755615,0.408167651787908,49.99999999999997,-0.2186775505542755,-0.00528426468372345,3.445829391479492,712679
0.0009846244938671589,0.000985820428468287,0.10833215713500977,69.91578947368421,94,77.6,3.067631244659424,3.856165692811389,-0.2148808389902115,608,,49.31148613845582,1.507873773574829,0.3827892668857401,50.0,-0.21399053931236267,0.0008902996778488159,3.533029317855835,720243
0.0010197771480306983,0.0009745236020535231,0.10674524307250977,68.76111111111112,95,76.60000000000002,3.042327880859375,5.945225805345262,-0.2125818133354187,576,,48.36645308895987,1.5022070407867432,0.35563019339432134,49.99999999999999,-0.21067571640014648,0.0019060969352722168,3.4705862998962402,727935
0.0009058956056833267,0.0010135225020349026,0.0954585075378418,68.80555555555556,96,77.20000000000002,2.668354034423828,6.02582149514554,-0.21211324632167816,576,,49.23035550374727,1.503513216972351,0.4015968572334361,49.99999999999999,-0.21288801729679108,-0.000774770975112915,3.0247552394866943,735495
0.000904486863873899,0.0009511203388683498,0.10329103469848633,70.13703703703705,97,76.7,2.8666858673095703,5.341901553614106,-0.2126837819814682,648,,50.183898586851306,1.5079392194747925,0.3976074935443937,50.00000000000001,-0.2030302882194519,0.009653493762016296,3.3163902759552,743084
