StdReturn,ProcessExecTime,EnvExecTime,PolicyExecTime,Iteration,LossAfter,AverageDiscountedReturn,AverageReturn,Entropy,MaxReturn,MinReturn,KL,LossBefore,EvalAvgReturn,KLBefore,dLoss,TotalEnvSteps,GradNorm,NumTrajs
12.066157115305243,0.11808943748474121,4.134049654006958,3.544456720352173,10,-0.21295715868473053,31.35784128027767,50.28292682926829,1.5758154392242432,72.19999999999999,10.00000000000001,0.0009818924590945244,-0.21364326775074005,,0.0009527315851300955,-0.0006861090660095215,83437,0.24986442350694188,328
12.995568100296081,0.11768794059753418,4.201051473617554,3.506885290145874,11,-0.21184049546718597,30.202733315296406,50.12619047619048,1.5740193128585815,73.90000000000003,20.000000000000014,0.0009234242024831474,-0.2111826092004776,,0.0009056703420355916,0.000657886266708374,91084,0.2621746429465604,336
10.112495443883475,0.11669445037841797,4.210421085357666,3.4977827072143555,12,-0.21430577337741852,27.8422167802328,47.4,1.5736854076385498,68.5,30.000000000000007,0.0009529544040560722,-0.2121817171573639,,0.0009339215466752648,0.0021240562200546265,98598,0.2820639218335007,312
12.749915110163958,0.11972904205322266,4.167155504226685,3.5482840538024902,13,-0.21286864578723907,32.600032314216364,53.13255813953489,1.5763894319534302,75.4,29.999999999999993,0.0008956533274613321,-0.2122597098350525,,0.0008192173554562032,0.0006089359521865845,106251,0.26854036859578145,344
11.809115776361118,0.11926817893981934,4.1066789627075195,3.520678997039795,14,-0.21578162908554077,32.20502116339425,51.1952380952381,1.5745798349380493,71.9,30.000000000000007,0.0009871171787381172,-0.21069872379302979,,0.0008966771420091391,0.005082905292510986,113949,0.26394817860895675,336
11.010972840899838,0.11832118034362793,4.156012773513794,3.50360107421875,15,-0.2156241089105606,30.435774596347645,52.05121951219513,1.5721544027328491,72.3,30.0,0.000954927527345717,-0.21755632758140564,,0.0009698782814666629,-0.0019322186708450317,121508,0.30014631470408065,328
13.221007025555194,0.11511087417602539,3.983306407928467,3.426229238510132,16,-0.21688207983970642,31.94198118651867,51.19024390243903,1.5728163719177246,70.1,10.000000000000012,0.001031871885061264,-0.21447795629501343,,0.0008716238662600517,0.002404123544692993,129020,0.27738985459935683,328
12.785726035287675,0.11734509468078613,4.063624143600464,3.500244379043579,17,-0.2140606790781021,32.34047594016839,50.64047619047621,1.5715153217315674,73.6,20.000000000000007,0.0009295210475102067,-0.21244098246097565,,0.0009698029025457799,0.0016196966171264648,136651,0.2648827228599964,336
12.589687133024311,0.11780357360839844,3.9755184650421143,3.415158748626709,18,-0.21607354283332825,34.44659203513302,54.95227272727273,1.5727214813232422,72.39999999999999,20.000000000000014,0.0009661612566560507,-0.21685269474983215,,0.0008428368018940091,-0.0007791519165039062,144172,0.2608985393111787,352
13.698641043545495,0.11622285842895508,3.9796180725097656,3.4421722888946533,19,-0.21733912825584412,33.833204991439935,52.07619047619047,1.5708168745040894,75.60000000000001,5.329070518200751e-15,0.0009787756716832519,-0.2156229317188263,,0.0009599979966878891,0.0017161965370178223,151700,0.28052310383202333,336
12.641105460321857,0.11866927146911621,4.099539518356323,3.494251012802124,20,-0.21809644997119904,34.66307512774154,55.06304347826087,1.5714918375015259,72.5,30.00000000000001,0.000979392440058291,-0.21320955455303192,59.62599999999984,0.0009234696044586599,0.004886895418167114,159371,0.28344668374179693,368
10.199476142442162,0.12013483047485352,4.040333271026611,3.545778274536133,21,-0.21833819150924683,35.49948055523324,56.39555555555556,1.5705899000167847,72.60000000000001,39.99999999999999,0.0009910262888297439,-0.2131912112236023,,0.0009566494845785201,0.005146980285644531,166993,0.277265184421387,360
10.171120093215759,0.11889863014221191,4.047234058380127,3.5097618103027344,22,-0.2183205485343933,35.522674009483,57.28222222222223,1.569319248199463,71.4,29.99999999999999,0.0010280456626787782,-0.2142949104309082,,0.0009263805695809424,0.004025638103485107,174616,0.27937161470071054,360
10.94553406932419,0.1157233715057373,3.8351492881774902,3.4316954612731934,23,-0.21701820194721222,36.071291606238084,54.33953488372094,1.568283200263977,70.8,30.0,0.001036511966958642,-0.2173360139131546,,0.0010092263109982014,-0.0003178119659423828,182150,0.29281054196661366,344
9.79812002333792,0.11601042747497559,3.9231326580047607,3.415090560913086,24,-0.21871237456798553,35.40994372907656,57.01590909090908,1.565226435661316,72.1,39.99999999999997,0.0010774667607620358,-0.21305347979068756,,0.0010012558195739985,0.005658894777297974,189663,0.29222189300911805,352
12.312702339002959,0.11808228492736816,3.9442684650421143,3.4880526065826416,25,-0.2172861397266388,38.26440740715214,56.916666666666664,1.5673153400421143,75.9,29.999999999999993,0.000972985231783241,-0.21137289702892303,,0.0009421735885553062,0.005913242697715759,197343,0.2680328110850339,384
10.815087722666863,0.11789178848266602,3.867319107055664,3.4324002265930176,26,-0.21727648377418518,39.67733800986131,59.58571428571428,1.5667293071746826,74.00000000000003,30.00000000000001,0.0009714969201013446,-0.21800267696380615,,0.0009139807079918683,-0.0007261931896209717,204946,0.28462753748057174,392
10.224108347090983,0.11865019798278809,3.817068576812744,3.4557602405548096,27,-0.21624717116355896,39.19753688082951,59.727083333333326,1.564760684967041,72.80000000000001,30.00000000000001,0.0009814620716497302,-0.2100941240787506,,0.0009252045419998467,0.00615304708480835,212477,0.29622331736866736,384
10.974002580594231,0.11738801002502441,3.8365554809570312,3.4410300254821777,28,-0.21719981729984283,40.036281303633025,59.12083333333334,1.5642558336257935,71.60000000000001,29.999999999999996,0.0009481323650106788,-0.20703989267349243,,0.0009258902282454073,0.010159924626350403,219999,0.2878664970653311,384
10.019231307839938,0.11989116668701172,3.974245309829712,3.472769021987915,29,-0.21844413876533508,38.45195828147163,60.90200000000001,1.5621140003204346,75.00000000000001,30.00000000000001,0.0010406321380287409,-0.21805201470851898,,0.0009317365474998951,0.0003921240568161011,227648,0.29871616681418794,400
9.835557437388417,0.11887311935424805,3.86152720451355,3.451883316040039,30,-0.2167067676782608,38.89395499194021,59.81875,1.5621038675308228,73.80000000000001,30.000000000000014,0.0009707898134365678,-0.21300756931304932,,0.0009973592823371291,0.003699198365211487,235235,0.3061286483135106,384
9.647329371385636,0.11687231063842773,3.8065221309661865,3.4175403118133545,31,-0.21631380915641785,41.018466765786776,61.99400000000001,1.563193917274475,74.9,30.000000000000007,0.0009230146533809602,-0.21594437956809998,,0.0008607445051893592,0.0003694295883178711,242738,0.2846151528742233,400
9.276480089070171,0.11781954765319824,3.8258235454559326,3.479260206222534,32,-0.21697871387004852,40.04652093278938,59.34255319148935,1.5596882104873657,74.10000000000002,40.0,0.000999258947558701,-0.21017955243587494,,0.0009239151258952916,0.006799161434173584,250347,0.29869772957433166,376
10.945626341146493,0.12042665481567383,3.8783669471740723,3.524566888809204,33,-0.21597661077976227,41.88558870849878,59.992,1.5601096153259277,76.20000000000002,30.000000000000014,0.0009799035033211112,-0.21750657260417938,,0.0009170999401248991,-0.0015299618244171143,257951,0.28074264996761594,400
9.621622013072033,0.1208643913269043,3.9199798107147217,3.5078225135803223,34,-0.2164871096611023,40.82152269411817,60.68979591836735,1.557187557220459,73.69999999999999,39.99999999999998,0.0010199799435213208,-0.21983890235424042,,0.000974915164988488,-0.0033517926931381226,265513,0.29504977422884804,392
8.769017669945093,0.11995053291320801,3.950423240661621,3.5369019508361816,35,-0.2184668630361557,40.639036025516084,62.062745098039215,1.5568881034851074,75.50000000000001,39.99999999999999,0.001017568982206285,-0.21273933351039886,,0.0009549263631924987,0.005727529525756836,273161,0.3146204604737565,408
9.463568421727993,0.1184089183807373,3.7761170864105225,3.473245143890381,36,-0.21659766137599945,44.0120288778038,63.44,1.5601856708526611,76.40000000000002,30.0,0.0009649162529967725,-0.21294839680194855,,0.0009132726700045168,0.0036492645740509033,280769,0.29092649331229375,440
10.122753309432634,0.11992669105529785,3.956920623779297,3.5136682987213135,37,-0.21731556951999664,40.40696727158098,61.02549019607844,1.5515445470809937,75.1,40.0,0.0010322628077119589,-0.2145097851753235,,0.001063588191755116,0.0028057843446731567,288446,0.31657411174521805,408
8.366474730033193,0.12012648582458496,3.82712721824646,3.4859092235565186,38,-0.21872563660144806,42.9290182684481,62.969230769230776,1.5534210205078125,76.30000000000004,49.99999999999998,0.0010606505675241351,-0.21666495501995087,,0.0009341390104964375,0.0020606815814971924,296002,0.31021396168747145,416
9.919089549280722,0.11882185935974121,3.780130624771118,3.4565727710723877,39,-0.2170417606830597,43.57741729500173,62.535849056603766,1.553456425666809,76.0,29.999999999999986,0.0009757281513884664,-0.21957696974277496,,0.0009843610459938645,-0.002535209059715271,303558,0.3036711253444845,424
6.539668697011085,0.11875557899475098,3.8922276496887207,3.4395623207092285,40,-0.2166665494441986,44.677012335745125,66.48000000000002,1.5562812089920044,77.80000000000001,49.999999999999986,0.0008761041681282222,-0.21417878568172455,73.64200000000001,0.0008972241776064038,0.00248776376247406,311070,0.32778683815666826,480
8.14145897796831,0.11900472640991211,3.8144783973693848,3.452570676803589,41,-0.21898122131824493,41.65621526954794,62.8826923076923,1.5488208532333374,74.60000000000004,40.00000000000002,0.0010740897851064801,-0.2132544219493866,,0.0009513505501672626,0.005726799368858337,318671,0.3171178691446486,416
7.057109151252763,0.12014198303222656,3.7535648345947266,3.4154860973358154,42,-0.218242347240448,46.53866778611731,66.51803278688526,1.555448055267334,76.70000000000002,49.99999999999999,0.0009001308353617787,-0.21536841988563538,,0.000852302007842809,0.002873927354812622,326195,0.31337829011416835,488
8.888978662741104,0.12054276466369629,3.926143169403076,3.4664154052734375,43,-0.21822290122509003,44.71400899696893,65.23499999999999,1.5518875122070312,77.10000000000001,40.00000000000001,0.0009355893125757575,-0.21119831502437592,,0.0009375812369398773,0.007024586200714111,333754,0.3133512715695031,480
9.20974122939926,0.11999750137329102,3.888151168823242,3.4603993892669678,44,-0.21536582708358765,45.633711200533625,65.59672131147542,1.5501420497894287,77.5,30.0,0.000925830623600632,-0.20792119204998016,,0.0009106508805416524,0.007444635033607483,341340,0.32029026925601584,488
8.361923141800434,0.12058663368225098,3.860870838165283,3.4664180278778076,45,-0.21637147665023804,46.69969003185786,65.91746031746031,1.5510717630386353,76.60000000000001,49.999999999999986,0.0009137618471868336,-0.20771144330501556,,0.0008734865696169436,0.008660033345222473,349012,0.33448327988044135,504
7.1868934725332805,0.12353277206420898,3.9720702171325684,3.528834342956543,46,-0.21742130815982819,44.90567239740981,66.13442622950821,1.549687385559082,75.80000000000001,49.999999999999986,0.0009622715297155082,-0.21325325965881348,,0.0008945572772063315,0.0041680485010147095,356670,0.3446048785010738,488
7.106775763846223,0.11980795860290527,3.7583982944488525,3.451657772064209,47,-0.21889573335647583,46.84751704383645,66.51147540983607,1.5517592430114746,77.1,49.99999999999998,0.0008834163309074938,-0.21634918451309204,,0.000885313784237951,0.002546548843383789,364198,0.3150372283873712,488
6.873593411784883,0.12064814567565918,3.8692495822906494,3.4687483310699463,48,-0.21848081052303314,47.526907593216954,67.2953846153846,1.5514286756515503,76.50000000000003,49.99999999999999,0.0008865281706675887,-0.21540869772434235,,0.0008375173201784492,0.003072112798690796,371756,0.31195457779379043,520
8.466554179980168,0.11864018440246582,3.7958364486694336,3.3857710361480713,49,-0.21875040233135223,46.94777826792643,66.13333333333333,1.5483479499816895,75.9,39.99999999999999,0.0009538343292661011,-0.21625849604606628,,0.0008925098227337003,0.0024919062852859497,379292,0.3141914579950214,504
8.28444008933931,0.12036275863647461,3.820652961730957,3.428192377090454,50,-0.21705172955989838,46.983611154165594,66.26984126984127,1.5487983226776123,76.69999999999999,40.00000000000001,0.0009253434254787862,-0.21896931529045105,,0.0009211403084918857,-0.0019175857305526733,386842,0.3243992367166105,504
6.363775069571101,0.11983394622802734,3.8632280826568604,3.438835620880127,51,-0.21893814206123352,47.20497869474619,67.39230769230771,1.5482215881347656,76.60000000000001,50.0,0.0009249470313079655,-0.21755918860435486,,0.0008980112033896148,0.0013789534568786621,394437,0.344446765209211,520
7.585155534408998,0.12168264389038086,3.8223209381103516,3.4583704471588135,52,-0.21607445180416107,48.36142442419673,67.1560606060606,1.5483417510986328,76.20000000000005,49.99999999999997,0.0008680367609485984,-0.22049108147621155,,0.0008489999454468489,-0.004416629672050476,402014,0.31812943178967756,528
7.702116996139582,0.12039709091186523,3.9099020957946777,3.423595905303955,53,-0.21806909143924713,49.764492921888596,68.87066666666665,1.5528976917266846,76.50000000000001,30.000000000000004,0.0008048509480431676,-0.2110542356967926,,0.0007506379042752087,0.007014855742454529,409561,0.35043574007436107,600
6.220863208567632,0.12149548530578613,3.7934393882751465,3.4370169639587402,54,-0.21899758279323578,50.00361305910883,68.63380281690142,1.5507783889770508,77.80000000000001,49.999999999999986,0.0008657808066345751,-0.22177110612392426,,0.0008116225362755358,-0.0027735233306884766,417131,0.33336403636986633,568
4.498424415528421,0.1249232292175293,3.9165947437286377,3.50299072265625,55,-0.21788179874420166,50.44809837316666,69.64666666666666,1.5508888959884644,75.19999999999999,50.0,0.00082838797243312,-0.2211821973323822,,0.0007713261875323951,-0.003300398588180542,424696,0.32551517935573226,600
4.449302742681176,0.12330484390258789,3.8988287448883057,3.4896371364593506,56,-0.21971194446086884,48.89337449625263,68.96086956521741,1.546544075012207,74.9,49.99999999999999,0.0008961174171417952,-0.22159922122955322,,0.000852511846460402,-0.0018872767686843872,432213,0.327156109456257,552
5.277603305189091,0.12227988243103027,3.922858476638794,3.451353073120117,57,-0.21943381428718567,51.10849069336784,69.98461538461538,1.5493649244308472,77.80000000000004,49.99999999999999,0.0007923923549242318,-0.22130119800567627,,0.0007955410983413458,-0.0018673837184906006,439725,0.34095623840810335,624
4.164443785754282,0.1224527359008789,3.9235358238220215,3.456286907196045,58,-0.2165823131799698,50.534706612312526,70.23717948717947,1.5487267971038818,76.80000000000001,50.0,0.0008074641809798777,-0.2141389101743698,,0.0007623978890478611,0.0024434030055999756,447240,0.32560419583878564,624
6.184668642879927,0.1216270923614502,3.791766405105591,3.448561191558838,59,-0.21688340604305267,50.794902745520524,69.23066666666665,1.5477231740951538,76.6,49.999999999999986,0.000833945581689477,-0.21296070516109467,,0.0008148693013936281,0.003922700881958008,454817,0.3301322856333606,600
5.370928690645596,0.12231326103210449,3.89197039604187,3.4838030338287354,60,-0.21768468618392944,50.01199021853573,68.975,1.5420738458633423,76.40000000000002,49.99999999999999,0.0009123277850449085,-0.21565303206443787,75.53300000000003,0.0008504029829055071,0.002031654119491577,462455,0.32511330179571163,576
4.622408473084648,0.12461400032043457,3.9378325939178467,3.4468889236450195,61,-0.2182089239358902,50.517956106855834,70.09743589743589,1.5445256233215332,77.20000000000002,49.99999999999998,0.0009278236539103091,-0.2191898226737976,,0.0008262103074230254,-0.0009808987379074097,469979,0.3497290091384181,624
5.863871702509389,0.1233985424041748,3.7385740280151367,3.4096248149871826,62,-0.21782584488391876,51.93491514666509,69.56184210526317,1.5448464155197144,77.60000000000001,49.99999999999998,0.0008618684951215982,-0.21990491449832916,,0.0009015852119773626,-0.0020790696144104004,477512,0.3429560729298563,608
5.825719403598156,0.1224665641784668,3.89243483543396,3.456240177154541,63,-0.21693265438079834,51.37719699321643,69.81898734177214,1.5430196523666382,76.40000000000003,49.99999999999999,0.0008337034960277379,-0.21444423496723175,,0.0008224815246649086,0.0024884194135665894,485055,0.334483420995792,632
5.521892952163047,0.1234581470489502,3.928447723388672,3.4661672115325928,64,-0.2179163694381714,50.81523398648113,69.81538461538462,1.5413942337036133,76.20000000000005,49.999999999999986,0.0008269225363619626,-0.21018916368484497,,0.0008270201506093144,0.007727205753326416,492599,0.34158579544751366,624
4.940134445502781,0.12286376953125,3.8927996158599854,3.4437601566314697,65,-0.21787181496620178,53.11934878809109,70.91744186046512,1.546657681465149,76.4,49.999999999999986,0.0007455736631527543,-0.21902363002300262,,0.0007331384113058448,-0.0011518150568008423,500110,0.35866547237396584,688
4.692199404732532,0.12086915969848633,3.8924672603607178,3.422400712966919,66,-0.2187833935022354,51.90207453333381,70.45925925925927,1.5400059223175049,76.10000000000004,49.999999999999986,0.0008558034314773977,-0.21639536321163177,,0.000770621350966394,0.0023880302906036377,507638,0.3296355318720293,648
6.583763127590684,0.12479352951049805,3.8959758281707764,3.5111072063446045,67,-0.21682310104370117,51.67779498552543,69.42857142857143,1.5398577451705933,76.70000000000002,49.99999999999999,0.0008904856513254344,-0.21501491963863373,,0.0008466008002869785,0.0018081814050674438,515178,0.3275969956664862,616
4.821258113530846,0.12378549575805664,3.8864822387695312,3.4938433170318604,68,-0.21584129333496094,52.523735718271794,70.49382716049382,1.5407719612121582,77.00000000000003,50.00000000000001,0.0008063829154707491,-0.21342405676841736,,0.0008499696268700063,0.002417236566543579,522678,0.342490320035784,648
4.474987661955947,0.12430810928344727,3.9959816932678223,3.476255178451538,69,-0.2176142930984497,51.6896584384235,70.59024390243901,1.536921739578247,76.5,49.99999999999999,0.0008108341135084629,-0.21834079921245575,,0.0007820925093255937,-0.0007265061140060425,530194,0.362789505017547,656
4.498776376848367,0.12474989891052246,3.988224744796753,3.476132392883301,70,-0.21693061292171478,53.78357281289869,71.43,1.5411293506622314,77.4,49.999999999999986,0.0007643328863196075,-0.21164895594120026,,0.0007209769682958722,0.005281656980514526,537707,0.3490904795328291,720
4.491761583172568,0.12577319145202637,3.9767203330993652,3.505537271499634,71,-0.2148474156856537,53.06985546841001,70.94186046511626,1.5379544496536255,76.3,49.99999999999999,0.0007900814525783062,-0.2144179791212082,,0.0007776260608807206,0.0004294365644454956,545297,0.33483355239892476,688
4.742913037711703,0.1256849765777588,3.9337923526763916,3.4667861461639404,72,-0.21762220561504364,54.91591794120399,71.76595744680851,1.542603611946106,77.4,50.00000000000001,0.000777781882788986,-0.2178914099931717,,0.0007253639632835984,-0.00026920437812805176,552837,0.3350895639864474,752
4.6340216767988585,0.12508893013000488,3.8475518226623535,3.396676778793335,73,-0.21771425008773804,55.19007512180645,71.846875,1.5422390699386597,77.8,49.99999999999999,0.0007197795202955604,-0.21617856621742249,,0.0007535102777183056,0.0015356838703155518,560364,0.33023785733622074,768
4.642583778825782,0.12476253509521484,3.8266427516937256,3.410463333129883,74,-0.21627721190452576,54.1628879713922,71.30337078651685,1.53785240650177,77.1,49.99999999999998,0.0007820407045073807,-0.21070823073387146,,0.0007434653234668076,0.005568981170654297,567904,0.34153813683288947,712
3.795941957354838,0.12535524368286133,3.890805959701538,3.428943634033203,75,-0.21647429466247559,55.52900368838073,72.2204081632653,1.5418918132781982,76.90000000000005,49.99999999999998,0.000703231489751488,-0.22004246711730957,,0.0007087895064614713,-0.0035681724548339844,575428,0.3631077189839803,784
3.417507049832062,0.12212705612182617,3.8690502643585205,3.3688855171203613,76,-0.21743452548980713,54.86039014150862,72.24081632653062,1.5396264791488647,77.80000000000004,50.00000000000001,0.0007264849846251309,-0.21888506412506104,,0.000701424665749073,-0.0014505386352539062,582932,0.3429837254763403,784
5.356409994360189,0.12470269203186035,3.8480172157287598,3.4394490718841553,77,-0.21544265747070312,53.30349727025335,70.75882352941177,1.533321499824524,77.6,49.99999999999998,0.0008276602602563798,-0.21934492886066437,,0.0007963929674588144,-0.0039022713899612427,590487,0.36655557646723597,680
5.058412716493584,0.1255359649658203,3.939762592315674,3.450090169906616,78,-0.21646742522716522,52.83073006642176,70.88837209302325,1.5296616554260254,77.00000000000001,49.99999999999999,0.0008560553542338312,-0.20998747646808624,,0.0008243003976531327,0.0064799487590789795,598023,0.36421920401648594,688
4.846972409725761,0.12278246879577637,3.8628883361816406,3.4014549255371094,79,-0.21574823558330536,54.22365149081076,71.49673913043478,1.5331367254257202,77.00000000000001,49.99999999999999,0.0008094387012533844,-0.21328167617321014,,0.0007724864990450442,0.002466559410095215,605546,0.34868292943056384,736
3.377800131101273,0.12305307388305664,3.8347246646881104,3.408531665802002,80,-0.21492139995098114,55.27409520741562,72.00638297872342,1.5349183082580566,78.00000000000003,60.39999999999998,0.0007461982313543558,-0.21885353326797485,75.71200000000002,0.0007709047640673816,-0.003932133316993713,613060,0.36894706554232154,752
4.5030236755120745,0.12445068359375,3.9127585887908936,3.4469797611236572,81,-0.21661660075187683,55.10527814563312,71.93333333333334,1.5339246988296509,77.20000000000002,49.99999999999999,0.0007444137590937316,-0.2129574567079544,,0.00074037752347067,0.0036591440439224243,620604,0.35093186168421175,768
2.3523840370136004,0.12621665000915527,3.985474109649658,3.449294328689575,82,-0.2142060250043869,56.38034011124155,72.85523809523811,1.5373446941375732,77.10000000000002,65.4,0.0006354661891236901,-0.2119576632976532,,0.0006687470013275743,0.0022483617067337036,628106,0.3462307008640587,840
2.9022491692413293,0.12462496757507324,4.055144309997559,3.447580099105835,83,-0.21533150970935822,55.135754955211475,72.66504854368931,1.5328636169433594,78.20000000000002,61.500000000000014,0.0007034098962321877,-0.21349063515663147,,0.0006436818512156606,0.0018408745527267456,635661,0.3803508284966543,824
2.9606025388291672,0.12388825416564941,3.9385557174682617,3.4347331523895264,84,-0.2148079127073288,55.01550933539303,72.24639175257732,1.5307223796844482,77.10000000000001,62.500000000000014,0.0007993257022462785,-0.21804474294185638,,0.0007003398495726287,-0.003236830234527588,643182,0.3676063822754467,776
3.53239105689811,0.12597203254699707,3.9433064460754395,3.4306859970092773,85,-0.21532730758190155,56.65051722608807,72.80660377358492,1.5328691005706787,78.5,49.99999999999998,0.0006791700725443661,-0.21185335516929626,,0.0007038161274977028,0.0034739524126052856,650707,0.35093160970983933,848
3.972269586818631,0.12509489059448242,3.9075422286987305,3.4148921966552734,86,-0.21780727803707123,56.92149539039638,72.73551401869159,1.5315955877304077,77.80000000000003,49.99999999999999,0.0007583614788018167,-0.21658749878406525,,0.0006563211791217327,0.0012197792530059814,658280,0.36500500631801935,856
3.3709636408256687,0.13183903694152832,4.1059558391571045,3.5815274715423584,87,-0.21392494440078735,57.150577643256824,73.04636363636364,1.5327236652374268,78.00000000000001,49.99999999999998,0.0006890338263474405,-0.21346817910671234,,0.000721245480235666,0.0004567652940750122,665829,0.3434548659553534,880
2.47884678455013,0.12686371803283691,4.121909856796265,3.477562665939331,88,-0.21642613410949707,55.411328505666546,72.9245283018868,1.527901530265808,77.9,67.19999999999996,0.000772729457821697,-0.21029460430145264,,0.0007120320806279778,0.006131529808044434,673329,0.38656860354428807,848
3.192395815072772,0.1255042552947998,3.9874963760375977,3.470654010772705,89,-0.213683620095253,55.831450798875615,72.55445544554456,1.5262788534164429,77.10000000000002,60.49999999999999,0.0006766425212845206,-0.2199266105890274,,0.0007795503479428589,-0.006242990493774414,680849,0.3778072888449084,808
3.0474235154708422,0.12350058555603027,3.9057724475860596,3.424825668334961,90,-0.21330632269382477,57.57891794215096,73.07090909090911,1.5301164388656616,77.10000000000002,49.99999999999999,0.00066095229703933,-0.20891788601875305,,0.0005984336021356285,0.004388436675071716,688371,0.36770915481052735,880
2.7860501234576565,0.12637996673583984,3.9921557903289795,3.4504642486572266,91,-0.213384747505188,56.508597128466775,72.93457943925235,1.5264880657196045,78.10000000000001,62.300000000000004,0.0007098521455191076,-0.2108677625656128,,0.0006781778647564352,0.0025169849395751953,695931,0.3950498093152876,856
2.556247592441797,0.12737631797790527,3.9815449714660645,3.4707624912261963,92,-0.2128441035747528,57.8683388733488,73.51293103448276,1.5295352935791016,77.80000000000004,65.2,0.0006657448830083013,-0.21327552199363708,,0.0006427116459235549,-0.00043141841888427734,703456,0.3768967727053729,928
4.055361279251137,0.13144302368164062,4.077771902084351,3.588290214538574,93,-0.21096959710121155,56.49858900886781,72.74018691588785,1.524908423423767,77.10000000000002,49.999999999999986,0.0006594063597731292,-0.20659926533699036,,0.0006978070014156401,0.004370331764221191,711024,0.37027426639492916,856
2.543483165183186,0.1265263557434082,3.975611448287964,3.4271249771118164,94,-0.2139723151922226,56.81358706169758,73.17545454545456,1.5240004062652588,78.60000000000001,63.30000000000002,0.000739375886041671,-0.21368896961212158,,0.0006367737660184503,0.0002833455801010132,718531,0.35970337993432405,880
3.2606314115932316,0.12975287437438965,4.095781087875366,3.5073771476745605,95,-0.21269957721233368,57.38856196769643,73.34956521739132,1.523748755455017,77.9,49.99999999999999,0.000679452670738101,-0.20821331441402435,,0.000695598020683974,0.004486262798309326,726079,0.356533761657548,920
2.6088994942796737,0.1306748390197754,4.083393335342407,3.5428826808929443,96,-0.21395538747310638,57.63889932367783,73.3482456140351,1.522148609161377,78.20000000000002,64.6,0.0006843394367024302,-0.2159491628408432,,0.0006772105116397142,-0.0019937753677368164,733662,0.36580344740224946,912
2.280863522550907,0.1236422061920166,3.8970720767974854,3.3665406703948975,97,-0.21258775889873505,58.243563533045005,73.63728813559324,1.5221203565597534,77.90000000000003,64.60000000000001,0.0006977329612709582,-0.2114417403936386,,0.0006597081082873046,0.0011460185050964355,741170,0.38600652580590644,944
