MinReturn,dLoss,TotalEnvSteps,Iteration,LossBefore,Entropy,AverageDiscountedReturn,ProcessExecTime,LossAfter,MaxReturn,NumTrajs,KL,GradNorm,StdReturn,AverageReturn,PolicyExecTime,KLBefore,EnvExecTime
60.99999999999999,-0.0007328540086746216,151546,19,-0.16833698749542236,1.5775071382522583,59.959369192864756,0.14236736297607422,-0.16760413348674774,78.00000000000001,960,0.00037159156636334956,0.31513257200324507,2.7233219859004825,73.72083333333335,5.143662929534912,0.0004927833215333521,5.355945110321045
62.10000000000001,-0.0015742182731628418,159067,20,-0.17172878980636597,1.5770611763000488,60.68740788618378,0.1443331241607666,-0.17015457153320312,78.5,992,0.00047977539361454546,0.3521159469599974,2.637846273090586,73.93467741935486,5.155742406845093,0.0003571389243006706,5.38048243522644
64.4,0.0029056668281555176,166614,21,-0.16500744223594666,1.5763133764266968,61.607756009365836,0.14450383186340332,-0.16791310906410217,77.90000000000003,1072,0.0004349758673924953,0.3105348055286428,2.492244709789342,74.3679104477612,5.145468711853027,0.0004491479485295713,5.4183337688446045
63.2,-0.002253904938697815,174126,22,-0.1697074919939041,1.5754870176315308,62.0709680261197,0.14388227462768555,-0.1674535870552063,79.4,1072,0.00042039589607156813,0.35636881014183597,2.619951041869969,74.39402985074629,5.117972373962402,0.00043417440610937774,5.328871011734009
63.79999999999998,-0.005885615944862366,181649,23,-0.1722898781299591,1.5745035409927368,62.40730866505258,0.14595890045166016,-0.16640426218509674,78.20000000000002,1088,0.0003846286272164434,0.33543747483658787,2.4463869579287585,74.46838235294118,5.215936660766602,0.0004093498573638499,5.356791973114014
65.50000000000001,0.0015996694564819336,189215,24,-0.1634090393781662,1.5760520696640015,63.025706523798576,0.14640069007873535,-0.16500870883464813,78.4,1160,0.0003479950246401131,0.387493462021679,2.429351239224097,74.78206896551725,5.106896877288818,0.00036030085175298154,5.318384647369385
68.19999999999999,0.0011887550354003906,196725,25,-0.16574671864509583,1.5747299194335938,63.25565026612283,0.14276599884033203,-0.16693547368049622,78.30000000000001,1216,0.00035103052505292,0.3516758079279646,1.949978247623551,75.0592105263158,5.116631746292114,0.0003302604309283197,5.428054094314575
66.60000000000001,-0.003082975745201111,204227,26,-0.1692885309457779,1.5742803812026978,63.68089449029494,0.14093756675720215,-0.16620555520057678,78.9,1232,0.00035442793159745634,0.36929602169075537,2.126753341919442,75.12857142857145,5.085593223571777,0.0003477706341072917,5.393711805343628
67.19999999999999,-0.000246584415435791,211745,27,-0.16327427327632904,1.5739492177963257,64.0393651772828,0.1425330638885498,-0.16302768886089325,78.20000000000002,1288,0.0003209061687812209,0.3159005256721968,1.8535861993826306,75.3304347826087,5.143540143966675,0.00033771354355849326,5.485612392425537
69.49999999999996,-0.0008517056703567505,219245,28,-0.16483379900455475,1.5728377103805542,64.05009432056183,0.1431865692138672,-0.163982093334198,78.60000000000002,1272,0.00030530302319675684,0.30636063988817963,1.8654490934889498,75.28301886792455,5.125025033950806,0.0003177088510710746,5.438039779663086
69.09999999999998,-0.0021210908889770508,226788,29,-0.1667342334985733,1.57319176197052,65.0352051098096,0.14518404006958008,-0.16461314260959625,78.60000000000001,1352,0.00035717792343348265,0.3674760548098568,1.885843468594267,75.53668639053257,5.2185423374176025,0.00028586300322785974,5.499570608139038
68.9,0.0007215589284896851,234298,30,-0.1619662046432495,1.5725908279418945,65.0524632922724,0.14559316635131836,-0.1626877635717392,78.70000000000002,1384,0.0003135252045467496,0.3448014786129073,1.7156852263893485,75.65895953757226,5.177905797958374,0.00035092225880362093,5.5246901512146
68.59999999999998,-0.0002164393663406372,241818,31,-0.16269059479236603,1.5729892253875732,65.52814446958806,0.14410924911499023,-0.1624741554260254,79.0,1416,0.00031687680166214705,0.35505950242403445,1.787183098837968,75.75141242937855,5.110876798629761,0.0003094542771577835,5.448794841766357
70.19999999999999,0.0006165653467178345,249319,32,-0.16138865053653717,1.5735477209091187,66.18098241245188,0.14591503143310547,-0.162005215883255,79.0,1528,0.00028258521342650056,0.37945543294914613,1.7435572191761395,76.07277486910995,5.191041946411133,0.0002946524473372847,5.604790210723877
69.29999999999998,0.00150260329246521,256879,33,-0.16007336974143982,1.5729334354400635,66.20835522649804,0.14568543434143066,-0.16157597303390503,78.7,1560,0.00028773510712198913,0.3464888990787002,1.6124613354078956,76.12307692307694,5.129899263381958,0.0002758484333753586,5.562427043914795
63.400000000000006,0.005029276013374329,264429,34,-0.15558014810085297,1.5696855783462524,65.70252987635176,0.14508748054504395,-0.1606094241142273,78.9,1416,0.00028347960324026644,0.3634975700925514,2.1857263902810913,75.73446327683618,5.150593996047974,0.0003074387786909938,5.439252614974976
68.3,0.0024040639400482178,271943,35,-0.15710440278053284,1.5712321996688843,66.51509423973673,0.14496231079101562,-0.15950846672058105,79.00000000000001,1584,0.00026957286172546446,0.4406753614512391,1.6483768408863506,76.20505050505052,5.179764032363892,0.00025850709062069654,5.633856296539307
67.39999999999998,0.003976479172706604,279453,36,-0.1539940983057022,1.5688202381134033,66.23322828895199,0.14305496215820312,-0.1579705774784088,79.1,1536,0.00025013554841279984,0.3237528335637892,1.641351690913284,76.08854166666669,5.111181974411011,0.0002758037007879466,5.53971529006958
67.10000000000001,-0.0008807331323623657,286978,37,-0.16000881791114807,1.5686184167861938,66.27775752721132,0.14484357833862305,-0.1591280847787857,78.60000000000002,1520,0.00027544464683160186,0.38169531204096047,1.691921902154973,76.03947368421055,5.1627278327941895,0.0002516816894058138,5.524174690246582
69.89999999999998,0.00017657876014709473,294523,38,-0.1576809287071228,1.5699093341827393,66.83142433846552,0.1479337215423584,-0.1578575074672699,78.9,1640,0.00025603658286854625,0.389385234850875,1.553284405694347,76.31951219512196,5.261018514633179,0.00025226708385162055,5.688410043716431
64.9,-0.0005601793527603149,302032,39,-0.15913915634155273,1.5693089962005615,66.68155613237893,0.14901185035705566,-0.15857897698879242,78.69999999999999,1600,0.0002766911347862333,0.37333696998005916,1.7072140316902285,76.24550000000002,5.2073493003845215,0.00026107896701432765,5.619747877120972
68.49999999999999,0.002191305160522461,309532,40,-0.15570050477981567,1.5692484378814697,67.08042770829609,0.1443779468536377,-0.15789180994033813,78.80000000000001,1632,0.00025998844648711383,0.3879753847298798,1.611458751553535,76.32352941176471,5.099008321762085,0.0002751842839643359,5.522773265838623
67.59999999999998,-0.00027805566787719727,317054,41,-0.1587716042995453,1.5698665380477905,67.62357416205714,0.14753985404968262,-0.1584935486316681,78.70000000000002,1712,0.0002486461598891765,0.42046174318706264,1.5591636709969239,76.48504672897198,5.224371910095215,0.00024924607714638114,5.626105785369873
71.19999999999999,0.0020081251859664917,324586,42,-0.15551503002643585,1.5701676607131958,67.52105957057009,0.1458601951599121,-0.15752315521240234,79.1,1696,0.00024585050414316356,0.3960535890244842,1.4717597955143433,76.44716981132078,5.1710286140441895,0.00024638717877678573,5.56342077255249
70.3,0.0004481077194213867,332102,43,-0.15559282898902893,1.5691744089126587,67.06674736724524,0.14839410781860352,-0.15604093670845032,79.0,1640,0.0002597698476165533,0.3378003014549111,1.5788815987638012,76.33365853658539,5.2274861335754395,0.00025281516718678176,5.605916500091553
69.89999999999999,0.004366979002952576,339631,44,-0.15224169194698334,1.5696325302124023,67.55646151649269,0.14760136604309082,-0.1566086709499359,79.1,1712,0.00023293176491279155,0.38410630993735156,1.6032078316796898,76.48177570093459,5.2205424308776855,0.00024999893503263593,5.645594120025635
72.0,0.0021430253982543945,347164,45,-0.15469250082969666,1.569983959197998,67.77266722634859,0.14797711372375488,-0.15683552622795105,78.9,1768,0.0002651088288985193,0.39197065193620034,1.2477557503298942,76.59140271493213,5.1949076652526855,0.00022682288545183837,5.63210916519165
70.19999999999996,0.0025614947080612183,354689,46,-0.15364935994148254,1.5688005685806274,67.87424352390867,0.14812254905700684,-0.15621085464954376,79.1,1736,0.00025373700191266835,0.3975571594115281,1.4328184232007688,76.53225806451614,5.216141939163208,0.00026601465651765466,5.609566688537598
70.3,0.0010517090559005737,362227,47,-0.15446075797080994,1.567856788635254,67.86722805166467,0.14526915550231934,-0.1555124670267105,79.0,1744,0.0003011125954799354,0.4724429000816385,1.3603354671241568,76.54220183486241,5.108736753463745,0.00025740775163285434,5.5077173709869385
69.2,3.668665885925293e-05,369729,48,-0.15581737458705902,1.5681984424591064,68.03918701917799,0.14379239082336426,-0.15585406124591827,78.9,1728,0.00024900867720134556,0.34361994699663406,1.5118425403926876,76.52685185185186,5.040034294128418,0.0002988282940350473,5.409061670303345
70.8,-0.003797769546508789,377248,49,-0.16023877263069153,1.5666486024856567,67.4384632000016,0.14760828018188477,-0.15644100308418274,78.90000000000002,1728,0.0003000794386025518,0.3325646770032478,1.3270549681704797,76.51898148148149,5.2733683586120605,0.0002472882915753871,5.724102020263672
72.10000000000001,0.0012481659650802612,384767,50,-0.15332111716270447,1.5674536228179932,67.90402326780634,0.1455693244934082,-0.15456928312778473,79.30000000000001,1760,0.00022482943313661963,0.46285045474698794,1.3873468197776322,76.58227272727274,5.1766791343688965,0.00029416586039587855,5.581262588500977
71.29999999999998,-0.005538150668144226,392267,51,-0.15996751189231873,1.5669260025024414,67.92463922952015,0.1466846466064453,-0.1544293612241745,78.80000000000003,1760,0.0002741432108450681,0.41060858955172097,1.4125441556763954,76.59090909090912,5.221002101898193,0.00022409119992516935,5.629976034164429
72.19999999999999,0.001480981707572937,399783,52,-0.1532255858182907,1.5658046007156372,67.81461100309518,0.14797115325927734,-0.15470656752586365,78.9,1792,0.0002932715287897736,0.36358078305851127,1.339632098063967,76.64464285714288,5.254542589187622,0.00027176138246431947,5.76344633102417
71.99999999999997,0.0002298802137374878,407297,53,-0.15291021764278412,1.567866563796997,68.17942643622561,0.1484212875366211,-0.1531400978565216,78.60000000000002,1848,0.00022917969909030944,0.3133712177224857,1.2666136996142607,76.74718614718617,5.298415184020996,0.00028685550205409527,5.7491772174835205
69.69999999999997,-0.00017808377742767334,414814,54,-0.15394458174705505,1.5655076503753662,68.00474687805307,0.14623165130615234,-0.15376649796962738,79.0,1816,0.0002223025803687051,0.34812810060102806,1.3856568923044497,76.68854625550662,5.188207626342773,0.0002335807803319767,5.6664605140686035
71.60000000000002,0.0024293065071105957,422348,55,-0.15105779469013214,1.564021110534668,67.88590878381495,0.15068554878234863,-0.15348710119724274,79.0,1752,0.0002650476526468992,0.37536147302594475,1.4021939637029688,76.5598173515982,5.341967821121216,0.00022898160386830568,5.739088296890259
71.39999999999998,-0.00033639371395111084,429850,56,-0.15390226244926453,1.5658296346664429,68.5261088757355,0.1464824676513672,-0.15356586873531342,79.19999999999999,1888,0.00026990758487954736,0.39805938480264325,1.2638622333549212,76.82118644067798,5.20268177986145,0.0002494385407771915,5.680105924606323
72.59999999999998,0.0010149627923965454,437360,57,-0.1504860371351242,1.5632914304733276,67.98137889697868,0.14676356315612793,-0.15150099992752075,78.9,1832,0.00021344117703847587,0.421038260358337,1.2516077644965515,76.72052401746727,5.228366851806641,0.0002759560302365571,5.724202394485474
70.8,0.00470423698425293,444885,58,-0.14823436737060547,1.5616401433944702,68.38996086029144,0.14925026893615723,-0.1529386043548584,79.1,1824,0.00030381919350475073,0.3883149713056468,1.3178763421683963,76.69956140350878,5.262809991836548,0.00021521236340049654,5.663654565811157
72.80000000000001,0.00603051483631134,452405,59,-0.14324791729450226,1.5622307062149048,68.67435822824652,0.14851832389831543,-0.1492784321308136,79.1,1904,0.000184672957402654,0.3541215379249356,1.1468861260706271,76.84033613445379,5.298789024353027,0.00029593752697110176,5.677441120147705
72.19999999999997,0.0009649544954299927,459907,60,-0.14935435354709625,1.5629057884216309,69.04186494921939,0.14827442169189453,-0.15031930804252625,79.1,1976,0.00019957870244979858,0.39568318104674083,1.2003665565913968,76.96275303643726,5.165128231048584,0.0001794762210920453,5.650413274765015
71.8,0.00376109778881073,467438,61,-0.14830155670642853,1.5605062246322632,68.29792818255025,0.14614057540893555,-0.15206265449523926,79.29999999999998,1824,0.0002540491695981473,0.48406587687283664,1.461865923240414,76.69692982456142,5.179737091064453,0.0002125351020367816,5.585639476776123
70.6,0.00014998018741607666,474957,62,-0.1481924057006836,1.5612735748291016,68.79325617663781,0.1483137607574463,-0.14834238588809967,79.1,1936,0.00020387697441037744,0.3908996050828882,1.2925374778383383,76.89297520661158,5.2748777866363525,0.00024530102382414043,5.712036371231079
71.90000000000002,0.0017803758382797241,482483,63,-0.14769291877746582,1.5608583688735962,68.72605028825825,0.1483297348022461,-0.14947329461574554,79.30000000000001,1912,0.00020761358609888703,0.5087957644260663,1.3080331756789156,76.85104602510462,5.283036947250366,0.00020535632211249322,5.673158645629883
70.09999999999998,0.0007010847330093384,489999,64,-0.1489189714193344,1.561352014541626,69.06007032350838,0.15046930313110352,-0.14962005615234375,79.30000000000001,1976,0.00018942994938697666,0.4349713012664736,1.2074752010673393,76.95708502024291,5.279894113540649,0.00019955456082243472,5.70700478553772
71.69999999999999,0.001169160008430481,497522,65,-0.146810382604599,1.559483528137207,68.96500164553453,0.14828824996948242,-0.14797954261302948,79.19999999999999,1976,0.00019589260045904666,0.43166936138899986,1.2090968229535213,76.95425101214576,5.225174188613892,0.00019106581748928875,5.695711374282837
72.19999999999999,-0.001157030463218689,505039,66,-0.14817877113819122,1.5590707063674927,68.77586874954362,0.15052509307861328,-0.14702174067497253,79.29999999999998,1968,0.0001858726900536567,0.33527714622640986,1.1754034638915056,76.94430894308944,5.2660486698150635,0.00019864442583639175,5.788973331451416
71.1,-0.005647033452987671,512547,67,-0.1519959568977356,1.5595570802688599,68.9334993783467,0.15071964263916016,-0.14634892344474792,79.19999999999999,1968,0.0001816916628740728,0.357257651127363,1.23748036650244,76.94796747967482,5.288484573364258,0.00018295735935680568,5.749227285385132
72.8,0.002696424722671509,520063,68,-0.1448504775762558,1.5602391958236694,69.3484056501764,0.14847612380981445,-0.1475469022989273,79.1,2056,0.0002016157377511263,0.44506620344824604,1.130812806745719,77.07548638132296,5.210430145263672,0.00017885879788082093,5.726111650466919
72.29999999999998,0.00026501715183258057,527623,69,-0.14809711277484894,1.5613600015640259,69.54580135509262,0.14968132972717285,-0.14836212992668152,79.1,2056,0.00023597312974743545,0.3583854958497179,1.2218893860198647,77.05836575875486,5.296183109283447,0.00020043953554704785,5.686997175216675
72.8,0.0016027241945266724,535124,70,-0.14842748641967773,1.5595905780792236,69.33658242266102,0.14504432678222656,-0.1500302106142044,79.10000000000001,2048,0.0002291981945745647,0.5033191626214657,1.1945815141280558,77.069921875,5.08310079574585,0.00023568450706079602,5.606987237930298
70.89999999999998,-0.0026316046714782715,542635,71,-0.15028780698776245,1.5608001947402954,69.4268682429335,0.14814186096191406,-0.14765620231628418,79.19999999999999,2040,0.0002139521238859743,0.3606004537982294,1.2083570335344245,77.05450980392158,5.210543155670166,0.0002302620414411649,5.63566255569458
71.49999999999997,-0.0007709264755249023,550149,72,-0.1483820378780365,1.559705376625061,69.3380987263993,0.14876008033752441,-0.1476111114025116,79.1,2104,0.00023256598797161132,0.3483957890437267,1.1886415652719162,77.1429657794677,5.178359746932983,0.00021049646602477878,5.723956108093262
72.99999999999997,-0.0022213608026504517,557660,73,-0.14756561815738678,1.5585358142852783,69.22013823884262,0.14905714988708496,-0.14534425735473633,79.19999999999999,2080,0.00016976056213025004,0.4576073127523291,1.1296998475533782,77.11115384615388,5.181258916854858,0.00023352021526079625,5.732670068740845
70.69999999999999,-0.0019905567169189453,565188,74,-0.14758656919002533,1.557651162147522,69.22344895594185,0.15113544464111328,-0.14559601247310638,79.3,2048,0.00018138370069209486,0.4615668020741117,1.243007787334819,77.05937500000002,5.261749267578125,0.000169819948496297,5.775721073150635
70.7,0.0026358962059020996,572730,75,-0.1430189162492752,1.5571565628051758,69.079966059995,0.1493518352508545,-0.1456548124551773,78.9,1992,0.00019315775716677308,0.41573421174032,1.28986130948505,76.97108433734942,5.248277902603149,0.00018737603386398405,5.695995092391968
69.99999999999999,-0.0019555240869522095,580237,76,-0.14906707406044006,1.5565766096115112,69.1451178416825,0.1469576358795166,-0.14711154997348785,79.0,1976,0.00018993501726072282,0.5043030681960355,1.261688780263404,76.96072874493929,5.206526756286621,0.0001948119606822729,5.6352386474609375
72.99999999999999,0.00038914382457733154,587752,77,-0.14279085397720337,1.557125449180603,69.30808572036555,0.1489276885986328,-0.1431799978017807,79.1,2064,0.00020957484957762063,0.3685243945355386,1.191715249236285,77.08720930232559,5.244913339614868,0.00018345956050325185,5.714732646942139
69.69999999999999,-0.003090783953666687,595288,78,-0.14737099409103394,1.557004690170288,69.3325548823254,0.14830470085144043,-0.14428021013736725,79.1,2120,0.00022351538063958287,0.4768356908080322,1.2172536772480655,77.15622641509435,5.225406169891357,0.00020785817469004542,5.77358865737915
72.7,-0.002083227038383484,602789,79,-0.1499863564968109,1.5565296411514282,69.58898259341515,0.1469259262084961,-0.14790312945842743,79.19999999999999,2096,0.00020465024863369763,0.5045011049147478,1.1221416238171684,77.13702290076337,5.1292405128479,0.00022331422951538116,5.601745367050171
72.8,0.0005431026220321655,610340,80,-0.14362095296382904,1.5569653511047363,69.6895142421027,0.14886879920959473,-0.1441640555858612,79.4,2152,0.00018611716222949326,0.4855717802656418,1.1668541572359934,77.19293680297399,5.2510552406311035,0.00020556697563733906,5.732332229614258
72.99999999999999,-0.0022395551204681396,617852,81,-0.1484045386314392,1.5564738512039185,69.67677159241546,0.14849185943603516,-0.14616498351097107,79.1,2128,0.00022154768521431834,0.409692097035062,1.1018883569895568,77.17593984962407,5.216851711273193,0.00018792432092595845,5.707188129425049
71.69999999999999,-0.0003243982791900635,625359,82,-0.14550836384296417,1.558591365814209,70.07771670360276,0.14758944511413574,-0.1451839655637741,79.3,2224,0.00017594370001461357,0.40234161420789466,1.099231196393688,77.29964028776979,5.16106104850769,0.0002111592039000243,5.672667503356934
73.19999999999999,-0.0006799697875976562,632899,83,-0.14558246731758118,1.5575776100158691,69.82417743262059,0.1509237289428711,-0.14490249752998352,79.30000000000001,2208,0.00017402945377398282,0.39950334274420346,1.096865461955069,77.268115942029,5.337332725524902,0.00017581514839548618,5.81675386428833
73.70000000000003,0.004238888621330261,640443,84,-0.14008936285972595,1.5558470487594604,69.6305756041345,0.14914178848266602,-0.1443282514810562,79.19999999999999,2176,0.00019318168051540852,0.4629103182869418,1.0359164239311167,77.22647058823532,5.227819442749023,0.0001799486781237647,5.833025217056274
71.5,0.0016920417547225952,647974,85,-0.14417687058448792,1.5554097890853882,69.48710668675008,0.1487884521484375,-0.1458689123392105,79.30000000000001,2088,0.00018825047300197184,0.5093642341274169,1.1698719095641894,77.11455938697318,5.283202409744263,0.00019446587248239666,5.717309474945068
72.19999999999999,-0.00318184494972229,655486,86,-0.14683878421783447,1.5555633306503296,69.7611533314938,0.15078353881835938,-0.14365693926811218,79.5,2216,0.00021720198856201023,0.4811765972661404,1.0874251472983378,77.28808664259928,5.3405067920684814,0.00017843418754637241,5.907542705535889
72.89999999999999,0.001483425498008728,662986,87,-0.14139717817306519,1.5563557147979736,69.9474764683836,0.15030717849731445,-0.1428806036710739,79.19999999999999,2176,0.00016106324619613588,0.43928479141009574,1.1566389157013843,77.24264705882354,5.277298450469971,0.0002169605577364564,5.726094484329224
72.4,0.001623883843421936,670506,88,-0.1423930674791336,1.5562373399734497,70.01643197758557,0.1493701934814453,-0.14401695132255554,79.3,2272,0.00018242573423776776,0.3939649954656942,1.0857734511877246,77.35211267605635,5.222137451171875,0.0001559916854603216,5.8246612548828125
72.9,0.00013817846775054932,678006,89,-0.14424988627433777,1.5533928871154785,69.49708831258867,0.14885473251342773,-0.14438806474208832,79.19999999999999,2072,0.0001823072525439784,0.4444667766622423,1.1755641514075783,77.10424710424714,5.191476106643677,0.00019957483164034784,5.639064073562622
70.09999999999998,0.002430930733680725,685512,90,-0.14044517278671265,1.555620551109314,70.21576535372171,0.1512470245361328,-0.14287610352039337,79.19999999999999,2256,0.00020806092652492225,0.3748804377714944,1.07753722184598,77.33829787234043,5.2480292320251465,0.00017039207159541547,5.752265691757202
71.49999999999999,0.002622067928314209,693044,91,-0.14198406040668488,1.5540505647659302,70.14293445982808,0.14967012405395508,-0.14460612833499908,79.1,2256,0.00019636459182947874,0.3894313418346536,1.1222153247254,77.32907801418442,5.231586694717407,0.00020839904027525336,5.749369382858276
73.3,-9.03010368347168e-06,700576,92,-0.14263302087783813,1.5528348684310913,69.9350044035016,0.15056777000427246,-0.14262399077415466,79.30000000000001,2216,0.00019035080913454294,0.3819801576616037,1.1052362931728335,77.28086642599278,5.275245666503906,0.00019826013885904104,5.775952100753784
71.89999999999999,-0.0010345280170440674,708090,93,-0.1451164036989212,1.550595998764038,69.5436447805596,0.14873766899108887,-0.14408187568187714,79.19999999999999,2136,0.00021679949713870883,0.3482576311225218,1.131380644746541,77.18576779026218,5.24013352394104,0.0001976044150069356,5.749318838119507
73.80000000000001,0.0017864108085632324,715617,94,-0.1390591561794281,1.5524773597717285,70.19567570319133,0.15080523490905762,-0.14084556698799133,79.30000000000001,2304,0.00017579174891579896,0.422697433525615,0.9833636780275553,77.38645833333335,5.2358715534210205,0.00020777105237357318,5.834930181503296
71.9,0.0021493881940841675,723121,95,-0.13868415355682373,1.550262212753296,70.15320873710425,0.14932966232299805,-0.1408335417509079,79.19999999999999,2200,0.00017317658057436347,0.49727481144269314,1.1592521955521817,77.27127272727274,5.227069139480591,0.0001817602023947984,5.671077728271484
73.1,-2.9325485229492188e-05,730623,96,-0.139989972114563,1.5502369403839111,69.85795667672677,0.1499166488647461,-0.1399606466293335,79.29999999999998,2152,0.0002298438921570778,0.4307332207797121,1.1246255762725756,77.21115241635688,5.235635995864868,0.00017703286721371114,5.732845783233643
72.1,0.0016548484563827515,738135,97,-0.14040803909301758,1.5512501001358032,70.08780202607565,0.1485457420349121,-0.14206288754940033,79.5,2176,0.0002123267186107114,0.48440408203612156,1.1757700119952308,77.23823529411766,5.241002559661865,0.0002270828845212236,5.678208589553833
71.89999999999999,0.002256065607070923,745643,98,-0.1394619345664978,1.5517475605010986,70.22974130298188,0.14645957946777344,-0.14171800017356873,79.5,2248,0.0001834806753322482,0.4259199548623144,1.1880303091677926,77.32811387900358,5.085505962371826,0.0002061023551505059,5.631219148635864
