EnvExecTime,ProcessExecTime,Entropy,GradNorm,TotalEnvSteps,AverageReturn,AverageDiscountedReturn,NumTrajs,Iteration,StdReturn,LossBefore,LossAfter,KLBefore,dLoss,PolicyExecTime,KL,MaxReturn,MinReturn
3.943331480026245,0.13158583641052246,1.5769593715667725,0.4760438292022606,83386,65.16607142857143,47.66926552988514,448,10,7.567795413690131,-0.18072235584259033,-0.17910614609718323,0.0009623303776606917,-0.0016162097454071045,6.61879301071167,0.0009600229095667601,76.40000000000002,49.99999999999999
4.042866945266724,0.13503050804138184,1.5750339031219482,0.4156531900651358,90970,65.99354838709677,49.3192306601556,496,11,8.493866306241452,-0.17735424637794495,-0.17889754474163055,0.0008855662890709937,0.001543298363685608,6.755667448043823,0.0009626368409954011,77.5,40.00000000000003
4.028387069702148,0.13214397430419922,1.572430968284607,0.43996691392079984,98472,67.45714285714284,49.175048704460984,504,12,5.835570027942462,-0.1763700544834137,-0.17921815812587738,0.0009509819792583585,0.002848103642463684,6.653080701828003,0.0008159785647876561,75.2,49.99999999999999
6.1722376346588135,0.20058584213256836,1.5726603269577026,0.4730483611727115,106067,69.03472222222223,51.3363850155004,576,13,5.610138632725139,-0.1784197986125946,-0.1752188801765442,0.0007406657678075135,-0.003200918436050415,10.374074697494507,0.0006442308658733964,76.99999999999999,49.99999999999999
6.477992534637451,0.2065415382385254,1.5727311372756958,0.44876450073594853,113591,69.41917808219179,52.45606795823148,584,14,5.200912921292002,-0.17770415544509888,-0.17626403272151947,0.0006123696803115308,-0.0014401227235794067,10.973454713821411,0.0007064195815473795,77.5,50.0
5.016057729721069,0.16344404220581055,1.5722259283065796,0.4149546999771124,121099,71.22696629213483,55.23823225631525,712,15,5.526336617922777,-0.1779346466064453,-0.1753140538930893,0.0006023896858096123,-0.002620592713356018,8.185017108917236,0.0006163502694107592,77.20000000000002,40.00000000000001
4.066205263137817,0.13706183433532715,1.5699268579483032,0.43823963019445084,128619,70.58536585365853,54.967258792420665,656,16,5.019744477784574,-0.17105816304683685,-0.175390362739563,0.000670867448206991,0.004332199692726135,6.706604480743408,0.0005576591938734055,77.90000000000002,49.99999999999999
4.29885196685791,0.1375429630279541,1.566273808479309,0.49624101870909315,136170,70.88117647058823,53.452076863063915,680,17,4.7367274410938105,-0.1752719283103943,-0.17578883469104767,0.0005404640105552971,0.0005169063806533813,6.822896242141724,0.0007284776074811816,77.80000000000001,49.999999999999964
4.198188066482544,0.13774418830871582,1.5640732049942017,0.513129391115535,143701,71.61428571428571,55.73164306423161,728,18,4.231529259548058,-0.1772300750017166,-0.1760033667087555,0.0006934679113328457,-0.0012267082929611206,6.730027914047241,0.0007415826548822224,77.5,50.0
4.244377136230469,0.13996505737304688,1.5631513595581055,0.39320167084820773,151279,72.34545454545456,56.65255522603657,792,19,3.2380088883548876,-0.16962774097919464,-0.17310836911201477,0.0007052063010632992,0.0034806281328201294,6.74254035949707,0.0005175957339815795,77.00000000000003,63.8
4.329931735992432,0.14501142501831055,1.5598946809768677,0.4101158977947078,158904,71.97368421052633,57.28595120511191,760,20,3.8107662035569434,-0.17574678361415863,-0.17518576979637146,0.000533768383320421,-0.0005610138177871704,7.091109991073608,0.0006621734937652946,77.9,61.39999999999999
4.233440637588501,0.14000535011291504,1.558508276939392,0.42872088032339606,166450,72.52871287128714,57.77894933753713,808,21,3.2188287837875627,-0.17597173154354095,-0.1747058779001236,0.000638657424133271,-0.0012658536434173584,6.816339492797852,0.0005342024378478527,78.00000000000003,62.400000000000006
4.506939172744751,0.1450953483581543,1.556475281715393,0.45499014676608274,173973,73.03425925925924,57.58387973659928,864,22,2.9523738734009,-0.17045606672763824,-0.1743621528148651,0.0005073924548923969,0.0039060860872268677,7.02017617225647,0.0005026901490055025,78.2,61.20000000000001
4.268068790435791,0.1425614356994629,1.5568351745605469,0.4824208028655021,181598,72.29797979797979,57.392284787223716,792,23,3.448026219110395,-0.17223817110061646,-0.17298205196857452,0.0005438271327875555,0.0007438808679580688,6.8675267696380615,0.0005910738836973906,77.6,60.099999999999994
4.243075609207153,0.13960480690002441,1.558303952217102,0.4491556790700098,189130,73.08990825688075,58.69414554404823,872,24,3.1033555368203487,-0.17563846707344055,-0.1748647540807724,0.0005398532375693321,-0.0007737129926681519,6.772356033325195,0.0005689337267540395,78.80000000000001,62.800000000000004
4.147246837615967,0.13593053817749023,1.5590202808380127,0.45539904081153343,196660,73.56410256410258,59.936840435278135,936,25,2.7665727984836637,-0.16811850666999817,-0.17327600717544556,0.0005216933786869049,0.005157500505447388,6.580220699310303,0.00047610196634195745,78.9,63.89999999999997
4.223364591598511,0.13827133178710938,1.5579878091812134,0.5042338792390967,204216,73.01261261261261,58.89761527422047,888,26,4.313421691391756,-0.17181003093719482,-0.17282438278198242,0.0005267164087854326,0.0010143518447875977,6.70668363571167,0.00044613893260248005,78.6,49.999999999999986
4.465446472167969,0.14681124687194824,1.556714653968811,0.4744403809098771,211731,73.60084033613447,60.04739097103354,952,27,3.412717091892823,-0.16988208889961243,-0.1727331131696701,0.00041079704533331096,0.0028510242700576782,6.964993476867676,0.000478388334158808,78.60000000000001,50.00000000000001
4.187338829040527,0.1409132480621338,1.5567519664764404,0.5005657912887663,219242,73.89349593495936,61.0737027608411,984,28,2.8657137715960435,-0.16963888704776764,-0.17066814005374908,0.0004639052494894713,0.0010292530059814453,6.705827713012695,0.0003947761142626405,78.7,62.09999999999998
4.359191656112671,0.14119625091552734,1.5542916059494019,0.471529579578245,226813,74.3075187969925,61.35661797616487,1064,29,2.464167997280146,-0.1691674441099167,-0.16995088756084442,0.0003704270056914538,0.0007834434509277344,6.798691034317017,0.00039654117426835,78.80000000000001,67.10000000000001
4.318753957748413,0.1420726776123047,1.5534896850585938,0.4892978728348703,234363,74.11538461538461,61.25053726977653,1040,30,3.2922393954095197,-0.17040657997131348,-0.17016960680484772,0.00040594738675281405,-0.00023697316646575928,6.770065069198608,0.00038394308649003506,78.5,49.99999999999997
4.301958322525024,0.14022183418273926,1.55367112159729,0.5143805199013294,241866,74.6021582733813,62.2857612793579,1112,31,2.1627143758139797,-0.1708095222711563,-0.16818420588970184,0.00035552913323044777,-0.0026253163814544678,6.727269887924194,0.000374587340047583,78.50000000000003,65.49999999999999
4.272647380828857,0.1418006420135498,1.5503393411636353,0.5486619477001472,249422,74.23206106870231,61.411042304084326,1048,32,2.4696715229732793,-0.16913802921772003,-0.16998730599880219,0.00039829823072068393,0.0008492767810821533,6.704306364059448,0.00047025506501086056,78.4,64.60000000000001
4.349142551422119,0.14072775840759277,1.549517035484314,0.49166922755698816,256929,74.96174496644296,62.910662560772714,1192,33,2.028375794690943,-0.16821235418319702,-0.16894499957561493,0.00043119932524859905,0.0007326453924179077,6.687031984329224,0.00047927317791618407,78.4,65.89999999999999
4.346996784210205,0.14538240432739258,1.5474039316177368,0.44164997225658076,264433,74.27175572519086,61.43204093366751,1048,34,2.276372995944589,-0.1688246876001358,-0.1679314225912094,0.0005072904750704765,-0.0008932650089263916,6.839931488037109,0.0004036557802464813,77.60000000000001,67.3
4.360558032989502,0.1411604881286621,1.550222396850586,0.4317852668748217,271996,75.02434210526316,62.71270801178118,1216,35,1.9814600116330514,-0.16782833635807037,-0.1681644469499588,0.00036177129368297756,0.00033611059188842773,6.630617380142212,0.00037938167224638164,78.5,65.79999999999998
4.2283055782318115,0.1388399600982666,1.5500060319900513,0.50193590924753,279499,74.75314685314686,62.89141099554301,1144,36,2.703838354185965,-0.16843253374099731,-0.16859443485736847,0.00039681585622020066,0.00016190111637115479,6.619709491729736,0.00038125348510220647,78.50000000000003,60.29999999999997
4.289135217666626,0.1415247917175293,1.5490609407424927,0.427848623420406,287003,74.82482758620691,63.088098643613094,1160,37,2.85233192038841,-0.1634087860584259,-0.16828446090221405,0.0003731781616806984,0.004875674843788147,6.680440425872803,0.0003725050773937255,78.60000000000001,61.199999999999974
4.307184219360352,0.14149832725524902,1.547476887702942,0.40618540634722206,294505,74.96510067114096,63.53100465030029,1192,38,2.5226737220627964,-0.16634583473205566,-0.16805508732795715,0.0003597162140067667,0.0017092525959014893,6.727644681930542,0.0003846237959805876,79.19999999999999,64.59999999999998
4.346141576766968,0.14239811897277832,1.5479754209518433,0.43311873508277665,302040,75.23101265822785,63.842544511576385,1264,39,1.9904805697554493,-0.16612765192985535,-0.16747455298900604,0.0003631646104622632,0.0013469010591506958,6.717728137969971,0.0003650009457487613,78.30000000000001,66.9
4.377741575241089,0.14406514167785645,1.5454214811325073,0.473423108549155,309543,75.25126582278482,64.00898271544426,1264,40,2.172985385661924,-0.16512678563594818,-0.1673182100057602,0.0003677179047372192,0.0021914243698120117,6.758313894271851,0.0003285337006673217,78.60000000000002,65.3
4.22536563873291,0.1421506404876709,1.5420247316360474,0.49032459293261615,317051,74.89251700680272,63.685086205747425,1176,41,2.2938275185996333,-0.16744065284729004,-0.16893239319324493,0.0003455089754424989,0.001491740345954895,6.657004356384277,0.0004198330861981958,78.6,63.79999999999998
4.450699329376221,0.1463603973388672,1.5391629934310913,0.4565408718517427,324613,75.30310559006213,63.76941953472307,1288,42,2.0136621056689936,-0.1692817658185959,-0.16699101030826569,0.0004016452585346997,-0.0022907555103302,6.8712098598480225,0.0004964975523762405,78.6,69.6
4.276427507400513,0.142960786819458,1.5381205081939697,0.6136073559723741,332125,75.24556962025318,64.28839493519884,1264,43,1.9315369015670063,-0.1664927750825882,-0.16663441061973572,0.0005006827414035797,0.00014163553714752197,6.705618619918823,0.00031597045017406344,78.50000000000001,67.89999999999998
4.297272443771362,0.1429293155670166,1.5328227281570435,0.6587121404462564,339642,74.955033557047,63.8415450620877,1192,44,2.579486350242763,-0.17006967961788177,-0.1684940904378891,0.00033277826150879264,-0.0015755891799926758,6.7811596393585205,0.0005011676694266498,78.60000000000001,62.699999999999996
4.414840221405029,0.14632487297058105,1.53323233127594,0.678210117496638,347219,75.37987804878051,64.31349279324688,1312,45,1.9513653718348623,-0.16091018915176392,-0.16507795453071594,0.0004662120481953025,0.004167765378952026,6.829323768615723,0.00031821083393879235,78.80000000000001,65.9
4.608422756195068,0.15056967735290527,1.535295009613037,0.54312621185247,354734,75.73011363636365,64.9448467916561,1408,46,1.7008193174829465,-0.16979874670505524,-0.16653840243816376,0.0002971603535115719,-0.0032603442668914795,7.041589021682739,0.0003608680563047528,78.8,67.99999999999997
4.7129926681518555,0.1516885757446289,1.533844232559204,0.6306326706603351,362292,75.55411764705883,64.55217108990216,1360,47,1.9460096693536775,-0.16511565446853638,-0.1646893322467804,0.00037380727007985115,-0.00042632222175598145,7.201009035110474,0.00035176941310055554,79.0,68.39999999999999
4.43945574760437,0.1458272933959961,1.533372163772583,0.48054917824186255,369814,75.46867469879517,64.36261358634191,1328,48,1.97910334515549,-0.16203640401363373,-0.16500888764858246,0.0003607426187954843,0.0029724836349487305,6.86068868637085,0.0003463976609054953,78.80000000000001,66.89999999999999
4.869702100753784,0.16550374031066895,1.5320720672607422,0.49256815641324464,377321,75.53154761904764,64.84599215763618,1344,49,2.1444596355923395,-0.16477002203464508,-0.16380883753299713,0.0003468430368229747,-0.0009611845016479492,7.446625471115112,0.00037420904845930636,78.80000000000001,66.00000000000001
4.444624900817871,0.14960432052612305,1.530300498008728,0.4487773356749832,384845,75.46746987951809,65.05411953159076,1328,50,2.3570253068827145,-0.16485431790351868,-0.16422545909881592,0.00037359324051067233,-0.0006288588047027588,6.944700479507446,0.00040175311733037233,78.6,61.9
4.374000072479248,0.14361906051635742,1.528351068496704,0.4832957072955574,392353,75.73409090909092,65.42934508824268,1408,51,1.592160222324919,-0.15882521867752075,-0.1639486849308014,0.0003870043146889657,0.00512346625328064,6.680628776550293,0.00038866311660967767,78.39999999999999,69.19999999999997
4.423711538314819,0.1462388038635254,1.5243420600891113,0.5144950598245274,399856,75.36851851851853,64.55734912110682,1296,52,1.959228628199966,-0.16246160864830017,-0.16743196547031403,0.0004154852940700948,0.004970356822013855,6.879465818405151,0.0005205697380006313,78.9,69.39999999999998
4.542889595031738,0.14718127250671387,1.5251350402832031,0.4944589397491913,407362,75.80670391061454,65.51859128784683,1432,53,1.7301337748311658,-0.16292428970336914,-0.1644924432039261,0.0004839444882236421,0.0015681535005569458,6.98804497718811,0.0003922849427908659,79.30000000000001,69.89999999999996
4.410250663757324,0.14633703231811523,1.5221306085586548,0.5788582824090267,414888,75.74802259887007,65.55370604307811,1416,54,1.6327194878615774,-0.1634531021118164,-0.16262152791023254,0.0003933733969461173,-0.0008315742015838623,6.822627544403076,0.0008989773923531175,78.6,70.1
4.4756364822387695,0.14831781387329102,1.5203025341033936,0.46423986850991195,422425,75.71761363636365,65.50821985097674,1408,55,1.9823301797713337,-0.1616201400756836,-0.16453658044338226,0.000898798112757504,0.0029164403676986694,6.877558708190918,0.0003460157022345811,78.89999999999999,67.20000000000002
4.465170383453369,0.14573121070861816,1.518402099609375,0.628256919652116,429950,75.79608938547489,65.3119112691856,1432,56,1.7526153841467003,-0.15836383402347565,-0.16479527950286865,0.00033827757579274476,0.006431445479393005,6.83989953994751,0.0003313082561362535,78.9,67.6
4.431428670883179,0.14823126792907715,1.5228227376937866,0.7023054538841517,437457,75.66069364161851,65.68937752404084,1384,57,2.0899604730656827,-0.16172660887241364,-0.16430339217185974,0.00034731050254777074,0.002576783299446106,6.887793302536011,0.000460360839497298,78.60000000000001,66.30000000000003
4.5918145179748535,0.15154123306274414,1.522047996520996,0.6396141725313433,444985,75.95268817204304,65.8455314541771,1488,58,1.6679516378493107,-0.16020701825618744,-0.16190427541732788,0.0004463220830075443,0.001697257161140442,6.995962858200073,0.0003902536118403077,78.70000000000002,69.2
4.463541746139526,0.14696168899536133,1.5192228555679321,0.6148788807435362,452500,75.95967741935486,66.14197922919509,1488,59,1.7186322090939872,-0.16127286851406097,-0.16100332140922546,0.00038915773620828986,-0.00026954710483551025,6.832116603851318,0.000432664412073791,79.1,67.60000000000001
4.49019980430603,0.14708209037780762,1.5180346965789795,0.5447861073311735,460004,76.09166666666668,66.28479879023843,1536,60,1.7170812606151071,-0.15947657823562622,-0.16243410110473633,0.00043006197665818036,0.0029575228691101074,6.799182415008545,0.0002773953601717949,78.60000000000002,69.50000000000001
4.520976781845093,0.1497478485107422,1.5187684297561646,0.6761544787117107,467520,76.0649214659686,66.4617917294065,1528,61,1.7171066828606092,-0.1602596491575241,-0.16088323295116425,0.00027956103440374136,0.0006235837936401367,6.947922229766846,0.000277866143733263,78.79999999999998,69.39999999999999
4.529924154281616,0.15056109428405762,1.516800880432129,0.5536212524580196,475054,76.03473684210527,66.36476592587859,1520,62,1.7456272237886707,-0.16209730505943298,-0.16206783056259155,0.00027901778230443597,-2.9474496841430664e-05,6.93720006942749,0.00033851974876597524,79.0,68.79999999999998
4.4627625942230225,0.14957165718078613,1.5154564380645752,0.5954216489636962,482606,76.04607329842933,66.53983878750871,1528,63,1.742500091978068,-0.1631191074848175,-0.16169631481170654,0.000334827956976369,-0.001422792673110962,6.837877035140991,0.0002856890205293894,78.8,65.9
4.557120323181152,0.14906668663024902,1.5136301517486572,0.5303126650271642,490126,76.33170731707318,66.83482465453868,1640,64,1.4457741658803256,-0.16035190224647522,-0.15989287197589874,0.0002705129445530474,-0.00045903027057647705,6.8421759605407715,0.0003041996678803116,79.1,71.7
4.478898763656616,0.14697813987731934,1.5136216878890991,0.7907874621666917,497660,76.19494949494951,66.78464630569367,1584,65,1.726260262069061,-0.16196075081825256,-0.16099359095096588,0.00031271844636648893,-0.0009671598672866821,6.804196119308472,0.0003651750448625535,78.9,67.99999999999999
4.547851324081421,0.1526966094970703,1.5144890546798706,0.6784514536975229,505208,76.16852791878175,66.94059342740672,1576,66,1.694968476858915,-0.15684841573238373,-0.15772618353366852,0.0003657914057839662,0.00087776780128479,6.948280096054077,0.00033929539495147765,79.0,70.5
4.350634813308716,0.14441895484924316,1.5134416818618774,0.5113103562378641,512740,76.37884615384617,67.4314374575511,1664,67,1.4401637912272787,-0.16161617636680603,-0.1583571583032608,0.00033081017318181694,-0.003259018063545227,6.652786016464233,0.00034701821277849376,79.0,69.60000000000001
4.383606910705566,0.14420628547668457,1.5151516199111938,0.5358914360341728,520268,76.46572769953053,67.70647596731045,1704,68,1.5564794333115832,-0.15986399352550507,-0.15803487598896027,0.00034013285767287016,-0.0018291175365447998,6.698201894760132,0.00028934632427990437,79.0,70.1
4.433838605880737,0.15006351470947266,1.5132282972335815,0.6110329175554666,527773,76.21641791044777,67.30226638529129,1608,69,2.396614341725178,-0.1580488383769989,-0.15982121229171753,0.00030410761246457696,0.001772373914718628,6.816748857498169,0.00043555942829698324,78.70000000000002,50.00000000000001
4.430994510650635,0.1454634666442871,1.5100390911102295,0.6035584263396613,535275,76.34048780487807,67.07020147229969,1640,70,1.5137321849984104,-0.15817372500896454,-0.16015268862247467,0.00042965778266079724,0.001978963613510132,6.749205827713013,0.0003173688892275095,79.19999999999999,70.19999999999999
4.462500810623169,0.14538908004760742,1.5107026100158691,0.7122115142403065,542798,76.54908256880736,67.6702016271344,1744,71,1.3959719518780096,-0.1594773828983307,-0.1588822454214096,0.00029978103702887893,-0.0005951374769210815,6.720058917999268,0.0003298768133390695,79.6,71.4
4.422258138656616,0.14428186416625977,1.5143780708312988,0.7094370813910869,550342,76.55525114155252,67.83730482230776,1752,72,1.520426311862776,-0.15603671967983246,-0.1591086983680725,0.00032953530899249017,0.0030719786882400513,6.69225811958313,0.000319150451105088,79.0,69.89999999999999
4.4378135204315186,0.14674949645996094,1.5149911642074585,0.6670228679799162,557849,76.54055299539172,67.77530020860412,1736,73,1.346377857345068,-0.15692852437496185,-0.15948857367038727,0.00031862009200267494,0.002560049295425415,6.74660062789917,0.00033994088880717754,78.9,71.69999999999997
4.4729673862457275,0.14731597900390625,1.5112600326538086,0.6255247159853278,565369,76.51851851851853,67.64361990805952,1728,74,1.76612403344412,-0.15642394125461578,-0.1569978892803192,0.0003510516253300011,0.0005739480257034302,6.72910213470459,0.00031174157629720867,79.1,67.49999999999999
4.558054685592651,0.15134096145629883,1.504057765007019,0.6863427081887135,572878,76.4911214953271,67.74120659822533,1712,75,1.6690603025804982,-0.15047511458396912,-0.15584030747413635,0.00031331891659647226,0.005365192890167236,6.9175965785980225,0.0006614432204514742,79.19999999999999,66.7
4.523038387298584,0.14565110206604004,1.5004209280014038,0.6304269435183348,580390,76.74805194805197,68.08872413351773,1848,76,1.3321151741228079,-0.15361922979354858,-0.15597975254058838,0.0006514365668408573,0.002360522747039795,6.700965404510498,0.00027379143284633756,78.80000000000001,70.69999999999997
4.645652770996094,0.15413808822631836,1.4944056272506714,0.5861329999362607,587904,76.61531531531533,67.89919399280625,1776,77,1.2667400309383356,-0.15300889313220978,-0.1579742580652237,0.00028237319202162325,0.004965364933013916,6.98490571975708,0.0005486368900164962,78.80000000000001,71.70000000000002
4.450763463973999,0.14648914337158203,1.4928703308105469,0.7528732867114041,595438,76.52811059907835,67.69070674149619,1736,78,1.4615478906336852,-0.15575574338436127,-0.15635617077350616,0.0005567239131778479,0.0006004273891448975,6.77262020111084,0.00028876570286229253,78.70000000000002,70.2
4.478471755981445,0.14875555038452148,1.490669846534729,0.6125501093593367,602973,76.49534883720932,67.76553517791545,1720,79,1.5843938740351304,-0.15657180547714233,-0.15855467319488525,0.000288204726530239,0.00198286771774292,6.783035516738892,0.0003434954269323498,79.19999999999999,69.39999999999996
4.351607084274292,0.1433115005493164,1.4970343112945557,0.6939225291523247,610481,76.67787610619469,68.24701085453349,1808,80,1.2396641361639182,-0.16070657968521118,-0.1584107130765915,0.00033555272966623306,-0.00229586660861969,6.606939792633057,0.0004057962214574218,78.89999999999999,71.69999999999999
4.382329940795898,0.14342880249023438,1.4938653707504272,0.6993380207550352,618011,76.5927601809955,68.05422570725051,1768,81,1.4128185241940479,-0.15627087652683258,-0.15659378468990326,0.0004134172049816698,0.0003229081630706787,6.606112241744995,0.00025635468773543835,78.9,70.80000000000001
4.3505260944366455,0.14181947708129883,1.4915024042129517,0.6608751268358245,625525,76.56894977168952,67.86925169928988,1752,82,1.4019048659537778,-0.15311892330646515,-0.1561562716960907,0.0002565058821346611,0.0030373483896255493,6.61729884147644,0.00027863631839863956,78.79999999999998,70.39999999999998
4.491311311721802,0.14617705345153809,1.4918806552886963,0.6202988075353473,633027,76.83459915611816,68.62373208190039,1896,83,1.4085278050932504,-0.1574382483959198,-0.15699002146720886,0.0002617489662952721,-0.0004482269287109375,6.733385324478149,0.0002817896311171353,78.9,68.19999999999997
4.526358366012573,0.14870262145996094,1.4863975048065186,0.6732444420853497,640559,76.76738197424893,68.45287663033146,1864,84,1.4357963545336943,-0.1579308658838272,-0.15849356353282928,0.0002877257647924125,0.0005626976490020752,6.81550145149231,0.0003907899372279644,79.19999999999999,70.69999999999997
4.629446506500244,0.1509401798248291,1.488781213760376,0.7007689295193226,648062,76.91234567901236,68.78191079850161,1944,85,1.3090425662203689,-0.15031331777572632,-0.15314966440200806,0.0003838335396721959,0.0028363466262817383,6.897182941436768,0.0003164708032272756,79.1,71.19999999999999
4.5552849769592285,0.14908981323242188,1.4886999130249023,0.6814173276797723,655582,76.84033613445379,68.73166268804243,1904,86,1.4188893353031993,-0.1552075892686844,-0.15557314455509186,0.00031656218925490975,0.0003655552864074707,6.83346152305603,0.0002505375014152378,79.1,69.39999999999999
4.4842119216918945,0.14473295211791992,1.4841419458389282,0.7100529554496977,663095,76.90823045267491,68.66629862483144,1944,87,1.274736378935055,-0.15128380060195923,-0.1566144824028015,0.0002483042189851403,0.005330681800842285,6.720341920852661,0.00034897125442512333,79.00000000000001,72.09999999999998
4.573877811431885,0.15209007263183594,1.4844926595687866,0.7876417891035231,670604,76.88423236514524,69.06231116642037,1928,88,1.351194466176325,-0.15495601296424866,-0.15407294034957886,0.00034667196450755,-0.0008830726146697998,6.908869504928589,0.00030838866950944066,79.30000000000001,70.99999999999997
5.317785739898682,0.1796858310699463,1.4796415567398071,0.6809436458558504,678106,76.79401709401711,68.5655758378854,1872,89,1.3835597960007027,-0.1527736335992813,-0.15526625514030457,0.0003192802832927555,0.0024926215410232544,7.888580560684204,0.00034626226988621056,79.3,70.19999999999999
5.189732789993286,0.17234539985656738,1.4711873531341553,0.7619489397201343,685622,76.8420168067227,68.58349111444197,1904,90,1.2765167809921287,-0.1563548445701599,-0.1570892482995987,0.00033810976310633123,0.0007344037294387817,7.67009162902832,0.0005753673613071442,79.30000000000001,70.3
4.9230334758758545,0.1633281707763672,1.4742120504379272,0.898014589726659,693124,76.98714859437752,68.97567095917584,1992,91,1.159419040751123,-0.15371383726596832,-0.15294690430164337,0.0005702187190763652,-0.0007669329643249512,7.2913103103637695,0.0002385264670010656,79.0,73.0
4.546929836273193,0.1478738784790039,1.474416971206665,0.6800412938996395,700646,77.02687747035574,68.98659135804199,2024,92,1.2171976387201255,-0.1524648815393448,-0.15537895262241364,0.00023541437985841185,0.0029140710830688477,6.724285840988159,0.00036921113496646285,79.1,70.9
4.557541608810425,0.14680004119873047,1.4722782373428345,0.7297744478818412,708164,77.00478087649404,68.93327269536685,2008,93,1.2789348514976526,-0.1513022482395172,-0.1537095010280609,0.00037120748311281204,0.002407252788543701,6.733853816986084,0.0003528983215801418,79.19999999999999,70.30000000000001
4.617105484008789,0.14722776412963867,1.4699534177780151,0.8005884010161456,715688,76.96612903225808,68.58343648200031,1984,94,1.1515688525052883,-0.15603621304035187,-0.15686070919036865,0.00035503690014593303,0.0008244961500167847,6.771674394607544,0.00028967662365175784,79.1,71.99999999999999
4.609017372131348,0.14858412742614746,1.4658008813858032,0.7449559857683796,723200,77.14372623574145,69.354407679626,2104,95,1.1636561437429098,-0.1502820998430252,-0.15466544032096863,0.000281176675343886,0.00438334047794342,6.757613897323608,0.00040129979606717825,79.1,72.80000000000001
4.419697999954224,0.14629793167114258,1.4700952768325806,0.7626066353291479,730713,76.78931623931626,68.70948674665156,1872,96,1.370886684486396,-0.15758979320526123,-0.15595874190330505,0.0004193323547951877,-0.0016310513019561768,6.728808403015137,0.0003603584773372859,79.19999999999999,69.89999999999996
4.596125602722168,0.15239930152893066,1.4646023511886597,0.691967034095194,738250,76.93617886178863,69.05250740774864,1968,97,1.263895140966232,-0.15045563876628876,-0.15498076379299164,0.00035556420334614813,0.004525125026702881,6.873787879943848,0.00034111368586309254,79.5,72.49999999999999
4.4589385986328125,0.14531898498535156,1.4637823104858398,0.743933353482888,745780,77.09266409266412,69.33103407592935,2072,98,1.12839117675743,-0.15111161768436432,-0.15359151363372803,0.00032861833460628986,0.0024798959493637085,6.6368584632873535,0.00022913020802661777,79.30000000000001,72.29999999999997
