ProcessExecTime,MinReturn,EnvExecTime,AverageDiscountedReturn,dLoss,KLBefore,KL,Entropy,MaxReturn,AverageReturn,LossBefore,PolicyExecTime,GradNorm,TotalEnvSteps,StdReturn,NumTrajs,LossAfter,Iteration
0.09179806709289551,-152.00000000000003,3.5740554332733154,-36.48155244183358,0.0012135356664657593,0.000874481163918972,0.0011619674041867256,1.5607117414474487,23.99999999999997,-72.48846153846154,-0.18249984085559845,4.937970876693726,0.5890396054841963,91633,46.00467640880969,312,-0.1837133765220642,17
0.0915677547454834,-214.5,3.764862060546875,-40.81671237052781,-0.004697918891906738,0.0011363724479451776,0.0009639515192247927,1.5614092350006104,-10.200000000000006,-74.27142857142857,-0.18884217739105225,4.977175235748291,0.6126008652025117,96829,48.705337468897426,336,-0.1841442584991455,18
0.08657145500183105,-196.5,3.572817325592041,-53.22181900008823,0.00032207369804382324,0.0010119343642145395,0.0010959487408399582,1.5576039552688599,16.5,-99.66,-0.1846773624420166,4.705452919006348,0.749870495604275,101829,57.37956430646717,300,-0.18499943614006042,19
0.09096097946166992,-139.5,3.7113959789276123,-38.68688413987355,0.002061977982521057,0.0010763667523860931,0.0010240235133096576,1.5572021007537842,4.500000000000014,-69.9,-0.18148218095302582,4.914203882217407,0.5987927508458186,106829,33.510893751137104,300,-0.18354415893554688,20
0.08991384506225586,-146.00000000000003,3.5405311584472656,-36.176829113073374,-0.003875255584716797,0.0009892184752970934,0.001072681276127696,1.5573294162750244,29.500000000000014,-64.51923076923077,-0.1879161298274994,4.80682897567749,0.6092021653358515,111874,47.66822049921867,312,-0.1840408742427826,21
0.0906229019165039,-211.50000000000003,3.7979485988616943,-39.73230133992389,-0.005202531814575195,0.0011149117490276694,0.0009435817482881248,1.5552258491516113,6.000000000000011,-74.94615384615385,-0.18769432604312897,4.9788548946380615,0.5550958233125663,116990,51.15545110264197,312,-0.18249179422855377,22
0.0872049331665039,-165.0,3.6144630908966064,-40.755502410944054,-0.004149049520492554,0.0009526856010779738,0.0010410883696749806,1.5513827800750732,22.500000000000036,-74.21999999999998,-0.1878081113100052,4.795072078704834,0.731954947508162,121990,44.30599959373449,300,-0.18365906178951263,23
0.09034323692321777,-148.0,3.749224901199341,-27.91530974975969,-0.00466841459274292,0.0009787733433768153,0.0009676326881162822,1.553381323814392,45.20000000000003,-56.35357142857142,-0.1893283575773239,4.933514595031738,0.5953171991449383,127179,47.67788857188906,336,-0.184659942984581,24
0.09419369697570801,-123.50000000000001,3.620851993560791,-19.21041966970876,0.0027503520250320435,0.0009830212220549583,0.001190792303532362,1.553323745727539,22.999999999999986,-42.669230769230765,-0.18416281044483185,5.054924964904785,0.6055987544267016,132208,38.26195910813898,312,-0.1869131624698639,25
0.09824228286743164,-140.49999999999997,3.9435877799987793,-36.66388736907409,0.006107941269874573,0.0012033694656565785,0.0009954445995390415,1.551358699798584,11.00000000000001,-71.78846153846153,-0.17599104344844818,5.220650911331177,0.6500000037021212,137248,37.04445693947784,312,-0.18209898471832275,26
0.09094548225402832,-146.5,3.5920612812042236,-27.23320521366888,0.0001402050256729126,0.000982025871053338,0.0009254262549802661,1.5518358945846558,51.60000000000001,-53.699999999999996,-0.18366973102092743,4.851499795913696,0.6501342563238158,142285,44.379725100545635,312,-0.18380993604660034,27
0.11421608924865723,-145.0,4.693636894226074,-31.31723531844111,0.003063872456550598,0.000928891240619123,0.001019231858663261,1.5496723651885986,60.80000000000001,-64.16666666666667,-0.1811269074678421,5.996924638748169,0.6870849519634064,147445,52.946157136807926,324,-0.1841907799243927,28
0.08711600303649902,-145.50000000000003,3.4988224506378174,-38.23942161587613,-0.0030181407928466797,0.0010223020799458027,0.0009669347200542688,1.5470714569091797,-18.000000000000007,-72.98,-0.18563617765903473,4.689283847808838,0.6696080188106261,152445,31.28976829572249,300,-0.18261803686618805,29
0.08706164360046387,-155.50000000000003,3.453090190887451,-32.52024351983027,-0.0033988356590270996,0.0009481180459260941,0.0010769155342131853,1.5458089113235474,20.000000000000018,-57.51923076923077,-0.18714724481105804,4.703080177307129,0.6693129513257862,157495,46.07111575706185,312,-0.18374840915203094,30
0.08693313598632812,-129.5,3.4707765579223633,-24.947086247764982,-0.0005273371934890747,0.001077441149391234,0.0009886587504297495,1.547406554222107,8.500000000000014,-52.57999999999999,-0.18562030792236328,4.651566982269287,0.6277782333217063,162495,35.010192801525676,300,-0.1850929707288742,31
0.08667969703674316,-114.5,3.4930286407470703,-25.77536957933986,-0.006037652492523193,0.0010089969728142023,0.001037023263052106,1.5471744537353516,24.000000000000014,-51.35999999999999,-0.18979395925998688,4.684436321258545,0.6567104069163769,167495,35.495216579139225,300,-0.18375630676746368,32
0.08698701858520508,-160.00000000000006,3.5726006031036377,-33.01154065648308,-0.0012529194355010986,0.0010306115727871656,0.0010278847767040133,1.5418896675109863,2.000000000000007,-60.0,-0.1846238672733307,4.747090101242065,0.7191432348899096,172495,34.070221601862244,300,-0.1833709478378296,33
0.0857689380645752,-207.00000000000006,3.642108678817749,-32.224515013996836,-0.0001773834228515625,0.0010315957479178905,0.0009755190694704652,1.5416202545166016,27.000000000000004,-62.18,-0.18583199381828308,4.670157194137573,0.6652183859111188,177495,48.89823718703979,300,-0.18565461039543152,34
0.08582210540771484,-138.5,3.4931187629699707,-14.439312300092427,-0.0008073300123214722,0.0009376016678288579,0.0008900811080820858,1.5410603284835815,34.99999999999999,-35.3,-0.18414661288261414,4.64448356628418,0.6136288071772378,182495,35.514785653302205,300,-0.18333928287029266,35
0.08826613426208496,-119.50000000000003,3.5688977241516113,-23.37603376131222,0.0004850029945373535,0.0009021495934575796,0.0010819173185154796,1.5366580486297607,24.49999999999999,-44.48846153846153,-0.18233592808246613,4.831455707550049,0.8707053039339169,187602,34.77669784522032,312,-0.18282093107700348,36
0.08662033081054688,-143.50000000000003,3.5652267932891846,-27.238524307841452,-0.004268422722816467,0.001100456458516419,0.0010447805980220437,1.5369902849197388,-10.999999999999986,-54.99999999999998,-0.18620261549949646,4.727632284164429,0.9879174475486363,192602,37.17445359383243,300,-0.18193419277668,37
0.0891728401184082,-118.00000000000003,3.595381259918213,-17.102793337667162,-0.006036654114723206,0.0010151942260563374,0.0010341336019337177,1.5373127460479736,9.900000000000022,-41.434615384615384,-0.188677579164505,4.789069414138794,0.7110612323458536,197695,28.47471134867802,312,-0.1826409250497818,38
0.08612656593322754,-101.5,3.5027389526367188,-27.26446446052691,0.00038670003414154053,0.0010472795693203807,0.0010616203071549535,1.5362075567245483,2.0,-52.24,-0.18144361674785614,4.664609432220459,0.8514063730632864,202695,29.326479502320083,300,-0.18183031678199768,39
0.08811330795288086,-126.00000000000001,3.6401872634887695,-18.757689908899806,-0.003961339592933655,0.001058497466146946,0.001031737425364554,1.5343364477157593,58.30000000000001,-42.18076923076923,-0.18802154064178467,4.805710077285767,0.761775878999867,207787,44.13560414511665,312,-0.184060201048851,40
0.08775568008422852,-176.50000000000003,3.6859161853790283,-19.482043392494568,0.003304034471511841,0.0010159992380067706,0.0009694573236629367,1.532045841217041,59.79999999999998,-42.449999999999996,-0.17976638674736023,4.783535957336426,0.9145092349266669,212894,43.445467586920444,312,-0.18307042121887207,41
0.08838081359863281,-88.0,3.716827392578125,-13.336070090978426,-0.0005840212106704712,0.0009420253918506205,0.0010176543146371841,1.5288361310958862,64.5,-36.58888888888888,-0.18187133967876434,4.864390134811401,0.7152498523909203,218043,36.541831263618484,324,-0.18128731846809387,42
0.08868646621704102,-113.49999999999999,3.6683478355407715,-12.583455608088503,0.0010816305875778198,0.0010137739591300488,0.0010512345470488071,1.5287575721740723,26.700000000000024,-31.859259259259254,-0.18149632215499878,4.808772325515747,0.6944716871957015,223190,35.393536334564224,324,-0.1825779527425766,43
0.08677315711975098,-76.50000000000003,3.435715436935425,-11.917321938600024,-0.0007213503122329712,0.0010856282897293568,0.0010362452594563365,1.529221534729004,49.499999999999986,-32.25999999999999,-0.1852593719959259,4.6786158084869385,0.675144906507989,228190,28.696034569257126,300,-0.18453802168369293,44
0.08638882637023926,-109.0,3.7506039142608643,-19.13337908548466,-0.008611425757408142,0.001034743501804769,0.000942585407756269,1.5305759906768799,12.00000000000001,-43.1,-0.1889505237340927,4.767253398895264,0.6914813325431373,233190,38.59326366090332,300,-0.18033909797668457,45
0.08901214599609375,-114.0,3.888960599899292,-22.030147021262305,0.0032063424587249756,0.0009225375833921134,0.0009880495490506291,1.5237497091293335,37.20000000000001,-51.684615384615384,-0.18032173812389374,4.878429651260376,0.7673799205832919,238253,37.7295812562921,312,-0.1835280805826187,46
0.0896613597869873,-105.49999999999999,3.908080577850342,-19.369306956454544,-0.006550326943397522,0.0009957451838999987,0.0009507154463790357,1.526063323020935,13.500000000000018,-42.76,-0.1893569529056549,4.938204050064087,0.6424711682235674,243253,30.05033111298443,300,-0.18280662596225739,47
0.08626317977905273,-106.0,3.3529884815216064,-6.617974715417569,-0.0046206265687942505,0.0009380016126669943,0.0008872059406712651,1.5258868932724,32.00000000000003,-26.339999999999986,-0.1888078898191452,4.634227514266968,0.7852854500170793,248253,31.068221706431796,300,-0.18418726325035095,48
0.08761787414550781,-118.5,3.610581874847412,-13.65970382185599,0.000765383243560791,0.0008714954601600766,0.0008965524029918015,1.5241854190826416,53.30000000000001,-34.699999999999996,-0.18116803467273712,4.6972808837890625,0.6537579148000695,253275,36.1887679132203,312,-0.1819334179162979,49
0.08689475059509277,-108.0,3.62269926071167,-5.984968778004263,-0.006413072347640991,0.0009174623992294073,0.0010215125512331724,1.5219173431396484,27.499999999999996,-29.07999999999999,-0.1912725567817688,4.735665321350098,0.5775194389000371,258275,28.10753635593131,300,-0.1848594844341278,50
0.08652639389038086,-87.49999999999997,3.6754565238952637,-6.582586682093285,-0.0015507042407989502,0.0010148377623409033,0.0008886968716979027,1.5193395614624023,68.2,-26.473076923076913,-0.18444141745567322,4.681431770324707,0.6351687732625884,263298,35.33306968845854,312,-0.18289071321487427,51
0.08710122108459473,-100.5,3.7669756412506104,-14.372837767590413,-0.0030020028352737427,0.0009344650316052139,0.0010429233079776168,1.522475004196167,12.000000000000005,-40.19999999999999,-0.18511059880256653,4.718259334564209,0.7751887510041012,268298,30.514914386247263,300,-0.18210859596729279,52
0.08491015434265137,-71.49999999999999,3.5643818378448486,-6.561521437667357,-0.005109578371047974,0.0010325702605769038,0.0008748999098315835,1.5232292413711548,58.49999999999996,-26.699999999999985,-0.18587958812713623,4.6583404541015625,0.9048989913092049,273298,31.51095047757207,300,-0.18077000975608826,53
0.08544087409973145,-104.5,3.7247791290283203,-15.010587893898869,-0.0016043782234191895,0.0008916078950278461,0.0009208061965182424,1.5230299234390259,13.000000000000028,-41.91999999999999,-0.18489190936088562,4.68659782409668,0.7367220122548503,278298,32.569826527017305,300,-0.18328753113746643,54
0.08467435836791992,-87.99999999999997,3.6647021770477295,-6.82656062574513,-0.0026180148124694824,0.0009144469513557851,0.0010338491993024945,1.5261151790618896,16.50000000000002,-28.939999999999984,-0.18613046407699585,4.733797788619995,0.9972673477682654,283298,28.43037811918793,300,-0.18351244926452637,55
0.08544158935546875,-150.0,3.6355388164520264,-9.470505715666185,-6.440281867980957e-05,0.0010238060494884849,0.0011585615575313568,1.5215915441513062,32.999999999999986,-32.7,-0.18481789529323578,4.6751508712768555,0.7111799301074627,288298,37.56727299126195,300,-0.18475349247455597,56
0.08556199073791504,-151.0,3.60386061668396,-2.2521290436699255,0.0016919970512390137,0.0011383537203073502,0.0009306918364018202,1.5225050449371338,19.500000000000007,-21.91999999999999,-0.18141694366931915,4.673662900924683,0.6805767730938984,293298,35.73700603016431,300,-0.18310894072055817,57
0.08613276481628418,-92.49999999999999,3.6330342292785645,-7.708613902349791,-0.0009865909814834595,0.0009374987566843629,0.000987042672932148,1.5214555263519287,22.0,-31.49999999999999,-0.18516913056373596,4.747868061065674,0.7323893014150296,298298,35.403107208266334,300,-0.1841825395822525,58
0.0886077880859375,-63.99999999999997,3.7128612995147705,0.2780594213530008,-0.002840757369995117,0.0009630730492062867,0.001089431461878121,1.5168559551239014,48.500000000000014,-20.11538461538461,-0.18522800505161285,4.912266731262207,0.8758416611925907,303473,26.717290458941665,312,-0.18238724768161774,59
0.08427119255065918,-91.99999999999999,3.7459568977355957,-14.534569972271958,-0.009198158979415894,0.001130439923144877,0.0009807688184082508,1.5153812170028687,30.499999999999986,-38.959999999999994,-0.19096893072128296,4.708238363265991,0.7571413538355624,308473,30.83437043300868,300,-0.18177077174186707,60
0.08643794059753418,-99.99999999999999,3.6424012184143066,-7.860269146948517,-0.002556547522544861,0.0009495745180174708,0.001006377162411809,1.5161049365997314,68.99999999999999,-29.179999999999993,-0.18525256216526031,4.656736850738525,0.8183727176635388,313473,41.859737218477605,300,-0.18269601464271545,61
0.0891883373260498,-92.5,3.6688241958618164,-0.5908972120517348,0.0017067939043045044,0.001007045153528452,0.0010403692722320557,1.5139425992965698,30.499999999999993,-18.76923076923076,-0.18301935493946075,4.848907232284546,0.7654257657596756,318603,28.812801231273912,312,-0.18472614884376526,62
0.08588671684265137,-84.5,3.742255687713623,-10.517338273203725,-0.006837472319602966,0.0010507054394111037,0.0011531081981956959,1.5095597505569458,25.99999999999999,-34.05999999999999,-0.19071580469608307,4.777611017227173,0.8196551141036265,323603,27.28271247511874,300,-0.1838783323764801,63
0.08655261993408203,-133.0,3.4561429023742676,2.3098945963443076,-0.005126819014549255,0.0011245575733482838,0.0009935072157531977,1.5128482580184937,32.00000000000001,-17.71999999999999,-0.18757088482379913,4.660383224487305,0.6341704728220628,328603,33.90636518413615,300,-0.18244406580924988,64
0.08949732780456543,-108.5,3.7971136569976807,-4.569393682308776,-0.0017681270837783813,0.0010067842667922378,0.0009489493095315993,1.5126314163208008,52.49999999999997,-24.62307692307692,-0.18401172757148743,4.851632356643677,0.7713318587374562,333785,33.93633527756062,312,-0.18224360048770905,65
0.08756422996520996,-118.49999999999997,3.6678779125213623,-0.13398910631920674,-0.0035239309072494507,0.0009165068622678518,0.0010727387852966785,1.5048519372940063,89.60000000000002,-20.996153846153838,-0.18628671765327454,4.718332052230835,0.9780030514636376,338819,41.576671350550846,312,-0.18276278674602509,66
0.0853729248046875,-79.5,3.6481668949127197,-5.725586409773403,0.0008269995450973511,0.0011049845488741994,0.0010553596075624228,1.509157657623291,28.49999999999999,-24.39999999999999,-0.18277157843112946,4.646787405014038,0.9077319003147283,343819,28.064568409295013,300,-0.1835985779762268,67
0.08511161804199219,-95.0,3.564363479614258,5.121869307044808,0.0006037205457687378,0.0010323745664209127,0.0010713915107771754,1.5157653093338013,45.000000000000014,-13.019999999999996,-0.18365199863910675,4.677705764770508,0.7733059779115639,348819,31.575775524917827,300,-0.1842557191848755,68
0.08764147758483887,-58.000000000000014,3.5331151485443115,5.426383991389215,-0.0033709853887557983,0.001083099632523954,0.001048858161084354,1.5106152296066284,40.500000000000014,-13.61999999999999,-0.1890593320131302,4.698109149932861,0.7751312458506668,353819,25.14688052224371,300,-0.1856883466243744,69
0.0872812271118164,-90.49999999999997,3.6217851638793945,-0.8248583845099954,-0.002899065613746643,0.0010327474446967244,0.0010709208436310291,1.4997954368591309,70.60000000000001,-20.303846153846145,-0.1872759759426117,4.76514744758606,0.8907243971321065,358833,34.238535203764314,312,-0.18437691032886505,70
0.0842597484588623,-66.49999999999999,3.8054168224334717,-2.8921176573471046,-0.0034348517656326294,0.0010971332667395473,0.0009352273191325366,1.5107462406158447,24.49999999999999,-23.739999999999988,-0.1865561604499817,4.675506114959717,0.6281124149648747,363833,27.475487256825858,300,-0.18312130868434906,71
0.08483433723449707,-103.49999999999999,3.782616138458252,0.18132588449369208,-0.00195959210395813,0.0009352669003419578,0.001079085050150752,1.5099095106124878,29.50000000000001,-20.359999999999992,-0.18595543503761292,4.7082319259643555,0.7505859113602696,368833,29.575841492677768,300,-0.18399584293365479,72
0.08538269996643066,-88.49999999999999,3.5771522521972656,6.319161418682833,-0.00526052713394165,0.0010508361738175154,0.0011993928346782923,1.5104213953018188,54.0,-12.859999999999992,-0.1880134642124176,4.637080907821655,0.7822928407464992,373833,33.30481046335498,300,-0.18275293707847595,73
0.08620858192443848,-75.0,3.520491123199463,7.969782806272773,0.00015334784984588623,0.001157833612523973,0.0008768208790570498,1.4996393918991089,85.60000000000002,-5.553846153846151,-0.18282729387283325,4.65420389175415,0.7600325211134404,378847,39.28147176047047,312,-0.18298064172267914,74
0.08446693420410156,-86.0,3.5918917655944824,5.276956592266409,-0.0005787163972854614,0.0009133834973908961,0.0010727441404014826,1.5119596719741821,33.50000000000002,-13.819999999999995,-0.18541480600833893,4.658347129821777,0.8442698666779838,383847,27.749190979197937,300,-0.18483608961105347,75
0.08572912216186523,-63.499999999999986,3.473820924758911,6.719142856226403,-0.002406075596809387,0.001068134675733745,0.0010617151856422424,1.508359432220459,48.99999999999999,-8.299999999999992,-0.186067596077919,4.721601247787476,0.786489349617641,388847,28.143560542333653,300,-0.18366152048110962,76
0.08500123023986816,-68.99999999999997,3.7378828525543213,-2.88586796054959,-0.003669559955596924,0.001091000041924417,0.0011729382677003741,1.5058501958847046,35.99999999999999,-21.819999999999997,-0.19088849425315857,4.714863061904907,0.842374990127649,393847,29.2605126407587,300,-0.18721893429756165,77
0.08459258079528809,-76.0,3.6316721439361572,5.708109916220906,-0.0007582753896713257,0.001136781182140112,0.0010145902633666992,1.509547233581543,56.99999999999996,-11.299999999999995,-0.1872159242630005,4.677639007568359,0.6753459970903015,398847,29.031362351773982,300,-0.18645764887332916,78
0.08562326431274414,-65.49999999999997,3.7094318866729736,4.217619555599475,-0.004817798733711243,0.0010090318974107504,0.0010688991751521826,1.506757378578186,43.00000000000002,-11.899999999999988,-0.19053545594215393,4.6811041831970215,0.9146354344547034,403847,23.89811708064047,300,-0.1857176572084427,79
0.08519458770751953,-60.99999999999997,3.707313060760498,-3.1967875969683153,-0.00032044947147369385,0.001037420704960823,0.0009589171386323869,1.4925459623336792,43.2,-21.357692307692293,-0.18422585725784302,4.69230580329895,0.7605394063663057,408865,27.828156370522436,312,-0.18390540778636932,80
0.08688092231750488,-69.0,3.7586238384246826,3.519313392654594,-0.002002522349357605,0.0009320012177340686,0.0009120089816860855,1.5020798444747925,16.49999999999997,-15.159999999999991,-0.18678157031536102,4.753000259399414,0.8794524659835897,413865,23.369090696901324,300,-0.18477904796600342,81
0.08712577819824219,-78.99999999999997,3.754072666168213,0.5360626964865445,0.0031630247831344604,0.000892226817086339,0.0009678367059677839,1.495788812637329,34.99999999999998,-14.807692307692296,-0.17938560247421265,4.8177266120910645,0.6923454930148213,418965,29.15181645055525,312,-0.1825486272573471,82
0.0863947868347168,-61.99999999999998,3.5887033939361572,8.185252694230451,-0.008801713585853577,0.0009293244802393019,0.0010383831104263663,1.5088499784469604,62.99999999999999,-5.539999999999991,-0.19103124737739563,4.6985039710998535,0.9690685404969116,423965,30.112429327438853,300,-0.18222953379154205,83
0.08700108528137207,-78.49999999999999,3.6174237728118896,8.261115768829429,0.0012310445308685303,0.0010182111291214824,0.0008168474887497723,1.494409203529358,79.0,-6.999999999999992,-0.18200194835662842,4.752578973770142,0.8265789308438175,429015,36.5799966354038,312,-0.18323299288749695,84
0.08779215812683105,-70.0,3.7816336154937744,2.518866823348427,-0.0013658851385116577,0.0008360565407201648,0.0010866764932870865,1.5042113065719604,33.5,-16.199999999999992,-0.18674913048744202,4.844064950942993,0.7374360553715374,434015,29.536418198556166,300,-0.18538324534893036,85
0.08909821510314941,-73.5,3.659712314605713,6.891323561538519,1.2502074241638184e-05,0.001096156076528132,0.0009262943640351295,1.5038964748382568,27.5,-11.85999999999999,-0.1860349327325821,4.714022636413574,0.8767673283192656,439015,27.82176126703699,300,-0.18604743480682373,86
0.08618545532226562,-57.999999999999986,3.602893352508545,9.466042679724357,0.0021628737449645996,0.0008865780546329916,0.0008624291513115168,1.494392991065979,50.999999999999986,-4.665384615384605,-0.1805051863193512,4.764524698257446,0.6442325148958238,444093,28.485542112929068,312,-0.1826680600643158,87
0.08455014228820801,-76.49999999999997,3.6019363403320312,0.22826167146605714,-0.002991214394569397,0.0009080154704861343,0.0009294638293795288,1.5030537843704224,23.000000000000007,-18.61999999999999,-0.18613937497138977,4.657214164733887,0.8090295437688739,449093,23.990531465559485,300,-0.18314816057682037,88
0.08460283279418945,-88.0,3.6274681091308594,1.4496044035751054,-0.0043270885944366455,0.0009124203934334219,0.0009461856679990888,1.502945899963379,43.999999999999986,-17.09999999999999,-0.1900174766778946,4.680522680282593,0.6981070741118071,454093,31.9596620758105,300,-0.18569038808345795,89
0.08519530296325684,-83.0,3.5436878204345703,9.277421125738579,-0.003950133919715881,0.0009475479018874466,0.0008935914956964552,1.5026801824569702,50.99999999999997,-7.899999999999992,-0.18754588067531586,4.660104751586914,0.6720092566190996,459093,36.43048174262865,300,-0.18359574675559998,90
0.08482646942138672,-58.99999999999999,3.493117570877075,13.293018696151606,0.001283600926399231,0.0008668191148899496,0.0010813152184709907,1.5001771450042725,32.5,-0.7399999999999946,-0.18619123101234436,4.659221410751343,0.6597592157323346,464093,22.249997752808873,300,-0.1874748319387436,91
0.08588147163391113,-67.99999999999997,3.56819748878479,10.036256000272845,0.0004556924104690552,0.001075452659279108,0.000918246922083199,1.489741325378418,47.999999999999986,-5.861538461538453,-0.1854739636182785,4.713087797164917,0.75228707149891,469152,29.968997787753366,312,-0.18592965602874756,92
0.08489704132080078,-51.99999999999998,3.628965139389038,10.412194479198135,-0.00031942129135131836,0.0009412439540028572,0.0008558611734770238,1.4992873668670654,39.999999999999986,-6.63999999999999,-0.18535415828227997,4.653353691101074,0.7303929441505603,474152,22.85979877426745,300,-0.18503473699092865,93
0.08579874038696289,-46.99999999999997,3.7750556468963623,3.420707943899391,-0.008418634533882141,0.0008471783366985619,0.0012200010241940618,1.4986941814422607,22.99999999999997,-12.59999999999999,-0.19615772366523743,4.793922662734985,0.8026437635816283,479152,19.335976830768075,300,-0.18773908913135529,94
0.08483147621154785,-51.999999999999986,3.4661030769348145,21.906301497514054,-0.006276831030845642,0.0011942489072680473,0.0011079274117946625,1.5018115043640137,50.99999999999998,8.360000000000008,-0.19221971929073334,4.651535749435425,0.8876470701010407,484152,23.339460147998278,300,-0.1859428882598877,95
0.08528256416320801,-56.999999999999964,3.5416646003723145,14.3391171600583,-0.0014694035053253174,0.0010701792780309916,0.0011316165328025818,1.4894877672195435,58.70000000000002,0.8153846153846203,-0.18600744009017944,4.7185375690460205,0.7320970331339306,489165,27.058450866847668,312,-0.18453803658485413,96
0.08523106575012207,-84.0,3.5648486614227295,9.02023283527696,-0.0029057562351226807,0.001144162379205227,0.0010290488135069609,1.4877983331680298,49.500000000000014,-5.903846153846145,-0.18856753408908844,4.683105707168579,0.7669919274117877,494180,30.375540270842297,312,-0.18566177785396576,97
