NumTrajs,StdReturn,EvalAvgReturn,TotalEnvSteps,LossBefore,Entropy,AverageReturn,KLBefore,dLoss,MinReturn,EnvExecTime,KL,AverageDiscountedReturn,LossAfter,PolicyExecTime,ProcessExecTime,Iteration,MaxReturn,GradNorm
304,43.977558177651225,,144323,-0.2077653557062149,1.5570825338363647,-138.47368421052633,0.0010244601871818304,0.0009070783853530884,-235.5,4.204168319702148,0.001032716827467084,-70.83541664199852,-0.208672434091568,2.802809476852417,0.09462881088256836,18,-56.49999999999999,0.2529234477600794
304,45.07220469129586,,151923,-0.20464368164539337,1.558459997177124,-138.67105263157896,0.0009711924940347672,0.00048775970935821533,-253.0,4.020814657211304,0.00098721357062459,-69.25429690919992,-0.2051314413547516,2.7274250984191895,0.09321761131286621,19,-47.99999999999999,0.29903475339880187
304,40.99420817479118,-61.41500000000002,159523,-0.20188301801681519,1.555983543395996,-122.85526315789474,0.0009133566054515541,0.0021942853927612305,-196.0,4.07634162902832,0.0008800531504675746,-61.95796483896785,-0.20407730340957642,2.7543740272521973,0.09383487701416016,20,-53.49999999999999,0.2943426490418964
304,32.80120650524073,,167123,-0.20286482572555542,1.555477499961853,-129.9078947368421,0.000866259797476232,0.0015459954738616943,-186.5,3.8973093032836914,0.0010182559490203857,-66.88004156763897,-0.20441082119941711,2.6127371788024902,0.08939146995544434,21,-54.99999999999998,0.26198206316438316
304,46.78530152791763,,174723,-0.2003052830696106,1.5525115728378296,-138.22368421052633,0.0009990795515477657,0.0014768987894058228,-223.5,4.071584939956665,0.0009854405652731657,-68.99987189665437,-0.20178218185901642,2.7026515007019043,0.0924081802368164,22,-40.0,0.27479698204866426
304,41.808402514035656,,182323,-0.20554295182228088,1.5513911247253418,-135.28947368421052,0.0009839910781010985,-0.00015783309936523438,-209.99999999999997,4.118149042129517,0.0009432971710339189,-67.11427515943491,-0.20538511872291565,2.7059502601623535,0.09260749816894531,23,-35.999999999999986,0.26489676971718945
304,45.610587125082446,,189923,-0.2068128138780594,1.5504924058914185,-124.75,0.0009125546202994883,0.001174822449684143,-227.0,3.898536205291748,0.0010237327078357339,-67.39143972189092,-0.20798763632774353,2.6388700008392334,0.08981752395629883,24,-47.499999999999986,0.2607557703954622
304,40.9169421695915,,197523,-0.20776396989822388,1.5496852397918701,-134.64473684210526,0.0010009714169427752,-0.0034507811069488525,-226.0,4.060716152191162,0.0009965181816369295,-66.01228018371022,-0.20431318879127502,2.674795627593994,0.09064221382141113,25,-67.5,0.2864744932844098
304,39.108813680284705,,205123,-0.2070963978767395,1.5512893199920654,-127.52631578947368,0.0009746262803673744,3.0517578125e-05,-216.49999999999997,4.019420146942139,0.001155062229372561,-65.66479977692806,-0.2071269154548645,2.7104032039642334,0.09321928024291992,26,-46.5,0.30179999384303074
304,45.0847789419419,,212723,-0.20452679693698883,1.5520741939544678,-140.8815789473684,0.0011199769796803594,0.002342596650123596,-228.0,4.101562261581421,0.0010408342350274324,-68.11141109981293,-0.20686939358711243,2.737260341644287,0.09285473823547363,27,-36.49999999999999,0.30710951460767644
304,52.417076048706164,,220323,-0.20371206104755402,1.5495716333389282,-133.44736842105263,0.001001512398943305,0.0029595941305160522,-262.0,4.182552099227905,0.0010066853137686849,-62.842921067405086,-0.20667165517807007,2.7284774780273438,0.09235787391662598,28,-42.49999999999999,0.2930273190708156
304,49.09948772941382,,227923,-0.20799607038497925,1.5478986501693726,-139.73684210526315,0.0009818855905905366,-0.001992642879486084,-226.5,4.097351312637329,0.001107346615754068,-68.52548085580399,-0.20600342750549316,2.6644861698150635,0.09111809730529785,29,-53.999999999999986,0.29658776264484016
304,30.29071971464239,,235523,-0.204708993434906,1.542934775352478,-119.15789473684208,0.0010038763284683228,-0.0001306086778640747,-186.5,4.0238447189331055,0.0010228067403659225,-60.90303779198523,-0.20457838475704193,2.6998212337493896,0.0916900634765625,30,-56.999999999999986,0.2924388780667199
304,46.63600430468851,,243123,-0.2033480703830719,1.542423963546753,-129.1315789473684,0.0009973898995667696,0.003416091203689575,-307.0,4.153938293457031,0.0011116188252344728,-67.02836973672525,-0.20676416158676147,2.74322509765625,0.09331846237182617,31,-36.999999999999986,0.2753540785966363
304,37.248791554883624,,250723,-0.2057272344827652,1.5388332605361938,-111.64473684210526,0.000993120251223445,-0.00012192130088806152,-196.0,4.123881101608276,0.00111542793456465,-58.297447835120224,-0.20560531318187714,2.797675371170044,0.09441471099853516,32,-35.49999999999997,0.31699754527648444
304,30.00244680695947,,258323,-0.21013282239437103,1.545623540878296,-108.39473684210525,0.0010971963638439775,-0.005302533507347107,-163.5,4.137721538543701,0.001054828055202961,-56.028080316595656,-0.20483028888702393,2.7350962162017822,0.09339737892150879,33,-35.99999999999999,0.29241104177035904
304,45.45638262781859,,265923,-0.20672370493412018,1.5400506258010864,-117.51315789473682,0.0010047882096841931,7.450580596923828e-06,-222.0,4.146267652511597,0.0010137868812307715,-58.68998700839965,-0.2067311555147171,2.7232675552368164,0.09323859214782715,34,-32.49999999999998,0.33451078978212506
304,57.6480284743599,,273523,-0.20522595942020416,1.5385774374008179,-110.38157894736842,0.0009260624065063894,-0.0009582787752151489,-314.0,4.116395711898804,0.0010214097565039992,-56.62347310856128,-0.204267680644989,2.847067356109619,0.09480762481689453,35,-24.49999999999999,0.2802618590438375
304,52.532810285665235,,281123,-0.20765574276447296,1.5372493267059326,-117.35526315789474,0.0010358818108215928,0.0004239380359649658,-268.5,3.8736045360565186,0.0011871480382978916,-57.201286905510116,-0.20807968080043793,2.6106717586517334,0.08890652656555176,36,-35.0,0.31861776129485037
304,39.692524956169294,,288723,-0.20867469906806946,1.5338668823242188,-134.73684210526315,0.0012465264881029725,-0.00045740604400634766,-217.99999999999997,4.2264111042022705,0.001193231320939958,-66.20775913391668,-0.2082172930240631,2.716749906539917,0.0927891731262207,37,-74.49999999999999,0.32327628293096083
304,51.03461429222013,,296323,-0.2083766907453537,1.5340839624404907,-119.6842105263158,0.0011098656104877591,-0.00545164942741394,-290.5,4.04999303817749,0.0011354872258380055,-59.72114335674655,-0.20292504131793976,2.7165963649749756,0.09175443649291992,38,-32.499999999999986,0.3414057400440859
304,40.688348754609486,,303923,-0.2054944932460785,1.536014437675476,-110.9342105263158,0.00104892672970891,0.0001990199089050293,-217.49999999999997,4.00900936126709,0.0010641490807756782,-58.35230337305379,-0.20569351315498352,2.721336841583252,0.09305238723754883,39,-6.499999999999987,0.29841125232608373
304,51.24808793136091,-50.5400000000001,311523,-0.2046898454427719,1.5372424125671387,-114.90789473684211,0.001040175324305892,0.002545490860939026,-235.0,3.9226765632629395,0.0011163429589942098,-58.58322360523044,-0.20723533630371094,2.6387343406677246,0.09010171890258789,40,-33.499999999999986,0.30351422599391753
304,53.23516563429481,,319123,-0.20197591185569763,1.5353572368621826,-116.22368421052629,0.0011031873291358352,0.0019998103380203247,-238.0,4.124451160430908,0.0010845743818208575,-58.567984231624436,-0.20397572219371796,2.726881504058838,0.09211421012878418,41,-25.499999999999986,0.2844007084435853
304,38.82635226484592,,326723,-0.2036035656929016,1.5358039140701294,-114.14473684210526,0.001034524291753769,0.0022483021020889282,-193.49999999999997,4.062427520751953,0.0012120296014472842,-58.95304310531882,-0.20585186779499054,2.7254135608673096,0.09232950210571289,42,-32.49999999999998,0.3024542915643074
304,49.18160563066209,,334323,-0.20754089951515198,1.5330108404159546,-112.34210526315789,0.0011597336269915104,0.0007192492485046387,-261.0,3.930137872695923,0.0011973981745541096,-59.12633600106053,-0.20826014876365662,2.6548826694488525,0.09029293060302734,43,-40.0,0.3007598506474211
304,42.20017263752743,,341923,-0.2082461416721344,1.5303453207015991,-126.97368421052632,0.001190648297779262,-0.0001669079065322876,-212.5,4.1790313720703125,0.0011560657294467092,-67.43590592675524,-0.2080792337656021,2.722276449203491,0.09217119216918945,44,-44.499999999999986,0.31636472152592837
304,41.323021492421844,,349523,-0.20588986575603485,1.5290712118148804,-112.5,0.0011026429710909724,-0.0014596879482269287,-182.49999999999997,4.157494783401489,0.001085290452465415,-58.30605033939381,-0.20443017780780792,2.7423882484436035,0.09213852882385254,45,-19.499999999999986,0.3042450086436235
304,40.24832888256772,,357123,-0.20248031616210938,1.529496431350708,-116.07894736842105,0.0010337807470932603,0.0018394142389297485,-209.49999999999997,4.081706762313843,0.0011241501197218895,-59.43938972048664,-0.20431973040103912,2.7293343544006348,0.09224748611450195,46,-35.49999999999999,0.2954330893113931
304,56.00274948731092,,364715,-0.20284155011177063,1.5294405221939087,-116.53157894736842,0.0011178308632224798,0.0023293346166610718,-267.5,4.061755418777466,0.0010312305530533195,-60.1572039973639,-0.2051708847284317,2.7071468830108643,0.09181094169616699,47,-17.199999999999992,0.2972836530136368
304,42.642899731455,,372315,-0.20293346047401428,1.530844807624817,-105.86842105263158,0.0009664539829827845,0.002031475305557251,-199.49999999999997,4.141735076904297,0.0010468231048434973,-52.75839223683911,-0.20496493577957153,2.7016072273254395,0.09177827835083008,48,-37.999999999999986,0.290706220065703
304,57.57151550469143,,379915,-0.20173950493335724,1.5298819541931152,-110.61842105263158,0.0010700898710638285,0.002773270010948181,-271.5,4.123369216918945,0.0011284290812909603,-56.48428861190491,-0.20451277494430542,2.7682368755340576,0.09352612495422363,49,-15.49999999999998,0.2838413069024042
304,35.50105583463626,,387515,-0.2065073549747467,1.5284651517868042,-129.27631578947367,0.0010863712523132563,0.0002157837152481079,-214.5,4.2198381423950195,0.0012124923523515463,-65.99933955340352,-0.2067231386899948,2.715327024459839,0.09217596054077148,50,-35.5,0.31764456023698656
304,58.99987235302404,,395115,-0.20467837154865265,1.528351902961731,-124.90789473684211,0.0011602870654314756,0.001734614372253418,-268.0,4.216149091720581,0.0011548809707164764,-63.22148231539149,-0.20641298592090607,2.772122383117676,0.0944218635559082,51,-34.49999999999997,0.3082267952612163
304,48.65736101725447,,402715,-0.209700807929039,1.5252652168273926,-113.97368421052632,0.0010659621329978108,-0.004283055663108826,-229.0,4.282062292098999,0.0012592270504683256,-58.9441206340265,-0.20541775226593018,2.7970612049102783,0.09470701217651367,52,-20.49999999999998,0.3110019615029741
304,41.93254253284314,,410315,-0.20494826138019562,1.5263071060180664,-113.77631578947368,0.0012373114004731178,0.0018195807933807373,-233.5,4.245547294616699,0.0011233893455937505,-55.96478534487196,-0.20676784217357635,2.7796761989593506,0.09477090835571289,53,-55.499999999999986,0.30102195164874174
304,38.14561735335657,,417915,-0.2094249576330185,1.5244450569152832,-110.22368421052632,0.0010858968598768115,-0.002903774380683899,-189.0,4.323399543762207,0.0011784250382333994,-58.7293368957593,-0.2065211832523346,2.8482155799865723,0.09564471244812012,54,-46.999999999999986,0.33512666903550753
304,41.41516919695232,,425515,-0.20214854180812836,1.5258992910385132,-99.61842105263158,0.0011207134230062366,0.003103792667388916,-225.99999999999997,4.249338388442993,0.0011578043922781944,-49.944115471029626,-0.20525233447551727,2.8587331771850586,0.09624123573303223,55,-22.5,0.3579054707886714
304,42.09680013632213,,433115,-0.20572787523269653,1.517393708229065,-118.63157894736842,0.0011934032663702965,-1.9878149032592773e-05,-221.0,4.283321857452393,0.0012431759387254715,-62.88512376952256,-0.20570799708366394,2.7686917781829834,0.09453630447387695,56,-47.5,0.3254629952172864
304,47.68712957255664,,440715,-0.20584608614444733,1.5194822549819946,-127.73684210526316,0.0012013422092422843,0.0009675920009613037,-270.5,4.134546995162964,0.0011696650180965662,-66.09059000999233,-0.20681367814540863,2.675804615020752,0.09047913551330566,57,-24.99999999999999,0.32821456852959147
304,43.144823116717646,,448315,-0.20785219967365265,1.5190446376800537,-118.10526315789474,0.0011278955498710275,6.999075412750244e-05,-214.0,4.099595069885254,0.0013076226459816098,-60.773223520154694,-0.20792219042778015,2.642775774002075,0.08965778350830078,58,-46.499999999999986,0.2960899356647977
304,40.09753517200036,,455915,-0.20868024230003357,1.5203757286071777,-116.26315789473684,0.00130220886785537,-0.00022749602794647217,-201.99999999999997,4.033217668533325,0.0011690272949635983,-60.23842834803556,-0.2084527462720871,2.620783567428589,0.09021353721618652,59,-27.99999999999999,0.3114115711195638
304,54.11276474977292,-49.960000000000065,463515,-0.20666824281215668,1.5152809619903564,-109.69736842105263,0.0010848031379282475,0.00011517107486724854,-232.5,3.9850075244903564,0.0012821222189813852,-55.99915327119234,-0.20678341388702393,2.7099719047546387,0.09247517585754395,60,-30.0,0.3090910478649682
304,44.520531616963694,,471115,-0.20416729152202606,1.5165022611618042,-125.85526315789474,0.0012138609308749437,0.002022385597229004,-211.5,4.23185133934021,0.001270389067940414,-58.81090797211234,-0.20618967711925507,2.680602550506592,0.09211492538452148,61,-59.0,0.34421571175909277
304,48.47758427650164,,478715,-0.2048483043909073,1.5120067596435547,-115.05263157894737,0.0012156908633187413,0.00017577409744262695,-245.50000000000003,4.20311713218689,0.0011835998157039285,-58.20601091492022,-0.20502407848834991,2.7504079341888428,0.09246945381164551,62,-44.99999999999998,0.3162040451043719
304,44.69909398153482,,486315,-0.20542624592781067,1.5105172395706177,-108.86842105263158,0.0011637872084975243,-0.001210913062095642,-220.5,4.173862457275391,0.0012140525504946709,-55.4229056456808,-0.20421533286571503,2.719776153564453,0.09329605102539062,63,-38.5,0.32921073464698325
304,38.06593274119345,,493915,-0.20441509783267975,1.5111515522003174,-103.10526315789474,0.001133279874920845,0.0011432170867919922,-229.0,4.172886848449707,0.0013396228896453977,-52.9822330836238,-0.20555831491947174,2.7277557849884033,0.09307169914245605,64,-35.999999999999986,0.3252943916517505
304,36.11193020000569,,501515,-0.20896916091442108,1.5058565139770508,-106.38157894736842,0.0013235731748864055,-0.003133058547973633,-177.0,4.163318157196045,0.0012321022804826498,-54.33232038548085,-0.20583610236644745,2.726820945739746,0.0932161808013916,65,-6.000000000000007,0.31318359410616625
304,51.93348878727221,,509115,-0.19797684252262115,1.5052406787872314,-99.21052631578948,0.0011431315215304494,0.0020733773708343506,-251.5,4.082252264022827,0.00108346005436033,-51.99694991943485,-0.2000502198934555,2.674204111099243,0.0900261402130127,66,-32.499999999999986,0.31440779757172854
304,45.405690898035864,,516715,-0.2069496214389801,1.5072826147079468,-105.88157894736841,0.0010746660409495234,-0.002167060971260071,-204.5,4.184583902359009,0.001225944608449936,-55.6330250907119,-0.20478256046772003,2.724532127380371,0.09377050399780273,67,-30.499999999999986,0.31125717249189194
304,41.90037319927147,,524315,-0.2072312980890274,1.5076829195022583,-103.26315789473682,0.0011904144193977118,-0.001620173454284668,-195.5,4.050467491149902,0.001181375584565103,-51.75283175345629,-0.20561112463474274,2.7117550373077393,0.09207582473754883,68,-29.499999999999986,0.311211109852109
304,50.017810193621,,531915,-0.20704594254493713,1.50468111038208,-107.53947368421052,0.0011634122347459197,-0.0018794834613800049,-265.0,4.03234076499939,0.0012559999013319612,-56.93911491822407,-0.20516645908355713,2.656285285949707,0.0906369686126709,69,3.0000000000000178,0.3195738063518679
304,47.345442160273464,,539515,-0.20376496016979218,1.5021553039550781,-121.64473684210526,0.0012645093956962228,0.0026429295539855957,-221.99999999999997,4.098633527755737,0.0013405715581029654,-62.064481887136004,-0.20640788972377777,2.607642889022827,0.0890052318572998,70,-18.499999999999993,0.38254437954136733
304,45.021155384252005,,547115,-0.2041735202074051,1.501253366470337,-107.26315789473684,0.0013122664531692863,0.002522081136703491,-198.5,4.183035850524902,0.0013989120488986373,-52.713482607662144,-0.20669560134410858,2.744307518005371,0.09201550483703613,71,-40.5,0.31996455037428634
304,35.32423275412489,,554715,-0.20422890782356262,1.504855990409851,-108.64473684210526,0.0013465015217661858,0.002283841371536255,-178.49999999999997,4.034158706665039,0.0012438828125596046,-58.18715658176253,-0.20651274919509888,2.6279337406158447,0.08942103385925293,72,-33.5,0.3070209322013718
304,46.31870505177288,,562315,-0.20681068301200867,1.5015918016433716,-124.34210526315789,0.0012868676567450166,0.0015367865562438965,-219.0,4.070559501647949,0.0013595849741250277,-58.99692162694709,-0.20834746956825256,2.6845600605010986,0.09203386306762695,73,-29.999999999999996,0.353173740549713
304,54.20362277197575,,569915,-0.20421689748764038,1.5004816055297852,-121.51315789473684,0.0012912125093862414,0.0023568570613861084,-270.0,4.171602010726929,0.0013170569436624646,-58.306403017308604,-0.2065737545490265,2.699422836303711,0.09138822555541992,74,-24.499999999999993,0.344724046279527
304,49.642874544840694,,577515,-0.20692025125026703,1.501301884651184,-124.30263157894737,0.0013222926063463092,0.0024734586477279663,-260.0,4.041884183883667,0.001421122346073389,-60.513568092632624,-0.209393709897995,2.6525328159332275,0.09141850471496582,75,-8.000000000000012,0.3507186634768787
304,38.883912121643014,,585115,-0.2078922837972641,1.5002098083496094,-124.40789473684208,0.0013481024652719498,0.002134457230567932,-191.49999999999997,4.297478199005127,0.0013945092214271426,-58.91396571893777,-0.21002674102783203,2.750518798828125,0.09376859664916992,76,-50.499999999999986,0.3523455941225333
304,43.65326464138066,,592715,-0.20424802601337433,1.4995231628417969,-114.0657894736842,0.0012936204439029098,0.002661406993865967,-211.5,4.333803415298462,0.0013541908701881766,-58.131026463205636,-0.2069094330072403,2.756357192993164,0.09465861320495605,77,-50.49999999999999,0.3290035635880236
304,47.63246582483439,,600315,-0.2087658792734146,1.502510905265808,-125.26315789473684,0.001360179390758276,-0.00021457672119140625,-216.5,4.416106700897217,0.001369353267364204,-61.71629306397447,-0.2085513025522232,2.77868914604187,0.0941610336303711,78,-21.0,0.32899483162561055
304,38.5568885740239,,607915,-0.20909254252910614,1.5054993629455566,-109.39473684210526,0.00128611468244344,-0.0012165457010269165,-228.49999999999997,4.224235773086548,0.0012406744062900543,-55.04453645079934,-0.20787599682807922,2.791356086730957,0.09494376182556152,79,-50.49999999999998,0.3534155093644555
304,45.83217156254441,-51.89000000000009,615515,-0.2012447863817215,1.5016844272613525,-107.36842105263156,0.0012255337787792087,0.002589985728263855,-227.0,4.307110071182251,0.0012196380412206054,-52.7603817854608,-0.20383477210998535,2.763543128967285,0.09441494941711426,80,-21.49999999999999,0.32380180985645135
304,47.56950192981228,,623115,-0.206321582198143,1.5002167224884033,-105.4342105263158,0.0012366288574412465,0.0006433427333831787,-250.99999999999994,4.333360195159912,0.0012683551758527756,-50.56862159007867,-0.20696492493152618,2.845975875854492,0.09674692153930664,81,-31.999999999999986,0.31961159310353293
304,39.45433736412392,,630715,-0.19865655899047852,1.4958148002624512,-121.99999999999997,0.001282313372939825,0.006324738264083862,-238.0,4.381428003311157,0.001443804707378149,-58.47662745128946,-0.20498129725456238,2.7825679779052734,0.09460568428039551,82,-31.999999999999993,0.3411968116511267
304,39.180209491393406,,638315,-0.20289583504199982,1.495059847831726,-112.24999999999997,0.0013429708778858185,0.003617510199546814,-200.49999999999997,4.147701025009155,0.0013383690966293216,-57.10221183184934,-0.20651334524154663,2.674694776535034,0.0911102294921875,83,-16.999999999999986,0.3225996577766467
304,33.44077588348916,,645915,-0.20933297276496887,1.4976953268051147,-106.2236842105263,0.0012644148664548993,-0.00261746346950531,-179.99999999999997,4.045372247695923,0.0013775861589238048,-54.86827680879779,-0.20671550929546356,2.6422226428985596,0.08969449996948242,84,-26.499999999999993,0.3542845640072346
304,36.159695044432695,,653515,-0.20781750977039337,1.4937551021575928,-110.55263157894734,0.0013671480119228363,-0.0010314583778381348,-172.99999999999997,4.079418182373047,0.0013564990367740393,-54.49723705667797,-0.20678605139255524,2.6454596519470215,0.08965015411376953,85,-44.49999999999999,0.3632426919521061
304,40.43605807004149,,661115,-0.20444247126579285,1.4946203231811523,-103.36842105263158,0.0012708345893770456,-0.0002900362014770508,-173.49999999999997,4.113652944564819,0.0011520121479406953,-53.82671364390862,-0.2041524350643158,2.6995036602020264,0.09062623977661133,86,-29.499999999999986,0.34110929694934744
304,37.81332858344471,,668715,-0.21062377095222473,1.4891610145568848,-118.8815789473684,0.001182042178697884,-0.0006935596466064453,-199.0,4.233977317810059,0.0013641724362969398,-59.914465862025246,-0.2099302113056183,2.7310686111450195,0.09310507774353027,87,-47.499999999999986,0.3160182098616924
304,35.368861604399086,,676315,-0.21060384809970856,1.4867863655090332,-116.13157894736842,0.0013608081499114633,0.0003018379211425781,-234.5,4.077150106430054,0.001529552391730249,-58.58739214232913,-0.21090568602085114,2.593256711959839,0.0880274772644043,88,-56.49999999999999,0.3398828068572125
304,43.38012624676876,,683915,-0.20724578201770782,1.4843251705169678,-113.01315789473684,0.0014709733659401536,0.001355484127998352,-225.49999999999997,4.2934486865997314,0.0015197901520878077,-57.47607866204904,-0.20860126614570618,2.7338128089904785,0.09346318244934082,89,-36.49999999999999,0.3197310138057624
304,47.74872915307874,,691515,-0.20777958631515503,1.4861962795257568,-108.07894736842103,0.001477847807109356,0.0002054274082183838,-234.99999999999997,4.206928730010986,0.0013790760422125459,-51.69209255947745,-0.2079850137233734,2.7170815467834473,0.09208488464355469,90,-24.999999999999993,0.33335980250781205
304,34.97490443794255,,699115,-0.20678876340389252,1.4840474128723145,-103.80263157894734,0.0013849273091182113,-0.0003855973482131958,-173.99999999999997,4.218392848968506,0.0013339462457224727,-51.65807419362975,-0.20640316605567932,2.7256293296813965,0.09308910369873047,91,-39.99999999999999,0.31929293861147534
304,34.48515528315114,,706715,-0.210820272564888,1.485419511795044,-108.56578947368419,0.0013159742811694741,-0.0038260966539382935,-187.5,4.337924480438232,0.0014315508306026459,-52.19827723275344,-0.2069941759109497,2.7370645999908447,0.0931863784790039,92,-39.999999999999986,0.3527450995800282
304,45.595612001540395,,714315,-0.207929328083992,1.4837429523468018,-111.97368421052632,0.0013966416008770466,-0.0019305050373077393,-203.0,4.406517028808594,0.0013717900728806853,-55.28401970323276,-0.20599882304668427,2.7958285808563232,0.09468984603881836,93,-27.99999999999999,0.3254837245321508
304,47.05690696459757,,721915,-0.20426200330257416,1.4825268983840942,-109.55263157894737,0.001299832365475595,0.002438068389892578,-228.5,4.364735126495361,0.0013769941870123148,-54.64315370174448,-0.20670007169246674,2.7370316982269287,0.09308052062988281,94,-30.499999999999993,0.3443225716353688
304,40.26710506967841,,729515,-0.20642872154712677,1.4834736585617065,-101.6842105263158,0.001306372694671154,0.001752704381942749,-186.99999999999994,4.190450668334961,0.0013592431787401438,-49.833789427735645,-0.20818142592906952,2.6854851245880127,0.09072279930114746,95,-29.999999999999996,0.3277152402292009
304,37.75967570594698,,737115,-0.204814612865448,1.4822341203689575,-111.82894736842103,0.0013507696567103267,0.003276541829109192,-192.49999999999997,4.150535821914673,0.001539398799650371,-55.535845864329936,-0.2080911546945572,2.689049482345581,0.09067869186401367,96,-33.0,0.3285653940020021
