PolicyExecTime,StdReturn,GradNorm,TotalEnvSteps,LossBefore,ProcessExecTime,AverageDiscountedReturn,EnvExecTime,KL,dLoss,Entropy,AverageReturn,MinReturn,MaxReturn,LossAfter,NumTrajs,Iteration,KLBefore
6.956656217575073,32.916837312693936,0.3694155586629694,83600,-0.17420616745948792,0.12889814376831055,-48.978967980508884,5.229939937591553,0.00135567388497293,0.002897411584854126,1.5640565156936646,-92.53947368421052,-166.49999999999997,-4.999999999999989,-0.17710357904434204,304,10,0.0011726790107786655
6.934433937072754,36.22805238731988,0.3565699145217637,91200,-0.1771780103445053,0.12825608253479004,-48.96319444176769,5.228769302368164,0.0012384946458041668,-0.001194879412651062,1.5642427206039429,-90.40789473684211,-185.0,-32.5,-0.17598313093185425,304,11,0.00134457484818995
6.966121435165405,36.96191281055349,0.3734802983248146,98800,-0.17308394610881805,0.1286911964416504,-50.10220119053404,5.294806480407715,0.001314631779678166,0.002478078007698059,1.5640308856964111,-89.85526315789474,-185.5,-22.999999999999993,-0.1755620241165161,304,12,0.0012314632767811418
7.036656141281128,23.81750502689925,0.4379217367937059,106400,-0.17800384759902954,0.13226938247680664,-47.236167766254134,5.322333812713623,0.0011673973640426993,-0.004201993346214294,1.5619759559631348,-85.44736842105263,-138.5,-46.49999999999999,-0.17380185425281525,304,13,0.0013149327132850885
7.381051063537598,30.88645320670133,0.44718285273673647,114000,-0.17707297205924988,0.13743972778320312,-44.17258041302428,5.7354207038879395,0.0013263034634292126,-0.002909138798713684,1.5570303201675415,-83.47368421052632,-149.0,-31.0,-0.1741638332605362,304,14,0.0011765846284106374
7.0800700187683105,33.226089021877826,0.3713487549070882,121600,-0.1739639788866043,0.1290724277496338,-47.1615871540864,5.525434494018555,0.0012121484614908695,0.0015181303024291992,1.5548452138900757,-85.02631578947368,-175.99999999999994,-35.999999999999986,-0.1754821091890335,304,15,0.0013259041588753462
6.97965145111084,31.20104198220988,0.36925912070263284,129200,-0.175319641828537,0.1286325454711914,-47.74811237135579,5.369134187698364,0.0012086289934813976,-0.0015591531991958618,1.5534420013427734,-87.96052631578948,-181.49999999999997,-43.999999999999986,-0.17376048862934113,304,16,0.0012317766668274999
6.996894359588623,26.551223164358092,0.390543399459857,136800,-0.17838671803474426,0.12718915939331055,-44.33200065548933,5.442245244979858,0.0012912298552691936,-0.0038157105445861816,1.5508646965026855,-82.07894736842105,-147.5,-39.499999999999986,-0.17457100749015808,304,17,0.001188871217891574
7.008325099945068,32.85313158357427,0.44012438523173647,144400,-0.17626722157001495,0.12955212593078613,-44.5420666305607,5.504292726516724,0.001233126618899405,-0.0018528252840042114,1.5476993322372437,-80.02631578947368,-206.0,-28.499999999999993,-0.17441439628601074,304,18,0.0012792329071089625
6.874145746231079,27.264821631819974,0.3728145334093267,152000,-0.17307814955711365,0.12821698188781738,-39.8676466759534,5.39087176322937,0.001348967431113124,0.0003297775983810425,1.5466609001159668,-74.60526315789474,-150.0,-30.499999999999993,-0.1734079271554947,304,19,0.0012283701216802
7.010061264038086,23.68649111826918,0.3861006643679359,159600,-0.17724880576133728,0.12749624252319336,-41.66169998313944,5.560689926147461,0.0013880727346986532,-0.0009982436895370483,1.5451133251190186,-75.05263157894737,-122.99999999999997,-28.499999999999993,-0.17625056207180023,304,20,0.0013421816984191537
6.890989542007446,26.692552936567683,0.449860832102982,167200,-0.17185674607753754,0.12539267539978027,-39.464424817013814,5.397827863693237,0.0011810384457930923,0.0016567111015319824,1.5412209033966064,-71.3157894736842,-140.49999999999997,-11.499999999999993,-0.17351345717906952,304,21,0.0013715510722249746
6.998199701309204,27.313612249708456,0.6130518198633149,174800,-0.1772175282239914,0.12815308570861816,-39.216738534634956,5.517955541610718,0.0013636915246024728,-0.0021434128284454346,1.5416793823242188,-71.69736842105263,-143.0,-27.99999999999999,-0.17507411539554596,304,22,0.0012227593688294291
6.935799837112427,30.207938753114405,0.4450452095315526,182400,-0.1736864298582077,0.12644672393798828,-42.15028215100571,5.512301206588745,0.0013123673852533102,-0.00025349855422973633,1.539522409439087,-77.98684210526316,-165.99999999999997,-29.999999999999996,-0.17343293130397797,304,23,0.0013744330499321222
7.021077632904053,25.101745864169743,0.44998501288741377,190000,-0.17403477430343628,0.12774157524108887,-39.874274967251594,5.5809831619262695,0.0013076248578727245,0.0014962255954742432,1.538950800895691,-72.1842105263158,-132.49999999999997,-29.999999999999996,-0.17553099989891052,304,24,0.0012932452373206615
6.993587970733643,23.685953883205563,0.38417259671286946,197600,-0.17489948868751526,0.12782788276672363,-35.89118888674574,5.566774129867554,0.0012908332282677293,-0.0020584315061569214,1.5377246141433716,-68.09210526315789,-115.99999999999999,-23.99999999999999,-0.17284105718135834,304,25,0.001291379681788385
6.947630405426025,22.831961730308972,0.4242920512105088,205200,-0.17692013084888458,0.12673425674438477,-38.25946172961286,5.504380226135254,0.0014493532944470644,-0.0019350647926330566,1.5350903272628784,-69.13157894736842,-113.99999999999999,-5.999999999999984,-0.17498506605625153,304,26,0.0012952375691384077
6.925653696060181,27.036217629541145,0.4820669708130062,212800,-0.17371132969856262,0.12676525115966797,-39.30471576369807,5.604427337646484,0.0012890982907265425,-0.00039771199226379395,1.530959129333496,-74.23684210526316,-134.0,-26.49999999999999,-0.17331361770629883,304,27,0.0014911508187651634
7.004631042480469,21.7069375024224,0.4408182709212489,220400,-0.17497780919075012,0.1276869773864746,-40.90531392103203,5.755218744277954,0.0014743738574907184,3.5315752029418945e-06,1.526803731918335,-76.07894736842105,-139.99999999999997,-35.5,-0.17498134076595306,304,28,0.0012798618990927935
6.990622520446777,24.398725047295354,0.469048563350016,228000,-0.1706848293542862,0.12639999389648438,-36.51796801231747,5.636897325515747,0.0014277041191235185,0.0035641342401504517,1.5235095024108887,-70.28947368421052,-135.5,-18.49999999999999,-0.17424896359443665,304,29,0.0014797821640968323
6.9639153480529785,22.91257623194056,0.46336379628974317,235600,-0.17666415870189667,0.12827086448669434,-33.44646432926447,5.635840177536011,0.001544470782391727,-0.0011817067861557007,1.5224591493606567,-66.02631578947368,-131.5,-23.999999999999996,-0.17548245191574097,304,30,0.0014516570372506976
7.094825506210327,21.160697150096833,0.4815805297836904,243200,-0.17485207319259644,0.12857770919799805,-33.10762895401436,5.798930644989014,0.0013468057150021195,-0.0019604861736297607,1.5221129655838013,-61.85526315789474,-115.99999999999997,-17.999999999999993,-0.17289158701896667,304,31,0.0015388154424726963
7.029289722442627,24.914771619971674,0.3813134535255423,250800,-0.170498788356781,0.12704992294311523,-34.42121535810431,5.790146350860596,0.001254268572665751,0.0011643916368484497,1.5135730504989624,-67.63157894736842,-129.99999999999997,-14.499999999999984,-0.17166317999362946,304,32,0.0014086071169003844
6.9501965045928955,20.27074362452973,0.5385031530443101,258400,-0.16984891891479492,0.12651371955871582,-32.196043901820076,5.730865001678467,0.0013886895030736923,0.001789480447769165,1.513231873512268,-62.71052631578947,-110.49999999999997,-21.99999999999999,-0.1716383993625641,304,33,0.0012262659147381783
7.035351037979126,19.66325316245376,0.5195235782595393,266000,-0.1705925315618515,0.12877130508422852,-31.076471441545106,5.8374409675598145,0.0012411397183313966,0.0002480149269104004,1.5146530866622925,-61.35526315789474,-99.5,-26.5,-0.1708405464887619,304,34,0.0013724957825616002
7.007355690002441,18.847011269562447,0.4460000506719888,273600,-0.1755155622959137,0.12673687934875488,-30.49972623272734,5.80592155456543,0.0013682316057384014,-0.0036086291074752808,1.5091888904571533,-61.973684210526315,-117.49999999999999,-37.499999999999986,-0.17190693318843842,304,35,0.0012931321980431676
7.0134336948394775,18.16346691771464,0.5278896873858833,281200,-0.16788159310817719,0.12671923637390137,-26.64095791395443,5.778453588485718,0.0013871494447812438,0.004207327961921692,1.510880708694458,-52.671052631578945,-99.99999999999999,-16.499999999999993,-0.17208892107009888,304,36,0.0013372612884268165
6.97219705581665,18.097482454505535,0.5276695983257184,288800,-0.16905620694160461,0.12747621536254883,-27.6899099866059,5.7792887687683105,0.001258245436474681,0.0007521659135818481,1.5080286264419556,-54.61842105263158,-87.5,-9.499999999999995,-0.16980837285518646,304,37,0.0014017068315297365
7.160154342651367,18.36613995789285,0.46359502057189533,296400,-0.17501814663410187,0.1294693946838379,-26.200713065775954,5.9227375984191895,0.0014470816822722554,-0.003931820392608643,1.5057452917099,-54.026315789473685,-91.99999999999997,-17.500000000000004,-0.17108632624149323,304,38,0.0012626796960830688
7.020025968551636,16.781738029832873,0.4978772369928629,304000,-0.17369143664836884,0.12717676162719727,-27.55569130466095,5.909945011138916,0.0015633489238098264,0.0001574009656906128,1.5034762620925903,-59.71052631578947,-103.99999999999997,-29.0,-0.17384883761405945,304,39,0.001446262001991272
7.010772228240967,15.660155741222216,0.4772823962859653,311600,-0.1730131208896637,0.12829971313476562,-25.1999049028738,5.857012510299683,0.0016539511270821095,-0.0003551095724105835,1.4999992847442627,-54.828947368421055,-99.49999999999997,-27.5,-0.1726580113172531,304,40,0.0016025855438783765
7.038658618927002,10.30501753645246,0.503166648201254,319200,-0.17694884538650513,0.12732338905334473,-22.921995743127912,5.889029026031494,0.001328168553300202,-0.00536780059337616,1.4963161945343018,-49.776315789473685,-66.5,-29.000000000000004,-0.17158104479312897,304,41,0.0016687926836311817
7.044997453689575,14.40092357187523,0.5601222172538709,326800,-0.17338351905345917,0.12884020805358887,-23.31541771063152,5.913605690002441,0.0015844242880120873,-0.0008683055639266968,1.4948363304138184,-48.96052631578947,-90.5,-26.5,-0.17251521348953247,304,42,0.0013294207165017724
7.057733535766602,12.413886202036778,0.5149197412323998,334400,-0.17559610307216644,0.12854790687561035,-21.586208978856586,5.938405513763428,0.0015359192620962858,-0.00424821674823761,1.4936833381652832,-45.526315789473685,-69.5,-18.999999999999996,-0.17134788632392883,304,43,0.0015599679900333285
7.018714427947998,12.45051145363369,0.49761216381051704,342000,-0.16941092908382416,0.12930035591125488,-19.959878975964013,5.902397394180298,0.0015032592928037047,0.0003921985626220703,1.4900542497634888,-44.39473684210526,-71.0,-20.5,-0.16980312764644623,304,44,0.001561322482302785
7.0529396533966064,11.341899192168766,0.4989101525625604,349600,-0.17099632322788239,0.1276259422302246,-19.43439552150917,5.897193431854248,0.0015141660114750266,0.00022445619106292725,1.4930933713912964,-39.80263157894737,-75.49999999999999,-20.5,-0.1712207794189453,304,45,0.0014274520799517632
7.0731201171875,9.752725309857194,0.6666829522873232,357200,-0.17100080847740173,0.12866544723510742,-18.759034142661836,5.966674089431763,0.0016661324771121144,0.0008110404014587402,1.4847664833068848,-41.55263157894737,-65.5,-16.5,-0.17181184887886047,304,46,0.0015547232469543815
6.9784064292907715,8.62958296883844,0.6529619874927645,364800,-0.16830961406230927,0.12681889533996582,-17.11961226363609,5.908596754074097,0.0014185125473886728,0.0010938197374343872,1.4858843088150024,-38.276315789473685,-53.0,-21.5,-0.16940343379974365,304,47,0.0017052545445039868
7.005472183227539,8.025593151248254,0.6111452168410332,372400,-0.1715717762708664,0.12786436080932617,-16.701209240878587,5.932690858840942,0.0016897106543183327,-0.0006007850170135498,1.4821648597717285,-38.06578947368421,-60.5,-23.0,-0.17097099125385284,304,48,0.0014354413142427802
7.091346025466919,7.829334355760624,0.6620070054878686,380000,-0.17207549512386322,0.12897276878356934,-16.02447739344616,5.99646258354187,0.0017008748836815357,-0.002467244863510132,1.478708028793335,-37.13157894736842,-54.50000000000001,-23.000000000000004,-0.1696082502603531,304,49,0.0016654467908665538
7.0219104290008545,6.989369153466921,0.6595442912676108,387600,-0.16782216727733612,0.12769865989685059,-15.440048002704927,5.924897909164429,0.0015622370410710573,0.0006763339042663574,1.4781301021575928,-35.223684210526315,-51.5,-24.999999999999996,-0.16849850118160248,304,50,0.0017060537356883287
7.060009479522705,7.921107273810479,0.7349860625173683,395200,-0.16861259937286377,0.1286323070526123,-14.912889779909314,5.984330892562866,0.0015953027177602053,0.0009502321481704712,1.4684946537017822,-34.19736842105263,-56.0,-16.0,-0.16956283152103424,304,51,0.0015746952267363667
7.097370862960815,6.219510116896895,0.7921280829229275,402800,-0.16294440627098083,0.12958788871765137,-14.02617063639225,5.994567394256592,0.0014204164035618305,0.005176156759262085,1.470353603363037,-32.4078947368421,-50.0,-19.000000000000004,-0.16812056303024292,304,52,0.0015981572214514017
7.022005796432495,6.497922105546564,0.712294135197881,410400,-0.167608842253685,0.1278388500213623,-13.694281001095213,5.927521467208862,0.0014539057156071067,-0.00038330256938934326,1.472379446029663,-30.473684210526315,-50.0,-12.999999999999998,-0.16722553968429565,304,53,0.001424511312507093
7.039031982421875,5.4280900922756885,0.6275305619269261,418000,-0.16769127547740936,0.12847256660461426,-13.586846838185567,5.924366235733032,0.0013662936398759484,0.000486522912979126,1.4663130044937134,-30.82894736842105,-45.5,-21.5,-0.1681777983903885,304,54,0.0014787375694140792
7.024856090545654,5.399243945225609,0.6503704440476782,425600,-0.1691192239522934,0.12749719619750977,-13.35367215299082,5.927304983139038,0.0015889424830675125,0.0010577291250228882,1.4678981304168701,-28.80263157894737,-44.00000000000001,-20.0,-0.17017695307731628,304,55,0.0013534872559830546
7.09303879737854,6.009341758100548,0.8880849369231897,433200,-0.1670086532831192,0.12984585762023926,-11.904372164164258,6.001948118209839,0.001442458014935255,0.0017387717962265015,1.4651459455490112,-27.42105263157895,-48.50000000000001,-20.0,-0.1687474250793457,304,56,0.001563788391649723
6.998729228973389,4.824194563405955,0.716474872225293,440800,-0.16920717060565948,0.12752842903137207,-11.925959594463665,5.908883810043335,0.0015480706933885813,0.00022554397583007812,1.4630331993103027,-27.736842105263158,-41.0,-20.0,-0.16943271458148956,304,57,0.001491367700509727
7.025896310806274,4.816885840112458,0.9554511846783683,448400,-0.1706390380859375,0.1289358139038086,-11.681107808008152,5.908523797988892,0.0014849907020106912,-0.0025154799222946167,1.4642109870910645,-26.960526315789473,-38.0,-15.999999999999998,-0.16812355816364288,304,58,0.001518320175819099
6.99441933631897,3.4151010984252546,0.8412385849436277,456000,-0.1704040765762329,0.12786316871643066,-11.45801468677771,5.9153642654418945,0.0015274755423888564,-0.0018262118101119995,1.469003438949585,-26.039473684210527,-33.50000000000001,-20.0,-0.1685778647661209,304,59,0.001533535192720592
7.024248361587524,4.31145481934808,0.7079256431701066,463600,-0.1687549650669098,0.12803316116333008,-11.37392342773535,5.9135987758636475,0.0015677979681640863,0.0009099096059799194,1.4627360105514526,-25.736842105263158,-36.50000000000001,-13.0,-0.1696648746728897,304,60,0.0015602990752086043
7.000884771347046,3.8643910264801336,0.7970462843600982,471200,-0.1736803948879242,0.12686967849731445,-11.662180431856529,5.925509214401245,0.0015020959544926882,-0.00514492392539978,1.4553260803222656,-26.473684210526315,-38.00000000000001,-20.0,-0.16853547096252441,304,61,0.0015903671737760305
7.102210283279419,3.604230547472677,0.8718531944401252,478800,-0.16670291125774384,0.128279447555542,-11.252456526083726,5.995359182357788,0.0014266906073316932,0.000890195369720459,1.4601870775222778,-25.32894736842105,-32.00000000000001,-20.0,-0.1675931066274643,304,62,0.0014948846073821187
7.045552730560303,3.7398060891558993,0.763905949141915,486400,-0.16380345821380615,0.12735676765441895,-11.00184513477715,5.954674243927002,0.00156130432151258,0.0035958588123321533,1.458074927330017,-24.973684210526315,-41.00000000000001,-20.0,-0.1673993170261383,304,63,0.0014600331196561456
7.068855285644531,3.27417495052543,0.9123224298551114,494000,-0.16626879572868347,0.12701725959777832,-10.64979178608864,5.972927808761597,0.0015443761367350817,0.0015981793403625488,1.4560900926589966,-24.736842105263158,-35.00000000000001,-20.0,-0.16786697506904602,304,64,0.001585558638907969
7.045330047607422,3.1001295656955574,0.7557605967336818,501600,-0.16904181241989136,0.12760257720947266,-10.448855491673084,5.941685914993286,0.0015916405245661736,-0.0027252137660980225,1.4561777114868164,-24.18421052631579,-33.5,-20.0,-0.16631659865379333,304,65,0.0015347471926361322
7.135942697525024,3.2175290324707637,0.7656276393171446,509200,-0.17305387556552887,0.13012242317199707,-11.082669354641402,5.985812664031982,0.0017551223281770945,-0.0035472512245178223,1.4591622352600098,-25.05263157894737,-33.5,-20.0,-0.16950662434101105,304,66,0.0015610619448125362
7.060882806777954,2.751856588094744,0.7469728317785351,516800,-0.16725286841392517,0.12733769416809082,-10.678885924489883,5.946568012237549,0.001414213445968926,-0.0014872997999191284,1.4506241083145142,-24.42105263157895,-30.500000000000007,-20.0,-0.16576556861400604,304,67,0.0017835480393841863
7.047364234924316,2.558491645752443,0.7157963755868733,524400,-0.16320396959781647,0.1262671947479248,-10.427937297195706,5.889644622802734,0.0014717169106006622,0.002379491925239563,1.4461479187011719,-23.986842105263158,-30.500000000000004,-20.0,-0.16558346152305603,304,68,0.001414189930073917
7.031108856201172,3.5016072684702775,0.7363188229184434,532000,-0.17049571871757507,0.1263885498046875,-10.974766468733264,5.925603628158569,0.0014166500186547637,-0.003299340605735779,1.4358090162277222,-25.092105263157894,-33.5,-20.0,-0.1671963781118393,304,69,0.0014806907856836915
7.027912616729736,2.538621345917926,0.7897214994640321,539600,-0.16092893481254578,0.12744903564453125,-10.25514402881617,5.887181997299194,0.0014600161230191588,0.004216209053993225,1.4440990686416626,-23.55263157894737,-32.0,-20.0,-0.165145143866539,304,70,0.0014344468945637345
7.11976170539856,3.1827149597844073,0.8754816135592668,547200,-0.17095933854579926,0.1278398036956787,-10.205729708984409,5.948161602020264,0.001679011038504541,-0.005365639925003052,1.4395571947097778,-23.592105263157894,-35.0,-20.0,-0.1655936986207962,304,71,0.001431038836017251
7.132912874221802,2.7979018652635816,0.789680645781086,554800,-0.16429418325424194,0.12869572639465332,-10.26673227045865,5.9969024658203125,0.0015593150164932013,0.0014096647500991821,1.4383686780929565,-23.473684210526315,-29.000000000000004,-20.0,-0.16570384800434113,304,72,0.001678300672210753
7.083710193634033,3.670840401335581,0.9569568534408646,562400,-0.16782477498054504,0.12713003158569336,-10.355172682707735,5.9337944984436035,0.001526207895949483,-0.0014886409044265747,1.4378337860107422,-23.342105263157894,-33.5,-16.0,-0.16633613407611847,304,73,0.0015593217685818672
7.01733922958374,3.1261562957721067,1.0846778106931,570000,-0.1668231338262558,0.12639379501342773,-9.804240944344246,5.892821550369263,0.0015999249881133437,-0.0027152448892593384,1.4370098114013672,-22.763157894736842,-30.500000000000007,-20.0,-0.16410788893699646,304,74,0.0015323581174015999
7.054481744766235,2.6900092164317098,0.9113725171084138,577600,-0.16478370130062103,0.12725186347961426,-10.191671950049107,5.97051215171814,0.0013832463882863522,-0.0004970133304595947,1.4336057901382446,-23.473684210526315,-29.000000000000004,-20.0,-0.16428668797016144,304,75,0.001649922109209001
7.041318893432617,2.09173283676186,0.7200971097511297,585200,-0.1721648871898651,0.12566804885864258,-9.938482165278833,5.932844877243042,0.0016112620942294598,-0.00561368465423584,1.440042495727539,-22.92105263157895,-27.500000000000007,-20.0,-0.16655120253562927,304,76,0.0013938816264271736
7.0419535636901855,2.2989820702991124,0.794754041538425,592800,-0.163725808262825,0.12578940391540527,-9.918518413904804,5.9335715770721436,0.001733067911118269,0.0010743886232376099,1.42367422580719,-22.36842105263158,-29.000000000000004,-20.0,-0.16480019688606262,304,77,0.0015443650772795081
7.056488752365112,3.3876149283894557,0.9651652491535497,600400,-0.17329168319702148,0.12860512733459473,-10.157404963581028,5.946717023849487,0.0016883533680811524,-0.006374672055244446,1.4255146980285645,-23.43421052631579,-33.5,-20.0,-0.16691701114177704,304,78,0.0018205438973382115
7.0218377113342285,3.746466479275162,0.8713459388598336,608000,-0.16281862556934357,0.12720441818237305,-10.095182912494273,5.940935850143433,0.0017028436996042728,0.0017024576663970947,1.4139213562011719,-23.236842105263158,-41.00000000000001,-20.0,-0.16452108323574066,304,79,0.001705848379060626
7.068165063858032,2.5018345069722363,1.0529835967167984,615600,-0.16596920788288116,0.12745332717895508,-9.772690642331488,5.958655118942261,0.0015655638417229056,-0.0017288923263549805,1.413279414176941,-22.723684210526315,-32.0,-20.0,-0.16424031555652618,304,80,0.0017098538810387254
7.021387338638306,2.165463299605667,0.8884005724635317,623200,-0.16137410700321198,0.12620043754577637,-9.988438506939735,5.912666320800781,0.0014366087270900607,0.0018470287322998047,1.4065057039260864,-22.460526315789473,-27.500000000000007,-20.0,-0.16322113573551178,304,81,0.0015261077787727118
7.0479278564453125,2.7064673236455716,0.8413095983429453,630800,-0.16027121245861053,0.1280043125152588,-9.960923924336779,5.928891658782959,0.0014532095519825816,0.0027675777673721313,1.4053196907043457,-22.723684210526315,-30.500000000000004,-20.0,-0.16303879022598267,304,82,0.0014362328220158815
7.079089641571045,2.538621345917926,0.9904425002821756,638400,-0.16570019721984863,0.1281754970550537,-10.068838656121258,5.955113410949707,0.0013406464131549,-0.0004361867904663086,1.4094184637069702,-22.44736842105263,-29.000000000000007,-20.0,-0.16526401042938232,304,83,0.0014968360774219036
7.0122106075286865,2.300675861194391,1.0225217873076173,646000,-0.16339117288589478,0.1263120174407959,-9.822415840045897,5.899327278137207,0.0014756128657609224,0.001688048243522644,1.4076502323150635,-22.32894736842105,-29.0,-20.0,-0.16507922112941742,304,84,0.0012913462705910206
6.98447585105896,1.7156300377974267,0.7943385513691077,653600,-0.1644962877035141,0.12584590911865234,-9.522064868658571,5.896302700042725,0.0013902332866564393,-0.0009638071060180664,1.4064297676086426,-21.776315789473685,-26.000000000000004,-20.0,-0.16353248059749603,304,85,0.0015285846311599016
7.150630950927734,1.3995077290449345,0.9551689976463916,661200,-0.16320429742336273,0.1284193992614746,-9.138077467087735,5.966872930526733,0.0014333775034174323,0.0009077191352844238,1.4133373498916626,-20.907894736842106,-26.000000000000004,-20.0,-0.16411201655864716,304,86,0.0014171338407322764
6.999226331710815,1.7028674692202368,0.8384855233097535,668800,-0.1644994169473648,0.12647199630737305,-9.410629419684943,5.880127906799316,0.0014928145101293921,-0.002257034182548523,1.4118982553482056,-21.539473684210527,-27.500000000000004,-20.0,-0.16224238276481628,304,87,0.0014654338592663407
7.15556001663208,1.3233990484926486,0.8097225278442076,676400,-0.16416996717453003,0.12906384468078613,-9.289262370702817,5.9676673412323,0.0015742689138278365,-0.0007476508617401123,1.4069265127182007,-21.342105263157894,-24.500000000000004,-20.0,-0.16342231631278992,304,88,0.0014273155247792602
7.017937183380127,1.440654283491684,0.7638472043433112,684000,-0.1662454605102539,0.1265418529510498,-9.60485897600111,5.862608909606934,0.001608467660844326,-0.002873465418815613,1.402322769165039,-21.736842105263158,-26.000000000000004,-20.0,-0.1633719950914383,304,89,0.001629370846785605
7.06958270072937,1.4188579543903765,0.846279866060714,691600,-0.1665257066488266,0.12646961212158203,-9.43226453391193,5.933350086212158,0.0017002285458147526,-0.001139223575592041,1.402718186378479,-21.5,-24.500000000000004,-20.0,-0.16538648307323456,304,90,0.0016093807062134147
6.999321222305298,1.3263392855061669,0.9785723485155526,699200,-0.16272591054439545,0.12709641456604004,-9.274531736020506,5.844088315963745,0.0014806988183408976,-0.0012456029653549194,1.4061030149459839,-21.223684210526315,-24.500000000000004,-20.0,-0.16148030757904053,304,91,0.0016377525171265006
7.073721885681152,3.0799593478628147,1.2385586371359103,706800,-0.16278865933418274,0.1291365623474121,-9.707824083817028,5.91796875,0.0016795763513073325,0.0008981525897979736,1.401286005973816,-21.973684210526315,-35.0,-20.0,-0.1636868119239807,304,92,0.001491539180278778
7.078001499176025,1.9673582833227026,0.9589399453112374,714400,-0.1632852554321289,0.1273941993713379,-9.223501490513627,5.899692058563232,0.0015505668707191944,-0.0035139471292495728,1.395677089691162,-21.105263157894736,-27.500000000000004,-20.0,-0.15977130830287933,304,93,0.0017033584881573915
7.048706769943237,1.536941236889352,0.9618555098737827,722000,-0.15705229341983795,0.12697148323059082,-9.488690520253703,5.869404554367065,0.0014818883500993252,0.00553913414478302,1.388392686843872,-21.57894736842105,-26.000000000000004,-20.0,-0.16259142756462097,304,94,0.001541096717119217
7.022427320480347,2.304735880578159,0.9475864254093439,729600,-0.16071392595767975,0.12639570236206055,-9.416005130984697,5.844476222991943,0.0014383374946191907,0.0010598152875900269,1.3871936798095703,-21.776315789473685,-30.5,-20.0,-0.16177374124526978,304,95,0.0014544097939506173
7.1011316776275635,1.6107004549818291,0.8169325357798255,737200,-0.1633339375257492,0.12946462631225586,-9.13933239100458,5.927503824234009,0.0015916518168523908,-0.0016700923442840576,1.3829280138015747,-21.06578947368421,-26.0,-20.0,-0.16166384518146515,304,96,0.0014790167333558202
6.981605529785156,1.9752625268205484,1.0534617888512374,744800,-0.1672639399766922,0.12545990943908691,-9.425691806891498,5.82776951789856,0.0016670055920258164,-0.006790816783905029,1.385404109954834,-21.42105263157895,-27.5,-20.0,-0.16047312319278717,304,97,0.0016263831639662385
