AverageReturn,dLoss,ProcessExecTime,KLBefore,LossAfter,Entropy,NumTrajs,LossBefore,MaxReturn,PolicyExecTime,EnvExecTime,KL,Iteration,GradNorm,StdReturn,TotalEnvSteps,MinReturn,AverageDiscountedReturn
33.39152542372882,-0.003952115774154663,0.14748644828796387,0.0008451902540400624,-0.15883629024028778,1.3225523233413696,472,-0.16278840601444244,60.2,5.234871864318848,4.743375062942505,0.000976859126240015,216,0.5127886575600918,14.50523328279613,1648392,-8.499999999999966,26.576526803811017
29.479661016949155,-0.0007179230451583862,0.14647650718688965,0.0009926443453878164,-0.1555907130241394,1.321679711341858,472,-0.1563086360692978,60.699999999999996,5.255292654037476,4.8121514320373535,0.0009060009615495801,217,0.4892831483541879,19.329627559267806,1655959,-35.59999999999998,23.64175292355518
29.857894736842113,0.0010736733675003052,0.14663219451904297,0.0009561509359627962,-0.15446004271507263,1.3323763608932495,456,-0.15338636934757233,62.799999999999976,5.302183389663696,4.785444498062134,0.000854800280649215,218,0.4867177495543492,16.10166110389574,1663605,-11.599999999999985,23.89390515253108
32.13,-0.00035785138607025146,0.1449754238128662,0.0008215932757593691,-0.15368719398975372,1.333831548690796,480,-0.15404504537582397,57.69999999999998,5.247390270233154,4.7547807693481445,0.0009287465363740921,219,0.4461865247373326,16.179279959256526,1671197,-35.69999999999997,25.595333133041205
34.48688524590165,0.0004836469888687134,0.14131855964660645,0.000910405651666224,-0.1537500023841858,1.3365479707717896,488,-0.15326635539531708,62.799999999999955,5.123642683029175,4.609140872955322,0.0008701815968379378,220,0.44709308892125005,15.130736012022675,1678745,-1.399999999999995,29.296525715544213
31.625423728813562,0.00011685490608215332,0.14493155479431152,0.0009125190554186702,-0.15200869739055634,1.332183837890625,472,-0.15189184248447418,61.6,5.299307823181152,4.7983551025390625,0.0007474981830455363,221,0.38046578794729424,17.129839098261197,1686291,-17.09999999999998,25.629876160682024
34.6953125,-0.002582237124443054,0.1412668228149414,0.0006906915223225951,-0.15175458788871765,1.3325788974761963,512,-0.1543368250131607,64.8,5.2485949993133545,4.739424228668213,0.0007554872427135706,222,0.523074454106407,16.212817360882827,1693886,-14.499999999999996,27.56395693122688
32.86567164179105,-0.0004879683256149292,0.14714384078979492,0.0007515606703236699,-0.15210716426372528,1.3247685432434082,536,-0.1525951325893402,64.80000000000001,5.324959754943848,4.942095041275024,0.0007612680201418698,223,0.4281110948106882,18.955883993676817,1701526,-50.79999999999998,25.3238599579965
35.16571428571429,0.0017308294773101807,0.14406275749206543,0.0007259235135279596,-0.15093612670898438,1.3303585052490234,560,-0.1492052972316742,65.2,5.190481662750244,4.708828449249268,0.0007240207050926983,224,0.36161246371514727,16.210639237543834,1709055,-14.599999999999987,28.568113163704858
33.28358208955225,-0.0014709383249282837,0.15167593955993652,0.0007627019076608121,-0.14943228662014008,1.3185054063796997,536,-0.15090322494506836,64.4,5.289242267608643,4.9555134773254395,0.0007822248735465109,225,0.48586051556197496,18.21076110448037,1716630,-18.999999999999968,25.775029646754366
35.754285714285714,0.0020947158336639404,0.1413886547088623,0.0007498381310142577,-0.15082961320877075,1.3249539136886597,560,-0.1487348973751068,60.400000000000006,5.187834739685059,4.772120952606201,0.0007294018869288266,226,0.4581438060774452,15.243665529507988,1724192,-0.4999999999999787,28.279668351044148
36.95857142857143,0.0014514625072479248,0.15130043029785156,0.0007363326149061322,-0.15060701966285706,1.3323311805725098,560,-0.14915555715560913,61.500000000000014,5.2804272174835205,4.846293210983276,0.0007096642511896789,227,0.5684816543043123,15.344812924029709,1731756,-2.499999999999986,28.494319386919063
34.877464788732404,0.0013772398233413696,0.14777493476867676,0.0007120863301679492,-0.14967398345470428,1.3210970163345337,568,-0.14829674363136292,61.89999999999999,5.215788125991821,4.863201379776001,0.0007979987422004342,228,0.39128722554255546,15.894725825432202,1739268,-5.499999999999979,27.132505888134716
35.104166666666664,-0.0007582157850265503,0.1411435604095459,0.0007967876736074686,-0.1495659500360489,1.3149313926696777,576,-0.15032416582107544,68.3,5.229546785354614,4.850502967834473,0.0007349953521043062,229,0.46716866938007207,15.05359349402438,1746793,0.6000000000000298,27.125881939382662
34.79305555555556,0.0009911805391311646,0.14125275611877441,0.0007330334046855569,-0.1478673666715622,1.2979594469070435,576,-0.14687618613243103,65.10000000000001,5.169847726821899,4.915290832519531,0.0009015236864797771,230,0.4784572851390373,17.4459588315595,1754332,-23.299999999999983,26.54851404913344
36.555844155844156,0.002149537205696106,0.14319705963134766,0.0008793174638412893,-0.1478770226240158,1.2956808805465698,616,-0.1457274854183197,60.099999999999966,5.236875057220459,4.928771495819092,0.0007219858234748244,231,0.4981616672745472,16.92846287931163,1761979,-36.09999999999998,27.775410642389488
36.06533333333334,0.0009453445672988892,0.14280104637145996,0.0007188022718764842,-0.14927084743976593,1.300001621246338,600,-0.14832550287246704,65.3,5.183779716491699,4.802491903305054,0.0007477180333808064,232,0.47754527159071103,15.6884797932184,1769520,-30.69999999999998,28.91517836924313
39.699999999999996,0.003127872943878174,0.14104080200195312,0.0007097370689734817,-0.14731700718402863,1.2981548309326172,648,-0.14418913424015045,66.60000000000001,5.19706654548645,4.776965618133545,0.000563971174415201,233,0.4558692411993907,12.917611673913433,1777128,1.9000000000000163,31.80937298437703
37.274324324324326,0.001749277114868164,0.15409088134765625,0.0006092337425798178,-0.14928890764713287,1.2982280254364014,592,-0.1475396305322647,62.59999999999997,5.32516622543335,4.973853349685669,0.0007003752398304641,234,0.40357926029762525,15.95814678676025,1784660,-26.49999999999998,29.41557016391801
39.20714285714286,-0.0018354356288909912,0.1524651050567627,0.0007243239087983966,-0.14971975982189178,1.3075693845748901,560,-0.15155519545078278,62.899999999999984,5.3698694705963135,4.892264127731323,0.0007101205410435796,235,0.451849853977298,13.216346171406405,1792200,-1.699999999999994,31.05758804124287
38.89746835443038,-0.0014369487762451172,0.15494441986083984,0.0006506114732474089,-0.15068398416042328,1.3114659786224365,632,-0.1521209329366684,63.800000000000004,5.256756544113159,4.959677219390869,0.0009023551247082651,236,0.4317373657585622,15.49406562333262,1799756,-31.89999999999999,30.01392055329853
41.13157894736842,-0.0017632544040679932,0.1509871482849121,0.0009121446055360138,-0.14988845586776733,1.308871865272522,608,-0.15165171027183533,66.19999999999999,5.274119138717651,4.8276026248931885,0.0006426674663089216,237,0.3701515649455712,14.604038829669824,1807276,-9.999999999999988,32.62782811403474
36.4875,0.0021595507860183716,0.14358091354370117,0.0006619247724302113,-0.15087924897670746,1.3121861219406128,576,-0.1487196981906891,63.899999999999984,5.214783191680908,4.799800634384155,0.0007207819726318121,238,0.5156608397083228,17.036887573569423,1814795,-15.300000000000022,29.420517833218543
39.24594594594594,0.0020255446434020996,0.1476132869720459,0.0007134668412618339,-0.14774090051651,1.3088092803955078,592,-0.1457153558731079,68.3,5.198496103286743,4.809587478637695,0.0006037396960891783,239,0.398505784379725,16.87471472583045,1822303,-5.399999999999974,31.521021330063064
39.669999999999995,0.0019497275352478027,0.14641785621643066,0.000520970846991986,-0.14769263565540314,1.306532621383667,720,-0.14574290812015533,63.89999999999998,5.187252998352051,4.861220598220825,0.0007900380296632648,240,0.5907939862294145,15.064951598550408,1829830,-2.799999999999976,32.4937010582588
41.30222222222222,0.002709820866584778,0.14658880233764648,0.0007948881830088794,-0.1453429013490677,1.310624599456787,720,-0.1426330804824829,66.29999999999997,5.227081775665283,5.0081846714019775,0.0006475563277490437,241,0.4028257423848075,13.749860425778689,1837333,-12.100000000000003,32.1695871850917
39.6,-0.0012595057487487793,0.14245128631591797,0.0006637547048740089,-0.14630180597305298,1.3056097030639648,688,-0.14756131172180176,67.7,5.257323503494263,4.922467947006226,0.0005953973741270602,242,0.456039713363746,14.855403840212956,1845022,-4.599999999999996,31.333356292986135
41.37604166666666,-0.003759250044822693,0.14145326614379883,0.0005385035183280706,-0.14348526298999786,1.3002885580062866,768,-0.14724451303482056,71.19999999999999,5.202675104141235,5.00285792350769,0.0005895945359952748,243,0.4958532172091641,15.893032702988558,1852551,0.4999999999999929,33.17941877185294
42.9021052631579,-0.0018761903047561646,0.14176487922668457,0.0005952731007710099,-0.14605557918548584,1.30024254322052,760,-0.147931769490242,67.3,5.2154762744903564,4.913443565368652,0.0006027352064847946,244,0.4587398211101638,13.012948846173572,1860134,12.60000000000002,34.44413775968626
41.20500000000001,0.00010901689529418945,0.1466355323791504,0.0005777384503744543,-0.14583060145378113,1.3018715381622314,800,-0.14572158455848694,65.39999999999999,5.283724069595337,4.9612977504730225,0.0006017243140377104,245,0.41050279691657043,14.135532356441331,1867699,-3.199999999999994,33.35377564070425
40.738297872340425,-0.0008568167686462402,0.14133381843566895,0.0006339942920021713,-0.14338453114032745,1.2919752597808838,752,-0.1442413479089737,70.70000000000002,5.162370681762695,4.97252893447876,0.0005880200769752264,246,0.38858445414630904,15.685662964461404,1875225,-8.19999999999999,32.75785668536182
41.063366336633656,-0.00033527612686157227,0.14528799057006836,0.0005789251299574971,-0.14334893226623535,1.2978689670562744,808,-0.14368420839309692,67.7,5.248338460922241,4.972749710083008,0.0007208799361251295,247,0.4817144899084043,14.883526162976809,1882736,-12.199999999999983,33.21458933359865
45.7680412371134,-0.0014041662216186523,0.14014577865600586,0.0007158844964578748,-0.14497846364974976,1.3078927993774414,776,-0.1463826298713684,66.60000000000001,5.1922314167022705,4.803368091583252,0.0005273984279483557,248,0.5210546621410937,12.11639041884193,1890266,5.000000000000011,37.44741968468122
42.61485148514852,0.0018185526132583618,0.14083456993103027,0.0005171308876015246,-0.14406999945640564,1.3061128854751587,808,-0.14225144684314728,68.4,5.1857750415802,4.947687149047852,0.0005183837492950261,249,0.43566293551585655,13.0550728817667,1897785,11.100000000000001,34.370105166599195
43.634020618556704,0.003077208995819092,0.13768291473388672,0.000539734901394695,-0.14435599744319916,1.3063416481018066,776,-0.14127878844738007,63.699999999999996,5.085322618484497,4.806021451950073,0.0005550826899707317,250,0.5679067698856385,12.814906643758063,1905355,9.400000000000004,35.34887591715795
43.48173076923077,-0.0006841719150543213,0.1387174129486084,0.0005242825718596578,-0.14070381224155426,1.2954007387161255,832,-0.14138798415660858,63.59999999999999,5.10480523109436,4.930446147918701,0.00044113685726188123,251,0.44859187501549336,12.26981728613784,1912884,7.600000000000016,34.91632851309634
42.500980392156855,-0.0010797977447509766,0.13902068138122559,0.00045070642954669893,-0.14046983420848846,1.3034043312072754,816,-0.14154963195323944,67.7,5.0875654220581055,4.897558689117432,0.0006122556515038013,252,0.3844877670574334,11.788607786699625,1920413,9.300000000000008,33.603705084192036
45.85048543689321,-0.0027098357677459717,0.13960766792297363,0.0006027448107488453,-0.14170202612876892,1.2920888662338257,824,-0.1444118618965149,68.49999999999999,5.178303480148315,4.882708311080933,0.0006150100380182266,253,0.413886055660689,11.410528895159223,1927927,14.499999999999996,37.201430630262294
46.70181818181818,-0.0021198242902755737,0.14495539665222168,0.0005964028532616794,-0.14089179039001465,1.293453335762024,880,-0.14301161468029022,68.1,5.288203001022339,5.02687931060791,0.00048754128511063755,254,0.4802304104214289,10.795428172216589,1935485,10.500000000000004,38.1928379906249
44.74774774774776,-0.0004321634769439697,0.143263578414917,0.00048597712884657085,-0.13974875211715698,1.3035742044448853,888,-0.14018091559410095,69.5,5.2163567543029785,5.035591125488281,0.0007963639218360186,255,0.43565435612214926,12.074295882306588,1943070,5.40000000000002,36.347690258394074
43.92660550458716,-0.0005171746015548706,0.13795042037963867,0.000796197506133467,-0.13900569081306458,1.306438684463501,872,-0.13952286541461945,73.4,5.12616491317749,4.929761648178101,0.0007593883783556521,256,0.4652200895812016,15.93046612195393,1950610,-11.999999999999998,35.51696063629951
43.64732142857143,-0.0019526928663253784,0.13911700248718262,0.0007435231818817556,-0.13851124048233032,1.308846354484558,896,-0.1404639333486557,74.80000000000004,5.163142204284668,5.006723880767822,0.0004646429733838886,257,0.4706216582288491,15.827343878674855,1958130,-14.69999999999999,35.460575873782766
42.653,0.0027420520782470703,0.14220476150512695,0.0005047105951234698,-0.139773428440094,1.3077400922775269,800,-0.13703137636184692,75.8,5.168407917022705,4.966400146484375,0.0005637521971948445,258,0.45275936102525083,15.239149943484376,1965672,-11.299999999999986,34.132252296570776
44.37777777777777,0.0037134885787963867,0.15307903289794922,0.0005319841438904405,-0.13910555839538574,1.296127438545227,864,-0.13539206981658936,74.70000000000003,5.419931650161743,5.161334276199341,0.00081957399379462,259,0.4238278601822429,15.178763999193405,1973199,-16.300000000000004,35.98395635461081
41.902752293577976,0.0034108608961105347,0.14989805221557617,0.00081403594231233,-0.13724206387996674,1.284202218055725,872,-0.1338312029838562,70.80000000000001,5.143145561218262,5.055232286453247,0.0005994419916532934,260,0.47483768136353005,15.88394526544089,1980725,-9.099999999999985,33.697066770147536
42.68962264150944,0.0046316832304000854,0.15558767318725586,0.0006174052250571549,-0.139720618724823,1.278281569480896,848,-0.1350889354944229,69.00000000000001,5.24408221244812,5.120425462722778,0.0005467543378472328,261,0.4941062655479202,16.76213685462185,1988249,-72.69999999999999,34.39254908013441
45.566964285714285,0.002071857452392578,0.15282869338989258,0.0005114172818139195,-0.13728342950344086,1.2839871644973755,896,-0.13521157205104828,69.2,5.203727722167969,5.094775438308716,0.000530894729308784,262,0.4440138624483626,12.450576495494214,1995764,-5.6999999999999815,36.77035885627377
45.3168,0.0026406049728393555,0.15124845504760742,0.0004976307391189039,-0.1395547240972519,1.2989064455032349,1000,-0.13691411912441254,71.6,5.27476954460144,5.143833875656128,0.0006671528681181371,263,0.4691886244660291,14.055858485343391,2003298,-13.999999999999991,37.379705243763475
44.80983606557377,-0.00010821223258972168,0.1441056728363037,0.0006851685466244817,-0.1364670991897583,1.3078829050064087,976,-0.13657531142234802,66.59999999999998,5.333624601364136,5.225950479507446,0.0007746919873170555,264,0.44504353553884635,13.16679510798844,2010905,-3.3999999999999897,36.33780778108558
42.044262295081964,0.0015409141778945923,0.14332890510559082,0.000780233764089644,-0.13656803965568542,1.3028851747512817,976,-0.13502712547779083,66.2,5.248432397842407,5.209758043289185,0.0005212445976212621,265,0.531281077771155,14.852145891100903,2018441,-33.99999999999998,34.15828388039657
45.40959999999999,9.749829769134521e-05,0.14200401306152344,0.0005206928472034633,-0.13585121929645538,1.3107898235321045,1000,-0.13575372099876404,70.6,5.133870601654053,5.170631647109985,0.0005609061918221414,266,0.38350237692516936,12.491868868988336,2025949,12.90000000000001,36.499725622471125
45.596031746031734,-0.00010605156421661377,0.14272451400756836,0.0005596473347395658,-0.13570742309093475,1.315095067024231,1008,-0.13581347465515137,74.4,5.156198263168335,5.145031452178955,0.0006212862208485603,267,0.364608692333534,13.366568107899614,2033523,-1.7999999999999838,37.211170362627286
43.510169491525424,0.0035224109888076782,0.14461779594421387,0.0006327747250907123,-0.13699401915073395,1.3178008794784546,944,-0.13347160816192627,70.5,5.247486591339111,5.155881881713867,0.0005194575642235577,268,0.4062952494790452,14.525835486519941,2041091,-32.69999999999999,35.66589718143258
44.387704918032775,-0.0007263869047164917,0.14010405540466309,0.0005154812824912369,-0.13530133664608002,1.3190935850143433,976,-0.1360277235507965,72.69999999999999,5.190043210983276,5.117565393447876,0.0004375462594907731,269,0.4531113712985079,13.585325845895492,2048598,2.3000000000000096,35.93758480257822
47.33712121212121,0.003052935004234314,0.14076495170593262,0.00040865899063646793,-0.1335415095090866,1.318092942237854,1056,-0.1304885745048523,67.8,5.191005229949951,5.1883933544158936,0.0005884409765712917,270,0.3861102615984437,13.439293391547613,2056103,-9.69999999999999,38.55993982942883
45.338281249999994,0.0001989603042602539,0.14223647117614746,0.0005879148957319558,-0.1367930918931961,1.3172553777694702,1024,-0.13659413158893585,71.99999999999999,5.2042882442474365,5.136168956756592,0.0005274720606394112,271,0.43267210011822577,15.121095162748574,2063620,-24.6,37.20896433119982
43.66528925619835,0.003176167607307434,0.1433556079864502,0.0005399316432885826,-0.13496433198451996,1.3065292835235596,968,-0.13178816437721252,68.09999999999998,5.262887716293335,5.18977165222168,0.0006063184118829668,272,0.4144089473744827,15.135676810755324,2071140,0.8000000000000203,35.46446857492705
45.75322580645161,0.0017316192388534546,0.1424713134765625,0.0006048506475053728,-0.135877788066864,1.3133676052093506,992,-0.13414616882801056,75.2,5.247590780258179,5.138654470443726,0.0011009766021743417,273,0.476268863743056,15.109612596621368,2078701,-3.399999999999997,37.193756429804374
45.350746268656714,0.0013166069984436035,0.14049100875854492,0.0010969615541398525,-0.13284175097942352,1.3216947317123413,1072,-0.13152514398097992,71.3,5.239579916000366,5.193594932556152,0.00046298987581394613,274,0.4561409813202405,13.679305353908548,2086211,4.100000000000007,37.54858570015629
45.12682926829269,-0.0014063268899917603,0.14199113845825195,0.0004952718736603856,-0.13432274758815765,1.3241615295410156,984,-0.13572907447814941,68.1,5.247521877288818,5.150124788284302,0.0004848264798056334,275,0.4874084922745005,13.937707368661025,2093725,-4.0000000000000036,37.007638950638295
47.331851851851845,-0.00018839538097381592,0.14380145072937012,0.0004663453728426248,-0.1350732147693634,1.3354352712631226,1080,-0.13526161015033722,71.3,5.227083683013916,5.208129644393921,0.0006715966737829149,276,0.3956004205589887,11.943550262252048,2101307,6.500000000000007,39.33276402859644
47.338095238095235,-0.0005570054054260254,0.14325380325317383,0.0006851079524494708,-0.1356610655784607,1.3337582349777222,1008,-0.13621807098388672,70.6,5.257904767990112,5.230429649353027,0.0005139070563018322,277,0.47026077833620433,13.258108373434098,2108836,5.400000000000011,38.976150231666594
47.7992700729927,-0.0011955350637435913,0.14215540885925293,0.00047891525900922716,-0.13274109363555908,1.345129132270813,1096,-0.13393662869930267,72.0,5.1836018562316895,5.186018228530884,0.0005535927484743297,278,0.4879707266276908,12.470850662866894,2116336,1.2000000000000135,39.63194075430292
46.25,0.00012777745723724365,0.14431071281433105,0.000570568023249507,-0.13185274600982666,1.3423107862472534,1072,-0.13172496855258942,77.70000000000005,5.287998914718628,5.242521524429321,0.0004926376277580857,279,0.3984953061402168,12.77924944657981,2123866,2.900000000000013,38.43140686557301
47.01304347826086,0.0026639997959136963,0.1466536521911621,0.0004914621822535992,-0.13160301744937897,1.3515698909759521,1104,-0.12893901765346527,70.0,5.3650877475738525,5.381481647491455,0.0010941444197669625,280,0.38100312352509275,12.749667947292805,2131498,-17.399999999999984,38.498952132843215
45.00639999999999,0.002662867307662964,0.1435408592224121,0.0011006522690877318,-0.13376151025295258,1.350292682647705,1000,-0.1310986429452896,70.79999999999998,5.2579052448272705,5.173839330673218,0.0005420821835286915,281,0.48047823027496955,15.486493439123004,2139045,-17.39999999999999,37.05373871544394
46.721276595744676,-0.0016729086637496948,0.14310216903686523,0.0005143078160472214,-0.1320044994354248,1.3528339862823486,1128,-0.1336774080991745,71.10000000000001,5.20470666885376,5.329522132873535,0.0004993003094568849,282,0.42122438391775974,13.39401691616242,2146548,-23.199999999999996,38.455194891723174
49.63055555555555,0.003422349691390991,0.14443063735961914,0.0005028634332120419,-0.13081902265548706,1.3510842323303223,1152,-0.12739667296409607,69.69999999999999,5.2596588134765625,5.264344930648804,0.0005144427414052188,283,0.38137214164235544,11.557364642042568,2154100,10.80000000000002,41.592142066445184
47.80489510489511,0.002736508846282959,0.14269423484802246,0.0005193948745727539,-0.13014964759349823,1.3439167737960815,1144,-0.12741313874721527,72.89999999999999,5.254398822784424,5.329823017120361,0.00045816428610123694,284,0.40853766239566286,12.795521116911678,2161649,9.499999999999979,39.486420792142084
46.97537313432835,-0.0009194016456604004,0.14208769798278809,0.00047346664359793067,-0.1314326524734497,1.3399103879928589,1072,-0.1323520541191101,71.60000000000001,5.190219163894653,5.254121780395508,0.00037629948928952217,285,0.4797524478379273,13.857642088889284,2169197,-15.499999999999995,38.27459540460427
46.39929078014184,0.0032790154218673706,0.14114975929260254,0.0003589261614251882,-0.1304921954870224,1.3487424850463867,1128,-0.12721318006515503,69.39999999999999,5.147332668304443,5.226669073104858,0.0005025178543291986,286,0.49565773289658316,14.683601585625233,2176749,-31.49999999999999,38.544433735164056
48.827702702702695,3.483891487121582e-05,0.14239859580993652,0.00048319538473151624,-0.12960517406463623,1.3518821001052856,1184,-0.12957033514976501,74.30000000000001,5.1697328090667725,5.271388292312622,0.0004483906377572566,287,0.4223786616346178,12.052984496089158,2184289,7.800000000000013,40.710219452568914
48.00138888888889,0.00186997652053833,0.14229321479797363,0.00045794103061780334,-0.1294274926185608,1.3527092933654785,1152,-0.12755751609802246,73.7,5.23838210105896,5.282099962234497,0.00034251061151735485,288,0.4354204805157537,14.7458703546258,2191802,-25.899999999999984,40.159633227625896
47.69798657718121,-0.0011157989501953125,0.14325213432312012,0.0003403801820240915,-0.1285385936498642,1.358363151550293,1192,-0.1296543926000595,70.6,5.276346445083618,5.365722179412842,0.0005444964626803994,289,0.5375731043406624,14.00690850541312,2199372,-28.900000000000013,39.453151180750446
48.33013698630136,0.00036141276359558105,0.14075541496276855,0.0005557824624702334,-0.12836551666259766,1.3479256629943848,1168,-0.12800410389900208,70.19999999999999,5.091777563095093,5.227265357971191,0.0004977783537469804,290,0.41889412255248915,12.859532841932538,2206900,11.399999999999999,40.09372666796899
48.00194805194805,0.003003820776939392,0.1458604335784912,0.00048604983021505177,-0.12909099459648132,1.3558493852615356,1232,-0.12608717381954193,68.1,5.280390024185181,5.4176061153411865,0.00045610262895934284,291,0.511962128972694,13.23360279585043,2214587,0.49999999999998934,39.86263616527038
49.170512820512826,0.003413856029510498,0.14289259910583496,0.00044673727825284004,-0.12904852628707886,1.357038974761963,1248,-0.12563467025756836,73.80000000000001,5.167744398117065,5.297798156738281,0.00036785105476155877,292,0.46639444868521834,10.779558158662601,2222121,13.0,41.064206982348836
47.162732919254665,0.002345949411392212,0.1419217586517334,0.00035144510911777616,-0.1275719404220581,1.3556113243103027,1288,-0.1252259910106659,73.0,5.175867319107056,5.341876029968262,0.00041085059638135135,293,0.4316623801694552,12.487533260860216,2229644,8.799999999999988,39.370551799617125
47.22925170068027,-0.000398099422454834,0.1407020092010498,0.00044145804713480175,-0.12731948494911194,1.35132896900177,1176,-0.12771758437156677,69.8,5.128547191619873,5.2885448932647705,0.00038642226718366146,294,0.5361674240285288,13.650931098214924,2237172,-21.999999999999964,39.09878681855468
49.59548387096774,-0.00023140013217926025,0.14115667343139648,0.00037125771632418036,-0.1287107616662979,1.34768807888031,1240,-0.12894216179847717,73.6,5.129086971282959,5.247488975524902,0.0010080089559778571,295,0.4243941059249193,14.813931289490302,2244699,-4.899999999999995,41.82521695593681
48.683116883116874,0.00032691657543182373,0.13965177536010742,0.0010127241257578135,-0.12619295716285706,1.3494924306869507,1232,-0.12586604058742523,72.49999999999999,5.086986064910889,5.27727198600769,0.0003853444941341877,296,0.4574784299348395,13.570301823605135,2252202,-3.699999999999994,40.6703124361431
49.92469135802469,0.0020500347018241882,0.14455938339233398,0.00036584382178261876,-0.12480147927999496,1.3544511795043945,1296,-0.12275144457817078,73.69999999999999,5.240872859954834,5.353738069534302,0.0009939199080690742,297,0.4783476926533879,13.347539014524221,2259704,-4.79999999999999,41.688628599612265
47.3894366197183,-0.0005767941474914551,0.14171767234802246,0.0010055707534775138,-0.1290012151002884,1.3464804887771606,1136,-0.12957800924777985,77.4,5.154720783233643,5.30531907081604,0.000389981985790655,298,0.4860946405410855,15.089790913841307,2267221,-6.900000000000006,39.16481236393153
49.319178082191776,0.0025010481476783752,0.1409158706665039,0.00036811744212172925,-0.1273530125617981,1.3496103286743164,1168,-0.12485196441411972,75.70000000000002,5.141727447509766,5.219823598861694,0.0006707491702400148,299,0.5284719939647615,15.008934850676388,2274740,-56.79999999999999,40.92550365618235
49.75225806451612,0.00031087547540664673,0.14304542541503906,0.0006581968045793474,-0.12524884939193726,1.3492093086242676,1240,-0.12493797391653061,69.19999999999999,5.149194240570068,5.2703258991241455,0.00038252194644883275,300,0.4997787523276218,11.540773918723133,2282249,17.800000000000004,41.72622228598123
50.007975460122694,-0.001256704330444336,0.1436769962310791,0.0003782080893870443,-0.12500330805778503,1.358347773551941,1304,-0.12626001238822937,75.3,5.205385446548462,5.423513889312744,0.0005542380968108773,301,0.39873517056194285,12.304560387542745,2289811,0.8000000000000078,41.77397199767767
47.72933333333333,0.004306480288505554,0.1429615020751953,0.0005740838241763413,-0.12758640944957733,1.3629297018051147,1200,-0.12327992916107178,70.6,5.221280813217163,5.316551685333252,0.0006150371627882123,302,0.42163163914752017,14.722022264470173,2297372,-33.8,39.86869966781692
50.12532467532467,2.0951032638549805e-05,0.15474605560302734,0.0006032856181263924,-0.12680365145206451,1.3686827421188354,1232,-0.12678270041942596,75.80000000000001,5.237101316452026,5.329267263412476,0.0005565325263887644,303,0.3917258804207597,12.739276425905235,2304904,-9.599999999999993,41.94736727858858
48.445911949685524,-0.000386655330657959,0.1681230068206787,0.000552035984583199,-0.12847192585468292,1.3721873760223389,1272,-0.12885858118534088,77.2,5.303495168685913,5.523225545883179,0.0005471716867759824,304,0.41806017033494264,13.523563140585559,2312460,1.0000000000000124,40.283067427596094
49.245390070921985,0.001904413104057312,0.1541452407836914,0.0005737671162933111,-0.12782514095306396,1.3734339475631714,1128,-0.12592072784900665,72.8,5.295076608657837,5.343786716461182,0.00048683007480576634,305,0.46128157361363264,13.708285402545128,2320039,-14.499999999999977,41.046772763274674
47.090131578947364,0.006062120199203491,0.14533138275146484,0.0004736699047498405,-0.12865407764911652,1.3861461877822876,1216,-0.12259195744991302,72.30000000000001,5.233069181442261,5.402245044708252,0.000520397792570293,306,0.5342575797518596,15.071962292651476,2327557,-27.499999999999993,39.42813290659536
48.72483660130719,-0.0004037916660308838,0.14769721031188965,0.0005246203509159386,-0.12600529193878174,1.3875367641448975,1224,-0.12640908360481262,70.39999999999998,5.305529356002808,5.408430099487305,0.0004067113623023033,307,0.5173098463495074,15.006487838960934,2335118,-37.19999999999998,40.72281991705552
51.032467532467535,0.00038857758045196533,0.1474287509918213,0.00040497921872884035,-0.12846724689006805,1.3888076543807983,1232,-0.1280786693096161,69.8,5.175810813903809,5.2878453731536865,0.0004578918742481619,308,0.46517595640802717,12.492755735198516,2342618,4.600000000000003,42.75785891870087
49.998101265822775,0.003239169716835022,0.14810585975646973,0.000453261163784191,-0.12595781683921814,1.3868672847747803,1264,-0.12271864712238312,75.30000000000001,5.266629695892334,5.42110800743103,0.0004499985370784998,309,0.520910267945635,12.671329501339526,2350201,-5.5000000000000355,42.07418961630194
50.23540372670807,0.003292173147201538,0.14721226692199707,0.00044522120151668787,-0.12709641456604004,1.3919427394866943,1288,-0.1238042414188385,75.9,5.274517059326172,5.501426935195923,0.0005820007645525038,310,0.5316007579025277,13.875598179430128,2357757,-34.59999999999999,41.867992709648384
51.11794871794871,-0.0021585971117019653,0.1468038558959961,0.0005868074367754161,-0.12728874385356903,1.3950047492980957,1248,-0.129447340965271,73.5,5.271843194961548,5.389312744140625,0.0009216776234097779,311,0.4516542688969865,12.133401066200175,2365313,5.300000000000004,42.66759406101557
51.4673076923077,0.003528982400894165,0.14952945709228516,0.0009157314198091626,-0.12599200010299683,1.399816632270813,1248,-0.12246301770210266,73.3,5.228039741516113,5.352778673171997,0.0003580272605177015,312,0.4587578840985681,10.999773677517528,2372819,12.700000000000006,43.29807129267216
50.599393939393934,0.006683193147182465,0.14774060249328613,0.0003478273283690214,-0.12377151101827621,1.4044767618179321,1320,-0.11708831787109375,72.8,5.26629900932312,5.467259407043457,0.000589838542509824,313,0.42961344785837313,12.361310595268225,2380320,-5.299999999999994,42.64516653647025
52.293710691823904,0.0029472634196281433,0.14655351638793945,0.0005964590818621218,-0.1250176876783371,1.4017518758773804,1272,-0.12207042425870895,75.60000000000001,5.261329650878906,5.408334493637085,0.0006348537281155586,314,0.42683377405638706,11.322930957841663,2387833,-0.9999999999999858,44.005466264461084
