PolicyExecTime,dLoss,Entropy,EnvExecTime,GradNorm,LossAfter,Iteration,ProcessExecTime,KL,NumTrajs,AverageDiscountedReturn,MinReturn,EvalAvgReturn,AverageReturn,KLBefore,StdReturn,TotalEnvSteps,LossBefore,MaxReturn
1.9384779930114746,0.0041456520557403564,1.5838202238082886,2.8422770500183105,0.3233076366251059,-0.2498164027929306,0,0.06435275077819824,0.0008056771475821733,492,71.80808456307025,78.71999999999997,45.41999999999997,101.9512195121951,0.0,10.788823077186816,5000,-0.24567075073719025,119.33999999999999
2.084939956665039,0.0036975592374801636,1.583606481552124,3.0647659301757812,0.3696753887666518,-0.2427615225315094,1,0.0730750560760498,0.0007472874131053686,492,70.90571213564809,58.71999999999997,,100.4634146341463,0.0007885209051892161,15.169876538519754,10100,-0.23906396329402924,119.27999999999996
2.1889491081237793,0.0003909468650817871,1.58359694480896,3.1779496669769287,0.36589996356893906,-0.2417071908712387,2,0.07500839233398438,0.0007769939256832004,504,71.56164877279443,78.71999999999996,,103.54357142857141,0.0006879128632135689,10.831799046244866,15217,-0.24131624400615692,119.41999999999999
2.1997528076171875,-0.00136585533618927,1.5833408832550049,3.3073692321777344,0.38099997465650276,-0.24435186386108398,3,0.0756993293762207,0.0007710937643423676,492,68.10107736159786,48.72,,96.82707317073167,0.0007514824974350631,16.928785305552044,20226,-0.24571771919727325,119.48999999999997
1.8559906482696533,-0.0005962997674942017,1.5829912424087524,2.901628255844116,0.38844888914595993,-0.2427729368209839,4,0.06617450714111328,0.0007761927554383874,492,69.14545039922959,78.71999999999994,,102.18634146341459,0.0007260460406541824,12.290182033639208,25262,-0.2433692365884781,119.23999999999998
1.8372573852539062,0.0054067522287368774,1.5813602209091187,2.908210515975952,0.39330072395085647,-0.24439391493797302,5,0.06552839279174805,0.0006664427928626537,504,69.97283431176537,58.71999999999999,,100.46499999999997,0.0006990365800447762,13.544972753932054,30309,-0.23898716270923615,119.60999999999999
1.7550592422485352,0.003515765070915222,1.5818215608596802,2.70223331451416,0.3821166384090977,-0.2424495667219162,6,0.061971187591552734,0.0007555257179774344,492,71.75625296001527,68.71999999999997,,103.65073170731706,0.0006255824700929224,14.890124144062053,35341,-0.23893380165100098,119.29999999999995
1.8642754554748535,0.0009998083114624023,1.5797055959701538,2.925569772720337,0.38417282913583733,-0.24299095571041107,7,0.06704211235046387,0.0007522355299443007,492,70.7697233268905,68.71999999999996,,101.20390243902436,0.0007248854381032288,13.987135531649276,40405,-0.24199114739894867,119.17999999999995
1.7842299938201904,0.0016004741191864014,1.57831871509552,2.7367045879364014,0.35604970374139133,-0.2432081401348114,8,0.06282877922058105,0.0008510606130585074,480,70.00604638697993,48.719999999999956,,98.23899999999996,0.0007015987066552043,15.18333672155103,45449,-0.241607666015625,119.02
1.8550097942352295,0.005297496914863586,1.5771089792251587,2.8649299144744873,0.3677482617458652,-0.24613291025161743,9,0.06483054161071777,0.000760071852710098,492,70.38053878498489,58.719999999999956,,100.46658536585362,0.0007767642382532358,14.347428529651026,50536,-0.24083541333675385,119.12999999999992
1.9334452152252197,0.007821127772331238,1.5763639211654663,2.9931418895721436,0.39556577448370883,-0.24379095435142517,10,0.06920647621154785,0.0007695035892538726,492,72.35958698159097,78.71999999999996,,102.18731707317069,0.0006932784453965724,10.813898018886588,55568,-0.23596982657909393,119.39999999999998
1.832179307937622,0.004844263195991516,1.5758965015411377,2.797881841659546,0.41588918407081316,-0.24485331773757935,11,0.06482434272766113,0.0008830228471197188,480,71.10801519213558,68.71999999999997,,100.74424999999997,0.0007449649856425822,11.91132441995851,60591,-0.24000905454158783,119.11999999999999
1.8628642559051514,-0.00040900707244873047,1.5758639574050903,2.868469715118408,0.3821650045013793,-0.24414609372615814,12,0.06577610969543457,0.0008280560141429305,504,71.1240862797309,78.71999999999997,,102.58880952380949,0.0007844077772460878,12.220261707582772,65718,-0.24455510079860687,119.28999999999995
1.8511459827423096,0.0012882500886917114,1.5764758586883545,2.8184313774108887,0.3708966737144364,-0.24551889300346375,13,0.06529378890991211,0.000770818442106247,516,74.82789598378108,78.71999999999997,,107.42953488372088,0.000742987496778369,11.2274085215266,70771,-0.24423064291477203,119.31999999999996
1.894460678100586,0.0024689435958862305,1.5749857425689697,2.9197776317596436,0.4008683946169882,-0.24554938077926636,14,0.06708407402038574,0.0008390521979890764,504,71.27394964778522,58.71999999999997,,101.87499999999997,0.0007494957535527647,13.437392790269987,75896,-0.24308043718338013,119.37999999999995
1.8988664150238037,0.0038132667541503906,1.573490023612976,2.91676926612854,0.3917852291207507,-0.24566718935966492,15,0.06642293930053711,0.000916674267500639,492,70.79115961520594,78.71999999999994,,101.43926829268288,0.0008230303064920008,12.154484746981431,80995,-0.24185392260551453,119.19999999999997
1.8805534839630127,0.0030262768268585205,1.5743917226791382,2.8144350051879883,0.4063039384532075,-0.24390818178653717,16,0.06654858589172363,0.0008072956698015332,504,75.78791958648283,88.71999999999993,,105.47380952380949,0.0007983987452462316,11.161378979571632,86005,-0.24088190495967865,119.56999999999996
1.8767364025115967,-0.007246330380439758,1.57151198387146,2.894437789916992,0.3937615577895402,-0.24567611515522003,17,0.06713557243347168,0.000851172546390444,492,70.8040621502119,58.71999999999997,,101.45073170731705,0.0008154400275088847,13.500966973543113,91057,-0.2529224455356598,119.20999999999994
1.908851146697998,0.004055634140968323,1.5714762210845947,2.9768123626708984,0.4319916722085512,-0.2478916347026825,18,0.06693601608276367,0.0008728977991268039,504,71.8551288820381,58.71999999999997,,103.78738095238093,0.0007760279113426805,13.034470245052571,96150,-0.24383600056171417,119.24999999999999
1.9515643119812012,0.00990864634513855,1.5716139078140259,2.9702625274658203,0.40573253474330706,-0.2492687702178955,19,0.06974148750305176,0.0008369088172912598,504,72.10919282557678,78.71999999999994,,102.58952380952377,0.0007933492888696492,11.825108064014614,101274,-0.23936012387275696,119.38999999999996
1.948967695236206,0.0003184080123901367,1.5699023008346558,2.969460964202881,0.38462418406222343,-0.2476830631494522,20,0.06854939460754395,0.000862279674038291,504,72.51491900031318,68.71999999999998,88.52299999999967,103.54142857142854,0.0007899092161096632,12.463916790828932,106400,-0.24736465513706207,119.30999999999996
1.9594135284423828,0.008556663990020752,1.5710246562957764,2.9524405002593994,0.38412283549487625,-0.25051116943359375,21,0.06894493103027344,0.0008799461647868156,528,74.9882185246925,58.71999999999997,,105.20045454545452,0.0007637898088432848,14.740255942416118,111518,-0.241954505443573,119.45999999999995
1.9265155792236328,0.004132434725761414,1.566111445426941,2.9885756969451904,0.3991536184358735,-0.25180912017822266,22,0.06711483001708984,0.0010337954154238105,492,71.85515895401417,78.72,,106.33804878048778,0.0008694155258126557,9.895727390292548,116532,-0.24767668545246124,119.15999999999994
1.962416172027588,0.0060026198625564575,1.5675547122955322,3.0469753742218018,0.4267480416320209,-0.25166332721710205,23,0.06964349746704102,0.000963690981734544,504,72.56827599088007,68.71999999999998,,106.18833333333329,0.0009108567610383034,12.057126901836275,121541,-0.2456607073545456,119.28999999999995
2.3107693195343018,-0.003920361399650574,1.5658223628997803,3.462402820587158,0.39548339666820004,-0.24885787069797516,24,0.08080053329467773,0.0008809713181108236,516,73.93372072295273,78.71999999999997,,105.32116279069766,0.0008993124356493354,10.435082867992534,126660,-0.25277823209762573,119.50999999999998
3.0194242000579834,0.006070464849472046,1.5640727281570435,4.176445960998535,0.4087022420952798,-0.24778971076011658,25,0.0998528003692627,0.0008853611652739346,504,75.62813993648997,88.71999999999997,,107.59761904761902,0.0007990137673914433,8.317628671202986,131750,-0.24171924591064453,119.46999999999996
