PolicyExecTime,EvalAvgReturn,GradNorm,MaxReturn,TotalEnvSteps,Iteration,Entropy,KL,StdReturn,EnvExecTime,LossBefore,ProcessExecTime,AverageDiscountedReturn,MinReturn,LossAfter,AverageReturn,KLBefore,dLoss,NumTrajs
1.952284574508667,,0.3858514680227038,-51.00000000000001,61174,11,1.5783015489578247,0.0007736528641544282,51.18164152305086,3.124445915222168,-0.2398737072944641,0.0678863525390625,-97.95072422916299,-263.50000000000006,-0.2433730810880661,-182.47307692307692,0.0007521593943238258,0.0034993737936019897,312
1.9521479606628418,,0.3740822138594678,-52.499999999999986,66174,12,1.5769895315170288,0.0008723406353965402,79.62988383766489,3.1293511390686035,-0.25043511390686035,0.0679922103881836,-107.03142550155837,-354.0,-0.24533313512802124,-199.46,0.0007481196080334485,-0.005101978778839111,300
1.9576926231384277,,0.4116154489507326,-54.0,71174,13,1.5761966705322266,0.0009099580929614604,82.09939342041451,3.1228291988372803,-0.2534851133823395,0.06731748580932617,-98.25635269852532,-377.00000000000006,-0.24667583405971527,-187.36,0.0007935817702673376,-0.0068092793226242065,300
1.922919750213623,,0.3692124836039877,-73.89999999999998,76343,14,1.576998233795166,0.0008094627992250025,62.31950980050428,3.0830466747283936,-0.2447037547826767,0.06718301773071289,-101.89288150535467,-346.0,-0.24444396793842316,-181.5153846153846,0.0008185191545635462,-0.00025978684425354004,312
1.923309326171875,,0.37088737031492397,-67.49999999999997,81538,15,1.5745948553085327,0.0008153887465596199,59.51695658635257,3.0647940635681152,-0.23864537477493286,0.06715250015258789,-93.38566380052954,-348.50000000000006,-0.24218925833702087,-178.32692307692307,0.0007555799093097448,0.0035438835620880127,312
1.8686840534210205,,0.3796505522216776,-33.09999999999998,86629,16,1.573743224143982,0.0008362250518985093,59.07760165876303,3.0400609970092773,-0.2432970404624939,0.06511664390563965,-100.94312932060258,-288.0,-0.24654918909072876,-179.40769230769232,0.0007540909573435783,0.0032521486282348633,312
1.893570899963379,,0.4082083780477621,-12.19999999999997,91751,17,1.575224757194519,0.0008258821908384562,70.76184587304763,3.0600385665893555,-0.24226734042167664,0.06551074981689453,-93.5322323826589,-328.0,-0.2435518354177475,-181.60384615384615,0.0007759560248814523,0.0012844949960708618,312
1.8617331981658936,,0.40656727983298135,-127.0,96751,18,1.5703986883163452,0.0009211463038809597,55.992263751343366,3.096195697784424,-0.25692081451416016,0.06467413902282715,-112.0601699778237,-394.5,-0.2500092685222626,-206.08,0.0008447617874480784,-0.006911545991897583,300
1.9938380718231201,,0.4226329454989436,-44.49999999999999,101751,19,1.5709545612335205,0.00086768320761621,74.56190448211473,3.1341726779937744,-0.24269890785217285,0.06818962097167969,-103.85796103037762,-345.50000000000006,-0.2424837350845337,-189.82,0.000841742439661175,-0.00021517276763916016,300
1.9242315292358398,-152.4199999999994,0.3863106194027987,2.8000000000000016,106847,20,1.5708096027374268,0.0008920669206418097,65.90174111697294,3.0022454261779785,-0.24403904378414154,0.06789016723632812,-91.83252990937618,-291.0,-0.24388158321380615,-168.81153846153848,0.0007738757994957268,-0.00015746057033538818,312
1.8769440650939941,,0.37241058740153715,-58.49999999999999,111938,21,1.5712870359420776,0.0008384865941479802,68.20655465300338,3.0410854816436768,-0.24301619827747345,0.06547045707702637,-96.72758182407132,-317.5,-0.24466150999069214,-180.81153846153848,0.0008201224845834076,0.001645311713218689,312
1.9921441078186035,,0.4014704390360328,-39.499999999999986,116938,22,1.5698153972625732,0.0008783965022303164,59.744803958168625,3.2259912490844727,-0.2542996108531952,0.06814742088317871,-99.33366034752129,-304.5,-0.24622228741645813,-179.22,0.000756525550968945,-0.00807732343673706,300
1.8494515419006348,,0.3967199564963451,-88.49999999999997,121938,23,1.5671260356903076,0.0009147597011178732,48.841990131443254,3.041024684906006,-0.24546177685260773,0.06541275978088379,-104.52490206032579,-292.5,-0.24593496322631836,-199.4,0.0008463312406092882,0.0004731863737106323,300
1.894115686416626,,0.40821896609019487,-112.00000000000003,126938,24,1.5666124820709229,0.000846474664285779,46.41616097869362,3.000953435897827,-0.24973371624946594,0.06562542915344238,-97.30716117743577,-275.5,-0.2450501173734665,-173.8,0.0007949253777042031,-0.004683598875999451,300
2.0117974281311035,,0.39394774263320637,-84.39999999999998,132047,25,1.5654289722442627,0.000878042948897928,62.730450878784715,3.193979501724243,-0.24343913793563843,0.06967282295227051,-93.55312057687405,-305.0,-0.24504005908966064,-172.47692307692307,0.0007914328598417342,0.0016009211540222168,312
1.9000205993652344,,0.39836522965924465,-70.0,137047,26,1.5647575855255127,0.0009714796324260533,61.06766738626915,3.0134034156799316,-0.24804264307022095,0.06653094291687012,-92.34415547367126,-326.00000000000006,-0.2453833669424057,-166.8,0.0008053001947700977,-0.0026592761278152466,300
2.03542423248291,,0.429810148272108,-64.69999999999999,142184,27,1.5645147562026978,0.0009527573711238801,74.23065962526783,3.2277355194091797,-0.2465316355228424,0.07078313827514648,-96.20284540832064,-333.00000000000006,-0.24532759189605713,-178.73846153846154,0.0009044207399711013,-0.0012040436267852783,312
2.0917000770568848,,0.41608010519976024,-73.99999999999999,147184,28,1.5616450309753418,0.0009656244073994458,55.18085175130954,3.4104321002960205,-0.25073927640914917,0.07340049743652344,-94.6352083697888,-290.5,-0.24565434455871582,-175.56,0.000887769740074873,-0.00508493185043335,300
2.294616222381592,,0.41294619330010146,-108.49999999999999,152349,29,1.5585038661956787,0.0010220742551609874,64.78741979206774,3.820276975631714,-0.2516527771949768,0.0777277946472168,-116.34940089033489,-331.00000000000006,-0.24785180389881134,-218.1153846153846,0.0009519553859718144,-0.0038009732961654663,312
2.188234806060791,,0.430939707578923,-72.99999999999999,157349,30,1.5595489740371704,0.0009367013117298484,50.66227788009537,3.4689407348632812,-0.24756358563899994,0.0749666690826416,-87.75919092834785,-258.5,-0.24409446120262146,-173.44,0.0008971455390565097,-0.003469124436378479,300
2.2427592277526855,,0.4279030007756443,-31.79999999999997,162487,31,1.5591726303100586,0.0009455678518861532,65.58562089847938,3.599377393722534,-0.2509070336818695,0.0781550407409668,-98.39758873218804,-334.00000000000006,-0.2475251406431198,-179.03076923076924,0.0008809058926999569,-0.003381893038749695,312
2.215299129486084,,0.4223255575192966,-96.99999999999999,167487,32,1.5577839612960815,0.0009353082277812064,50.32273442490978,3.57725191116333,-0.24969808757305145,0.07622694969177246,-96.34884859905962,-311.5,-0.2461080253124237,-168.68,0.0008373074815608561,-0.0035900622606277466,300
2.2049500942230225,,0.41864942288366347,-18.79999999999998,172585,33,1.5575692653656006,0.00093530782032758,54.03237647096963,3.489152193069458,-0.24124419689178467,0.07520079612731934,-93.51955707127158,-275.0,-0.24504534900188446,-168.81923076923078,0.0008535639499314129,0.0038011521100997925,312
2.2370123863220215,,0.4059973430138019,-58.50000000000002,177778,34,1.5580415725708008,0.0009556576260365546,50.814429909054866,3.53722882270813,-0.24404551088809967,0.07643890380859375,-88.01237381632856,-251.00000000000003,-0.2443186640739441,-158.2423076923077,0.0008570805657655001,0.0002731531858444214,312
2.2367513179779053,,0.4037918736623184,-96.49999999999999,182932,35,1.553192377090454,0.0009734173072502017,59.62359000602951,3.7131423950195312,-0.24560660123825073,0.07701301574707031,-109.57503411660463,-315.5,-0.2461458295583725,-198.05384615384614,0.0009332769550383091,0.0005392283201217651,312
2.1616077423095703,,0.4244686517955921,-75.70000000000003,187985,36,1.554360270500183,0.0009981002658605576,52.708200298418696,3.616665840148926,-0.2551468312740326,0.07502436637878418,-98.51485404300259,-281.5,-0.25028982758522034,-177.6846153846154,0.0008871543104760349,-0.004857003688812256,312
2.1478686332702637,,0.43318755842642304,-58.49999999999997,192985,37,1.5532883405685425,0.0010586216812953353,62.11114553765693,3.3317906856536865,-0.24294668436050415,0.07330203056335449,-82.92231634532902,-288.0,-0.2454981505870819,-156.16,0.000884896086063236,0.002551466226577759,300
2.2589263916015625,,0.38482258042337186,-73.5,198158,38,1.551427960395813,0.000943564111366868,46.49262205259501,3.6086249351501465,-0.24571187794208527,0.07746505737304688,-96.48755996070048,-272.00000000000006,-0.244636669754982,-166.33846153846156,0.0010179305681958795,-0.0010752081871032715,312
2.1734323501586914,,0.38899313619188536,-72.99999999999999,203158,39,1.551583170890808,0.0010404508793726563,59.281653148339245,3.4881551265716553,-0.2506815195083618,0.07421517372131348,-99.54418429387282,-290.0,-0.24682453274726868,-172.66,0.0008382941596210003,-0.0038569867610931396,300
2.1977295875549316,-156.17999999999935,0.4376114763464159,-77.5,208275,40,1.5531419515609741,0.0009425344178453088,63.98009409830845,3.466630697250366,-0.2370627373456955,0.07559418678283691,-86.07870967701216,-275.0,-0.24057549238204956,-164.2576923076923,0.0009468015050515532,0.003512755036354065,312
2.2882986068725586,,0.4041695074610187,-102.0,213439,41,1.5503698587417603,0.000971958099398762,44.222301028825086,3.6867947578430176,-0.2443925142288208,0.07784581184387207,-99.12129635911282,-265.50000000000006,-0.24465656280517578,-172.99615384615385,0.0008917326922528446,0.00026404857635498047,312
2.264545202255249,,0.41278349883713045,-80.50000000000001,218632,42,1.5482609272003174,0.0010264168959110975,51.61772392383186,3.599684476852417,-0.23824800550937653,0.07697582244873047,-94.44337480988163,-284.50000000000006,-0.2451871931552887,-169.05,0.000882522261235863,0.00693918764591217,312
2.222585916519165,,0.4274162925159596,-17.499999999999986,223724,43,1.5510097742080688,0.001037981710396707,72.72881104226373,3.5578465461730957,-0.24210552871227264,0.07807087898254395,-88.30477290533662,-312.0,-0.2442777007818222,-163.83461538461538,0.0009123215568251908,0.0021721720695495605,312
2.231900691986084,,0.4044754382206122,-40.99999999999998,228895,44,1.5498141050338745,0.001037311158142984,75.68048101789915,3.6089091300964355,-0.2415960133075714,0.07746744155883789,-97.77939416540184,-331.5,-0.24444332718849182,-174.3692307692308,0.0009979872265830636,0.00284731388092041,312
2.242532253265381,,0.43789909496687496,-88.50000000000001,234056,45,1.5467623472213745,0.001153085846453905,65.09576979775362,3.66632342338562,-0.24507302045822144,0.07712149620056152,-99.14819925061366,-333.0,-0.24570941925048828,-183.08076923076925,0.0009779924293980002,0.0006363987922668457,312
2.2208147048950195,,0.4257840730741329,-32.5,239168,46,1.547261118888855,0.0009966250509023666,78.8142604350824,3.468214273452759,-0.24098879098892212,0.07656025886535645,-80.54681140575154,-329.00000000000006,-0.2427511215209961,-157.83461538461538,0.0010438916506245732,0.0017623305320739746,312
2.206759452819824,,0.4573142088315733,-64.5,244168,47,1.5448845624923706,0.0011469200253486633,62.13565803948648,3.5588440895080566,-0.24247883260250092,0.07577633857727051,-102.40165939411345,-330.50000000000006,-0.2467944324016571,-177.9,0.0009511426324024796,0.004315599799156189,300
2.239624500274658,,0.42891237926244513,-61.49999999999998,249340,48,1.5462045669555664,0.001042756368406117,56.16201270963883,3.4915080070495605,-0.24539361894130707,0.07770276069641113,-90.48863926688045,-279.5,-0.24632805585861206,-167.6423076923077,0.0010239494731649756,0.0009344369173049927,312
2.2503466606140137,,0.4484401364242266,-86.49999999999999,254512,49,1.5424203872680664,0.0011008665896952152,67.25024889419639,3.663172483444214,-0.25440263748168945,0.07796406745910645,-112.86594568428215,-356.0,-0.24937571585178375,-203.96923076923076,0.0010580377420410514,-0.005026921629905701,312
2.176989793777466,,0.4730711249889615,-45.499999999999986,259512,50,1.5410594940185547,0.001105495379306376,79.36426399835132,3.649153709411621,-0.26477134227752686,0.07509517669677734,-101.98823769438113,-347.50000000000006,-0.25203707814216614,-189.44,0.0010211806511506438,-0.012734264135360718,300
2.1993823051452637,,0.4574927711524253,-42.29999999999998,264548,51,1.543383002281189,0.0011041447287425399,66.58813141665811,3.515749216079712,-0.2536746859550476,0.07570886611938477,-97.76394414761265,-345.00000000000006,-0.2479575276374817,-177.08076923076925,0.001033651060424745,-0.005717158317565918,312
2.2738733291625977,,0.42561979679963213,-93.0,269736,52,1.540032148361206,0.0010812508407980204,58.88192540205572,3.7437925338745117,-0.2386319488286972,0.0776987075805664,-104.15806077656232,-324.0,-0.2451021820306778,-187.70384615384617,0.001039015012793243,0.006470233201980591,312
2.2425928115844727,,0.47741214759253875,-104.49999999999997,274736,53,1.5395761728286743,0.0011397367343306541,62.09707239475949,3.6408214569091797,-0.25137993693351746,0.07512831687927246,-99.49597336293795,-367.00000000000006,-0.24907077848911285,-183.94,0.0009925428312271833,-0.002309158444404602,300
2.247781991958618,,0.46911752448736616,-61.99999999999996,279736,54,1.540147304534912,0.0012087889481335878,64.1559849117758,3.604072093963623,-0.2527264952659607,0.0764307975769043,-97.28486835957203,-313.5000000000001,-0.2504432499408722,-179.64,0.0010725964093580842,-0.002283245325088501,300
2.242964506149292,,0.4432888418906398,-44.99999999999998,284736,55,1.5378210544586182,0.001173072261735797,71.20743219636557,3.5377697944641113,-0.252117782831192,0.07663798332214355,-106.59054109129109,-329.0,-0.24816466867923737,-187.54,0.0011034768540412188,-0.003953114151954651,300
2.319434642791748,,0.43389777722402356,-16.499999999999975,289847,56,1.5434192419052124,0.0010087800910696387,59.85953231915077,3.5992016792297363,-0.2456495314836502,0.08040118217468262,-84.54007746796339,-267.0,-0.24287082254886627,-150.48461538461538,0.0009848236804828048,-0.0027787089347839355,312
2.3346972465515137,,0.4604330067368584,-43.50000000000001,295027,57,1.5398333072662354,0.001107709831558168,66.47271095551278,3.81853985786438,-0.24814866483211517,0.08023881912231445,-100.87062726453466,-332.0,-0.24580420553684235,-174.6153846153846,0.0009810103802010417,-0.002344459295272827,312
2.3164587020874023,,0.41983124242259234,-61.499999999999986,300173,58,1.542670726776123,0.0011204256443306804,59.31521203450448,3.7113656997680664,-0.24381841719150543,0.07914042472839355,-88.37398325062408,-275.5,-0.24419565498828888,-160.9846153846154,0.0009752599871717393,0.00037723779678344727,312
2.373117208480835,,0.4517166386160417,-69.99999999999999,305341,59,1.5388623476028442,0.0010550084989517927,49.097385413460366,3.7956879138946533,-0.24664564430713654,0.08071351051330566,-96.18673674991284,-273.0,-0.24580886960029602,-171.64615384615385,0.0010811294196173549,-0.0008367747068405151,312
2.4306137561798096,-157.72499999999934,0.44603873809397054,-32.79999999999998,310489,60,1.537485122680664,0.001128401723690331,70.21909499399112,3.9685935974121094,-0.249241903424263,0.08289361000061035,-105.2278798790147,-323.5,-0.24823066592216492,-193.91538461538462,0.0010117627680301666,-0.0010112375020980835,312
2.329907178878784,,0.4043846604825177,-42.999999999999986,315489,61,1.537381887435913,0.0010443441569805145,67.73786533394747,3.684363603591919,-0.2533550560474396,0.08156108856201172,-84.8326561726834,-325.50000000000006,-0.24529211223125458,-161.96,0.0010221160482615232,-0.008062943816184998,300
2.425466299057007,,0.429108622741256,-45.0,320673,62,1.5372921228408813,0.0010772242676466703,52.02248034781177,3.8754212856292725,-0.24145010113716125,0.08269834518432617,-95.87519049926792,-257.5,-0.24334952235221863,-172.89999999999998,0.000993457157164812,0.001899421215057373,312
2.4164273738861084,,0.43789195669477105,-14.499999999999982,325867,63,1.5350192785263062,0.0011007817229256034,54.31532415322423,3.878864288330078,-0.24513810873031616,0.0836937427520752,-98.54237994078832,-276.50000000000006,-0.2452181577682495,-173.1307692307692,0.001003191457130015,8.004903793334961e-05,312
2.3498775959014893,,0.45238167815783087,-86.0,330867,64,1.5313037633895874,0.001178241684101522,54.53258108690621,3.8682913780212402,-0.24682582914829254,0.07933354377746582,-96.89654548105953,-341.50000000000006,-0.2458435297012329,-185.74,0.0010597440414130688,-0.0009822994470596313,300
2.386223077774048,,0.4219417671350748,-45.199999999999996,336004,65,1.532684564590454,0.0011453521437942982,62.1529637456402,3.971398115158081,-0.2544928193092346,0.08177614212036133,-102.65789074371385,-323.50000000000006,-0.24931907653808594,-189.7576923076923,0.0011332760332152247,-0.005173742771148682,312
2.4087772369384766,,0.43486860330358534,-58.499999999999986,341169,66,1.533361792564392,0.0010745087638497353,61.850363423518395,3.771940231323242,-0.24564258754253387,0.08350920677185059,-97.82929109799369,-291.0,-0.247270405292511,-174.8846153846154,0.001048548729158938,0.0016278177499771118,312
2.3692259788513184,,0.45302472613794725,-55.000000000000014,346169,67,1.5325244665145874,0.0010752556845545769,59.85841962497842,3.8040623664855957,-0.24596740305423737,0.08031392097473145,-93.92945265834895,-290.00000000000006,-0.24537768959999084,-164.36,0.0009599035256542265,-0.000589713454246521,300
2.3627285957336426,,0.487560124629814,2.9000000000000066,351275,68,1.5322269201278687,0.001129040727391839,66.19147912143998,3.8237807750701904,-0.24758493900299072,0.08039712905883789,-93.0014120958593,-274.5,-0.24944891035556793,-174.00384615384615,0.0010488181142136455,0.0018639713525772095,312
2.314560651779175,,0.4439993579665304,-76.99999999999997,356275,69,1.5305321216583252,0.0010942966910079122,58.298555728251124,3.8331947326660156,-0.2566719055175781,0.07935833930969238,-99.67403134467844,-359.50000000000006,-0.24995385110378265,-182.78,0.0010718578705564141,-0.006718054413795471,300
2.316572904586792,,0.4576226377515447,-94.99999999999999,361275,70,1.5272186994552612,0.0011530820047482848,65.7435806752264,3.837918519973755,-0.255150705575943,0.07898139953613281,-99.62288905006284,-361.50000000000006,-0.247527614235878,-188.96,0.0010558034991845489,-0.0076230913400650024,300
2.318821668624878,,0.4764087315876642,-56.49999999999998,366275,71,1.5291203260421753,0.001110136741772294,56.66415445411676,3.6907386779785156,-0.25010010600090027,0.07860684394836426,-81.04632628115141,-272.0,-0.24593208730220795,-159.44,0.0010647570015862584,-0.004168018698692322,300
2.4438369274139404,,0.4217309154543719,-50.0,371467,72,1.5331307649612427,0.0009958167793229222,78.63930960460655,3.81538462638855,-0.23388107120990753,0.08370232582092285,-90.59696462928922,-369.00000000000006,-0.2421594262123108,-164.74814814814815,0.0009847215842455626,0.00827835500240326,324
2.418966054916382,,0.45386395345313735,-84.49999999999999,376613,73,1.5291290283203125,0.001004213117994368,49.95437933547869,3.8553993701934814,-0.24865098297595978,0.08423495292663574,-88.96330141430002,-285.00000000000006,-0.2407827228307724,-160.1192307692308,0.0009340798133052886,-0.007868260145187378,312
2.383237600326538,,0.4624981934977191,-77.99999999999999,381806,74,1.5244147777557373,0.0010851704282686114,59.75205178324586,3.891327142715454,-0.24158306419849396,0.08315634727478027,-101.6272721517811,-332.00000000000006,-0.24390201270580292,-184.8,0.0010032802820205688,0.00231894850730896,312
2.307495594024658,,0.45758200148751044,-75.99999999999999,386806,75,1.5273420810699463,0.0011006356216967106,55.04378620698254,3.7417876720428467,-0.24552328884601593,0.07987260818481445,-91.9529977499491,-287.5,-0.2439803183078766,-167.54,0.0009631922584958375,-0.0015429705381393433,300
2.300149440765381,,0.4484751289518008,-40.999999999999986,391806,76,1.5253703594207764,0.0011700958712026477,60.66679487165941,3.7183241844177246,-0.25326022505760193,0.08078908920288086,-87.78112245466131,-274.0,-0.2465163618326187,-166.1,0.001063727424480021,-0.006743863224983215,300
2.314725875854492,,0.4224063887510161,-93.49999999999999,396806,77,1.5244829654693604,0.0011216854909434915,48.773911059089784,3.807387351989746,-0.2461259663105011,0.0791938304901123,-101.38157143434832,-250.00000000000003,-0.245881587266922,-179.84,0.0011512516066432,-0.00024437904357910156,300
2.4047164916992188,,0.4522291802938114,-57.999999999999986,401991,78,1.5228983163833618,0.0011713550193235278,60.210736918233174,3.8784563541412354,-0.2419658601284027,0.08242535591125488,-96.45010684004787,-280.50000000000006,-0.24656051397323608,-182.1153846153846,0.0010471913265064359,0.004594653844833374,312
2.4255566596984863,,0.4453048111915692,-66.0,407149,79,1.5246282815933228,0.0010332163656130433,53.443827309753864,3.8775241374969482,-0.24403363466262817,0.08188819885253906,-86.55891034455567,-266.5,-0.2433333694934845,-155.89615384615385,0.001073415856808424,-0.0007002651691436768,312
2.4589450359344482,-168.20999999999938,0.45568091096318913,-57.59999999999998,412320,80,1.5235248804092407,0.001170151517726481,55.83644027093936,3.9507429599761963,-0.24632792174816132,0.08325648307800293,-98.87086774301329,-299.0,-0.2456282079219818,-175.50384615384615,0.0009680683724582195,-0.0006997138261795044,312
2.351269006729126,,0.43149403217276905,-88.49999999999997,417320,81,1.5183008909225464,0.0012076639104634523,53.52365458374456,3.806621789932251,-0.2578667998313904,0.0792088508605957,-101.87690646218158,-320.5,-0.24733325839042664,-181.72,0.0011648695217445493,-0.010533541440963745,300
2.310594320297241,,0.4520298906120505,-104.99999999999997,422320,82,1.5221461057662964,0.001217432552948594,43.08922835233883,3.6601791381835938,-0.26464059948921204,0.07976007461547852,-92.88105966708945,-247.50000000000003,-0.2570435702800751,-168.78,0.0011111616622656584,-0.007597029209136963,300
2.4076552391052246,,0.4253486533494896,-67.0,427504,83,1.5201804637908936,0.0011560596758499742,53.31802611016301,3.9028918743133545,-0.2519700527191162,0.08199954032897949,-99.89511783821693,-285.5,-0.2512457072734833,-183.99615384615385,0.0012061131419613957,-0.0007243454456329346,312
2.3065974712371826,,0.4253404381006226,-91.0,432504,84,1.5198646783828735,0.0012183228973299265,56.385636468873884,3.759739875793457,-0.26327186822891235,0.07968449592590332,-98.69800355954249,-322.5,-0.2558286488056183,-188.4,0.0011085487203672528,-0.007443219423294067,300
2.3651208877563477,,0.43598488097532756,-73.99999999999997,437643,85,1.5172456502914429,0.0012293715262785554,69.55333879742815,4.068640470504761,-0.254534512758255,0.08244585990905762,-106.45110311821689,-359.00000000000006,-0.25537654757499695,-193.3807692307692,0.0011216921266168356,0.0008420348167419434,312
2.4045310020446777,,0.4284120386702093,-60.0,442771,86,1.5188512802124023,0.0011231041280552745,52.805573519038276,3.7754197120666504,-0.24820061028003693,0.08062553405761719,-89.56312147578697,-286.0,-0.2512504458427429,-154.7423076923077,0.0010769851505756378,0.0030498355627059937,312
2.4412219524383545,,0.45425818093076503,-111.99999999999997,447957,87,1.5139193534851074,0.0011979264672845602,65.44351024008706,4.139499187469482,-0.2512665092945099,0.0827643871307373,-109.5083302747977,-370.00000000000006,-0.2528104782104492,-201.96538461538464,0.0011107297614216805,0.001543968915939331,312
2.307096481323242,,0.4633549363013874,-26.999999999999986,452957,88,1.512925624847412,0.0011299849720671773,76.51913224808553,3.8139045238494873,-0.25441819429397583,0.08015561103820801,-98.33227224541557,-355.00000000000006,-0.2509259879589081,-187.82,0.0010546027915552258,-0.003492206335067749,300
2.4470391273498535,,0.4307057651234623,-60.49999999999997,458109,89,1.5159883499145508,0.0011444732081145048,50.82198017235313,3.8861944675445557,-0.2502858638763428,0.08282613754272461,-79.71358122873458,-303.00000000000006,-0.24957504868507385,-154.96923076923076,0.0010502436198294163,-0.0007108151912689209,312
2.384357213973999,,0.4285017256863631,-76.0,463255,90,1.5166716575622559,0.0011038234224542975,45.07287409617831,3.8583662509918213,-0.24935384094715118,0.0819852352142334,-86.5230878054931,-279.50000000000006,-0.24956132471561432,-154.5423076923077,0.000993771362118423,0.00020748376846313477,312
2.3720805644989014,,0.4261889834378769,-59.99999999999999,468255,91,1.5105416774749756,0.0011820557992905378,58.10743842228808,3.8723578453063965,-0.25369036197662354,0.08056998252868652,-99.5535654708642,-285.0,-0.2528764009475708,-170.84,0.0010635636281222105,-0.0008139610290527344,300
2.3600611686706543,,0.4321668961182961,-41.499999999999986,473255,92,1.5129916667938232,0.001123074791394174,52.53655489276016,3.7408607006073,-0.25308987498283386,0.07936763763427734,-99.22274646771324,-260.50000000000006,-0.25091609358787537,-174.98,0.0010870349360629916,-0.002173781394958496,300
2.307147741317749,,0.44125797947962575,-70.50000000000001,478255,93,1.5111080408096313,0.0011887894943356514,59.10182399892579,3.750596284866333,-0.25724315643310547,0.07904791831970215,-91.38693913617278,-289.5,-0.2514631450176239,-160.38,0.0010164453415200114,-0.005780011415481567,300
2.3672573566436768,,0.4308975925554989,-85.49999999999999,483399,94,1.509713053703308,0.0011437555076554418,51.41698140042219,3.8744893074035645,-0.24720577895641327,0.08138751983642578,-98.95871321015476,-291.5,-0.24811223149299622,-173.1307692307692,0.0011105373268947005,0.0009064525365829468,312
2.345181941986084,,0.43809249794852956,-61.099999999999966,488500,95,1.5080758333206177,0.001222675433382392,53.88040188325059,3.9566121101379395,-0.2496919184923172,0.0815589427947998,-98.71715593572898,-255.50000000000003,-0.25141051411628723,-174.1192307692308,0.0010531769366934896,0.0017185956239700317,312
2.3134586811065674,,0.4286476079247017,-31.000000000000007,493500,96,1.5077732801437378,0.0011398788774386048,80.94231032037571,3.740178108215332,-0.26092803478240967,0.07956886291503906,-85.04518479685322,-373.0,-0.25104936957359314,-149.82,0.001133694313466549,-0.009878665208816528,300
