PolicyExecTime,EnvExecTime,EvalAvgReturn,GradNorm,AverageReturn,StdReturn,ProcessExecTime,KLBefore,MaxReturn,TotalEnvSteps,MinReturn,AverageDiscountedReturn,KL,LossBefore,Iteration,dLoss,Entropy,LossAfter,NumTrajs
3.6718807220458984,4.20475697517395,0.8999999999999531,0.22775209059827847,39.34473684210527,11.582466271513502,0.11629819869995117,0.0,62.59999999999999,7549,19.99999999999999,24.95797064354675,0.0009939710143953562,-0.21536237001419067,0,0.001657724380493164,1.583571434020996,-0.21702009439468384,304
3.341022491455078,4.142089128494263,,0.2688304262079402,37.3948717948718,14.158895884774035,0.11359357833862305,0.0009641511715017259,71.19999999999999,15165,5.329070518200751e-15,23.455721721077357,0.0007390095852315426,-0.20611535012722015,1,0.0029435306787490845,1.5848983526229858,-0.20905888080596924,312
3.9163718223571777,4.477800607681274,,0.2591026151716938,43.376923076923084,11.81907327571189,0.13243484497070312,0.0006949765956960618,68.30000000000001,22748,10.000000000000007,25.892548110633115,0.0008181094308383763,-0.20847196877002716,2,0.0012385696172714233,1.5846747159957886,-0.20971053838729858,312
3.5472116470336914,4.2182111740112305,,0.257779446679741,46.0775,13.145217523875365,0.11935305595397949,0.0007872736314311624,68.60000000000001,30317,20.0,28.397141959111803,0.0007793224067427218,-0.21221216022968292,3,-0.002154439687728882,1.5857332944869995,-0.21005772054195404,320
3.5353479385375977,4.249978303909302,,0.23723401185507284,43.545,13.25147067309889,0.12011837959289551,0.0007443270296789706,67.29999999999998,37999,19.999999999999993,26.392987527477516,0.0008985091117210686,-0.21427741646766663,4,-0.002844765782356262,1.5852675437927246,-0.21143265068531036,320
3.5112953186035156,4.262936592102051,,0.26036491728435457,41.68974358974359,12.108733759877083,0.11788654327392578,0.0008339106570929289,69.89999999999999,45540,20.000000000000007,25.320888844559125,0.0008362443186342716,-0.20543082058429718,5,0.005163833498954773,1.5849096775054932,-0.21059465408325195,312
3.5051429271698,4.2843639850616455,,0.2549175922392966,43.51025641025641,14.38027129432391,0.11886119842529297,0.0008187246276065707,70.49999999999999,53071,10.000000000000012,25.029792738909105,0.0009058911819010973,-0.20810654759407043,6,0.003835722804069519,1.5832778215408325,-0.21194227039813995,312
3.5163142681121826,4.011863946914673,,0.2557890987772276,50.029268292682936,12.536585365853657,0.12043619155883789,0.0008035528007894754,71.20000000000002,60659,20.000000000000004,31.41478218061182,0.0008512428612448275,-0.21392054855823517,7,-0.0015607327222824097,1.5851322412490845,-0.21235981583595276,328
3.5177416801452637,3.964710235595703,,0.23791815241638728,46.170731707317074,13.638150291261764,0.11992383003234863,0.0008217236027121544,73.1,68329,19.999999999999986,31.87207235273452,0.0009225991670973599,-0.21210969984531403,8,-0.0005286186933517456,1.5851632356643677,-0.21158108115196228,328
3.547182559967041,4.183963060379028,,0.24754192860959323,47.07560975609757,12.993014642731927,0.1194610595703125,0.000930248002987355,71.7,76028,20.000000000000004,28.547564673784507,0.0008978190599009395,-0.21587947010993958,9,-0.0034457892179489136,1.582553744316101,-0.21243368089199066,328
3.577937364578247,4.145114898681641,,0.2502888066557487,45.0325,14.753040152795627,0.12175798416137695,0.0008519817492924631,70.0,83715,10.000000000000005,28.536257466881786,0.0009415550157427788,-0.21766813099384308,10,-0.0030822157859802246,1.5819907188415527,-0.21458591520786285,320
3.5007200241088867,3.967440128326416,,0.29104113133006076,51.16585365853659,11.120089703009342,0.12006449699401855,0.0008748266263864934,72.50000000000001,91237,29.99999999999998,31.41808153562936,0.0008625559858046472,-0.21099260449409485,11,0.0022814571857452393,1.5820558071136475,-0.2132740616798401,328
3.5298969745635986,4.109279632568359,,0.27395208308439045,50.30243902439023,12.276856827517175,0.11972713470458984,0.0008639547741040587,70.7,98813,20.000000000000007,30.415319614915493,0.0010389839299023151,-0.21585342288017273,12,0.0007298439741134644,1.5812991857528687,-0.2165832668542862,328
3.606140613555908,4.105579376220703,,0.2583275839232029,49.37073170731708,11.392193388294976,0.12234950065612793,0.0010219960240647197,70.9,106471,20.000000000000007,31.033484718500713,0.0010559798683971167,-0.21307435631752014,13,0.0022340863943099976,1.5801111459732056,-0.21530844271183014,328
3.545701503753662,4.01491379737854,,0.26209899575392465,50.776190476190486,12.4870944716804,0.12197613716125488,0.0009890496730804443,70.9,114145,20.000000000000007,32.42264441376537,0.000941992737352848,-0.21154510974884033,14,0.0037171542644500732,1.579562783241272,-0.2152622640132904,336
3.5065596103668213,4.053339242935181,,0.27485387150631985,51.895348837209305,11.697146411866362,0.12088918685913086,0.0008942351560108364,70.8,121830,30.0,32.40211573766834,0.0008940673433244228,-0.21712881326675415,15,-0.0022821277379989624,1.578805923461914,-0.2148466855287552,344
3.531224250793457,4.103875398635864,,0.27516974898351165,52.39047619047619,10.948685712032363,0.12155890464782715,0.000889407005161047,71.39999999999999,129526,20.0,30.648660888920194,0.0010066537652164698,-0.2157720923423767,16,-0.0025772005319595337,1.5769628286361694,-0.21319489181041718,336
3.4922585487365723,3.9363226890563965,,0.2829943949065627,53.99767441860467,11.647466804578762,0.11971211433410645,0.0009261654340662062,76.9,137107,30.0,34.65691073479695,0.000898074300494045,-0.22366169095039368,17,-0.008136540651321411,1.5770639181137085,-0.21552515029907227,344
3.5038063526153564,3.9475083351135254,,0.274169625081064,52.06190476190477,11.339773080390065,0.12099170684814453,0.0008777503971941769,71.2,144741,20.0,33.69693833428555,0.0008931462652981281,-0.21275432407855988,18,0.00036998093128204346,1.576458215713501,-0.21312430500984192,336
3.494732618331909,4.0748772621154785,,0.2722075684839979,53.358139534883726,12.929490944099586,0.1224210262298584,0.0008743442595005035,71.60000000000001,152297,20.000000000000007,32.67072658229717,0.0010051699355244637,-0.2153807282447815,19,-6.188452243804932e-05,1.5754008293151855,-0.21531884372234344,344
3.41548490524292,3.7698535919189453,68.88899999999994,0.263044948730159,53.634883720930226,11.19557395354387,0.11764860153198242,0.0009322116384282708,74.4,159834,30.0,36.50401340564171,0.0008593160891905427,-0.21376775205135345,20,0.0010381340980529785,1.5758355855941772,-0.21480588614940643,344
3.504706382751465,4.0105767250061035,,0.2815441025125204,54.44186046511628,11.74395901231163,0.12079381942749023,0.0008502849377691746,71.4,167424,20.000000000000007,34.54462008854213,0.00103376351762563,-0.21893659234046936,21,-0.0025181621313095093,1.5730539560317993,-0.21641843020915985,344
3.4830827713012695,3.9289631843566895,,0.3061760947313466,57.51363636363636,8.416693123816254,0.12076687812805176,0.0009613562724553049,71.99999999999999,175018,40.00000000000001,35.25216789308919,0.0010186671279370785,-0.21346156299114227,22,0.0030145347118377686,1.573001503944397,-0.21647609770298004,352
3.4868671894073486,3.968064308166504,,0.29517398646278104,56.72340425531916,12.234937987582194,0.12047863006591797,0.0009269745787605643,74.20000000000002,182658,20.000000000000007,36.785411342324515,0.0009288920555263758,-0.21411888301372528,23,0.003181159496307373,1.5738235712051392,-0.21730004251003265,376
3.4786930084228516,3.931784152984619,,0.28204199666204166,57.410869565217396,10.415190166308923,0.12086653709411621,0.0009195565362460911,74.70000000000005,190249,39.99999999999999,36.28338164221223,0.0009497432038187981,-0.22025272250175476,24,-0.003928765654563904,1.57185697555542,-0.21632395684719086,368
3.4888405799865723,3.830071210861206,,0.29609850125846127,56.69111111111111,10.16743870778394,0.12058591842651367,0.0009270082227885723,73.29999999999998,197938,29.999999999999993,37.26144174934638,0.0009878764394670725,-0.21318164467811584,25,0.0017939507961273193,1.5706233978271484,-0.21497559547424316,360
7.9254913330078125,5.925589323043823,,0.28808742973492346,57.925531914893604,12.184459374505764,0.1770789623260498,0.0008848236175253987,72.99999999999997,205513,20.00000000000001,37.56427350628042,0.0008899896638467908,-0.21713069081306458,26,-0.0009362846612930298,1.5708248615264893,-0.21619440615177155,376
11.404059410095215,8.078226089477539,,0.2911720090116642,57.40217391304349,12.193449580221602,0.24275517463684082,0.0009064816404134035,75.0,213108,10.000000000000012,36.37736963916195,0.0009654067689552903,-0.2141958326101303,27,0.002479150891304016,1.567151665687561,-0.21667498350143433,368
6.337240219116211,5.954323053359985,,0.28076586881382526,59.8530612244898,9.80056437443661,0.18808960914611816,0.0008292977581731975,72.3,220780,39.99999999999999,39.48064902959818,0.0009587083477526903,-0.21940423548221588,28,-0.003613486886024475,1.5701086521148682,-0.2157907485961914,392
5.682303428649902,5.305964708328247,,0.29787390347050696,60.04468085106384,8.672917212982627,0.17035722732543945,0.000954740506131202,74.30000000000003,228359,40.0,39.955009107720926,0.0009532461990602314,-0.2176162451505661,29,-0.00040365755558013916,1.5681449174880981,-0.21721258759498596,376
3.73885178565979,4.034151554107666,,0.27197853738632716,58.21333333333333,9.235669981111277,0.13024616241455078,0.001018341863527894,72.89999999999998,235963,40.0,38.52280579709083,0.0010173899354413152,-0.2123272716999054,30,0.004568383097648621,1.5653798580169678,-0.21689565479755402,360
3.821866989135742,4.180688142776489,,0.29334975381014555,60.17551020408164,9.786111162176079,0.13202595710754395,0.0009435437386855483,73.70000000000002,243577,40.0,40.767033127127696,0.0009875759715214372,-0.2177262306213379,31,0.0003197789192199707,1.5651193857192993,-0.21804600954055786,392
3.985750436782837,4.33999490737915,,0.28899742168954756,63.34363636363636,10.179797526765961,0.13828516006469727,0.0008427054854109883,74.6,251138,30.000000000000007,42.65097912324511,0.0008453992777504027,-0.21943996846675873,32,-0.0028902441263198853,1.5682038068771362,-0.21654972434043884,440
4.178365707397461,4.520994424819946,,0.2954339821937372,60.614583333333336,9.439257332706608,0.14089345932006836,0.0009001421858556569,75.0,258643,30.00000000000001,38.93592381086369,0.0009596823365427554,-0.2135799080133438,33,0.0016664117574691772,1.5629677772521973,-0.215246319770813,384
3.9728424549102783,4.24534273147583,,0.29813319218618095,58.52826086956522,8.734331637242676,0.1355457305908203,0.0010051309363916516,72.5,266320,39.99999999999998,38.82722084099085,0.0009611349669285119,-0.21894967555999756,34,-0.003434106707572937,1.558615803718567,-0.21551556885242462,368
3.998934745788574,4.280725717544556,,0.2952634555534698,61.13400000000001,9.45878660294226,0.13542675971984863,0.0008440435631200671,74.9,273853,39.99999999999999,41.396354490485265,0.0010113699827343225,-0.22706104815006256,35,-0.007958531379699707,1.5616871118545532,-0.21910251677036285,400
3.887531280517578,4.292483806610107,,0.3168089146644262,63.7574074074074,8.293004679354583,0.13481497764587402,0.0009232407319359481,75.70000000000002,281424,39.99999999999998,41.990545077479474,0.0009259078069590032,-0.20922258496284485,36,0.00907193124294281,1.561394453048706,-0.21829451620578766,432
4.015192270278931,4.258700847625732,,0.31041407491023926,62.97735849056604,8.90551327029125,0.13699817657470703,0.0008599990396760404,75.80000000000001,288946,40.000000000000014,43.83682817554324,0.0008933882345445454,-0.21810224652290344,37,-0.0011248737573623657,1.5606286525726318,-0.21697737276554108,424
3.9746322631835938,4.20363974571228,,0.3034807687946157,62.38301886792452,9.274162441948272,0.13493776321411133,0.0008827294805087149,76.9,296583,40.0,43.291100186462856,0.001027406076900661,-0.21601887047290802,38,0.0032582730054855347,1.5582053661346436,-0.21927714347839355,424
3.7935564517974854,4.023614406585693,,0.3012122157709912,63.533928571428575,9.337066623825443,0.1323237419128418,0.0009639160707592964,74.5,304204,40.0,45.92690247517554,0.0009140733163803816,-0.21846447885036469,39,-0.00047622621059417725,1.5601015090942383,-0.2179882526397705,448
3.7519266605377197,4.094620943069458,74.34700000000002,0.3280995557636564,63.800000000000004,7.440430095095311,0.128309965133667,0.000937502714805305,75.9,311790,49.99999999999998,42.78173385701615,0.0009957605507224798,-0.21682269871234894,40,0.0008058995008468628,1.5560578107833862,-0.2176285982131958,424
3.9797730445861816,4.227855682373047,,0.3256625910815466,65.86949152542373,7.20268909851926,0.13658857345581055,0.0008823232492431998,75.40000000000003,319327,49.99999999999999,45.99278573678363,0.0008672215626575053,-0.2146470993757248,41,0.0038599222898483276,1.559303879737854,-0.21850702166557312,472
4.000469923019409,4.17811131477356,,0.3272071102449018,64.24074074074075,7.508501811367108,0.1363525390625,0.000900222104974091,75.30000000000004,326837,49.99999999999999,43.414081447689085,0.0009625667007640004,-0.21575847268104553,42,0.0025363117456436157,1.5544326305389404,-0.21829478442668915,432
4.21553111076355,4.506943225860596,,0.3014417953373497,66.14067796610169,6.431572510987556,0.14420509338378906,0.0008910578326322138,75.50000000000001,334414,49.99999999999999,44.788634639280104,0.0008758620242588222,-0.21766427159309387,43,-5.8278441429138184e-05,1.5570250749588013,-0.21760599315166473,472
3.517071008682251,3.9374587535858154,,0.309094149146649,67.06363636363638,7.927868687634445,0.12419629096984863,0.0007648344035260379,76.5,342052,40.00000000000001,47.39987206342381,0.0007582436664961278,-0.217146635055542,44,-0.002059832215309143,1.5599524974822998,-0.21508680284023285,528
3.396294355392456,3.8343687057495117,,0.3257349156084056,65.42711864406779,8.035088948459272,0.12068986892700195,0.0008106659515760839,74.9,349650,40.0,44.209589493934374,0.0008928391616791487,-0.2124786227941513,45,0.002976536750793457,1.5526798963546753,-0.21545515954494476,472
3.43131685256958,3.8386054039001465,,0.2925991094976197,67.48153846153845,6.3999493341189755,0.12026476860046387,0.0007941709482111037,75.70000000000002,357187,49.999999999999986,46.87450053732286,0.0008943622233346105,-0.220499187707901,46,-0.001276358962059021,1.5568904876708984,-0.21922282874584198,520
3.3707265853881836,3.7756478786468506,,0.3339332686718298,66.69523809523808,7.240153216203666,0.12075686454772949,0.0008821807568892837,76.0,364769,40.00000000000001,46.429641827215924,0.0008887859876267612,-0.21213094890117645,47,0.006231918931007385,1.5545061826705933,-0.21836286783218384,504
