NumTrajs,AverageReturn,EnvExecTime,LossAfter,AverageDiscountedReturn,TotalEnvSteps,MaxReturn,MinReturn,LossBefore,KLBefore,KL,StdReturn,PolicyExecTime,dLoss,GradNorm,ProcessExecTime,Iteration,Entropy
972,113.78395061728399,5.715383529663086,-0.1779981106519699,96.34253356052942,101528,117.40000000000003,106.80000000000003,-0.1726708561182022,0.00033940872526727617,0.00035500212106853724,2.512411501549246,4.311619281768799,0.0053272545337677,0.44990104574714734,0.11770248413085938,19,1.5859607458114624
1128,114.66702127659575,6.088218450546265,-0.1783073991537094,98.33635774086196,106541,118.20000000000003,103.30000000000001,-0.17667365074157715,0.0003110120596829802,0.0003262037644162774,2.3602825424932474,4.455866098403931,0.0016337484121322632,0.4300925717182267,0.12453746795654297,20,1.588286280632019
996,113.92771084337349,5.810432195663452,-0.17826807498931885,96.36152216620145,111581,117.60000000000001,104.80000000000001,-0.18383178114891052,0.000367896311217919,0.00036660462501458824,2.4811245629978673,4.283397674560547,-0.005563706159591675,0.4814118979274401,0.11805510520935059,21,1.5856878757476807
1116,114.60537634408604,6.382227182388306,-0.1795220673084259,98.09864001174034,116598,117.70000000000005,106.60000000000001,-0.18597327172756195,0.00033016171073541045,0.00035516414209268987,2.0974313830855733,4.654865026473999,-0.006451204419136047,0.4328663130844567,0.128800630569458,22,1.5873959064483643
1056,113.93636363636365,5.917108058929443,-0.17691227793693542,97.31350758318231,121734,118.10000000000004,90.0,-0.17852917313575745,0.0003796363016590476,0.0003380629641469568,4.524433209559918,4.388415575027466,-0.0016168951988220215,0.4534201989310244,0.12292695045471191,23,1.5852595567703247
1260,115.20285714285717,6.1414713859558105,-0.17716021835803986,99.97501518704864,126771,119.10000000000002,109.80000000000003,-0.17791591584682465,0.0002826279669534415,0.00027172925183549523,1.8280073534736547,4.441191673278809,-0.00075569748878479,0.4551439735541807,0.12303495407104492,24,1.5882093906402588
1200,114.96100000000004,5.968982696533203,-0.1772649586200714,99.77332875455703,131810,118.20000000000005,104.30000000000001,-0.17932261526584625,0.00028307762113399804,0.0002973403315991163,2.209882123553209,4.397786855697632,-0.0020576566457748413,0.42157530811683736,0.12204957008361816,25,1.5871069431304932
1176,114.86938775510205,6.166182518005371,-0.1748422086238861,99.80352133433965,136838,118.20000000000002,107.30000000000001,-0.17349818348884583,0.00030237919418141246,0.0002786716213449836,2.2595108809374165,4.586639881134033,0.0013440251350402832,0.46018789042275016,0.1267695426940918,26,1.5867199897766113
1212,115.04653465346539,6.150302410125732,-0.17518660426139832,99.75695428693405,141841,118.60000000000005,106.3,-0.1731659471988678,0.00026816182071343064,0.00029088027076795697,2.100521592764627,4.488915681838989,0.0020206570625305176,0.5608468975555396,0.12474560737609863,27,1.5860356092453003
1356,115.5690265486726,6.094423055648804,-0.17482183873653412,101.29261116161713,146848,118.80000000000003,107.79999999999998,-0.17402300238609314,0.00026178956613875926,0.00024597125593572855,1.7782899036985143,4.346563339233398,0.000798836350440979,0.5070140428752037,0.12236857414245605,28,1.5874125957489014
1296,115.36851851851854,6.016948699951172,-0.1754036843776703,100.6980906010066,151850,118.50000000000004,109.0,-0.17582213878631592,0.0002547377662267536,0.00027258647605776787,1.7660716056614905,4.355490446090698,-0.0004184544086456299,0.47837934904582247,0.12319183349609375,29,1.5866719484329224
1284,115.27196261682245,6.340385675430298,-0.17475084960460663,101.44757558572636,156909,118.30000000000001,106.0,-0.17501020431518555,0.00027933705132454634,0.00028558395570144057,2.4717769306440722,4.680773735046387,-0.00025935471057891846,0.4886606463008965,0.13317012786865234,30,1.5870026350021362
1404,115.71709401709406,6.348671913146973,-0.17538845539093018,101.92939991584426,161920,118.50000000000003,108.29999999999998,-0.17901557683944702,0.00026714164414443076,0.0002748959232121706,1.6964664431901422,4.523353815078735,-0.0036271214485168457,0.46343804297502156,0.12833094596862793,31,1.5867260694503784
1380,115.61826086956523,6.3529651165008545,-0.17620891332626343,101.38536300914953,166959,118.70000000000005,108.30000000000001,-0.18005262315273285,0.00028018790180794895,0.0002776786277536303,1.9646697967363298,4.55793833732605,-0.0038437098264694214,0.5276485730877839,0.12791156768798828,32,1.585361361503601
1452,115.85537190082647,6.337934255599976,-0.1760377138853073,102.38110791742696,171974,118.90000000000003,109.49999999999999,-0.1745513528585434,0.0002635599230416119,0.00023885747941676527,1.6996815653743094,4.503413677215576,0.001486361026763916,0.4688326347651638,0.1269216537475586,33,1.586277723312378
1236,115.1320388349515,5.825898885726929,-0.17581366002559662,101.45063874061475,176988,119.00000000000001,106.1,-0.17635837197303772,0.00027172855334356427,0.0002830509911291301,2.425360091060173,4.349652290344238,-0.0005447119474411011,0.4447900617822167,0.12324285507202148,34,1.5838476419448853
1464,115.88934426229511,6.228423357009888,-0.174311563372612,102.58381840717037,182003,119.1,108.79999999999994,-0.17678621411323547,0.00024777825456112623,0.0002240473113488406,1.8017663181139947,4.487499713897705,-0.002474650740623474,0.4565203792318441,0.12530922889709473,35,1.5853363275527954
1488,115.95725806451617,6.224215030670166,-0.17239366471767426,102.69712958588636,187016,118.80000000000001,107.1,-0.17009223997592926,0.00021847955940756947,0.00024369357561226934,1.737544308420739,4.438709497451782,0.002301424741744995,0.46587245214803497,0.1260976791381836,36,1.5854066610336304
1680,116.39928571428572,6.532851934432983,-0.1736484169960022,103.4458015017843,192057,118.5,110.6,-0.1724162995815277,0.00022242825070861727,0.0002075584779959172,1.360645667561203,4.487298250198364,0.0012321174144744873,0.5708344190611493,0.12835144996643066,37,1.5861610174179077
1584,116.1916666666667,6.496688604354858,-0.17332322895526886,103.41966267017406,197084,118.80000000000004,112.0,-0.17827129364013672,0.00021615314472001046,0.00022262072889134288,1.4964119544342578,4.6026811599731445,-0.004948064684867859,0.48084386394047957,0.13105106353759766,38,1.5858498811721802
1584,116.19242424242427,6.063121795654297,-0.17054635286331177,103.95776894992584,202110,118.60000000000005,108.79999999999998,-0.17110884189605713,0.00021961049060337245,0.00019293488003313541,1.6940457764610923,4.344882249832153,-0.0005624890327453613,0.5204480601829998,0.12435579299926758,39,1.5856633186340332
1596,116.18721804511281,6.260741472244263,-0.17359612882137299,103.26555961872006,207181,119.10000000000001,109.5,-0.16752977669239044,0.00019529579731170088,0.00019581204105634242,1.6770639190402292,4.358419179916382,0.006066352128982544,0.48999189749387106,0.12479472160339355,40,1.58454430103302
1644,116.34963503649637,6.600239992141724,-0.1736639440059662,104.41815854487645,212182,118.70000000000002,111.00000000000001,-0.17249980568885803,0.00018472598458174616,0.00023735454306006432,1.550517883230543,4.673967361450195,0.0011641383171081543,0.5354346781220437,0.13337087631225586,41,1.58534836769104
1680,116.42571428571432,6.495479583740234,-0.1737148016691208,104.54290985496516,217186,118.70000000000003,108.10000000000002,-0.17295143008232117,0.00022833436378277838,0.00021233325242064893,1.5153204012245605,4.572936773300171,0.0007633715867996216,0.4341797287144687,0.13313603401184082,42,1.584987998008728
1788,116.63422818791952,6.61462926864624,-0.1720036119222641,105.18006217893073,222201,118.60000000000005,109.29999999999998,-0.1708631068468094,0.00020461587700992823,0.00021863867004867643,1.5812564799275441,4.65190052986145,0.001140505075454712,0.5204244106624311,0.1349184513092041,43,1.5849666595458984
1692,116.43687943262415,6.4607579708099365,-0.1716434359550476,104.48698914777063,227225,118.70000000000003,110.3,-0.17416486144065857,0.00022605496633332223,0.00021697289776057005,1.5589781772349243,4.547032833099365,-0.002521425485610962,0.5125493588040346,0.1312880516052246,44,1.5844175815582275
1788,116.6268456375839,6.309445381164551,-0.17266209423542023,104.88026268191807,232251,118.40000000000003,111.40000000000005,-0.17186735570430756,0.00020818151824641973,0.00019975031318608671,1.3150461687091752,4.3324360847473145,0.0007947385311126709,0.5358177486094544,0.12479305267333984,45,1.584618330001831
1656,116.36231884057975,6.875519752502441,-0.1723756194114685,104.81760377001785,237271,118.60000000000004,110.6,-0.17507638037204742,0.00020747755479533225,0.00021139529417268932,1.6721591916168823,4.92261528968811,-0.0027007609605789185,0.5104495587545035,0.1412830352783203,46,1.5835944414138794
1692,116.43049645390074,6.4977707862854,-0.17169655859470367,105.16868884529764,242304,118.80000000000003,110.80000000000001,-0.17022563517093658,0.00020547005988191813,0.00020037601643707603,1.4869619302128538,4.700668811798096,0.0014709234237670898,0.5506023189639305,0.13445568084716797,47,1.583516001701355
1740,116.53586206896554,6.433797597885132,-0.1673247218132019,105.44227090128088,247327,119.1,107.69999999999999,-0.16970929503440857,0.0001989166485145688,0.00018169890972785652,1.5885224478054925,4.635773181915283,-0.002384573221206665,0.4907097580107598,0.13021063804626465,48,1.5837154388427734
1860,116.75741935483876,7.5366599559783936,-0.16789893805980682,105.61968177440433,252353,118.80000000000003,110.69999999999999,-0.16342319548130035,0.00017122997087426484,0.00017047730216290802,1.3185010250939462,5.327512979507446,0.00447574257850647,0.5318586011161825,0.15239286422729492,49,1.584256649017334
1740,116.53103448275864,7.660341739654541,-0.17050538957118988,105.3151108670346,257383,118.80000000000003,108.79999999999998,-0.17614851891994476,0.0001817205047700554,0.00020335346926003695,1.6891751605292107,5.334989547729492,-0.005643129348754883,0.5272786886114545,0.15514159202575684,50,1.5830439329147339
1728,116.51944444444446,6.587003946304321,-0.1727844923734665,105.23295744956734,262395,118.80000000000004,109.59999999999998,-0.17496098577976227,0.00020220955775585026,0.00026241946034133434,1.5585462322384647,4.730634450912476,-0.0021764934062957764,0.4572412068598059,0.13528037071228027,51,1.582943081855774
1872,116.78653846153848,7.7032554149627686,-0.16954106092453003,105.78960150997493,267408,118.80000000000001,110.5,-0.16871991753578186,0.00024952273815870285,0.0001699650165392086,1.399729210920935,5.380955934524536,0.0008211433887481689,0.47522214785076156,0.1533060073852539,52,1.5837429761886597
1932,116.88819875776402,7.344027757644653,-0.1708785444498062,106.02330705752982,272418,119.19999999999997,110.90000000000002,-0.17155684530735016,0.00016475403390359133,0.00020195214892737567,1.3453568129995033,5.057460784912109,-0.0006783008575439453,0.569751597491566,0.14883184432983398,53,1.5844700336456299
1908,116.84968553459123,7.804480075836182,-0.1720428764820099,105.85246394007947,277427,118.80000000000003,112.10000000000005,-0.16798299551010132,0.0002054649085039273,0.0001926725235534832,1.211313244097229,5.4151976108551025,0.004059880971908569,0.5921323584565417,0.1569819450378418,54,1.583762764930725
1944,116.90123456790126,7.503015995025635,-0.16948530077934265,106.43666777295948,282447,119.00000000000003,111.60000000000004,-0.16932712495326996,0.00018643630028236657,0.00015898469428066164,1.1938622691991805,5.262199640274048,0.00015817582607269287,0.47433148215965093,0.15162944793701172,55,1.5846281051635742
1872,116.79102564102566,8.055518627166748,-0.16874094307422638,106.33059780906468,287453,118.90000000000002,107.79999999999997,-0.16919225454330444,0.000165499237482436,0.0001671523932600394,1.501553545706783,5.734742641448975,-0.00045131146907806396,0.42269984243710923,0.1639394760131836,56,1.5839804410934448
1896,116.82721518987344,7.3854148387908936,-0.1673915833234787,106.36273845697661,292466,119.19999999999999,109.90000000000002,-0.16854576766490936,0.00016744431923143566,0.0001639887923374772,1.346615482419089,5.23710823059082,-0.001154184341430664,0.4905100908179909,0.14975500106811523,57,1.5835703611373901
1956,116.92576687116565,6.4349565505981445,-0.16932548582553864,106.13070255634364,297477,119.10000000000001,112.79999999999997,-0.16943679749965668,0.00016153798787854612,0.0001718606217764318,1.1601559529742174,4.432381629943848,-0.00011131167411804199,0.5466263441210518,0.12902021408081055,58,1.5830503702163696
2004,116.997005988024,7.354274272918701,-0.16992449760437012,106.3502757666204,302492,118.90000000000002,110.69999999999999,-0.17341509461402893,0.00016876567678991705,0.00020413183665368706,1.192362177712125,5.04334020614624,-0.0034905970096588135,0.5005092375794683,0.148939847946167,59,1.583512783050537
1980,116.95515151515156,7.658080577850342,-0.1664241999387741,106.40172161233383,307516,118.80000000000004,107.99999999999994,-0.1612497717142105,0.00020730256801471114,0.00016652293561492115,1.3244281126312696,5.337190628051758,0.005174428224563599,0.5735869258362063,0.15482473373413086,60,1.5826010704040527
2004,116.99161676646708,8.121140241622925,-0.16480489075183868,106.43484096536102,312540,119.10000000000001,111.89999999999998,-0.166647270321846,0.0001658618712099269,0.00016114581376314163,1.1640016242582243,5.552473068237305,-0.0018423795700073242,0.5354298919938175,0.16265487670898438,61,1.5821105241775513
2076,117.09710982658963,8.654639959335327,-0.1670902818441391,107.08162786901804,317562,119.0,110.80000000000001,-0.1659124344587326,0.0001510263537056744,0.0001851146516855806,1.1749518620401176,5.96788215637207,0.0011778473854064941,0.6166033855708225,0.17516350746154785,62,1.5830633640289307
2172,117.22872928176801,8.396090269088745,-0.16641105711460114,107.320649855721,322578,119.00000000000001,112.30000000000004,-0.16784749925136566,0.00017948626191355288,0.0001470517454436049,1.067114164191829,5.7453906536102295,-0.0014364421367645264,0.6072494321460938,0.16905689239501953,63,1.5827186107635498
2004,116.99700598802396,7.205747604370117,-0.1696823388338089,106.57855457334888,327593,119.0,111.9,-0.17121197283267975,0.0001590762403793633,0.00019456850714050233,1.2643629978701967,4.960275888442993,-0.0015296339988708496,0.5316600856854584,0.14745283126831055,64,1.5811408758163452
2100,117.13657142857146,7.28559947013855,-0.16747935116291046,107.43819953802304,332604,119.20000000000002,110.39999999999999,-0.16323783993721008,0.0001886697136797011,0.0001795971766114235,1.2627089764406065,5.048913955688477,0.004241511225700378,0.5169349407989022,0.14893126487731934,65,1.5817768573760986
2124,117.1717514124294,7.352414846420288,-0.16737566888332367,107.17782212363063,337610,118.90000000000003,113.80000000000005,-0.16655930876731873,0.00017691422544885427,0.00018009007908403873,1.0511192771585889,5.033432722091675,0.0008163601160049438,0.47158658463999376,0.15008139610290527,66,1.5812244415283203
2304,117.36614583333335,7.782327890396118,-0.166849285364151,107.63843047009874,342667,119.10000000000002,113.70000000000003,-0.16144806146621704,0.00017119798576459289,0.00014980108244344592,0.9258159349456611,5.207178592681885,0.00540122389793396,0.5919404147055076,0.1538386344909668,67,1.5811591148376465
2172,117.23646408839782,7.261235952377319,-0.16499356925487518,107.60496202024812,347669,119.3,112.8,-0.17241621017456055,0.00015515729319304228,0.00013815396232530475,1.1935353886033222,5.016131639480591,-0.007422640919685364,0.5094228905411071,0.1474437713623047,68,1.580607295036316
2148,117.19329608938551,7.723928689956665,-0.16360647976398468,107.57089264380892,352693,118.80000000000003,111.99999999999997,-0.16262613236904144,0.0001395255676470697,0.00018254724272992462,1.058226500206316,5.301265478134155,0.0009803473949432373,0.5985971382426796,0.15775179862976074,69,1.579500436782837
2148,117.20502793296092,8.203255414962769,-0.16527597606182098,107.56224967763302,357696,119.19999999999999,110.80000000000001,-0.16476361453533173,0.0001821667538024485,0.0001966710842680186,1.2161517171881802,5.611724615097046,0.0005123615264892578,0.5470134881399861,0.16690826416015625,70,1.5793076753616333
2292,117.37591623036653,6.3911826610565186,-0.16552850604057312,108.00107895258081,362708,119.10000000000001,113.6,-0.1618841588497162,0.00018760391685646027,0.0001585158461239189,1.0216740565363343,4.337008476257324,0.0036443471908569336,0.6193017481277514,0.12845516204833984,71,1.5803241729736328
2184,117.25109890109893,6.430571794509888,-0.16248369216918945,107.58128389203785,367711,119.19999999999999,113.20000000000002,-0.16643281280994415,0.0001685878523858264,0.00016273887013085186,1.0279467965766553,4.462161540985107,-0.0039491206407547,0.5279749573565463,0.12882280349731445,72,1.5790692567825317
2220,117.29513513513517,6.397642374038696,-0.16327990591526031,107.91402804886404,372715,119.19999999999999,112.70000000000002,-0.16364455223083496,0.00016020250041037798,0.0001320585433859378,1.1111367970409853,4.398918867111206,-0.000364646315574646,0.6475813766296092,0.12878036499023438,73,1.5792863368988037
2220,117.28540540540543,6.292356491088867,-0.16175538301467896,107.8333340289783,377737,119.10000000000001,112.5,-0.15924391150474548,0.00013317394768819213,0.00014187063788995147,1.0664682674023602,4.318896770477295,0.0025114715099334717,0.5209807678586579,0.12594914436340332,74,1.5786991119384766
2268,117.34973544973548,6.157834768295288,-0.1644108146429062,108.1988561796245,382746,119.1,113.00000000000003,-0.16460689902305603,0.00014040102541912347,0.00015064410399645567,0.9945685480045237,4.238106966018677,-0.0001960843801498413,0.47012130678711656,0.12437152862548828,75,1.5796717405319214
2256,117.33617021276598,6.311552286148071,-0.16350162029266357,108.20736223444119,387754,119.00000000000001,112.7,-0.16353163123130798,0.0001508284913143143,0.00014366506366059184,1.13927478461406,4.368201494216919,-3.001093864440918e-05,0.6139440181933352,0.12839102745056152,76,1.579698085784912
2220,117.29351351351353,6.6146745681762695,-0.16478459537029266,107.8022003663043,392761,119.10000000000002,114.00000000000003,-0.16424661874771118,0.0001444247318431735,0.00018526409985497594,1.0153742918353261,4.538568496704102,0.0005379766225814819,0.5143531631948952,0.1350104808807373,77,1.5791469812393188
2316,117.40207253886014,6.405394792556763,-0.1615615338087082,107.92756730562493,397775,119.19999999999999,113.5,-0.15981899201869965,0.00018176663434132934,0.00015083755715750158,0.8689197956764657,4.335066080093384,0.001742541790008545,0.49846969325338436,0.12809991836547852,78,1.578849196434021
2304,117.39583333333337,6.375531911849976,-0.16607794165611267,108.45708837862092,402775,119.10000000000002,113.5,-0.16691191494464874,0.00014920788817107677,0.00015614190488122404,1.038971513351334,4.413005828857422,-0.0008339732885360718,0.49413669371110974,0.13306570053100586,79,1.5791420936584473
2304,117.3885416666667,6.827354192733765,-0.16170164942741394,108.27859051805122,407789,119.4,111.40000000000003,-0.1667591631412506,0.00015718757640570402,0.00013738764391746372,1.0983292038048342,4.701953172683716,-0.00505751371383667,0.5231667147373149,0.13903355598449707,80,1.579041600227356
2424,117.52376237623767,6.412549734115601,-0.16170082986354828,108.86536881298701,412791,119.4,113.70000000000003,-0.1682373732328415,0.00013095563917886466,0.0001523106766398996,0.9946041070061805,4.357728719711304,-0.006536543369293213,0.545855710848991,0.12868309020996094,81,1.5792704820632935
2376,117.46919191919193,6.687948942184448,-0.1610385626554489,108.54793779451938,417802,119.00000000000001,113.00000000000001,-0.16091114282608032,0.00015449627244379371,0.00013901264173910022,1.0311366453331232,4.598442316055298,0.0001274198293685913,0.5126163406157013,0.13507556915283203,82,1.5781149864196777
2460,117.55219512195127,7.070024251937866,-0.1614910513162613,108.91679460321743,422820,119.20000000000002,113.60000000000002,-0.16483600437641144,0.00013357267016544938,0.00013730523642152548,0.9636604811358791,4.874853849411011,-0.0033449530601501465,0.5821230865272049,0.14378595352172852,83,1.578490138053894
2508,117.58899521531103,6.686053514480591,-0.16202616691589355,108.98996612229746,427859,119.30000000000001,112.0,-0.1584101766347885,0.00013982030213810503,0.00013547405251301825,1.0157720070527818,4.587829828262329,0.0036159902811050415,0.5067334747785001,0.13430309295654297,84,1.578912377357483
2412,117.50398009950251,6.43068528175354,-0.15998059511184692,108.63921525712951,432876,119.30000000000001,109.00000000000003,-0.15458311140537262,0.00013677497918251902,0.00012143739149905741,1.0677004068595048,4.370746850967407,0.005397483706474304,0.4643907669217137,0.12972259521484375,85,1.5784432888031006
2448,117.53431372549024,6.465631008148193,-0.16095329821109772,108.84955929498022,437906,119.10000000000002,114.10000000000002,-0.15894663333892822,0.00012011445505777374,0.00014478311641141772,0.9196648044568807,4.444548606872559,0.0020066648721694946,0.5101503196563256,0.1294724941253662,86,1.5785861015319824
2496,117.58942307692311,6.49731707572937,-0.1591360867023468,109.36095195687994,442920,119.19999999999999,109.80000000000001,-0.15530063211917877,0.0001405904913553968,0.00013330385263543576,1.1156162723623948,4.522724390029907,0.00383545458316803,0.5837899712846882,0.13243937492370605,87,1.5796822309494019
2280,117.34526315789476,6.379850387573242,-0.1605973094701767,108.45367016761668,447964,119.1,110.29999999999995,-0.16107963025569916,0.00014490589092019945,0.00015174192958511412,1.2015576225140496,4.459329128265381,-0.00048232078552246094,0.5739652422143198,0.1302947998046875,88,1.5774716138839722
2436,117.53103448275866,5.982233047485352,-0.15942159295082092,108.8042208813461,452976,119.19999999999999,113.80000000000001,-0.15739481151103973,0.00014338624896481633,0.00015676869952585548,0.9578158722407774,4.080160140991211,0.002026781439781189,0.6974807751517537,0.11392831802368164,89,1.5776864290237427
2460,117.55463414634147,7.365311622619629,-0.16280509531497955,108.94199551954196,457989,119.30000000000001,114.9,-0.16528679430484772,0.0001558493822813034,0.000163631237228401,0.950040044241977,5.079821825027466,-0.002481698989868164,0.5916581173478287,0.14139056205749512,90,1.5773546695709229
2544,117.63349056603776,7.003939151763916,-0.15980121493339539,109.36578334563303,463006,119.40000000000002,111.50000000000003,-0.15676729381084442,0.00015747178986202925,0.00015899218851700425,1.059753035001089,4.859941720962524,0.0030339211225509644,0.5148181932604214,0.14385509490966797,91,1.5781171321868896
2484,117.57198067632855,7.343934535980225,-0.15862710773944855,108.98559358822536,468032,119.19999999999999,113.70000000000005,-0.16136030852794647,0.00016298207629006356,0.00014992320211604238,0.986913130015324,5.099523305892944,-0.002733200788497925,0.6217727956384639,0.1503598690032959,92,1.5772545337677002
2484,117.5753623188406,8.04535174369812,-0.15970651805400848,108.89246666214898,473051,119.10000000000001,113.5,-0.1574370414018631,0.00014939547691028565,0.00015329953748732805,0.882805004227064,5.560260772705078,0.0022694766521453857,0.7361793017313102,0.16286635398864746,93,1.5760705471038818
2592,117.68194444444447,7.722780466079712,-0.16042691469192505,109.57852738235127,478058,119.3,114.50000000000004,-0.1543978750705719,0.00014891532191541046,0.0001586322032380849,0.8891308264497477,5.416316032409668,0.006029039621353149,0.5604363040069671,0.16012859344482422,94,1.5775012969970703
2544,117.63443396226418,7.577329874038696,-0.15833662450313568,109.4669813075965,483073,119.2,114.2,-0.15974751114845276,0.00015879144484642893,0.0001699776476016268,0.920568507887649,5.25197958946228,-0.0014108866453170776,0.6289830060759479,0.15930676460266113,95,1.5771453380584717
2652,117.73122171945703,7.237621307373047,-0.15813274681568146,109.59995418694002,488087,119.00000000000003,113.00000000000003,-0.16138216853141785,0.00016551456064917147,0.00012855367094743997,0.9419690797582373,4.9319071769714355,-0.003249421715736389,0.6424258032942523,0.14837074279785156,96,1.5766681432724
2724,117.79559471365643,7.03511905670166,-0.15574359893798828,109.7515439474624,493091,119.10000000000002,112.30000000000001,-0.15308210253715515,0.00012590803089551628,0.00011964244913542643,0.8355946857865881,4.741161346435547,0.00266149640083313,0.5644199365891596,0.14280152320861816,97,1.5771596431732178
