dLoss,MinReturn,GradNorm,ProcessExecTime,Iteration,PolicyExecTime,Entropy,KLBefore,KL,LossAfter,LossBefore,AverageReturn,AverageDiscountedReturn,NumTrajs,MaxReturn,EvalAvgReturn,TotalEnvSteps,EnvExecTime,StdReturn
-0.0006919205188751221,-232.00000000000003,0.2828299666320063,0.14683198928833008,19,4.4190285205841064,1.559084415435791,0.0009475055267103016,0.0010821716859936714,-0.2102801650762558,-0.21097208559513092,-141.8815789473684,-72.51156650331298,304,-44.5,,151714,5.45592737197876,50.22795329538889
0.0032876133918762207,-278.5,0.31612323107808854,0.14401507377624512,20,4.352481126785278,1.5582653284072876,0.0010778706055134535,0.0010727953631430864,-0.21128879487514496,-0.20800118148326874,-137.0921052631579,-70.75650303687615,304,-38.999999999999986,-88.15499999999967,159314,5.505829334259033,48.878858747008124
-0.0023510903120040894,-277.0,0.3034553811165131,0.14157652854919434,21,4.310955286026001,1.5562533140182495,0.0010668453760445118,0.001178328413516283,-0.21364441514015198,-0.21599550545215607,-149.87894736842105,-77.96884058299108,304,-57.999999999999986,,166873,5.425674676895142,47.05419695971387
-0.0030875355005264282,-238.00000000000003,0.3156999092451056,0.1430802345275879,22,4.29975438117981,1.5553147792816162,0.0011341423960402608,0.0012406297028064728,-0.21266572177410126,-0.21575325727462769,-144.68421052631578,-72.74806863915579,304,-15.5,,174473,5.466713190078735,48.78624442841817
0.0033589154481887817,-234.5,0.303265394285068,0.14450788497924805,23,4.3578057289123535,1.5544395446777344,0.001123149530030787,0.0010914364829659462,-0.21081046760082245,-0.20745155215263367,-130.4179487179487,-66.48211129070079,312,-12.299999999999995,,182126,5.448219537734985,62.2873772938885
-0.0009085386991500854,-233.5,0.2835721289050185,0.14528155326843262,24,4.341443777084351,1.5515295267105103,0.0010840807808563113,0.0010982556268572807,-0.20942264795303345,-0.21033118665218353,-140.9763157894737,-73.83544769348008,304,-33.49999999999999,,189712,5.5654296875,51.616936399487116
0.001988321542739868,-239.0,0.33778760647295397,0.14843177795410156,25,4.343945026397705,1.5512874126434326,0.001077555469237268,0.0012451758375391364,-0.2118774801492691,-0.20988915860652924,-138.27631578947367,-71.64563057384055,304,-43.49999999999999,,197302,5.5200183391571045,49.516708685636324
0.00547240674495697,-195.5,0.2932248930992685,0.14702820777893066,26,4.363984107971191,1.5552465915679932,0.0011697803856804967,0.0011817404301837087,-0.20837047696113586,-0.2028980702161789,-120.55263157894737,-62.95064860079032,304,-12.999999999999986,,204902,5.38507866859436,45.49664381399962
0.0013800114393234253,-265.5,0.29636912673758703,0.155534029006958,27,4.309234380722046,1.5494940280914307,0.0011732354760169983,0.0011885602725669742,-0.21286062896251678,-0.21148061752319336,-139.78157894736842,-73.949031645082,304,-20.69999999999998,,212409,5.493718385696411,50.54327929326956
0.0012254565954208374,-227.0,0.301896882618424,0.1506640911102295,28,4.30092716217041,1.5515073537826538,0.0011412935564294457,0.0011669930536299944,-0.21369779109954834,-0.2124723345041275,-139.64358974358973,-74.71429625646181,312,-8.899999999999986,,220065,5.634796142578125,53.675161590153834
-0.00044809281826019287,-272.0,0.3117357854833563,0.14772915840148926,29,4.311282157897949,1.5489569902420044,0.001164045068435371,0.0011755755404010415,-0.21298669278621674,-0.21343478560447693,-144.0157894736842,-76.32666166219698,304,-12.999999999999979,,227586,5.529481410980225,57.78165583204173
0.001627892255783081,-202.0,0.32555622386371635,0.15021562576293945,30,4.227539300918579,1.5491019487380981,0.0010836501605808735,0.00117118947673589,-0.20855912566184998,-0.2069312334060669,-124.49473684210527,-66.46748567267795,304,-13.999999999999975,,235174,5.513012647628784,41.79405615866814
0.002044007182121277,-221.5,0.2983252964041556,0.15249395370483398,31,4.2573018074035645,1.5476945638656616,0.001135577680543065,0.0011819354258477688,-0.2101045846939087,-0.20806057751178741,-123.76315789473684,-64.76399865357388,304,-36.49999999999999,,242774,5.4365410804748535,41.576140811342064
-0.003349393606185913,-229.5,0.29252174955434024,0.15057158470153809,32,4.401308059692383,1.547511100769043,0.0011663824552670121,0.0012456011027097702,-0.2116275578737259,-0.2149769514799118,-122.73421052631578,-66.8510727857712,304,-44.499999999999986,,250293,5.677623510360718,43.30319227515261
-0.0001020282506942749,-246.5,0.301485980954793,0.15449142456054688,33,4.43843150138855,1.5460163354873657,0.0011854905169457197,0.0011502300621941686,-0.20930473506450653,-0.2094067633152008,-126.87179487179488,-70.6115663498295,312,-36.49999999999999,,257978,5.58778715133667,49.07290729222969
-0.0008081793785095215,-239.00000000000003,0.3005710984153896,0.14772510528564453,34,4.3349878787994385,1.5424777269363403,0.0011402308009564877,0.0010303505696356297,-0.20860134065151215,-0.20940952003002167,-129.64473684210526,-67.73263424340595,304,-55.99999999999999,,265578,5.637834072113037,45.04586958907566
0.0024823546409606934,-257.0,0.3560919621370891,0.1460094451904297,35,4.290545463562012,1.5425348281860352,0.0009626487735658884,0.0011674006236717105,-0.20973137021064758,-0.2072490155696869,-115.69999999999999,-62.85380398381583,304,-49.2,,273094,5.4747114181518555,45.93438684402832
0.006077900528907776,-223.5,0.2813591091011205,0.14779114723205566,36,4.3448286056518555,1.5396289825439453,0.0011520101688802242,0.001080191694200039,-0.2083684355020523,-0.20229053497314453,-115.08684210526314,-60.8316720945112,304,-46.499999999999986,,280672,5.618185758590698,46.78976030046606
0.0018582195043563843,-243.5,0.28766231949455295,0.14762139320373535,37,4.413908004760742,1.5348514318466187,0.0010847088415175676,0.0012420224957168102,-0.20858395099639893,-0.20672573149204254,-121.68421052631577,-65.401315563983,304,-42.999999999999986,,288272,5.770469665527344,42.11910134441312
-0.0013388991355895996,-272.0,0.3296671859001919,0.14752817153930664,38,4.360180377960205,1.5358206033706665,0.0011221690801903605,0.0011207165662199259,-0.20696817338466644,-0.20830707252025604,-110.40789473684211,-64.20093255893968,304,-36.49999999999999,,295872,5.642087459564209,46.52741908968103
0.0014122575521469116,-195.99999999999997,0.2930077225337465,0.14545798301696777,39,4.402312994003296,1.5354208946228027,0.0010848839301615953,0.0011490985052660108,-0.2090030163526535,-0.2075907588005066,-117.35526315789474,-63.59800174908999,304,-39.499999999999986,,303472,5.688091993331909,48.675200090786646
0.00415155291557312,-217.0,0.2962908225998012,0.14431524276733398,40,4.21880841255188,1.5339906215667725,0.001079133478924632,0.0011997245019301772,-0.20824462175369263,-0.2040930688381195,-114.63947368421053,-64.82839926921095,304,-26.999999999999986,-61.58999999999991,310985,5.501667261123657,48.3003625325486
0.0012918263673782349,-268.5,0.3081460183232731,0.14692282676696777,41,4.269165992736816,1.5325838327407837,0.001194681623019278,0.0011863100808113813,-0.2080579549074173,-0.20676612854003906,-120.71315789473685,-67.9294881616405,304,-15.999999999999988,,318506,5.667465686798096,47.887912830805845
0.004023954272270203,-246.0,0.30247877263095824,0.1469097137451172,42,4.272414684295654,1.5307188034057617,0.0011465017450973392,0.001159029663540423,-0.20965661108493805,-0.20563265681266785,-129.06315789473683,-70.55804292828306,304,-32.499999999999986,,326025,5.589926242828369,48.929113177570365
0.00024424493312835693,-211.0,0.31194675856592496,0.15070533752441406,43,4.326648950576782,1.5314992666244507,0.001023464952595532,0.0011959951370954514,-0.20810909569263458,-0.20786485075950623,-103.11842105263158,-58.43635386429233,304,-15.000000000000002,,333620,5.563857078552246,48.03376474316439
0.002277374267578125,-208.0,0.2948947126517165,0.1504371166229248,44,4.29686164855957,1.5284932851791382,0.0011604300234466791,0.0010852199047803879,-0.20628666877746582,-0.2040092945098877,-106.14473684210525,-59.81505104557928,304,-23.999999999999993,,341220,5.624406576156616,44.52156601828177
0.001292988657951355,-226.5,0.2882488825786066,0.14233732223510742,45,4.273669719696045,1.5293331146240234,0.000995910377241671,0.00106399308424443,-0.2080712616443634,-0.20677827298641205,-90.40526315789472,-50.55791200209002,304,-15.499999999999995,,348729,5.470693826675415,46.58543903618282
0.00278666615486145,-323.5,0.3234451374996262,0.14377903938293457,46,4.373922824859619,1.5252277851104736,0.0010377818252891302,0.0011417182395234704,-0.20675943791866302,-0.20397277176380157,-108.0,-61.72123167319943,304,-40.49999999999998,,356329,5.672187566757202,50.983614498860526
0.0003531724214553833,-208.0,0.3013165619062121,0.14669108390808105,47,4.3653929233551025,1.5226658582687378,0.0011195109691470861,0.001145404763519764,-0.20907410979270935,-0.20872093737125397,-113.39473684210526,-62.69921048550469,304,-32.499999999999986,,363929,5.784678220748901,34.518331875353766
-0.0024658292531967163,-269.5,0.33292504149121466,0.145920991897583,48,4.395490884780884,1.5218853950500488,0.001117826672270894,0.0012584264623001218,-0.2101115584373474,-0.21257738769054413,-107.0,-61.42667174736261,304,-41.99999999999999,,371529,5.642155647277832,42.53558881442073
-0.00016507506370544434,-165.5,0.31942746149237816,0.15128517150878906,49,4.421510219573975,1.5194224119186401,0.0011405349941924214,0.0010513333836570382,-0.20588794350624084,-0.2060530185699463,-90.59487179487179,-51.963819884845776,312,-19.999999999999993,,379221,5.649238586425781,38.18485368080634
-0.0036564916372299194,-206.50000000000003,0.29017018748003515,0.14958810806274414,50,4.234462738037109,1.5182498693466187,0.0010876156156882644,0.001140402746386826,-0.20899450778961182,-0.21265099942684174,-114.86842105263158,-63.46047823778202,304,-29.499999999999986,,386821,5.657756328582764,45.57811169769957
0.0038814544677734375,-290.0,0.31300238038122624,0.14417695999145508,51,4.234127998352051,1.5158274173736572,0.0010805613128468394,0.0011550704948604107,-0.20471949875354767,-0.20083804428577423,-109.91315789473684,-61.63075502148831,304,-35.999999999999986,,394338,5.531337738037109,47.197012455922916
0.0018055588006973267,-217.49999999999997,0.294054354129465,0.14845871925354004,52,4.173237562179565,1.5149458646774292,0.0010754005052149296,0.0011618476128205657,-0.20529985427856445,-0.20349429547786713,-92.17105263157895,-51.398804782939635,304,11.000000000000012,,401938,5.47897744178772,43.124098208083005
-0.0016774982213974,-232.0,0.29838530193236446,0.15105748176574707,53,4.222789764404297,1.5180332660675049,0.0011267123045399785,0.0011737169697880745,-0.2063935250043869,-0.2080710232257843,-104.81578947368419,-59.50812140436343,304,-10.0,,409538,5.49505877494812,46.10020850686829
0.002674490213394165,-228.49999999999997,0.35060946653982394,0.15232229232788086,54,4.267086029052734,1.5146902799606323,0.0011879800586029887,0.0011860420927405357,-0.20926295220851898,-0.20658846199512482,-118.32894736842105,-67.61112642355447,304,-40.999999999999964,,417138,5.693253517150879,43.158257780886395
0.0002063065767288208,-195.49999999999997,0.3016009614657377,0.1463923454284668,55,4.365236282348633,1.515324354171753,0.0010683998698368669,0.0011291116243228316,-0.20560763776302338,-0.20540133118629456,-97.92105263157895,-54.714982266392504,304,-22.499999999999986,,424738,5.720922946929932,37.75135520672865
-0.0053833723068237305,-185.00000000000003,0.31967146174913724,0.14694499969482422,56,4.3881213665008545,1.5150107145309448,0.0010435834992676973,0.0012063385220244527,-0.20539714395999908,-0.21078051626682281,-87.54473684210525,-50.796576768396505,304,-37.99999999999997,,432285,5.667778730392456,37.79533316616318
0.0027196407318115234,-287.5,0.35474802707201897,0.1462383270263672,57,4.356872081756592,1.5150090456008911,0.00122348393779248,0.0011020231759175658,-0.205392524600029,-0.20267288386821747,-104.74736842105263,-57.87699903342126,304,0.9999999999999893,,439879,5.6408374309539795,57.02996320883531
0.0004502534866333008,-203.5,0.2885753772853378,0.1478738784790039,58,4.342465162277222,1.5117287635803223,0.0010970730800181627,0.0011920236283913255,-0.20535962283611298,-0.20490936934947968,-108.71052631578948,-60.03245310713584,304,-16.499999999999993,,447479,5.694122791290283,45.022455154556425
0.006499141454696655,-258.5,0.3212003666611861,0.14720916748046875,59,4.4079530239105225,1.516047716140747,0.001134862657636404,0.0012495648115873337,-0.20827296376228333,-0.20177382230758667,-114.82894736842105,-60.33393455260722,304,-29.99999999999998,,455079,5.903286933898926,55.20932371626877
0.0032804906368255615,-225.00000000000003,0.3190393767789926,0.1471712589263916,60,4.351029634475708,1.516586184501648,0.001138815307058394,0.0010962797095999122,-0.2032758593559265,-0.19999536871910095,-91.3157894736842,-50.327672207330664,304,-25.999999999999986,-66.27999999999992,462679,5.697695970535278,52.40774112323379
0.0002547800540924072,-254.5,0.3120120583182898,0.14516305923461914,61,4.373457431793213,1.5130746364593506,0.0010882426286116242,0.001181870000436902,-0.2050093114376068,-0.2047545313835144,-103.30263157894737,-58.10862945216466,304,-19.999999999999986,,470279,5.649667501449585,46.688996150012116
0.0027428418397903442,-179.0,0.34821544607602956,0.1466686725616455,62,4.3529212474823,1.5111936330795288,0.0011007223511114717,0.0010991435265168548,-0.20540685951709747,-0.20266401767730713,-92.49999999999997,-52.027832423083034,304,-30.49999999999998,,477879,5.687020301818848,31.80388092835941
0.003880828619003296,-277.50000000000006,0.3262006514477321,0.14739060401916504,63,4.437828063964844,1.5160993337631226,0.0010360301239416003,0.001093729049898684,-0.20522277057170868,-0.20134194195270538,-89.48461538461538,-49.534524508452655,312,19.600000000000012,,485573,5.682892084121704,46.66356695819907
-0.0009291619062423706,-251.0,0.33946943398863816,0.14878582954406738,64,4.4298694133758545,1.51087486743927,0.0010601913090795279,0.0012348121963441372,-0.20817449688911438,-0.20910365879535675,-96.7078947368421,-56.69703182038396,304,-30.49999999999998,,493157,5.806899547576904,39.77445213873207
0.0014625191688537598,-218.5,0.31858555042881126,0.14484167098999023,65,4.32802414894104,1.5133986473083496,0.0012133244890719652,0.001161837251856923,-0.20539559423923492,-0.20393307507038116,-95.10526315789474,-54.804177809157395,304,-18.99999999999998,,500757,5.697193622589111,40.63624870901933
-0.0023573338985443115,-198.00000000000003,0.36382925661268356,0.14680695533752441,66,4.311270475387573,1.5091344118118286,0.0011121800635010004,0.0011728270910680294,-0.20585548877716064,-0.20821282267570496,-103.71052631578948,-58.64586169844508,304,-23.5,,508357,5.710662603378296,44.17960227998582
0.0034203380346298218,-221.5,0.32834523328960236,0.15152764320373535,67,4.372156858444214,1.510411262512207,0.0010890712728723884,0.0010634983191266656,-0.20361022651195526,-0.20018988847732544,-94.25,-52.76745812553982,304,-28.99999999999999,,515957,5.7035393714904785,45.016627045196486
-0.0007650405168533325,-214.0,0.32349791377948073,0.14623022079467773,68,4.289842844009399,1.5065675973892212,0.001058083027601242,0.001152910990640521,-0.2038547396659851,-0.20461978018283844,-88.36842105263158,-47.01711431636522,304,24.99999999999998,,523557,5.642988443374634,45.35266547765387
-6.969273090362549e-05,-246.00000000000003,0.31517013169121616,0.14593195915222168,69,4.346587657928467,1.502844214439392,0.0011520484695211053,0.0011376963229849935,-0.20534642040729523,-0.20541611313819885,-95.19736842105263,-54.298203483202,304,-9.499999999999982,,531157,5.749952793121338,50.072912557810746
0.00013335049152374268,-220.0,0.3049903330609965,0.14839506149291992,70,4.358123779296875,1.5006942749023438,0.0010848144302144647,0.0011537607060745358,-0.20445264875888824,-0.2043192982673645,-89.90789473684211,-50.04274220912987,304,-35.499999999999986,,538757,5.825007200241089,45.50981028756297
-0.0018638372421264648,-220.0,0.2961074169404754,0.1526050567626953,71,4.36340856552124,1.4994959831237793,0.0011345853563398123,0.0011609104694798589,-0.20180536806583405,-0.2036692053079605,-104.22368421052632,-60.04525932314951,304,-23.99999999999998,,546357,5.868235111236572,54.627650768927055
-0.001881033182144165,-236.5,0.30904618153352564,0.14978861808776855,72,4.296926498413086,1.5035977363586426,0.0010759205324575305,0.0010764718754217029,-0.2031286358833313,-0.20500966906547546,-86.67105263157895,-49.85508926347848,304,2.5,,553957,5.681014060974121,46.68106743409692
0.004494979977607727,-185.49999999999997,0.31487870958574865,0.14452552795410156,73,4.347503900527954,1.5042563676834106,0.001059370581060648,0.001058362890034914,-0.20303337275981903,-0.1985383927822113,-90.07894736842105,-52.45879372907653,304,-32.999999999999986,,561557,5.667287588119507,36.79129014414844
-0.001317933201789856,-192.5,0.29807383779180535,0.14616894721984863,74,4.438543319702148,1.5023980140686035,0.0009702128008939326,0.0010384285124018788,-0.20292438566684723,-0.20424231886863708,-85.0657894736842,-51.086374010155716,304,-38.999999999999986,,569157,5.839028358459473,34.506515603775085
0.004023432731628418,-226.0,0.3322947511630484,0.14685821533203125,75,4.375251531600952,1.5003992319107056,0.0010368258226662874,0.0011646886123344302,-0.20413997769355774,-0.20011654496192932,-99.75,-57.64615633166374,304,-30.000000000000004,,576757,5.865045547485352,43.78562459361099
0.0006514936685562134,-205.50000000000003,0.3245522794499364,0.14408445358276367,76,4.340796232223511,1.5044989585876465,0.001114812446758151,0.0010292608058080077,-0.20208418369293213,-0.20143269002437592,-90.80263157894737,-52.71564273743589,304,-37.49999999999999,,584357,5.791640043258667,35.452996954768054
0.0006677955389022827,-187.0,0.3223722702425995,0.14603543281555176,77,4.354466438293457,1.5029327869415283,0.0009814865188673139,0.0009373585926368833,-0.2002527266740799,-0.1995849311351776,-79.51315789473684,-43.55554554200408,304,4.999999999999995,,591957,5.633802652359009,41.04834871383944
0.005160674452781677,-151.0,0.35064232121037536,0.1486515998840332,78,4.2925825119018555,1.5010398626327515,0.0009274706244468689,0.0011632278328761458,-0.20320628583431244,-0.19804561138153076,-84.69736842105263,-49.64564688952787,304,-17.49999999999999,,599557,5.66539192199707,35.124129409267965
0.00018613040447235107,-158.49999999999997,0.2971861901443375,0.14334869384765625,79,4.3036065101623535,1.4956598281860352,0.0011159391142427921,0.0011422914685681462,-0.20353148877620697,-0.20334535837173462,-87.36842105263158,-51.308785133377455,304,-40.999999999999986,,607157,5.723527669906616,29.866299484123346
-0.0027993619441986084,-170.99999999999997,0.324534534011791,0.14340710639953613,80,4.320624113082886,1.5036059617996216,0.001118905725888908,0.0012475926196202636,-0.20522953569889069,-0.2080288976430893,-84.48684210526316,-47.81764641339846,304,-17.50000000000001,-52.16499999999999,614757,5.6677727699279785,33.916012140306016
-0.0002639889717102051,-159.5,0.3031943016367728,0.14545512199401855,81,4.365108013153076,1.4956116676330566,0.001230322988703847,0.0012008616467937827,-0.20236246287822723,-0.20262645184993744,-91.67105263157893,-51.29903529122574,304,-19.5,,622357,5.760155200958252,35.28908365497405
0.005557358264923096,-218.0,0.3404672866137279,0.14448213577270508,82,4.3824474811553955,1.5001121759414673,0.001173280761577189,0.001236402546055615,-0.2062882035970688,-0.2007308453321457,-94.55128205128206,-53.07916724500001,312,11.900000000000013,,629927,5.771082878112793,52.734827064624305
-0.0007188320159912109,-152.5,0.35938034308010747,0.14507508277893066,83,4.306750535964966,1.4960155487060547,0.0012157741002738476,0.0012759411474689841,-0.2035169005393982,-0.2042357325553894,-87.89473684210526,-50.08143837732432,304,-28.499999999999986,,637527,5.65588641166687,33.41626571603165
-0.0023408085107803345,-196.99999999999997,0.3126378997756246,0.14419937133789062,84,4.287569284439087,1.500645399093628,0.0012017135741189122,0.0012608349788933992,-0.20538625121116638,-0.20772705972194672,-86.07105263157894,-47.953391209442934,304,14.300000000000018,,645044,5.4480767250061035,42.58965718213716
-0.0011184215545654297,-195.5,0.35408378027728393,0.14528775215148926,85,4.337989807128906,1.498304009437561,0.0012163725914433599,0.0012335889041423798,-0.2032516449689865,-0.20437006652355194,-91.72368421052632,-51.70265401138193,304,-31.999999999999982,,652644,5.7316343784332275,36.80419336956711
-0.002591758966445923,-188.00000000000006,0.33056162223166347,0.14546561241149902,86,4.249266147613525,1.4959304332733154,0.0012095170095562935,0.001242519705556333,-0.20671066641807556,-0.20930242538452148,-98.3657894736842,-56.43463055798154,304,-29.499999999999982,,660173,5.709064245223999,38.12124891859622
0.0030843019485473633,-194.99999999999997,0.3088006909038284,0.14574670791625977,87,4.402873754501343,1.494578242301941,0.0012413408840075135,0.001166856032796204,-0.20317845046520233,-0.20009414851665497,-89.23684210526316,-50.63896149541073,304,-9.999999999999984,,667773,5.962374925613403,45.64187493872746
0.0058624595403671265,-240.0,0.34804243705667276,0.14432787895202637,88,4.308748483657837,1.4895133972167969,0.0011550962226465344,0.0011138946283608675,-0.20237073302268982,-0.1965082734823227,-94.35526315789474,-53.19004063732211,304,-39.49999999999998,,675373,5.764037847518921,48.33026564754561
0.0021750330924987793,-261.5,0.3240453146204932,0.14467453956604004,89,4.346108436584473,1.4888031482696533,0.0010975716868415475,0.0012820487609133124,-0.20488588511943817,-0.2027108520269394,-100.61842105263158,-57.54620696704064,304,-47.99999999999999,,682973,5.833915710449219,46.12075600365882
0.002934083342552185,-188.49999999999997,0.3361245869932395,0.1450333595275879,90,4.358519792556763,1.4894520044326782,0.0012126582441851497,0.0012423546286299825,-0.20067453384399414,-0.19774045050144196,-84.55263157894734,-44.75997670459717,304,-25.99999999999997,,690573,5.710782051086426,36.362898506742205
0.006703481078147888,-243.0,0.318107836535361,0.14596915245056152,91,4.375962257385254,1.4874333143234253,0.0012274800101295114,0.001229732297360897,-0.20462162792682648,-0.1979181468486786,-95.25,-53.1140892124145,304,-25.999999999999993,,698173,5.740169525146484,47.15982763014792
0.000540614128112793,-152.99999999999997,0.3138517349967557,0.1440749168395996,92,4.353773593902588,1.486228585243225,0.0012541869655251503,0.0011897722724825144,-0.20569266378879547,-0.20515204966068268,-89.4342105263158,-52.012789191070816,304,-30.999999999999993,,705773,5.784605026245117,31.835963413755756
0.0017294436693191528,-196.49999999999997,0.3182760009837231,0.1449902057647705,93,4.283525228500366,1.4842994213104248,0.00112070981413126,0.0011845969129353762,-0.20287026464939117,-0.20114082098007202,-72.59210526315789,-41.03666097837066,304,9.999999999999991,,713373,5.6624839305877686,35.19155387289569
0.003263905644416809,-173.50000000000003,0.3414317967628765,0.14486360549926758,94,4.376135587692261,1.4823811054229736,0.001122575136832893,0.0010567988501861691,-0.19974347949028015,-0.19647957384586334,-79.0657894736842,-44.54208408766979,304,-10.499999999999995,,720973,5.983233451843262,39.10195362137691
-0.002020731568336487,-220.0,0.3065033286460742,0.1476123332977295,95,4.378960371017456,1.48556649684906,0.000991045031696558,0.0011512464843690395,-0.2003738284111023,-0.20239455997943878,-83.85526315789474,-48.39596641167079,304,-0.49999999999999467,,728573,5.89279580116272,45.89460292411655
-2.9742717742919922e-05,-166.5,0.3343663814488263,0.14338421821594238,96,4.297635793685913,1.4871408939361572,0.0012258917558938265,0.0011016473872587085,-0.20077906548976898,-0.2008088082075119,-82.4473684210526,-45.56307744917079,304,-7.999999999999987,,736173,5.79166579246521,35.26885264307592
