dLoss,KL,GradNorm,PolicyExecTime,EnvExecTime,Iteration,NumTrajs,AverageDiscountedReturn,AverageReturn,StdReturn,TotalEnvSteps,MinReturn,LossBefore,LossAfter,KLBefore,Entropy,MaxReturn,ProcessExecTime
-0.0002855956554412842,0.0007340636802837253,0.5170909229599693,5.7409257888793945,3.818190097808838,19,544,49.55059232866611,68.07499999999999,6.476345533600586,151789,49.99999999999998,-0.17309781908988953,-0.17281222343444824,0.0007413796265609562,1.561195969581604,77.6,0.13008356094360352
0.0006385892629623413,0.0007179356762208045,0.43425010676790043,5.932401180267334,3.9913742542266846,20,600,50.40310344222956,69.09866666666667,6.04883445154703,159465,49.99999999999998,-0.17290447652339935,-0.1735430657863617,0.0006958059966564178,1.557428002357483,75.60000000000001,0.1331498622894287
0.0021800696849823,0.0005860950914211571,0.40568322294289266,5.931787967681885,4.001279354095459,21,640,52.56448030383119,70.04124999999999,5.636570183852946,167032,49.99999999999998,-0.1684240996837616,-0.1706041693687439,0.0006590921548195183,1.5575238466262817,76.7,0.134521484375
0.000814393162727356,0.0008006581338122487,0.41932905332195414,6.170820236206055,4.033598899841309,22,576,51.13541795590153,68.46944444444445,7.272525140113318,174534,40.000000000000014,-0.17334331572055817,-0.17415770888328552,0.0006418986013159156,1.5547151565551758,76.70000000000002,0.13614630699157715
-0.004245743155479431,0.0007146347197704017,0.48615533997647625,6.414858102798462,4.269023418426514,23,600,51.98118149526178,68.94533333333334,6.987728163637229,182125,40.0,-0.1774306297302246,-0.17318488657474518,0.0007671381463296711,1.5544852018356323,76.9,0.14374279975891113
0.0040712058544158936,0.0005715306615456939,0.4907839866904643,6.344301462173462,4.240616083145142,24,696,54.88059042919498,71.25172413793106,3.8260409016856354,189636,50.00000000000001,-0.16849513351917267,-0.17256633937358856,0.0006158893811516464,1.5545631647109985,76.90000000000003,0.1433711051940918
-0.003095775842666626,0.0006476708222180605,0.5037987688008763,6.369896411895752,4.381306409835815,25,736,54.372027665458944,71.64130434782608,3.65246052188031,197226,50.00000000000001,-0.17183755338191986,-0.16874177753925323,0.0005568295018747449,1.5521045923233032,77.7,0.14470863342285156
0.0006023794412612915,0.0005896662478335202,0.434078269509637,6.405046224594116,4.3751914501190186,26,752,55.372972191778025,71.99893617021276,3.0846736673793687,204747,62.70000000000001,-0.16943520307540894,-0.17003758251667023,0.0006260660011321306,1.550954818725586,77.70000000000005,0.14504671096801758
0.0037542134523391724,0.0005456247017718852,0.4068843933529668,5.078059673309326,3.404313325881958,27,744,56.09471496982709,71.8741935483871,3.075323332098218,212304,61.89999999999998,-0.16563217341899872,-0.1693863868713379,0.0006049164803698659,1.5509932041168213,76.50000000000001,0.11839699745178223
0.0006843805313110352,0.0005758875049650669,0.4977059544641042,5.119322299957275,3.4571540355682373,28,728,55.615345034820436,71.51098901098902,4.675737011881109,219829,50.00000000000001,-0.1691552996635437,-0.16983968019485474,0.0005656975554302335,1.5494226217269897,77.2,0.11896610260009766
0.0004321783781051636,0.0005546920583583415,0.5145721366969482,5.179693937301636,3.539503812789917,29,768,55.482506563753624,71.99062500000001,3.741854434551809,227418,50.0,-0.16785919666290283,-0.168291375041008,0.0005387007258832455,1.5464750528335571,78.00000000000001,0.1203145980834961
-0.0033211112022399902,0.0005555776879191399,0.5134667970609568,5.227977275848389,3.5025815963745117,30,800,57.476419588886344,72.138,4.843196878096123,234980,49.999999999999986,-0.17218422889709473,-0.16886311769485474,0.0005418282235041261,1.545737624168396,78.4,0.12137913703918457
-0.00024706125259399414,0.0005492853233590722,0.5198111323262394,5.488793611526489,3.6157050132751465,31,744,56.38530706530278,71.46989247311828,5.435146177144883,242513,50.0,-0.16962772607803345,-0.16938066482543945,0.0005855009076185524,1.5424230098724365,78.00000000000001,0.12359237670898438
0.00030601024627685547,0.0005801274091936648,0.5345569689969444,5.386111259460449,3.629854679107666,32,792,56.79769146531485,72.11111111111111,4.880923262738855,250023,49.99999999999997,-0.16741614043712616,-0.16772215068340302,0.0005077983951196074,1.5434542894363403,77.3,0.12485146522521973
0.00321255624294281,0.0005276997108012438,0.49769199217723603,5.529069900512695,3.8220152854919434,33,888,57.930758647655914,73.00000000000001,3.5482516948618716,257693,49.999999999999986,-0.1645105928182602,-0.167723149061203,0.0005394808249548078,1.5429366827011108,78.30000000000001,0.1283254623413086
0.0025215893983840942,0.0005247656372375786,0.6677770287792142,5.623898983001709,3.865844964981079,34,864,57.5429536236866,72.85092592592594,3.6325813536395,265314,50.00000000000001,-0.16523919999599457,-0.16776078939437866,0.0005367927369661629,1.5418449640274048,77.50000000000001,0.1303708553314209
-0.0006588101387023926,0.0004919617786072195,0.45795321844080306,5.599255561828613,3.8248066902160645,35,816,57.11892381700418,72.53039215686275,3.6207406136467557,272833,49.99999999999999,-0.16649088263511658,-0.16583207249641418,0.0005482574342750013,1.5402076244354248,78.60000000000001,0.12973904609680176
0.0019390881061553955,0.0005595502443611622,0.40424896415566963,5.794508934020996,3.843350410461426,36,856,58.64968372135449,72.95981308411216,2.776633469330519,280366,66.60000000000001,-0.16750569641590118,-0.16944478452205658,0.0004598254745360464,1.5398280620574951,77.9,0.13198280334472656
0.0031866878271102905,0.0005248295492492616,0.7539811741680594,5.652437686920166,3.821683406829834,37,912,59.345970692654134,73.39473684210526,2.595740171128676,287896,65.20000000000002,-0.16583022475242615,-0.16901691257953644,0.0005413860781118274,1.5401101112365723,78.20000000000002,0.13063263893127441
0.002384886145591736,0.0005481897387653589,0.7535393771490662,5.725707530975342,3.9534356594085693,38,920,58.80267320375361,73.47391304347826,2.6343248275006705,295401,63.89999999999999,-0.16508592665195465,-0.1674708127975464,0.0005136836552992463,1.539007306098938,78.30000000000001,0.13419294357299805
0.0006774961948394775,0.0005292564164847136,0.5208043133182677,5.7682013511657715,4.03002142906189,39,888,57.980452159942935,73.21801801801803,2.711875724590149,302929,63.899999999999984,-0.16297374665737152,-0.163651242852211,0.0005701949703507125,1.5337820053100586,78.10000000000001,0.1336512565612793
0.00014764070510864258,0.00045740348286926746,0.5563515263528342,5.766902446746826,3.988107442855835,40,928,59.04009004740187,73.51724137931036,2.670828228189655,310449,66.69999999999999,-0.1654694676399231,-0.16561710834503174,0.0005065805744379759,1.5338866710662842,78.00000000000003,0.1344451904296875
0.002300262451171875,0.00042498449329286814,0.5363072108414353,5.325555324554443,3.6240272521972656,41,928,59.83563769863451,73.35862068965517,3.828344131234574,317953,49.99999999999998,-0.16268646717071533,-0.1649867296218872,0.00046260826638899744,1.533529281616211,78.39999999999999,0.12456607818603516
-0.0011405199766159058,0.0005350786377675831,0.6099389439052907,5.183491945266724,3.5822665691375732,42,928,58.92675386617598,73.46982758620692,2.4932052430689757,325528,66.19999999999999,-0.1674574911594391,-0.16631697118282318,0.00042396262870170176,1.527990460395813,77.80000000000003,0.12264823913574219
0.0029393285512924194,0.0006303301197476685,0.5919241209085946,5.294530153274536,3.592015266418457,43,912,59.67466953382312,73.32280701754385,3.598294798093381,333040,50.0,-0.16299517452716827,-0.1659345030784607,0.0005315541638992727,1.5293974876403809,78.20000000000002,0.12396001815795898
-0.0015541613101959229,0.0005073385545983911,0.6322109320335642,5.392026424407959,3.6492996215820312,44,920,59.835733185427095,73.25739130434783,3.867749842851909,340594,49.99999999999999,-0.167929545044899,-0.16637538373470306,0.0006383679574355483,1.5269670486450195,78.20000000000002,0.1277143955230713
0.0025086402893066406,0.00044071453157812357,0.6272186088271411,5.6090168952941895,3.7933380603790283,45,960,60.34321970951031,73.60916666666668,3.3713497750241794,348163,50.00000000000002,-0.1614954024553299,-0.16400404274463654,0.00048358654021285474,1.5276685953140259,78.10000000000002,0.13174843788146973
0.0008855909109115601,0.0005823193932883441,0.6747932419935672,5.746250629425049,3.9661622047424316,46,936,59.59538648894624,73.51794871794873,2.698167006312134,355747,61.900000000000006,-0.16234055161476135,-0.1632261425256729,0.00045230641262605786,1.5236802101135254,78.4,0.13451194763183594
0.0006016641855239868,0.0005485089495778084,0.6726205571267003,5.992783069610596,4.005404472351074,47,920,60.13211674709074,73.20434782608696,4.8435594404249995,363262,49.99999999999998,-0.16367529332637787,-0.16427695751190186,0.0005859035882167518,1.5261603593826294,78.4,0.1366262435913086
-0.002034112811088562,0.00044349630479700863,0.6333499067063518,6.793442487716675,4.6576621532440186,48,976,60.11854200294308,73.67459016393444,3.578775353211731,370879,50.000000000000036,-0.16562461853027344,-0.16359050571918488,0.0005192767712287605,1.5246949195861816,78.9,0.1583082675933838
-0.0009566545486450195,0.00042643205961212516,0.6196442755730048,6.197160005569458,4.335057735443115,49,1016,60.68135371818707,73.98267716535435,3.2191869293858995,378421,50.00000000000001,-0.16339150071144104,-0.16243484616279602,0.00042414720519445837,1.5232698917388916,77.80000000000001,0.14430451393127441
-0.0020973682403564453,0.0005754237063229084,0.6521377585327062,6.293980598449707,4.329375982284546,50,1048,61.54282231372036,74.26641221374047,2.400528271600154,385932,64.8,-0.1658395379781723,-0.16374216973781586,0.0004067803092766553,1.5244678258895874,78.80000000000001,0.14694881439208984
-0.0024438947439193726,0.0005339183262549341,0.623969436216216,6.191791296005249,4.258188486099243,51,1040,61.58282216369889,74.14846153846156,3.3561936914717245,393439,50.00000000000001,-0.1658964604139328,-0.16345256567001343,0.0005840996745973825,1.5236667394638062,78.20000000000002,0.14470839500427246
0.0001433640718460083,0.00044317333959043026,0.6030462144608666,6.33460545539856,4.347222805023193,52,1072,62.03632715980124,74.24626865671642,3.84309143122033,400949,50.00000000000001,-0.1608399599790573,-0.16098332405090332,0.000522560381796211,1.5249477624893188,78.4,0.1486203670501709
0.002960413694381714,0.0003944884811062366,0.598094078030734,6.067401170730591,4.178469896316528,53,1120,62.245224588131165,74.57000000000001,2.243266113759776,408551,66.4,-0.16014805436134338,-0.1631084680557251,0.00043014189577661455,1.5218912363052368,78.6,0.1408538818359375
0.0035043656826019287,0.0003903753822669387,0.6412998255264744,5.156813383102417,3.5830295085906982,54,1080,61.79760299807081,74.25703703703705,3.6665361742585905,416104,49.99999999999998,-0.1565457135438919,-0.16005007922649384,0.0004167630977462977,1.5193653106689453,78.6,0.1235954761505127
0.004474639892578125,0.0004264140734449029,0.5881829165502273,5.126618385314941,3.537264108657837,55,1120,62.467089151269384,74.47357142857142,3.722530067311863,423641,49.999999999999964,-0.15626434981822968,-0.1607389897108078,0.0003690141311381012,1.5182117223739624,78.50000000000001,0.12215518951416016
-0.0023202449083328247,0.00044070553849451244,0.5778080530524351,5.52549409866333,3.859827756881714,56,1080,61.28926511840187,74.43185185185187,2.218997165950554,431158,65.0,-0.16249579191207886,-0.16017554700374603,0.00043784218723885715,1.5153154134750366,78.4,0.1302776336669922
-0.0019913315773010254,0.0004613545897882432,0.7348140241632158,5.616014242172241,3.8431642055511475,57,1120,62.369531628616436,74.59428571428572,2.216199173249155,438726,67.59999999999997,-0.16361960768699646,-0.16162827610969543,0.00042719440534710884,1.5181478261947632,78.60000000000001,0.13362979888916016
0.0016443729400634766,0.00043149219709448516,0.7742473019701409,5.671372175216675,4.068542242050171,58,1176,62.0637105210328,74.8687074829932,2.0162537741516497,446269,67.49999999999999,-0.15545815229415894,-0.1571025252342224,0.0004495010944083333,1.5159605741500854,79.0,0.13555479049682617
-0.001014605164527893,0.00036405769060365856,0.5820745997900628,5.859490633010864,4.021283864974976,59,1096,62.44360619327468,74.37226277372265,3.7362639899347125,453779,49.99999999999998,-0.16161952912807465,-0.16060492396354675,0.00045368983410298824,1.5154626369476318,78.30000000000001,0.13737177848815918
0.0035634636878967285,0.0004753019893541932,0.671581388401227,6.242704153060913,4.465406179428101,60,1224,62.425867014525984,74.99477124183007,2.6759590755117157,461337,49.99999999999998,-0.15549714863300323,-0.15906061232089996,0.00033015257213264704,1.5183523893356323,79.29999999999998,0.14675474166870117
0.0006862729787826538,0.00038665009196847677,0.6486867632369796,6.279669761657715,4.316892385482788,61,1160,62.68327493649375,74.8048275862069,2.277152821018718,468870,62.90000000000002,-0.1592671424150467,-0.15995341539382935,0.0004931195289827883,1.5162980556488037,78.4,0.14466452598571777
-0.00013494491577148438,0.0003683534450829029,0.6019672312077552,6.263940811157227,4.441715478897095,62,1232,62.80357288988106,75.05324675324675,2.6573634240886754,476388,49.99999999999999,-0.15848097205162048,-0.158346027135849,0.00036580400774255395,1.5178072452545166,78.60000000000001,0.14506745338439941
0.00023986399173736572,0.0004866499511990696,0.7439747478748259,6.24531888961792,4.287304162979126,63,1176,62.93445014865002,74.88707482993198,2.133320751733005,483904,67.29999999999995,-0.15677949786186218,-0.15701936185359955,0.00038159574614837766,1.5189825296401978,78.9,0.14408516883850098
0.0022696703672409058,0.0005148362251929939,0.81034641027886,5.14190936088562,3.5301706790924072,64,1160,63.12612865919509,74.82620689655174,2.4981654148499612,491406,60.79999999999998,-0.157144233584404,-0.1594139039516449,0.000495751213748008,1.5231250524520874,78.70000000000002,0.12242484092712402
-0.0021736323833465576,0.0007733888924121857,0.7440286503223833,5.174386262893677,3.6242752075195312,65,1224,63.08739236310185,75.04575163398692,2.13042040492318,498986,68.80000000000001,-0.16269008815288544,-0.16051645576953888,0.0005052821943536401,1.5191631317138672,78.60000000000002,0.12303924560546875
0.0034255683422088623,0.00044812081614509225,0.5999406208168213,5.365922927856445,3.723050117492676,66,1200,63.275764760742554,74.99066666666668,1.9702232248036227,506500,66.19999999999999,-0.15429054200649261,-0.15771611034870148,0.0007736221305094659,1.5175143480300903,78.10000000000002,0.12800145149230957
0.0021483004093170166,0.00040609159623272717,0.724388415767819,5.057984828948975,3.578796625137329,67,1216,63.32838572070032,75.05394736842106,2.333251672162906,514018,62.10000000000002,-0.1558566838502884,-0.1580049842596054,0.00044997435179539025,1.516072392463684,78.39999999999999,0.12208390235900879
0.0013986378908157349,0.00042027380550280213,0.6602192810857798,5.124916315078735,3.5836727619171143,68,1232,63.556281040000684,75.10064935064936,2.204584855145877,521563,65.1,-0.1547762155532837,-0.15617485344409943,0.000405777245759964,1.5125021934509277,78.8,0.12442731857299805
-0.0016830265522003174,0.0004039141640532762,0.8853984951102014,5.170888662338257,3.708503484725952,69,1232,62.92345674350486,75.12597402597403,1.9024865886792977,529069,69.09999999999998,-0.15863817930221558,-0.15695515275001526,0.00041894157766364515,1.5102746486663818,78.4,0.12479996681213379
0.000979408621788025,0.0004391140246298164,0.680841813629207,5.094845294952393,3.598189115524292,70,1272,63.574022502453204,75.26415094339623,2.0101091374628677,536599,67.69999999999997,-0.15638133883476257,-0.1573607474565506,0.00039867631858214736,1.5135928392410278,78.20000000000002,0.12464022636413574
-0.001276254653930664,0.00038581027183681726,0.6544073899329504,5.073532342910767,3.543929100036621,71,1272,64.1591363633017,75.27044025157234,1.8376069158685058,544119,67.99999999999997,-0.15863953530788422,-0.15736328065395355,0.00043455802369862795,1.5104432106018066,78.3,0.12262797355651855
-0.0003483295440673828,0.0004177066730335355,0.7394231285106784,5.4374940395355225,3.8020074367523193,72,1296,64.03656072343951,75.35493827160496,1.856920737624322,551644,69.1,-0.15787500143051147,-0.1575266718864441,0.00038360056350938976,1.5106784105300903,78.30000000000001,0.1292414665222168
0.001491636037826538,0.00037331500789150596,0.8544829699003906,5.226412057876587,3.6525893211364746,73,1216,63.382872191435865,75.03092105263158,2.0285862834882846,559197,66.89999999999999,-0.15344159305095673,-0.15493322908878326,0.00044917044579051435,1.50868821144104,78.5,0.12613320350646973
-0.001365557312965393,0.0004363525367807597,0.8914232183913646,5.153575658798218,3.591644287109375,74,1304,64.42765369803269,75.37546012269941,1.8713235375402497,566735,69.50000000000001,-0.15635104477405548,-0.1549854874610901,0.0003456699487287551,1.5074095726013184,78.50000000000003,0.12352681159973145
-0.0045348405838012695,0.0004800328752025962,0.9856658083245613,5.128411769866943,3.488027572631836,75,1224,63.88901109521065,75.06339869281048,1.9248207329816343,574288,66.10000000000001,-0.156658336520195,-0.15212349593639374,0.00047476557665504515,1.5048812627792358,78.4,0.12243318557739258
0.002338036894798279,0.00032445555552840233,0.8187178874886107,5.53108286857605,3.905592441558838,76,1344,64.36735297490222,75.50892857142858,2.0583693950130906,581833,62.2,-0.1511029452085495,-0.15344098210334778,0.0004411425325088203,1.5048578977584839,78.6,0.13182878494262695
-0.0030384212732315063,0.0004246604221407324,0.5794021099201259,5.099476099014282,3.5762505531311035,77,1280,64.03625597598523,75.30812500000002,1.7618871939982501,589340,66.79999999999998,-0.1594683825969696,-0.1564299613237381,0.0003344862489029765,1.5003892183303833,78.80000000000003,0.12297773361206055
0.0014378875494003296,0.0004399078607093543,0.7634675179537237,5.367723703384399,3.857545852661133,78,1352,64.19033284101174,75.52130177514795,1.91589939577489,596909,66.50000000000001,-0.1533317267894745,-0.15476961433887482,0.0004200317489448935,1.502786636352539,78.89999999999999,0.13003301620483398
0.0023362189531326294,0.0004146444262005389,0.9738768601945915,5.6368372440338135,3.958465814590454,79,1312,64.20433113430539,75.41219512195123,2.090039691763523,604433,64.59999999999998,-0.152852863073349,-0.15518908202648163,0.00045062077697366476,1.5021071434020996,78.80000000000001,0.1327359676361084
-0.0037401318550109863,0.00042184759513475,0.7892204125105882,5.8968446254730225,4.096338748931885,80,1304,64.36634670999602,75.39693251533743,1.8988670601203936,611936,67.9,-0.15753771364688873,-0.15379758179187775,0.000405617494834587,1.5003191232681274,79.0,0.13958954811096191
0.0005497187376022339,0.00044454680755734444,0.8471390985092035,5.771172761917114,4.046839714050293,81,1280,64.36929824841943,75.24062500000001,2.9103757677274316,619451,49.999999999999986,-0.15151560306549072,-0.15206532180309296,0.0004396220319904387,1.4941115379333496,78.80000000000001,0.1374223232269287
0.004481121897697449,0.000518717453815043,0.9301812144481333,6.026883363723755,4.207254648208618,82,1368,64.95742259733534,75.5953216374269,1.6700601545876097,626983,69.99999999999999,-0.15011276304721832,-0.15459388494491577,0.0004172619082964957,1.5011216402053833,78.50000000000001,0.14264869689941406
-0.0006683170795440674,0.0003936704306397587,0.8638078704385805,6.127376556396484,4.310288429260254,83,1320,64.19933181343694,75.4509090909091,1.720768615502732,634489,69.6,-0.15253150463104248,-0.1518631875514984,0.0005288683460094035,1.4987314939498901,78.79999999999998,0.14332127571105957
0.0030846446752548218,0.00039820553502067924,0.8064988073712044,6.473162889480591,4.684692621231079,84,1424,64.77720896550763,75.76292134831462,1.7222523808887156,642031,66.7,-0.14926224946975708,-0.1523468941450119,0.0003716294013429433,1.4969114065170288,78.60000000000001,0.1519629955291748
0.0009795427322387695,0.00038605404552072287,0.841177374914274,6.672046661376953,4.75437068939209,85,1392,65.02531930264117,75.68160919540232,2.010748630278868,649545,64.79999999999998,-0.15176601707935333,-0.1527455598115921,0.0003997765888925642,1.49636709690094,78.80000000000001,0.15705418586730957
0.00045727193355560303,0.00032098355586640537,0.6741704182981302,7.88650918006897,5.565339088439941,86,1352,64.79793827813519,75.55976331360948,2.029233671387304,657049,62.39999999999999,-0.15261322259902954,-0.15307049453258514,0.00039182661566883326,1.4969398975372314,78.69999999999999,0.1839311122894287
-0.0030273348093032837,0.0003935384738724679,0.980674923895612,5.320882558822632,3.6987967491149902,87,1328,64.71429178597825,75.3542168674699,3.392046018840603,664561,49.99999999999999,-0.15531037747859955,-0.15228304266929626,0.0003442004672251642,1.495703101158142,78.80000000000001,0.1269218921661377
0.0033916980028152466,0.000359969271812588,0.7522881363739473,5.24036979675293,3.7340378761291504,88,1480,65.75319460605637,75.92972972972974,1.917016948544808,672091,65.80000000000001,-0.14841681718826294,-0.15180851519107819,0.0003571769630070776,1.4995859861373901,78.50000000000001,0.12780451774597168
0.003427267074584961,0.0003465929185040295,0.9171994551367271,5.459589958190918,3.8774449825286865,89,1464,65.58705929595395,75.89726775956285,1.765653850127131,679599,67.50000000000001,-0.14752629399299622,-0.15095356106758118,0.0003576908493414521,1.4967297315597534,78.6,0.13055944442749023
0.0023681670427322388,0.0006175164016894996,1.4285143148035233,5.817120313644409,4.116153717041016,90,1424,65.12044062328071,75.77191011235956,1.9226905752356505,687125,64.2,-0.14875459671020508,-0.15112276375293732,0.0003574125003069639,1.4959559440612793,79.00000000000001,0.13865041732788086
0.0006422996520996094,0.00037536429590545595,0.857981968345528,5.81902813911438,4.1224141120910645,91,1464,65.6118092182636,75.82295081967213,2.531315999943585,694669,49.99999999999999,-0.15083004534244537,-0.15147234499454498,0.000600054394453764,1.4949308633804321,78.8,0.13822269439697266
-0.0007335841655731201,0.00037921906914561987,1.1518505196391287,5.7865002155303955,4.091914176940918,92,1384,65.01884722619904,75.65144508670522,1.8311248299715406,702192,64.29999999999998,-0.1533915400505066,-0.15265795588493347,0.00039038973045535386,1.4935580492019653,78.8,0.1396927833557129
0.001955762505531311,0.00041952088940888643,0.9565726854742416,5.927314281463623,4.2949419021606445,93,1464,65.29418759443439,75.89398907103826,1.778903985002764,709706,65.5,-0.1471460908651352,-0.1491018533706665,0.0003631537838373333,1.490883231163025,78.80000000000001,0.13834929466247559
-0.002102106809616089,0.0003494686388876289,0.7079292813417085,5.993014812469482,4.301433086395264,94,1456,65.25732970798087,75.86703296703298,1.8232656937818963,717228,66.5,-0.15242494642734528,-0.1503228396177292,0.000421126838773489,1.490067958831787,79.1,0.13247990608215332
0.0025188028812408447,0.0004754838882945478,1.0424933807322352,6.1022233963012695,4.39048957824707,95,1528,65.8755148698138,76.07225130890053,1.4575007870233507,724730,70.99999999999996,-0.1460394263267517,-0.14855822920799255,0.0003324718272779137,1.4905266761779785,78.90000000000002,0.13429903984069824
0.0010619759559631348,0.0004322084132581949,1.2287368632694713,5.785323143005371,4.088529348373413,96,1416,65.26479991209575,75.76101694915255,1.8812500606440388,732233,65.69999999999997,-0.15019693970680237,-0.1512589156627655,0.0004994467017240822,1.4906197786331177,78.9,0.12844634056091309
0.0006372183561325073,0.00033395030186511576,0.915558926072876,4.9384753704071045,3.611286163330078,97,1480,65.11646967915202,75.91351351351354,1.5224734786066503,739793,68.7,-0.14751125872135162,-0.14814847707748413,0.00041450615390203893,1.4894182682037354,78.4,0.1107780933380127
-4.29302453994751e-05,0.000436034140875563,0.9520094184335992,4.994832992553711,3.582693576812744,98,1472,65.54100173923534,75.89891304347827,1.6204531414832475,747339,70.29999999999998,-0.1486320048570633,-0.14858907461166382,0.0003330486360937357,1.4912338256835938,79.0,0.11291313171386719
