KL,LossAfter,EvalAvgReturn,Iteration,MinReturn,LossBefore,AverageDiscountedReturn,GradNorm,dLoss,PolicyExecTime,ProcessExecTime,TotalEnvSteps,EnvExecTime,NumTrajs,StdReturn,KLBefore,AverageReturn,Entropy,MaxReturn
0.0009277503122575581,-0.2156965732574463,,19,30.0,-0.21268349885940552,33.288544878303036,0.2735512501376889,0.0030130743980407715,4.42069411277771,0.13931536674499512,152344,4.825273752212524,344,11.200579931675009,0.0010003307834267616,54.21627906976746,1.5705692768096924,72.3
0.001012106309644878,-0.21621164679527283,63.121999999999844,20,39.99999999999999,-0.21232108771800995,36.10437615653418,0.2847674726421315,0.0038905590772628784,4.468045473098755,0.14139485359191895,159981,4.816935300827026,360,10.01862611019108,0.0008522765128873289,56.58444444444445,1.5711009502410889,73.50000000000001
0.0010432559065520763,-0.2182846963405609,,21,30.0,-0.21661008894443512,35.494601853113394,0.27788620368287964,0.0016746073961257935,4.455093860626221,0.1508944034576416,167575,4.748180389404297,352,10.140601437817244,0.0009459215798415244,56.604545454545466,1.5696372985839844,72.50000000000001
0.0009522895561531186,-0.21711531281471252,,22,39.99999999999998,-0.21290643513202667,36.67487103045179,0.2805274917279806,0.004208877682685852,4.513035774230957,0.1531691551208496,175263,4.738178253173828,360,9.111798348065133,0.000950150191783905,57.80444444444445,1.5706250667572021,75.80000000000001
0.0009845311287790537,-0.2146809846162796,,23,20.000000000000014,-0.213841512799263,35.27273630298048,0.28004043502674614,0.0008394718170166016,4.411660432815552,0.14497971534729004,182839,4.76152491569519,352,12.122665064434582,0.0009721418027766049,55.50909090909091,1.5669610500335693,71.2
0.0009558758465573192,-0.21565723419189453,,24,30.000000000000014,-0.22371308505535126,36.15616142806707,0.29646901250858,-0.008055850863456726,4.333709478378296,0.13758587837219238,190416,4.687019348144531,360,10.726735031893185,0.0009202220826409757,56.27333333333334,1.566224455833435,73.90000000000003
0.0010777038987725973,-0.21721088886260986,,25,30.0,-0.2145565003156662,36.288808839368876,0.31065485667092363,0.0026543885469436646,4.341624736785889,0.13953137397766113,197932,4.592401742935181,344,10.329080697642453,0.0009322421392425895,55.54418604651163,1.5626137256622314,72.39999999999999
0.0010370976524427533,-0.2150452882051468,,26,29.999999999999993,-0.21294112503528595,36.85336266805328,0.2823666802657848,0.00210416316986084,4.339162588119507,0.14014792442321777,205443,4.630609512329102,352,11.303848856338364,0.0010464965598657727,55.65681818181818,1.5621625185012817,74.70000000000005
0.001054604654200375,-0.2185584157705307,,27,39.99999999999998,-0.21673378348350525,38.3214902177684,0.3244724611637711,0.0018246322870254517,4.42831563949585,0.14685678482055664,213099,4.739526987075806,376,9.877697097741486,0.0009562663035467267,59.02978723404256,1.5618940591812134,72.3
0.0009379078983329237,-0.21745134890079498,,28,40.0,-0.21541714668273926,40.161895639217505,0.28711951862373064,0.002034202218055725,4.417277574539185,0.15164732933044434,220758,4.614112138748169,384,9.769407100953805,0.000950378947891295,59.668749999999996,1.5620040893554688,76.60000000000001
0.0010786982020363212,-0.21994392573833466,,29,30.00000000000001,-0.21702603995800018,37.11651456678314,0.29285279063513325,0.0029178857803344727,4.378725051879883,0.1501004695892334,228260,4.786375284194946,376,10.925154233253236,0.0009516139980405569,58.71914893617023,1.5581401586532593,73.70000000000003
0.001052680891007185,-0.2189580202102661,,30,39.999999999999986,-0.21662086248397827,39.721740683222265,0.3026038806730454,0.002337157726287842,4.3056299686431885,0.14983224868774414,235796,4.602344989776611,392,9.643683584064457,0.0009579145698808134,60.334693877551025,1.5605876445770264,75.4
0.001033400883898139,-0.215861976146698,,31,30.00000000000002,-0.21181301772594452,38.72199326328515,0.2994281863316615,0.004048958420753479,4.373338937759399,0.1435248851776123,243415,4.662294626235962,376,10.275978132183328,0.001061027287505567,58.89574468085108,1.5576121807098389,72.89999999999999
0.0009888379136100411,-0.21725720167160034,,32,40.0,-0.21347495913505554,40.84739350564352,0.3055920896551684,0.0037822425365448,4.366467237472534,0.14246869087219238,250920,4.566138744354248,384,8.182015497673335,0.0009594879811629653,61.65625,1.5574263334274292,73.3
0.0009540552855469286,-0.2164859026670456,,33,40.00000000000001,-0.2131396234035492,41.59308528659546,0.3042260442862997,0.003346279263496399,4.509809494018555,0.1454474925994873,258598,4.65631628036499,392,10.495946739536347,0.0009392824140377343,59.22857142857143,1.5574482679367065,75.80000000000001
0.0010156671050935984,-0.21984240412712097,,34,30.00000000000001,-0.22111614048480988,40.74738453114197,0.3065358044049098,-0.0012737363576889038,4.367196321487427,0.13955354690551758,266206,4.698888778686523,416,9.229892586577769,0.0008998248376883566,62.48461538461539,1.5573370456695557,73.29999999999998
0.0009205408277921379,-0.218455970287323,,35,40.00000000000001,-0.22161443531513214,42.21219048111545,0.29954748086522126,-0.003158465027809143,4.3431196212768555,0.13763833045959473,273794,4.633054971694946,432,9.30468634230458,0.0009402260184288025,62.98518518518519,1.5577383041381836,74.4
0.0009573638089932501,-0.217789888381958,,36,40.0,-0.21330218017101288,42.75821488026806,0.3093559624192483,0.004487708210945129,4.308872222900391,0.14304614067077637,281367,4.472920656204224,408,9.489753271147308,0.0009053847170434892,61.62156862745098,1.5570038557052612,74.20000000000002
0.0009006160544231534,-0.2169017791748047,,37,40.000000000000014,-0.21324346959590912,42.73090548391684,0.30676649076131934,0.003658309578895569,4.35855507850647,0.13851547241210938,288963,4.695942401885986,440,8.392179358198039,0.0009104821365326643,64.00727272727272,1.5559414625167847,76.0
0.0009469923679716885,-0.21766354143619537,,38,40.00000000000001,-0.2088695466518402,43.365838562261196,0.3185511060740483,0.008793994784355164,4.311625719070435,0.14167428016662598,296469,4.496598720550537,424,8.99240690730085,0.0008288060780614614,63.19622641509435,1.5571465492248535,76.60000000000001
0.0010265205055475235,-0.21939079463481903,,39,30.0,-0.21696710586547852,42.33747726363203,0.3146440666504698,0.002423688769340515,4.424388408660889,0.14011859893798828,303994,4.701450347900391,416,10.588689084984104,0.0009796968661248684,61.875,1.5522854328155518,74.90000000000002
0.001029206090606749,-0.21836066246032715,72.774,40,39.99999999999999,-0.21464839577674866,42.01138354158998,0.30124672731521746,0.003712266683578491,4.382518768310547,0.1489548683166504,311511,4.622001886367798,416,9.795813885255077,0.0009570129332132638,62.08269230769231,1.5504124164581299,75.50000000000003
0.0010010346304625273,-0.21750783920288086,,41,40.00000000000001,-0.21576666831970215,42.76109724449786,0.32439602233286774,0.001741170883178711,4.374661684036255,0.14826703071594238,319048,4.5729522705078125,424,8.262097186005521,0.0010035180021077394,63.70377358490566,1.5508149862289429,76.70000000000002
0.0009085941128432751,-0.21756665408611298,,42,39.99999999999999,-0.21312610805034637,45.90564576914307,0.32386567459485993,0.0044405460357666016,4.386491298675537,0.14870381355285645,326699,4.672528505325317,496,8.50733737910975,0.0008779219933785498,65.88548387096773,1.5554816722869873,77.10000000000001
0.000861878099385649,-0.21921983361244202,,43,40.00000000000001,-0.21981929242610931,46.950721544570854,0.31452475144959335,-0.0005994588136672974,4.3726842403411865,0.14760136604309082,334203,4.574146270751953,496,8.002946907805722,0.0008460581884719431,66.28387096774195,1.555707573890686,76.40000000000002
0.0010016850428655744,-0.21758925914764404,,44,40.0,-0.2151467651128769,44.178749275687714,0.32030245474109903,0.002442494034767151,4.41890811920166,0.15273284912109375,341783,4.639816045761108,448,8.844103304762223,0.0009306456195190549,64.14285714285714,1.5477570295333862,75.10000000000001
0.0009446092299185693,-0.21765334904193878,,45,49.99999999999999,-0.2189551740884781,45.55211876434917,0.3087625483927934,-0.0013018250465393066,4.357046127319336,0.13831138610839844,349344,4.417689800262451,440,7.084618188444104,0.0009571010596118867,64.79818181818182,1.5484646558761597,75.70000000000002
0.001000688993372023,-0.2170996367931366,,46,39.999999999999986,-0.21505631506443024,44.68973715785297,0.3416342502371821,0.00204332172870636,4.320993423461914,0.13845038414001465,356897,4.604251146316528,464,8.193236422060359,0.0009085413767024875,65.08103448275862,1.5468716621398926,74.70000000000003
0.0009577538585290313,-0.21902145445346832,,47,49.99999999999999,-0.22685466706752777,46.3938548107792,0.3183647108549323,-0.007833212614059448,4.288367748260498,0.13687705993652344,364440,4.57814884185791,512,6.520490352235308,0.000869817566126585,67.27656250000001,1.5520658493041992,75.10000000000002
0.0009936015121638775,-0.2181064784526825,,48,30.000000000000007,-0.2154150754213333,46.041989904858895,0.3466231045465222,0.002691403031349182,4.318877458572388,0.14057183265686035,371944,4.621876001358032,496,7.994003345640681,0.000945698469877243,66.44516129032259,1.5499744415283203,76.60000000000001
0.0009311068570241332,-0.21874813735485077,,49,49.99999999999998,-0.21300283074378967,46.93911123471367,0.3208223808536769,0.005745306611061096,4.372476100921631,0.14458012580871582,379472,4.577601671218872,496,5.413273277365763,0.00095894536934793,67.3741935483871,1.547683835029602,75.50000000000003
0.0009023056481964886,-0.2182799130678177,,50,39.99999999999999,-0.2121303230524063,46.806584489799086,0.338919763553557,0.006149590015411377,4.315644025802612,0.14031577110290527,387021,4.521913290023804,488,7.452394827098378,0.0009328974992968142,66.31311475409836,1.5450360774993896,76.50000000000003
0.0009108035010285676,-0.21592676639556885,,51,49.999999999999986,-0.21721190214157104,48.18944091438789,0.3458316927313687,-0.0012851357460021973,4.310470342636108,0.13675427436828613,394541,4.500697374343872,512,6.97156893658092,0.0008374450262635946,67.15625,1.5472424030303955,78.00000000000001
0.0009146569063887,-0.21715763211250305,,52,50.00000000000001,-0.22190286219120026,48.80880007104005,0.3379806604101457,-0.004745230078697205,4.344907999038696,0.14369678497314453,402131,4.668611288070679,560,4.506919849588215,0.0008181782905012369,68.87142857142857,1.5481152534484863,77.00000000000004
0.0008286958327516913,-0.21834103763103485,,53,49.99999999999999,-0.20992140471935272,49.6848031161317,0.3309283510760022,0.008419632911682129,4.393569707870483,0.144608736038208,409640,4.703090190887451,576,5.246796310871784,0.0008541736169718206,69.15416666666665,1.5471745729446411,77.30000000000001
0.000944263709243387,-0.2165500372648239,,54,49.999999999999986,-0.21587902307510376,47.40660176078121,0.36591168357468723,0.0006710141897201538,4.41983699798584,0.14138555526733398,417193,4.690474271774292,536,5.2067274883882835,0.0008852310129441321,68.27910447761194,1.5423470735549927,74.69999999999999
0.0009056114358827472,-0.2149343192577362,,55,49.99999999999998,-0.20656436681747437,48.13358225525348,0.33069737808190497,0.00836995244026184,4.332759857177734,0.13869142532348633,424722,4.54889440536499,528,7.380096486537074,0.0009074342087842524,67.38030303030304,1.542054295539856,76.10000000000001
0.0008609122014604509,-0.21841348707675934,,56,50.0,-0.212057963013649,49.738216315658654,0.3241424384409291,0.0063555240631103516,4.354387283325195,0.13781356811523438,432295,4.650125503540039,584,6.1025670685721645,0.0007985559641383588,68.94109589041096,1.5441378355026245,75.70000000000002
0.0009281980455853045,-0.2174164354801178,,57,49.99999999999999,-0.2210681289434433,48.79214018841844,0.3219426349802135,-0.0036516934633255005,4.346679449081421,0.13883733749389648,439899,4.67142391204834,568,5.763067398883909,0.000840210122987628,68.72676056338028,1.5420500040054321,77.10000000000004
0.0009440706926397979,-0.21760863065719604,,58,49.99999999999999,-0.21349522471427917,47.62693988542917,0.34183359608366515,0.00411340594291687,4.354581832885742,0.14786100387573242,447449,4.6507110595703125,528,6.869916853627676,0.0009470129734836519,67.5,1.5386322736740112,75.80000000000001
0.0008220578893087804,-0.21589432656764984,,59,40.000000000000014,-0.20848578214645386,50.159353774192766,0.34517225332015294,0.007408544421195984,4.402854919433594,0.15025115013122559,455031,4.7078187465667725,600,6.375345010271995,0.0008090403280220926,69.22400000000002,1.5454462766647339,76.50000000000001
0.0008623956236988306,-0.21569578349590302,74.45300000000003,60,50.0,-0.21151022613048553,50.14288839949618,0.32823324827308065,0.0041855573654174805,4.367860794067383,0.1408829689025879,462619,4.662767171859741,584,5.929654239457146,0.0008352964650839567,69.05753424657534,1.5416512489318848,77.10000000000002
0.0008439809316769242,-0.21658292412757874,,61,49.99999999999998,-0.22322097420692444,50.0381533834694,0.33742822632312797,-0.006638050079345703,4.288128614425659,0.14040040969848633,470176,4.655754804611206,608,5.57133215990674,0.0008205694030039012,69.53026315789474,1.5415065288543701,76.50000000000003
0.0009182739304378629,-0.21595792472362518,,62,50.0,-0.21121644973754883,49.53969144798048,0.34292685662670325,0.004741474986076355,4.353144884109497,0.1451263427734375,477731,4.73287296295166,592,6.005800854228968,0.0008480864344164729,69.11486486486487,1.538272500038147,77.9
0.000898185942787677,-0.21698817610740662,,63,49.99999999999999,-0.21326057612895966,48.90999105424136,0.3430062342397478,0.0037275999784469604,4.439166784286499,0.14797449111938477,485271,4.7300403118133545,576,5.556633228809165,0.0008837428758852184,68.97222222222223,1.5363609790802002,75.00000000000001
0.0008629864314571023,-0.21478919684886932,,64,50.00000000000001,-0.2085604965686798,50.79789220056191,0.3299771370428267,0.006228700280189514,4.396862983703613,0.14949941635131836,492863,4.692803859710693,608,5.1727792751443475,0.0008497682865709066,69.61578947368422,1.5370562076568604,77.5
0.0008444635896012187,-0.2150995433330536,,65,40.000000000000014,-0.2112923562526703,51.06448272210092,0.3455338861459692,0.0038071870803833008,4.303175210952759,0.13934659957885742,500377,4.641576766967773,624,6.605319813274331,0.0008130112546496093,69.5974358974359,1.5374760627746582,76.4
0.0008468884043395519,-0.21494393050670624,,66,60.00000000000001,-0.2062986195087433,51.67056525124882,0.36478165776509786,0.008645310997962952,4.424828290939331,0.1421520709991455,507963,4.754268407821655,640,3.8505446043384595,0.0007822324987500906,70.5175,1.5375571250915527,77.5
0.0008405139087699354,-0.21733278036117554,,67,49.99999999999999,-0.21127812564373016,52.364456126551545,0.3579093635640462,0.0060546547174453735,4.338346004486084,0.13878726959228516,515474,4.695089817047119,664,4.876316367417122,0.0008139818673953414,70.70963855421687,1.5374133586883545,76.70000000000002
0.0008355644531548023,-0.21696631610393524,,68,40.000000000000014,-0.2122800201177597,51.62990174718176,0.36944784510138784,0.004686295986175537,4.3668131828308105,0.14066100120544434,523044,4.71806526184082,648,4.599564600375948,0.0008051136392168701,70.40740740740742,1.5342590808868408,77.4
0.0007961764931678772,-0.21424153447151184,,69,49.999999999999986,-0.2130754441022873,51.524394698017105,0.3415044383726664,0.0011660903692245483,4.392881631851196,0.14043903350830078,530609,4.830535173416138,672,4.46732452130857,0.0007804288761690259,70.7559523809524,1.5340240001678467,76.80000000000001
0.0008432997856289148,-0.21534638106822968,,70,49.999999999999986,-0.21802982687950134,52.23089148667761,0.3637681315581199,-0.0026834458112716675,4.316489934921265,0.13808846473693848,538115,4.688036918640137,672,4.535288068963291,0.0007791945827193558,70.82619047619049,1.5355501174926758,76.60000000000001
0.0007732945377938449,-0.21563492715358734,,71,50.0,-0.21688319742679596,54.014511499915905,0.3514680949101654,-0.0012482702732086182,4.348203420639038,0.13943934440612793,545678,4.699957370758057,728,4.409721834881574,0.0007626703009009361,71.46923076923078,1.5394041538238525,77.3
0.0008145506726577878,-0.21597984433174133,,72,49.99999999999999,-0.21917591989040375,52.81560834847497,0.37170271009559314,-0.0031960755586624146,4.330361604690552,0.14071249961853027,553221,4.774258136749268,712,3.8957718430044017,0.000780503440182656,71.4123595505618,1.5350959300994873,77.4
0.0007988021243363619,-0.21384869515895844,,73,50.000000000000014,-0.21203690767288208,52.43852859841613,0.3559243388244527,0.001811787486076355,4.349014043807983,0.139939546585083,560782,4.73014235496521,680,4.2870197583291505,0.0008354745805263519,70.98705882352942,1.533297061920166,77.10000000000002
0.0007188423187471926,-0.2135550081729889,,74,50.0,-0.21110428869724274,54.48319062870149,0.356455841874139,0.002450719475746155,4.389180660247803,0.1459348201751709,568323,4.808765172958374,768,3.6531544053564224,0.0006887915078550577,72.04062500000002,1.5381265878677368,77.5
0.0008407434797845781,-0.21638378500938416,,75,50.00000000000001,-0.2108718752861023,52.79186368019204,0.35493920149445085,0.00551190972328186,4.333105564117432,0.14323663711547852,575833,4.765462160110474,696,4.069026235016819,0.0007654133951291442,71.2528735632184,1.5324658155441284,77.90000000000002
0.0007998374640010297,-0.21459037065505981,,76,49.99999999999999,-0.21595028042793274,54.59342349677715,0.3698330448331192,-0.0013599097728729248,4.348558664321899,0.14254474639892578,583338,4.574063777923584,704,4.955411595476058,0.000793740211520344,71.24431818181819,1.5342741012573242,77.70000000000003
0.0007386346696875989,-0.21277280151844025,,77,50.00000000000002,-0.20887626707553864,54.80043818822656,0.34886553552361943,0.0038965344429016113,4.417640447616577,0.14603900909423828,590870,4.725450754165649,736,4.214027120779982,0.0007487722323276103,71.70434782608697,1.5358915328979492,78.8
0.000700685428455472,-0.21322816610336304,,78,50.00000000000001,-0.21406583487987518,54.92804565437016,0.33671935165152056,-0.000837668776512146,4.356814384460449,0.14656758308410645,598408,4.7397119998931885,776,4.392132261792702,0.0006832671351730824,72.02268041237113,1.5362005233764648,78.00000000000001
0.0007039455231279135,-0.21542493999004364,,79,62.39999999999999,-0.21031995117664337,54.8623360811741,0.3668640775241506,0.0051049888134002686,4.383443832397461,0.14196276664733887,605910,4.8299174308776855,792,2.9477111667079074,0.0006640458595938981,72.42222222222222,1.5364089012145996,77.30000000000001
0.000742091506253928,-0.2131427377462387,75.64800000000002,80,62.00000000000001,-0.211399108171463,55.64456620710876,0.34343229605239817,0.0017436295747756958,4.379356145858765,0.14283537864685059,613493,4.8565850257873535,824,2.745556569209431,0.0006625807145610452,72.6378640776699,1.5363017320632935,77.80000000000004
0.000707681174390018,-0.2138098180294037,,81,60.699999999999974,-0.21086373925209045,55.136145420259155,0.3810927068250198,0.0029460787773132324,4.41458797454834,0.14873361587524414,621024,4.834566831588745,784,3.0484305778419403,0.0007335950504057109,72.31530612244897,1.5343506336212158,77.5
0.0007024367223493755,-0.21426188945770264,,82,62.89999999999999,-0.21037493646144867,55.27638300764787,0.3523217635659941,0.0038869529962539673,4.360484600067139,0.1467134952545166,628555,4.847722053527832,816,2.829712218906739,0.0006610784330405295,72.61666666666666,1.5346393585205078,77.5
0.0006973132840357721,-0.21348853409290314,,83,62.2,-0.20594000816345215,55.42762277366935,0.36410698801632013,0.007548525929450989,4.315218687057495,0.13997530937194824,636066,4.878101110458374,840,2.6758911881453034,0.0006673301104456186,72.84666666666668,1.5358269214630127,77.30000000000001
0.0006980599137023091,-0.21160480380058289,,84,49.99999999999998,-0.21058066189289093,55.67560746843408,0.37973700403653515,0.0010241419076919556,4.3472466468811035,0.15049481391906738,643603,4.732689142227173,784,3.913770821192317,0.0007128758006729186,72.20714285714286,1.5315220355987549,77.89999999999999
0.0006912538665346801,-0.2143455594778061,,85,49.99999999999998,-0.21127960085868835,56.06431875697107,0.367988059725579,0.003065958619117737,4.351804256439209,0.1505718231201172,651133,4.720041751861572,800,3.6298071574120927,0.0006755256908945739,72.37,1.5327755212783813,76.60000000000002
0.0007849462563171983,-0.21372540295124054,,86,63.50000000000001,-0.21209852397441864,55.21991261358256,0.36687557411430927,0.0016268789768218994,4.382579326629639,0.15287208557128906,658683,4.7350146770477295,760,3.134555860598648,0.0007032284047454596,72.05263157894737,1.5286304950714111,77.70000000000002
0.0007198573439382017,-0.21387773752212524,,87,49.99999999999998,-0.20965439081192017,56.09455503300346,0.3848906112732687,0.004223346710205078,4.431542158126831,0.1507885456085205,666217,4.857529878616333,816,3.6223636822763132,0.0007164189592003822,72.5156862745098,1.5311596393585205,77.4
0.0006781130214221776,-0.21368390321731567,,88,67.0,-0.21250280737876892,56.71409137934652,0.36692848627785446,0.001181095838546753,4.3994855880737305,0.1471855640411377,673777,4.896363019943237,872,2.2785204814850353,0.0006516519351862371,73.06422018348626,1.532830834388733,78.00000000000003
0.0005934264627285302,-0.2128855586051941,,89,66.4,-0.1989186853170395,57.898286691336565,0.3751215393346563,0.013966873288154602,4.397320747375488,0.14287233352661133,681298,4.907803058624268,936,2.3132042435661324,0.0006288749282248318,73.57179487179486,1.5349078178405762,78.30000000000001
0.0007553191389888525,-0.2131037414073944,,90,61.1,-0.20938743650913239,56.22600214339176,0.37096762457986937,0.003716304898262024,4.34991455078125,0.14100980758666992,688839,4.744592905044556,792,3.468211788648051,0.0006889156647957861,72.38282828282831,1.525549054145813,77.70000000000003
0.000679601333104074,-0.21369610726833344,,91,62.400000000000006,-0.20745430886745453,57.08604261261094,0.3689060699339684,0.006241798400878906,4.343623161315918,0.14251136779785156,696347,4.89292049407959,904,2.7089800860735282,0.0006582575151696801,73.35575221238939,1.5313318967819214,77.4
0.0006903629400767386,-0.21184153854846954,,92,62.999999999999986,-0.20995134115219116,57.827410289102765,0.3585629596331066,0.0018901973962783813,4.429142475128174,0.14531540870666504,703957,4.8024513721466064,896,2.5876022852700413,0.0006866120384074748,73.20535714285714,1.529111385345459,77.5
0.0006900036823935807,-0.2125142514705658,,93,50.00000000000001,-0.2057701200246811,56.65061928639702,0.3641501323087163,0.006744131445884705,4.297238349914551,0.1421515941619873,711468,4.803646802902222,872,3.3978364415901043,0.0006748983287252486,73.01743119266057,1.5265798568725586,77.6
0.0006945835193619132,-0.21242940425872803,,94,64.90000000000002,-0.20360521972179413,56.500616932765,0.36676404429829385,0.008824184536933899,4.324957609176636,0.1427772045135498,719041,4.785621643066406,856,2.6644179603652365,0.0006824664305895567,72.92242990654208,1.5253850221633911,78.00000000000003
0.0006739391828887165,-0.2123100459575653,,95,63.39999999999999,-0.2085566520690918,57.83144281763687,0.3648463731951829,0.0037533938884735107,4.33451771736145,0.14365649223327637,726605,4.840275764465332,928,2.591615035049195,0.0006368594476953149,73.47931034482761,1.5275111198425293,78.2
0.0006823084549978375,-0.21171286702156067,,96,66.49999999999999,-0.21249040961265564,56.42290854789316,0.3830177291341146,-0.0007775425910949707,4.305175542831421,0.14045119285583496,734125,4.891578435897827,880,2.314842514679701,0.0006761373369954526,73.16363636363637,1.5219578742980957,77.70000000000005
0.0007027015672065318,-0.2139083296060562,,97,63.30000000000001,-0.21589800715446472,57.01420358243623,0.37954773138315334,-0.0019896775484085083,4.324801683425903,0.14150786399841309,741660,4.853577136993408,896,2.673287496611774,0.0006664750399067998,73.27232142857143,1.5225324630737305,77.6
0.0007051784778013825,-0.21199524402618408,,98,49.99999999999999,-0.2086159884929657,56.95131663167193,0.38053257402279334,0.003379255533218384,4.318915605545044,0.14029836654663086,749194,4.804295539855957,872,3.407302643406125,0.0006968820234760642,72.99633027522937,1.5215829610824585,77.4
