KL,AverageDiscountedReturn,KLBefore,MinReturn,Iteration,ProcessExecTime,AverageReturn,Entropy,MaxReturn,LossBefore,TotalEnvSteps,NumTrajs,LossAfter,EnvExecTime,dLoss,GradNorm,StdReturn,PolicyExecTime
0.0006015832186676562,82.73211416562914,0.0006559519679285586,89.99999999999997,19,0.0815584659576416,108.19565217391305,1.5760483741760254,113.4,-0.18253672122955322,101756,552,-0.17838943004608154,3.6833603382110596,-0.00414729118347168,0.402668422729074,5.5375381644278825,3.1565792560577393
0.000592521857470274,83.14187635060841,0.0005952633218839765,80.0,20,0.07875180244445801,107.82826086956527,1.5746897459030151,116.60000000000002,-0.17898118495941162,106855,552,-0.17516149580478668,3.5621321201324463,-0.003819689154624939,0.42849778216015577,7.107303746192559,3.0247416496276855
0.0007310097571462393,81.38921081285635,0.0006652259035035968,89.99999999999996,21,0.07905101776123047,107.01162790697677,1.5713107585906982,117.20000000000002,-0.1815422773361206,111940,516,-0.17669759690761566,3.532217025756836,-0.004844680428504944,0.4515485387016697,7.134984535839109,3.025319814682007
0.0007505118846893311,82.40090394427808,0.0007326352060772479,80.00000000000004,22,0.0802767276763916,106.52325581395348,1.5704911947250366,114.90000000000002,-0.18495550751686096,117035,516,-0.17962507903575897,3.5612952709198,-0.00533042848110199,0.42762444895165785,8.046141273907363,3.0688881874084473
0.0006251538870856166,83.40787004014872,0.0007211330230347812,89.99999999999999,23,0.07820320129394531,107.14772727272725,1.5713728666305542,115.80000000000003,-0.17781618237495422,122090,528,-0.17782188951969147,3.4817423820495605,5.707144737243652e-06,0.4902368054488927,7.492738564660269,3.0375568866729736
0.0006036825361661613,84.48147432018224,0.0006052303942851722,80.00000000000001,24,0.07944273948669434,108.49787234042559,1.5704033374786377,117.60000000000001,-0.17473068833351135,127096,564,-0.17771150171756744,3.6082608699798584,0.0029808133840560913,0.5061083120102745,7.082387185054364,3.0602385997772217
0.0006203950033523142,83.35083706213253,0.000615944794844836,89.99999999999997,25,0.07991385459899902,108.22608695652177,1.5687735080718994,116.60000000000002,-0.17885729670524597,132112,552,-0.17769138514995575,3.589189291000366,-0.0011659115552902222,0.39355265419843233,6.526349095334835,3.069382429122925
0.00047830920084379613,86.18936976741567,0.0005394061445258558,90.0,26,0.07899689674377441,110.17692307692309,1.571399211883545,117.10000000000004,-0.17100638151168823,137120,624,-0.17490443587303162,3.5952212810516357,0.003898054361343384,0.45814808104039334,4.382465734852906,3.0060524940490723
0.0006267160060815513,86.08799041260316,0.0005131346988491714,89.99999999999999,27,0.08060860633850098,109.09375,1.5698628425598145,115.80000000000003,-0.1757257878780365,142155,576,-0.17800000309944153,3.5359256267547607,0.0022742152214050293,0.44579398553063526,4.977340582161662,3.07861328125
0.0006032800301909447,85.72940331085464,0.000622337858658284,89.99999999999997,28,0.08154654502868652,108.81666666666668,1.5678828954696655,115.70000000000005,-0.17763623595237732,147223,576,-0.1774098128080368,3.58970308303833,-0.00022642314434051514,0.46376713384649493,5.887003104768645,3.0982656478881836
0.0006242083618417382,86.65449766105328,0.0006092162802815437,89.99999999999997,29,0.08452296257019043,109.08571428571429,1.5683327913284302,115.60000000000004,-0.1867600530385971,152371,588,-0.17857642471790314,3.613515615463257,-0.00818362832069397,0.44615226205858877,5.46924611452297,3.176295042037964
0.00047524168621748686,87.51174574761984,0.000545679940842092,104.90000000000002,30,0.0793466567993164,111.11578947368423,1.5704072713851929,116.90000000000006,-0.16779381036758423,157435,684,-0.17489825189113617,3.6269969940185547,0.007104441523551941,0.48186872345930554,3.0929341927352763,3.0242860317230225
0.0004915936733596027,89.12858057888864,0.00047328067012131214,89.99999999999996,31,0.08188104629516602,110.65789473684211,1.5703997611999512,117.60000000000002,-0.17563605308532715,162560,684,-0.1757204383611679,3.6287074089050293,8.438527584075928e-05,0.4823016429421987,5.162718832486013,3.1124870777130127
0.0005228568334132433,89.6888243579087,0.0004673839721363038,102.8,32,0.07998061180114746,111.40677966101697,1.5703086853027344,117.70000000000006,-0.17631934583187103,167630,708,-0.17777509987354279,3.571125030517578,0.001455754041671753,0.4701746084981486,3.332727513653695,3.0091636180877686
0.0004607368027791381,89.58063628643487,0.0005230618407949805,102.30000000000001,33,0.08123016357421875,111.59000000000002,1.5692781209945679,117.20000000000002,-0.1736736297607422,172676,720,-0.17660826444625854,3.6474359035491943,0.0029346346855163574,0.4264810000755175,2.9817053286109165,3.077739715576172
0.0004802121256943792,90.5352245608683,0.00042524919263087213,90.00000000000001,34,0.07984662055969238,111.99843750000002,1.571004033088684,116.40000000000003,-0.18261036276817322,177697,768,-0.17681829631328583,3.629873514175415,-0.00579206645488739,0.4735160142323763,3.8102039064325424,3.0104589462280273
0.0004748283536173403,90.52759488337534,0.0004898987244814634,89.99999999999997,35,0.08194994926452637,111.72741935483873,1.5697723627090454,117.20000000000005,-0.17826680839061737,182726,744,-0.17617499828338623,3.667384147644043,-0.00209181010723114,0.4887203758368088,4.225734116593424,3.0958476066589355
0.0005060145049355924,90.60385436036054,0.000504196563269943,89.99999999999996,36,0.08171272277832031,111.2666666666667,1.5681666135787964,117.80000000000005,-0.17039860785007477,187766,720,-0.1755804866552353,3.5850749015808105,0.0051818788051605225,0.46348707018899343,4.969093366891893,3.027134418487549
0.0003763614222407341,94.26593347746577,0.0004293236997909844,89.99999999999997,37,0.08328413963317871,112.76164383561644,1.5732765197753906,118.20000000000002,-0.17178572714328766,192850,876,-0.17475131154060364,3.6933116912841797,0.002965584397315979,0.45091183369565174,4.569662621669869,3.137845277786255
0.0003840670979116112,94.03116064274798,0.00035345638752914965,106.30000000000003,38,0.08261537551879883,113.36315789473687,1.5744030475616455,117.40000000000003,-0.17495855689048767,197894,912,-0.17448072135448456,3.720438003540039,-0.0004778355360031128,0.45179178441130785,2.5082412639591114,3.048489570617676
0.0004580394015647471,91.78224213364848,0.000521198206115514,89.99999999999997,39,0.08052468299865723,110.80333333333334,1.5674318075180054,117.20000000000003,-0.17344675958156586,202912,720,-0.1741805076599121,3.5139832496643066,0.0007337480783462524,0.5373052351634081,7.17850882070149,3.033247709274292
0.0004152150941081345,94.19085998489392,0.0003600870259106159,79.99999999999999,40,0.0803232192993164,112.58888888888892,1.572530746459961,117.70000000000003,-0.17408506572246552,207948,864,-0.17454876005649567,3.5487258434295654,0.00046369433403015137,0.4287748147299497,5.5207325287792255,2.9705281257629395
0.00046420874423347414,92.19225006027915,0.00048478026292286813,89.99999999999997,41,0.0808706283569336,111.30491803278689,1.5686947107315063,117.30000000000004,-0.17491967976093292,212952,732,-0.17409084737300873,3.5126566886901855,-0.0008288323879241943,0.47270426922569164,5.7061780217788804,3.031254291534424
0.0003572072018869221,93.63699920686483,0.000381036865292117,89.99999999999997,42,0.08072710037231445,113.21794871794874,1.5729016065597534,117.80000000000007,-0.17247982323169708,218042,936,-0.17330408096313477,3.7376949787139893,0.0008242577314376831,0.44519432555037924,4.306933693885251,3.0382986068725586
0.00034617865458130836,93.3334241649214,0.00037125308881513774,89.99999999999999,43,0.08310890197753906,113.02972972972977,1.572601079940796,117.30000000000004,-0.18228784203529358,223100,888,-0.17356720566749573,3.7478363513946533,-0.008720636367797852,0.6817843692574677,3.5808322198077778,3.1040046215057373
0.00031428472721017897,93.91333587771413,0.00033661272027529776,105.19999999999999,44,0.08266806602478027,113.33333333333339,1.5725147724151611,117.60000000000002,-0.17019695043563843,228100,900,-0.17377589643001556,3.7489118576049805,0.0035789459943771362,0.4897205519036713,2.6902953162968783,3.066875696182251
0.0003955255087930709,94.1679043476085,0.0003257779171690345,89.99999999999997,45,0.08211326599121094,112.68055555555559,1.570947289466858,117.30000000000001,-0.17033493518829346,233170,864,-0.17394281923770905,3.6538548469543457,0.0036078840494155884,0.5308060167022685,4.5908314088726305,3.0879712104797363
0.00040123029612004757,93.98033765452546,0.0003842134028673172,89.99999999999999,46,0.08074426651000977,112.87671232876716,1.5710164308547974,117.80000000000005,-0.17761096358299255,238170,876,-0.1750246286392212,3.594722270965576,-0.0025863349437713623,0.46557059243231097,4.604361260356908,2.985948085784912
0.00035541612305678427,94.33157444308331,0.0003963191993534565,104.80000000000004,47,0.08250093460083008,113.17567567567572,1.5707802772521973,117.70000000000005,-0.1670171171426773,243220,888,-0.17178975045681,3.6331369876861572,0.00477263331413269,0.5314124544124283,2.8193736514881564,3.0593984127044678
0.0003979113243985921,92.33050690045204,0.00037388960481621325,100.49999999999994,48,0.08080506324768066,113.04583333333336,1.5690044164657593,117.70000000000005,-0.16966557502746582,248227,864,-0.17368365824222565,3.667381525039673,0.004018083214759827,0.45024335054346637,3.114390322893613,2.980440139770508
0.0003583040670491755,94.99795013502582,0.0003473785473033786,104.39999999999999,49,0.08484005928039551,113.73456790123458,1.5719889402389526,118.6,-0.17040324211120605,253302,972,-0.1726236641407013,3.84608793258667,0.0022204220294952393,0.5397610241590377,2.4495986314631195,3.1576695442199707
0.0004259576089680195,94.74327619795335,0.00038531061727553606,89.99999999999997,50,0.08341717720031738,113.00540540540543,1.5691821575164795,117.80000000000004,-0.17415204644203186,258378,888,-0.17567044496536255,3.7233731746673584,0.0015183985233306885,0.46099317071366286,3.8747586460805867,3.1210415363311768
0.0003456559788901359,94.38156747232732,0.0004150772583670914,105.60000000000001,51,0.08242487907409668,113.41184210526319,1.5694679021835327,117.30000000000004,-0.1626633256673813,263385,912,-0.16986119747161865,3.6983864307403564,0.007197871804237366,0.5329048452527535,2.635634703607229,3.040026903152466
0.00035023147938773036,95.31628574809281,0.00035150867188349366,102.90000000000003,52,0.08333969116210938,113.41710526315792,1.5687105655670166,117.70000000000007,-0.1715536117553711,268388,912,-0.17213797569274902,3.703348159790039,0.0005843639373779297,0.6329695384196385,3.0388444894441324,3.1020936965942383
0.00037685103598050773,95.93423170049621,0.00033515458926558495,89.99999999999997,53,0.08237600326538086,113.66913580246917,1.5696028470993042,118.80000000000003,-0.17048563063144684,273416,972,-0.1739450842142105,3.7313859462738037,0.003459453582763672,0.5378569913741668,3.808426069875313,3.0904767513275146
0.0003815550298895687,95.63745030820873,0.0003811943461187184,90.0,54,0.08381366729736328,113.34415584415586,1.568955659866333,118.50000000000003,-0.16834057867527008,278441,924,-0.17303414642810822,3.6856987476348877,0.004693567752838135,0.49402912225095424,3.7532840514032304,3.0824544429779053
0.0003837542317342013,96.64168262107594,0.00037304297438822687,89.99999999999999,55,0.08337926864624023,113.54177215189875,1.5688945055007935,117.70000000000005,-0.1767062395811081,283443,948,-0.1728009432554245,3.673243522644043,-0.0039052963256835938,0.4377406759974561,4.028336578993239,3.084587335586548
0.0003198204794898629,96.30137269891773,0.00036654670839197934,89.99999999999997,56,0.08322906494140625,113.81084337349404,1.5697715282440186,118.4,-0.1660095900297165,288480,996,-0.1700119972229004,3.7608437538146973,0.004002407193183899,0.526339983930854,3.456964754349917,3.081747055053711
0.0003251848975196481,96.63348873817368,0.00031164116808213294,89.99999999999997,57,0.08378934860229492,113.92441860465118,1.5698037147521973,117.60000000000002,-0.17199553549289703,293505,1032,-0.16930705308914185,3.7701761722564697,-0.002688482403755188,0.45740150530320034,4.357376425458593,3.088578701019287
0.00032473611645400524,97.12266379539125,0.0003171982825733721,106.90000000000002,58,0.08482551574707031,114.19885057471268,1.5699576139450073,117.90000000000003,-0.16371604800224304,298552,1044,-0.17087292671203613,3.793400764465332,0.007156878709793091,0.4442821795795819,2.2689049590726142,3.1103427410125732
0.000381395046133548,95.79936585079643,0.00036311126314103603,90.00000000000004,59,0.08218574523925781,113.54303797468354,1.5659403800964355,118.00000000000004,-0.1702076941728592,303553,948,-0.16945841908454895,3.711085081100464,-0.0007492750883102417,0.499308972716001,3.645725207650349,3.0788486003875732
0.00034102649078704417,97.42493858872545,0.000362082093488425,89.99999999999997,60,0.08172774314880371,113.97294117647064,1.5692440271377563,117.70000000000005,-0.17208898067474365,308576,1020,-0.17114697396755219,3.635712146759033,-0.0009420067071914673,0.5523446095337602,3.500970898455738,3.0024728775024414
0.00034571977448649704,96.53157340944396,0.0003732331970240921,89.99999999999999,61,0.0834352970123291,113.246835443038,1.5650664567947388,118.80000000000003,-0.16742384433746338,313611,948,-0.1700150966644287,3.6604466438293457,0.002591252326965332,0.528123856756089,5.253253011303493,3.0751278400421143
0.0003376209060661495,96.69070148092716,0.00034307039459235966,89.99999999999997,62,0.08466076850891113,113.49629629629631,1.5662915706634521,118.00000000000004,-0.16991282999515533,318679,972,-0.16988134384155273,3.6999433040618896,-3.14861536026001e-05,0.5361299846362823,4.564772368520266,3.1058249473571777
0.0003966553194914013,96.47936843333284,0.0003449185751378536,89.99999999999999,63,0.0833594799041748,113.39250000000001,1.5648001432418823,118.00000000000003,-0.17552421987056732,323765,960,-0.1724744737148285,3.6773440837860107,-0.0030497461557388306,0.4053953810500374,4.522714201671389,3.088160753250122
0.0002904348948504776,97.30857552799195,0.00037997099570930004,90.0,64,0.08246588706970215,113.68148148148154,1.5662189722061157,118.20000000000003,-0.16885070502758026,328783,972,-0.16854532063007355,3.5736312866210938,-0.00030538439750671387,0.4287924274701142,3.733733811559555,3.0015859603881836
0.00033424171851947904,97.02332761439402,0.0002777866611722857,104.10000000000002,65,0.08347678184509277,114.21494252873563,1.5665969848632812,117.90000000000003,-0.16702470183372498,333816,1044,-0.16925382614135742,3.775050401687622,0.0022291243076324463,0.5534532805654873,2.448481994452248,3.08727765083313
0.0003798939287662506,97.50309664012148,0.0003440185100771487,89.99999999999997,66,0.08359670639038086,113.66785714285717,1.5668672323226929,118.60000000000005,-0.16878347098827362,338835,1008,-0.17002850770950317,3.6532912254333496,0.0012450367212295532,0.5045322819886068,5.064187066673052,3.0407559871673584
0.00035147444577887654,96.66559066304852,0.0003912968677468598,100.80000000000001,67,0.08374261856079102,113.81951219512196,1.5669488906860352,117.80000000000004,-0.1708078533411026,343903,984,-0.17056293785572052,3.720973253250122,-0.0002449154853820801,0.4656965079164884,2.976142495293254,3.1199872493743896
0.00028925403603352606,98.29212568119085,0.0003051825915463269,109.00000000000001,68,0.08260297775268555,114.58709677419355,1.569709300994873,118.4,-0.1657954901456833,348937,1116,-0.1680620312690735,3.7044143676757812,0.0022665411233901978,0.44135882471389465,1.9888520386129744,3.0206897258758545
0.0003339849063195288,98.45480070205684,0.0002900043036788702,110.10000000000005,69,0.08433938026428223,114.61075268817207,1.5697089433670044,118.00000000000004,-0.1732371598482132,353949,1116,-0.17127566039562225,3.7206473350524902,-0.0019614994525909424,0.5372150255907469,1.9775874498066028,3.0677967071533203
0.0003043562755919993,97.94237742553723,0.0003731813048943877,89.99999999999997,70,0.08396625518798828,114.01379310344831,1.5667610168457031,118.30000000000003,-0.16803783178329468,358957,1044,-0.16875454783439636,3.713970422744751,0.0007167160511016846,0.5594198215582886,4.277397759079439,3.0793824195861816
0.00029798291507177055,98.26913536968225,0.0002863207191694528,89.99999999999997,71,0.08356690406799316,114.47956989247312,1.5680224895477295,118.00000000000004,-0.1664305329322815,363991,1116,-0.16847729682922363,3.73762583732605,0.0020467638969421387,0.4575528930022964,3.0827497549374154,3.046318769454956
0.000313750933855772,98.77945737407822,0.0002954985830001533,107.4,72,0.08407044410705566,114.65638297872343,1.5699012279510498,118.20000000000003,-0.1652950495481491,369014,1128,-0.17043450474739075,3.718224287033081,0.005139455199241638,0.5903145634667122,2.3312200490638184,3.0425751209259033
0.0003355717344675213,99.7128165195936,0.0003212455485481769,89.99999999999994,73,0.08397436141967773,114.43043478260871,1.5695503950119019,118.19999999999999,-0.1784592568874359,374038,1104,-0.17034105956554413,3.6502346992492676,-0.008118197321891785,0.527668810283423,3.4236942649219997,3.069105386734009
0.00032834598096087575,98.12456853107021,0.000344125583069399,89.99999999999999,74,0.08380746841430664,114.25000000000001,1.5677387714385986,118.10000000000002,-0.16930362582206726,379113,1080,-0.16949890553951263,3.694674253463745,0.00019527971744537354,0.4392304246092294,3.4595519941171666,3.0582592487335205
0.0003009153879247606,98.20940816866324,0.00032701579038985074,105.5,75,0.08550262451171875,114.56021505376349,1.5678397417068481,118.90000000000002,-0.17271092534065247,384172,1116,-0.16994227468967438,3.7818586826324463,-0.0027686506509780884,0.5483546110588325,2.3898593914163984,3.119283676147461
0.0002990431967191398,99.5926186816389,0.0002822568640112877,106.7,76,0.08448553085327148,114.77422680412373,1.568804383277893,118.70000000000005,-0.1677631139755249,389241,1164,-0.17038293182849884,3.7535367012023926,0.002619817852973938,0.5050250818330849,2.2036183155253255,3.0783426761627197
0.00027037240215577185,99.55957543086453,0.00028689458849839866,108.30000000000004,77,0.08596277236938477,114.95049504950501,1.569833517074585,118.80000000000003,-0.1658659428358078,394341,1212,-0.1678904891014099,3.8381502628326416,0.002024546265602112,0.5199893172810216,2.220232070751912,3.1281940937042236
0.0003140477347187698,99.94031123305564,0.0002771970466710627,107.6,78,0.0828711986541748,114.88367346938777,1.5695353746414185,118.20000000000005,-0.16556163132190704,399355,1176,-0.16835467517375946,3.6706466674804688,0.002793043851852417,0.5601991276978345,2.174607347975169,3.0246827602386475
0.0003349565959069878,98.96322628528019,0.00033102420275099576,89.99999999999999,79,0.08316993713378906,114.51894736842108,1.5674172639846802,118.30000000000003,-0.16426034271717072,404362,1140,-0.16725404560565948,3.7153189182281494,0.0029937028884887695,0.5738536837704394,4.114142354491331,3.0722317695617676
0.0003008951316587627,100.07690124150646,0.00031208747532218695,89.99999999999999,80,0.08393716812133789,115.1076190476191,1.5694173574447632,118.60000000000005,-0.16520828008651733,409399,1260,-0.16956718266010284,3.803013563156128,0.00435890257358551,0.49474017926028657,3.017084535270857,3.063203811645508
0.000270942400675267,99.95172766642258,0.0003261441015638411,89.99999999999997,81,0.08358240127563477,114.68333333333335,1.567516803741455,118.20000000000002,-0.16618408262729645,414403,1152,-0.16759593784809113,3.6730916500091553,0.0014118552207946777,0.5396232354222322,3.354495325513056,3.0525500774383545
0.0003359775000717491,99.06402860442199,0.00027411640621721745,89.99999999999999,82,0.08331131935119629,114.62315789473686,1.5665714740753174,117.60000000000002,-0.1691717654466629,419411,1140,-0.17202714085578918,3.6705617904663086,0.0028553754091262817,0.5676963683419367,3.364941624005388,2.9862213134765625
0.00023542510461993515,100.26834068412337,0.00031646923162043095,89.99999999999997,83,0.08403611183166504,114.93009708737867,1.5686949491500854,118.20000000000003,-0.16702499985694885,424433,1236,-0.16622789204120636,3.7080116271972656,-0.0007971078157424927,0.5286712606116699,3.885068128039216,3.051067352294922
0.0002980614372063428,99.23122707642959,0.00024069416394922882,106.8,84,0.08392834663391113,114.97800000000002,1.5670570135116577,119.00000000000003,-0.1671668440103531,429455,1200,-0.17019931972026825,3.79252290725708,0.003032475709915161,0.4248075167243527,2.1985713543117074,3.0521931648254395
0.0002542505390010774,100.02778414930252,0.0003218482306692749,89.99999999999997,85,0.08561182022094727,114.41914893617025,1.565651297569275,118.50000000000006,-0.16095492243766785,434501,1128,-0.1675947904586792,3.683518648147583,0.0066398680210113525,0.5822178078455018,4.218507263358638,3.0943031311035156
0.00027897892869077623,99.8442574076384,0.00023720735043752939,90.00000000000001,86,0.08447790145874023,114.94554455445547,1.5671204328536987,118.20000000000002,-0.16513222455978394,439506,1212,-0.16710340976715088,3.7815821170806885,0.0019711852073669434,0.4634780261224254,3.177723350696137,3.0572805404663086
0.00031320887501351535,100.34247488413726,0.0002641463652253151,107.2,87,0.08371567726135254,115.17307692307696,1.5682082176208496,118.70000000000005,-0.17112503945827484,444526,1248,-0.16803133487701416,3.7384278774261475,-0.003093704581260681,0.45557547037310575,2.1751317718363894,3.0494158267974854
0.0002522319264244288,100.96326203554301,0.00030235553276725113,106.4,88,0.0847017765045166,115.53214285714289,1.5687458515167236,118.30000000000001,-0.1714777797460556,449530,1344,-0.16833700239658356,3.9089412689208984,-0.003140777349472046,0.5478758013508437,1.9376077981861706,3.078555107116699
0.00034009930095635355,100.47652612621359,0.00030079681891947985,89.99999999999996,89,0.08485984802246094,114.58163265306125,1.565747618675232,118.70000000000005,-0.16870863735675812,454540,1176,-0.17187561094760895,3.6797657012939453,0.00316697359085083,0.4716937365989024,4.7614169332243,3.066479444503784
0.0002961588033940643,100.64083437378063,0.0003113466955255717,89.99999999999997,90,0.08538675308227539,115.14433962264154,1.566522479057312,118.5,-0.16489511728286743,459587,1272,-0.1691298931837082,3.8463518619537354,0.004234775900840759,0.5635380579716108,3.01637293715105,3.139693260192871
0.00025185453705489635,100.74228383517566,0.0003022007003892213,80.0,91,0.0848541259765625,114.94056603773589,1.565295934677124,118.40000000000002,-0.17006899416446686,464650,1272,-0.1662721037864685,3.807220458984375,-0.003796890377998352,0.5795226248498927,4.563344071354207,3.090569257736206
0.0002850850869435817,101.4011878560412,0.0002380657970206812,89.99999999999997,92,0.08410191535949707,115.39292035398232,1.5668343305587769,118.30000000000001,-0.1657172292470932,469656,1356,-0.1671573966741562,3.843630790710449,0.0014401674270629883,0.6118732372550746,3.8495768486952637,3.0738861560821533
0.00028463968192227185,100.42484655319213,0.00033215642906725407,89.99999999999996,93,0.08739805221557617,114.72524271844661,1.5628976821899414,118.90000000000003,-0.1654033660888672,474689,1236,-0.16451820731163025,3.901870012283325,-0.0008851587772369385,0.541618464903749,5.2666881037198845,3.1998636722564697
0.0002494270447641611,101.12975859814888,0.0002904205466620624,89.99999999999997,94,0.0848691463470459,114.62941176470592,1.5627771615982056,118.30000000000004,-0.16566424071788788,479767,1224,-0.16651447117328644,3.706165313720703,0.0008502304553985596,0.6556178166893311,5.405363861712618,3.0938992500305176
0.0002777024928946048,101.18385346554919,0.00023671840608585626,89.99999999999997,95,0.08281755447387695,114.90000000000002,1.5646437406539917,118.60000000000005,-0.1679341048002243,484771,1248,-0.16564880311489105,3.669172763824463,-0.002285301685333252,0.5010934622238963,4.665421079190382,3.0430800914764404
0.00021467510669026524,101.45973479636528,0.0002477503730915487,107.4,96,0.0843801498413086,115.57807017543863,1.5665829181671143,118.50000000000006,-0.1646459847688675,489812,1368,-0.16499781608581543,3.798649549484253,0.000351831316947937,0.479002240638897,1.8308160759200698,3.043429136276245
0.00024547375505790114,101.30470316007357,0.0002361084334552288,89.99999999999996,97,0.0849142074584961,115.01682242990657,1.5643671751022339,118.70000000000005,-0.16259358823299408,494844,1284,-0.16604721546173096,3.745100736618042,0.0034536272287368774,0.5239292891059907,4.561121480007394,3.100184917449951
