Entropy,EnvExecTime,LossBefore,KLBefore,MinReturn,TotalEnvSteps,dLoss,PolicyExecTime,LossAfter,AverageDiscountedReturn,Iteration,StdReturn,KL,MaxReturn,ProcessExecTime,NumTrajs,AverageReturn,GradNorm
1.5674281120300293,3.5468385219573975,-0.18131758272647858,0.000809459132142365,-210.00000000000003,102038,0.0020580291748046875,3.140138864517212,-0.18337561190128326,-46.970015267783005,19,54.986747475725316,0.0011462445836514235,29.50000000000001,0.08007526397705078,336,-84.27857142857142,0.4488723227474011
1.567049503326416,4.060503005981445,-0.18295079469680786,0.001067914068698883,-177.00000000000003,107164,-0.0037192553281784058,3.9602091312408447,-0.17923153936862946,-35.12810408333846,20,55.426827038497855,0.0009077414288185537,50.500000000000014,0.09794306755065918,360,-61.986666666666665,0.4000887027323709
1.5698537826538086,3.5797417163848877,-0.1775968074798584,0.000867762544658035,-168.5,112327,0.000510290265083313,3.2543177604675293,-0.1781070977449417,-38.52355136795153,21,47.800076715256175,0.0008287264499813318,37.900000000000006,0.08433055877685547,384,-66.978125,0.4077082459523982
1.5654834508895874,3.4424030780792236,-0.18511702120304108,0.0008781274082139134,-175.5,117336,-0.003193199634552002,3.078162908554077,-0.18192382156848907,-34.276758214208556,22,46.97227659091237,0.0010341920424252748,17.40000000000002,0.08136153221130371,348,-63.23793103448276,0.4664249326222042
1.5628232955932617,3.493046522140503,-0.18536041676998138,0.00103102158755064,-192.0,122378,-0.002776727080345154,3.144890546798706,-0.18258368968963623,-27.75483180880644,23,50.279019105267686,0.0010065077804028988,27.000000000000018,0.08209228515625,348,-55.02413793103447,0.5148162697287335
1.5580319166183472,3.5125157833099365,-0.18588191270828247,0.0010540072107687593,-177.50000000000003,127463,-0.005911737680435181,3.1082780361175537,-0.1799701750278473,-37.28105521826417,24,50.47258399065654,0.0010033042635768652,19.60000000000001,0.08258867263793945,336,-73.64285714285714,0.4342332450583613
1.5634464025497437,3.3819034099578857,-0.1796574592590332,0.0009195571765303612,-139.50000000000003,132505,-0.00027438998222351074,3.0931928157806396,-0.1793830692768097,-29.09404817765599,25,46.84326834123436,0.0007950030849315226,45.0,0.08000349998474121,360,-53.82333333333334,0.4081734880774975
1.5633153915405273,3.4628498554229736,-0.18965329229831696,0.0007674989174120128,-161.49999999999997,137607,-0.009691983461380005,3.1034739017486572,-0.17996130883693695,-36.30148665284355,26,50.40157322925917,0.0008688522502779961,22.3,0.08176541328430176,384,-62.178124999999994,0.5132616783279759
1.56244695186615,3.4771549701690674,-0.1821971833705902,0.0008725379011593759,-156.0,142764,-0.0034170150756835938,3.2027313709259033,-0.17878016829490662,-30.601770146871992,27,53.7160790493638,0.0008870994788594544,42.599999999999994,0.08313179016113281,384,-53.881249999999994,0.46573891566184744
1.560750961303711,3.3670082092285156,-0.17207732796669006,0.0009323851554654539,-136.0,147818,0.00473727285861969,3.083707332611084,-0.17681460082530975,-28.448394435340223,28,45.108480232533765,0.0008495458750985563,34.000000000000014,0.08109474182128906,360,-54.696666666666665,0.43217511327958497
1.565930962562561,3.2992374897003174,-0.17633460462093353,0.0007625225116498768,-139.0,152821,0.004152938723564148,3.0882163047790527,-0.18048754334449768,-27.76682392252338,29,41.30675098295286,0.0007905639940872788,45.900000000000006,0.0809488296508789,396,-46.43333333333333,0.4007126883066863
1.5605205297470093,3.327230215072632,-0.18444553017616272,0.0008304908405989408,-167.50000000000006,157840,-0.0038407891988754272,3.0905110836029053,-0.1806047409772873,-24.683182134273945,30,55.45330478381257,0.0009606948005966842,24.50000000000002,0.08040904998779297,372,-50.125806451612895,0.4157320499774357
1.5660711526870728,3.50571608543396,-0.1883310228586197,0.0008453339687548578,-140.0,163037,-0.008531272411346436,3.2274224758148193,-0.17979975044727325,-14.548871778080773,31,44.672308043313905,0.0008301971247419715,47.50000000000003,0.08379411697387695,444,-32.0054054054054,0.4728279941127526
1.5622971057891846,3.286669969558716,-0.1835692673921585,0.0009178512264043093,-122.6,168116,-0.004739478230476379,3.1026153564453125,-0.17882978916168213,-20.739397091628973,32,42.395422807185206,0.0008349968120455742,45.20000000000002,0.08248472213745117,384,-37.94999999999999,0.4198790762764251
1.562387228012085,3.38057804107666,-0.17921070754528046,0.000841291795950383,-213.5,173171,0.001226872205734253,3.1060590744018555,-0.1804375797510147,-20.68491144490319,33,60.34369757105783,0.0008940357365645468,44.80000000000001,0.08204531669616699,396,-45.757575757575744,0.4678066405692785
1.5592176914215088,3.50940203666687,-0.18165068328380585,0.0009239693754352629,-159.0,178320,-0.002224832773208618,3.235475778579712,-0.17942585051059723,-23.728111819410362,34,48.281734928794506,0.0008419138030149043,62.900000000000006,0.08416581153869629,384,-46.40312499999999,0.4939687287872739
1.5624001026153564,3.454571485519409,-0.1784033477306366,0.0008010748424567282,-145.0,183433,0.0010516196489334106,3.260951042175293,-0.17945496737957,-7.816220072951634,35,46.68688110005124,0.0007895462331362069,50.30000000000001,0.08582043647766113,396,-26.85757575757575,0.4451758370740858
1.5610285997390747,3.3442442417144775,-0.18095335364341736,0.0008101010462269187,-184.0,188452,-0.0013250112533569336,3.1096086502075195,-0.17962834239006042,-13.159435447808566,36,44.681982067544574,0.0008775833994150162,36.600000000000016,0.0826568603515625,384,-32.871874999999996,0.5012123236592265
1.5622210502624512,3.3593077659606934,-0.17991133034229279,0.0008765878737904131,-107.5,193542,0.00164128839969635,3.1673247814178467,-0.18155261874198914,-10.58607465872889,37,40.022592334247314,0.000849429052323103,38.400000000000006,0.08301758766174316,396,-24.742424242424235,0.43497135498553274
1.5602023601531982,3.358924388885498,-0.17696142196655273,0.0008981144637800753,-137.0,198635,-0.00141964852809906,3.1189799308776855,-0.17554177343845367,-12.051530951540167,38,45.475961105858566,0.0007844904321245849,65.70000000000002,0.08261537551879883,372,-30.477419354838705,0.5192601899428069
1.5551466941833496,3.3008270263671875,-0.17976123094558716,0.0008334025042131543,-155.10000000000002,203775,-0.002436727285385132,3.100757360458374,-0.17732450366020203,-21.420017935520786,39,41.12154340182187,0.0008452816400676966,34.400000000000034,0.08300185203552246,348,-50.79310344827587,0.45297322329176193
1.5563660860061646,3.3693292140960693,-0.17733453214168549,0.0008134474628604949,-135.5,208894,0.0010308027267456055,3.120184898376465,-0.1783653348684311,-10.366203664885138,40,41.90035918700459,0.0009147527744062245,84.39999999999999,0.0827491283416748,360,-30.029999999999994,0.4743189025226198
1.5590205192565918,3.267491340637207,-0.17388321459293365,0.0008159633725881577,-121.0,213995,0.0036087483167648315,3.066298246383667,-0.1774919629096985,-8.244542506346853,41,42.44864601149684,0.000789791694842279,49.90000000000002,0.08268117904663086,396,-26.01818181818181,0.4453581600979566
1.5559748411178589,3.2940752506256104,-0.1772472858428955,0.0008175527909770608,-163.00000000000003,219064,0.0013689249753952026,3.0857460498809814,-0.1786162108182907,-10.7991900269448,42,52.7390298871481,0.0007508873823098838,72.8,0.08104944229125977,384,-28.668749999999992,0.49389842945249296
1.5543904304504395,3.3506736755371094,-0.17757606506347656,0.0008027051808312535,-135.5,224156,0.0011957287788391113,3.132390260696411,-0.17877179384231567,-11.046863920004059,43,46.10944901957612,0.0008697932353243232,46.499999999999986,0.08396553993225098,360,-29.473333333333333,0.4533670970914542
1.5546342134475708,3.4240291118621826,-0.18318745493888855,0.0008382556261494756,-98.99999999999999,229252,-0.005179017782211304,3.205491304397583,-0.17800843715667725,-5.080775285588035,44,42.06558577701953,0.0007510465220548213,65.49999999999997,0.08468890190124512,372,-25.40645161290322,0.5144030661263959
1.5557714700698853,3.3277223110198975,-0.1851552128791809,0.0007371300598606467,-108.99999999999999,234306,-0.005894705653190613,3.0348010063171387,-0.1792605072259903,-5.461418279887794,45,38.631285946783926,0.0008460464305244386,61.30000000000001,0.07973670959472656,372,-22.029032258064507,0.44151145916922563
1.554999828338623,3.188607931137085,-0.18152177333831787,0.0008205058402381837,-98.99999999999997,239409,-0.005323305726051331,3.009932518005371,-0.17619846761226654,0.037072792579148084,46,41.35036830530503,0.0008152287919074297,62.09999999999998,0.07941532135009766,384,-15.821874999999991,0.45423038735479815
1.5562934875488281,3.288019895553589,-0.18251048028469086,0.0007943770615383983,-97.50000000000001,244530,-0.007447093725204468,3.0609183311462402,-0.1750633865594864,2.641244146529472,47,44.25537834106411,0.000675331917591393,72.60000000000001,0.08050847053527832,408,-13.78235294117646,0.45724333707111714
1.5562987327575684,3.2412829399108887,-0.17896819114685059,0.0006933093536645174,-99.49999999999997,249580,-0.0014507323503494263,2.9981637001037598,-0.17751745879650116,-1.7142941825327898,48,43.95702008013132,0.0007741731824353337,70.2,0.07998824119567871,396,-16.590909090909076,0.4148602672761433
1.5572386980056763,3.1471879482269287,-0.17886990308761597,0.0007320888107642531,-101.0,254592,0.0001726597547531128,3.0105972290039062,-0.17904256284236908,9.238446727662572,49,31.40752660227684,0.0007851745467633009,49.900000000000006,0.08014535903930664,396,-3.899999999999998,0.4813906879542412
1.5536432266235352,3.1891772747039795,-0.18090999126434326,0.0008292269194498658,-70.5,259769,-0.0037975311279296875,3.0630359649658203,-0.17711246013641357,6.961088001038495,50,36.99411217933876,0.0007832765113562346,54.09999999999999,0.08121919631958008,384,-7.756249999999994,0.5437460056810447
1.551241397857666,3.2044198513031006,-0.18320438265800476,0.0008268447127193213,-123.00000000000003,264774,-0.006025001406669617,3.01029372215271,-0.17717938125133514,0.5879338323415281,51,48.719939053282175,0.0008705026120878756,81.00000000000003,0.07962346076965332,348,-20.01724137931034,0.4659994059155293
1.5502794981002808,3.311659097671509,-0.1722060889005661,0.0008646489586681128,-87.99999999999997,269860,0.0039019137620925903,3.0376107692718506,-0.1761080026626587,0.09226784782847552,52,38.17599143731859,0.0007513152668252587,69.80000000000001,0.07991981506347656,360,-19.603333333333328,0.4831256174798771
1.5579442977905273,3.1551783084869385,-0.17665645480155945,0.0005992157966829836,-76.0,274901,0.002915695309638977,3.057927370071411,-0.17957215011119843,13.321338987867072,53,36.930298392672164,0.0007385784992948174,66.49999999999999,0.08118081092834473,444,3.7810810810810866,0.46810178296404287
1.5591737031936646,3.2600793838500977,-0.1765686273574829,0.0007060901261866093,-71.99999999999999,280061,-0.002650737762451172,3.1360409259796143,-0.17391788959503174,18.371792060693515,54,36.279229594907335,0.0005905888392589986,70.40000000000002,0.08300042152404785,480,10.600000000000005,0.46478458843253123
1.545066237449646,3.3822052478790283,-0.17613360285758972,0.0007717647822573781,-145.0,285178,-0.0014073550701141357,3.118806838989258,-0.17472624778747559,-2.9787165277505014,55,45.131109743354045,0.0008550136117264628,62.8,0.08141851425170898,360,-18.540000000000003,0.4702310161887091
1.5434266328811646,3.2369728088378906,-0.17124398052692413,0.0008485561120323837,-74.49999999999999,290245,0.005769520998001099,3.0503828525543213,-0.17701350152492523,4.138554041243754,56,35.88936642269158,0.0008037465158849955,55.49999999999997,0.08261537551879883,360,-11.273333333333328,0.46157578780730973
1.550313115119934,3.2648417949676514,-0.1693193018436432,0.0006991252885200083,-88.79999999999998,295304,0.0057106465101242065,3.1035451889038086,-0.1750299483537674,16.830108064618887,57,33.809963647843695,0.0006842660950496793,62.60000000000002,0.08207464218139648,408,7.4441176470588335,0.5361023250664878
1.5442354679107666,3.221923589706421,-0.17214100062847137,0.0007667742902413011,-101.49999999999997,300366,0.006142407655715942,3.073580026626587,-0.17828340828418732,7.448335803307458,58,40.18345997491449,0.0008427828433923423,75.6,0.08130979537963867,360,-6.356666666666658,0.3956883379373023
1.5446923971176147,3.4218411445617676,-0.18328113853931427,0.0008085859008133411,-137.0,305521,-0.00666239857673645,3.2066409587860107,-0.17661873996257782,3.2277405698275556,59,43.81160027161042,0.0007677500834688544,66.60000000000001,0.0830376148223877,384,-10.484374999999993,0.4822784827432824
1.5458364486694336,3.4166181087493896,-0.18061675131320953,0.0007413064013235271,-74.49999999999997,310709,-0.004555195569992065,3.2672901153564453,-0.17606155574321747,13.074784874458226,60,37.309510305398675,0.0008563861483708024,61.8,0.08533477783203125,396,1.6727272727272797,0.5778765722950948
1.5518759489059448,3.25354266166687,-0.17725425958633423,0.0007421589689329267,-91.0,315816,0.00013114511966705322,3.125119686126709,-0.17738540470600128,15.463076709373997,61,37.50821036620311,0.0007309266948141158,90.40000000000002,0.08334136009216309,456,7.968421052631588,0.4910612569565767
1.5506645441055298,3.3013789653778076,-0.1831752061843872,0.0007488350966013968,-61.49999999999997,321014,-0.00741441547870636,3.2098684310913086,-0.17576079070568085,25.498172717456118,62,34.571378400764594,0.000709163723513484,82.30000000000004,0.08478045463562012,444,14.708108108108112,0.6157723180045698
1.5465725660324097,3.305250644683838,-0.17889320850372314,0.0007721323054283857,-85.5,326172,-0.0035085082054138184,3.148538827896118,-0.17538470029830933,4.066977068245404,63,36.71055353007401,0.0007227155147120357,63.20000000000002,0.08424043655395508,408,-7.876470588235285,0.47039671929613563
1.5415915250778198,3.200739622116089,-0.17831122875213623,0.0007992720929905772,-130.5,331192,-0.004055574536323547,3.0562522411346436,-0.17425565421581268,8.764511289583632,64,43.3500410098486,0.0006360310362651944,82.00000000000003,0.08031415939331055,360,-5.783333333333325,0.5032977573859518
1.5506733655929565,3.299417734146118,-0.18290314078330994,0.0005021007382310927,-129.0,336282,-0.007672891020774841,3.1414921283721924,-0.1752302497625351,14.667277983240748,65,38.878355951257966,0.0006987610249780118,74.9,0.08339786529541016,468,6.910256410256419,0.5046376205458031
1.5486608743667603,3.4138052463531494,-0.17697416245937347,0.0007532194722443819,-85.0,341477,8.463859558105469e-05,3.1735751628875732,-0.17705880105495453,12.46438276281678,66,34.61921864353206,0.0006951045361347497,58.999999999999986,0.08458161354064941,444,8.432432432432442,0.5155002545670855
1.547448754310608,3.252871513366699,-0.17565135657787323,0.000655395386274904,-74.29999999999998,346633,-0.0011262595653533936,3.1514809131622314,-0.17452509701251984,18.671531045762435,67,36.56819607239219,0.0006522613693960011,61.499999999999986,0.08600902557373047,456,10.957894736842107,0.49917498947248085
1.5429401397705078,3.3835909366607666,-0.1777174323797226,0.0007135394844226539,-122.99999999999997,351811,-0.002026081085205078,3.1540117263793945,-0.17569135129451752,13.968828693615476,68,42.67536841537229,0.0007060609641484916,63.2,0.08524942398071289,420,3.091428571428583,0.5289235212357315
1.5453718900680542,3.2006852626800537,-0.17164146900177002,0.0006786299054510891,-83.5,356864,0.004034608602523804,3.1612184047698975,-0.17567607760429382,22.796646877415238,69,34.50801101903434,0.000605201639700681,67.39999999999998,0.08524394035339355,420,16.034285714285716,0.5117615111984137
1.5468387603759766,3.2043166160583496,-0.17659616470336914,0.0005506836459971964,-70.0,362000,-0.00288236141204834,3.152423858642578,-0.1737138032913208,20.238378126409074,70,26.637064190553172,0.0005257754237391055,51.3,0.08474421501159668,468,14.57435897435898,0.6093879570514659
1.5400187969207764,3.168564796447754,-0.17742355167865753,0.0005904266727156937,-106.0,367048,-0.00130423903465271,3.0653188228607178,-0.17611931264400482,9.96134168372261,71,39.23419215314665,0.0007520585204474628,73.8,0.08127427101135254,408,-0.641176470588228,0.5659012646697651
1.5407633781433105,3.272778272628784,-0.1738472282886505,0.0007183850975707173,-44.5,372157,0.0012580305337905884,3.1073644161224365,-0.1751052588224411,17.442936848897045,72,27.458468639019177,0.0007025212980806828,71.3,0.08311748504638672,432,9.350000000000009,0.7379490000719627
1.5372138023376465,3.171091079711914,-0.1771480292081833,0.0007464105729013681,-68.5,377159,-7.337331771850586e-05,3.0740270614624023,-0.17707465589046478,22.628596977064525,73,35.99728668160282,0.0007912416476756334,71.90000000000003,0.0819242000579834,384,12.368750000000006,0.6845601031017388
1.542450189590454,3.2364747524261475,-0.17645631730556488,0.000697799667250365,-87.5,382280,-0.005421653389930725,3.1124608516693115,-0.17103466391563416,22.100159992742846,74,38.573027118086436,0.000557530380319804,79.40000000000005,0.08394145965576172,456,15.800000000000006,0.5435395073795967
1.5330933332443237,3.295438766479492,-0.17082101106643677,0.000625367509201169,-62.99999999999998,387333,0.0024766921997070312,3.1843388080596924,-0.1732977032661438,16.097596487358523,75,31.404031371936146,0.000625072862021625,61.2,0.08512520790100098,396,6.2787878787878855,0.6239757056348043
1.5370090007781982,3.3776917457580566,-0.1674918383359909,0.0005806927219964564,-55.999999999999986,392361,0.002256065607070923,3.156967878341675,-0.16974790394306183,14.226423593359518,76,31.470431325920938,0.000518775312229991,67.4,0.0836181640625,432,7.547222222222236,0.7053619448350124
1.5446823835372925,3.304229497909546,-0.17543335258960724,0.0004640429688151926,-43.49999999999998,397409,-0.0023717880249023438,3.1938045024871826,-0.1730615645647049,27.20492739104848,77,26.24621770369971,0.0005679098539985716,89.1,0.08490276336669922,480,23.417500000000008,0.5422244739177539
1.5362433195114136,3.3509538173675537,-0.17144958674907684,0.0006572991260327399,-85.99999999999999,402435,0.0030417442321777344,3.1471922397613525,-0.17449133098125458,13.11569528074602,78,34.549813077258015,0.00070837332168594,73.7,0.0834355354309082,420,2.311428571428579,0.4994854211646881
1.5392134189605713,3.315934658050537,-0.1813603788614273,0.0006730012246407568,-112.59999999999997,407543,-0.0066183507442474365,3.158907175064087,-0.17474202811717987,13.877866970228746,79,39.73625851853521,0.0007036674069240689,78.30000000000001,0.08307790756225586,444,8.194594594594609,0.601417474537372
1.5447678565979004,3.1950700283050537,-0.17239530384540558,0.0006306794239208102,-83.99999999999997,412607,0.0013883411884307861,3.1101250648498535,-0.17378364503383636,24.647904652283597,80,30.28931516853236,0.0005352581501938403,80.60000000000001,0.08328533172607422,504,19.930952380952387,0.5465221655069338
1.5443342924118042,3.2419273853302,-0.17692582309246063,0.0005695823929272592,-56.50000000000002,417631,-0.0036760568618774414,3.2226548194885254,-0.1732497662305832,26.10924450481126,81,35.37826996244773,0.0005979259731248021,77.8,0.08539175987243652,468,20.117948717948718,0.5747689500811476
1.5474650859832764,3.4563305377960205,-0.16736473143100739,0.0005391325103119016,-98.99999999999997,422690,0.006295710802078247,3.354963779449463,-0.17366044223308563,27.30129854864276,82,35.38088823172922,0.0004936622572131455,82.50000000000003,0.08684945106506348,528,24.104545454545462,0.6889507534266648
1.5422295331954956,3.1396098136901855,-0.1755189299583435,0.0005475737270899117,-38.99999999999998,427749,-0.0015287548303604126,3.0500168800354004,-0.1739901751279831,18.806872961153765,83,27.221112296067343,0.000588319671805948,67.39999999999999,0.08172178268432617,468,13.823076923076938,0.5218674687962532
1.5362260341644287,3.1109001636505127,-0.17407162487506866,0.0006533667328767478,-66.00000000000003,432813,0.0008504390716552734,2.96895694732666,-0.17492206394672394,12.806438482857752,84,34.15112918323194,0.0006772704073227942,67.10000000000001,0.08085823059082031,420,5.945714285714291,0.5539731189471497
1.5421005487442017,2.9842369556427,-0.17556342482566833,0.000623282277956605,-37.49999999999999,437878,-0.0028090327978134155,2.9509124755859375,-0.17275439202785492,29.8421402768031,85,20.201845593316143,0.0006469946820288897,59.999999999999986,0.07971358299255371,444,23.594594594594597,0.5632590994417678
1.5458542108535767,3.098219633102417,-0.17419809103012085,0.000579302606638521,-32.5,442913,-0.002081245183944702,2.989077091217041,-0.17211684584617615,30.5419344172527,86,27.228356675480082,0.0005633746623061597,81.60000000000002,0.0811455249786377,516,26.872093023255818,0.5292767430378458
1.5400077104568481,3.1299033164978027,-0.1730058491230011,0.0006158238975331187,-68.49999999999999,447977,0.0007662773132324219,3.0688579082489014,-0.17377212643623352,24.922617976330528,87,33.66692307594665,0.0006136060692369938,77.1,0.08129239082336426,468,18.06666666666667,0.5703010126354283
1.5447614192962646,3.1841893196105957,-0.16978152096271515,0.0005625636549666524,-41.099999999999966,453079,0.0022003352642059326,3.0085959434509277,-0.17198185622692108,25.60704813039022,88,29.6932078245024,0.0004981029196642339,79.50000000000001,0.0815885066986084,528,20.95000000000001,0.5441094534480431
1.5398375988006592,3.1346588134765625,-0.17129836976528168,0.0005434584454633296,-77.19999999999997,458220,0.004527077078819275,3.033655881881714,-0.17582544684410095,18.998163829077953,89,27.91656810927876,0.0007208431488834321,73.50000000000001,0.08155322074890137,480,16.18500000000001,0.5830528069783191
1.5404958724975586,3.1934220790863037,-0.17517882585525513,0.0007276730029843748,-114.0,463356,-0.00041003525257110596,3.0658066272735596,-0.17476879060268402,26.368993484683994,90,38.69443629257312,0.0006683110259473324,75.70000000000005,0.08258986473083496,480,20.460000000000008,0.5984781037541107
1.5458778142929077,3.1152946949005127,-0.17649997770786285,0.0005665306816808879,-31.499999999999982,468379,-0.0023713260889053345,2.998934507369995,-0.17412865161895752,30.138261400583293,91,28.287838406641033,0.0006431837100535631,80.10000000000002,0.08051085472106934,564,29.110638297872352,0.6629089219232999
1.549188256263733,3.1140713691711426,-0.17402754724025726,0.0006006931071169674,-66.0,473411,-0.002812430262565613,2.979954481124878,-0.17121511697769165,31.99212464514962,92,31.744334675655125,0.0005313581204973161,88.60000000000005,0.08034515380859375,600,30.896000000000008,0.6740090798892507
1.5415749549865723,3.2023348808288574,-0.17303121089935303,0.0006141452468000352,-44.500000000000014,478520,0.0008756816387176514,3.0924715995788574,-0.17390689253807068,24.16984633629793,93,27.575242852753227,0.0005595873226411641,90.39999999999999,0.08285355567932129,516,22.339534883720933,0.5269759473131753
1.5398221015930176,3.2492270469665527,-0.1795729398727417,0.0005758798215538263,-32.999999999999986,483666,-0.00532202422618866,3.3559205532073975,-0.17425091564655304,28.969102055795922,94,28.82191469073332,0.0005523106083273888,78.50000000000001,0.09252190589904785,504,25.3904761904762,0.5933241118773036
1.546316146850586,3.367755651473999,-0.16934753954410553,0.00046708493027836084,-43.50000000000001,488672,0.0018325001001358032,3.4052255153656006,-0.17118003964424133,29.498656636484125,95,29.174300265816143,0.0005427943542599678,90.79999999999998,0.09240984916687012,600,28.798000000000012,0.6042842362381565
1.5416613817214966,3.148996114730835,-0.17167234420776367,0.0006164051010273397,-57.999999999999986,493713,0.0023775845766067505,3.205925226211548,-0.17404992878437042,25.490224451291017,96,31.249050001785044,0.0006061567692086101,69.10000000000001,0.08790254592895508,516,20.53255813953489,0.587042125301396
1.5479480028152466,3.2451133728027344,-0.17581313848495483,0.0005105101736262441,-76.9,498763,-0.0021673738956451416,3.2323341369628906,-0.1736457645893097,26.62880979031507,97,35.097024639504035,0.0005395764601416886,77.19999999999999,0.08978867530822754,648,24.981481481481485,0.5102202744245002
