ProcessExecTime,MinReturn,KLBefore,MaxReturn,EnvExecTime,EvalAvgReturn,TotalEnvSteps,AverageReturn,NumTrajs,AverageDiscountedReturn,PolicyExecTime,StdReturn,dLoss,Iteration,Entropy,LossBefore,KL,LossAfter,GradNorm
0.0872952938079834,-284.0,0.0,-9.399999999999977,3.6973743438720703,-141.5299999999994,5116,-139.7103448275862,348,-82.20050671206182,2.9309496879577637,66.85621393154419,-0.0018357634544372559,0,1.5877796411514282,-0.25150105357170105,0.0006904347101226449,-0.2496652901172638,0.3208806330851472
0.08163714408874512,-250.50000000000003,0.0006352265481837094,27.100000000000005,3.370466709136963,,10264,-135.80344827586208,348,-78.4875544352188,2.535778284072876,56.71540253459477,-0.003964677453041077,1,1.5874489545822144,-0.24270017445087433,0.000616513891145587,-0.23873549699783325,0.3422136238513723
0.07837700843811035,-308.0,0.000588857801631093,-0.6999999999999744,3.295398473739624,,15308,-147.92222222222222,324,-80.73880885464041,2.44073748588562,73.4507612008729,-0.000746414065361023,2,1.5848000049591064,-0.24031005799770355,0.0006405973108485341,-0.23956364393234253,0.38021406815925207
0.0778799057006836,-256.0,0.0005295342416502535,7.200000000000027,3.340660333633423,,20357,-125.38387096774193,372,-77.78023189338076,2.4491472244262695,69.37237107729977,0.0003566741943359375,3,1.5870715379714966,-0.2415769249200821,0.0006072280230000615,-0.24193359911441803,0.3382720201160853
0.07806801795959473,-270.0,0.0006098874728195369,-32.599999999999994,3.373227596282959,,25492,-152.46428571428572,336,-89.0861488186432,2.453521251678467,63.92540415138858,-0.0027947574853897095,4,1.5829263925552368,-0.24389979243278503,0.0007163060363382101,-0.24110503494739532,0.34819883258063106
0.07875514030456543,-297.0,0.0006082321633584797,-14.499999999999964,3.246070384979248,,30576,-118.29999999999998,336,-67.70339390345045,2.483307361602783,64.08566253739711,-0.007772579789161682,5,1.5841611623764038,-0.24546971917152405,0.0006069259834475815,-0.23769713938236237,0.36609306991186974
0.07648062705993652,-251.2,0.0005976728280074894,-56.59999999999998,3.2505385875701904,,35635,-148.9777777777778,324,-88.38269354802516,2.403533935546875,49.99101647691375,0.003205806016921997,6,1.5827926397323608,-0.2364167869091034,0.0006800505798310041,-0.2396225929260254,0.3775077072491827
0.07988500595092773,-267.0,0.0005989454803057015,19.200000000000014,3.4344441890716553,,40651,-142.34827586206896,348,-85.95650270994972,2.5017642974853516,59.853410703897374,0.0025898367166519165,7,1.5842621326446533,-0.24106605350971222,0.0006208402919583023,-0.24365589022636414,0.3722665270477639
0.07743978500366211,-281.50000000000006,0.0005671100225299597,-42.000000000000014,3.1808323860168457,,45761,-138.125,336,-81.57452425084696,2.3958842754364014,53.38421131624165,-0.008446082472801208,8,1.5838706493377686,-0.2468957006931305,0.000716778333298862,-0.23844961822032928,0.35035656671664234
0.07877278327941895,-289.0,0.000624010048341006,43.400000000000006,3.3532135486602783,,50914,-120.23548387096774,372,-72.30311747929326,2.4834554195404053,78.62013018258848,-0.00030410289764404297,9,1.5856856107711792,-0.24191555380821228,0.0006199556519277394,-0.24161145091056824,0.3518099285370449
0.07731127738952637,-295.5,0.0005864851409569383,13.000000000000005,3.2498602867126465,,56069,-124.70689655172413,348,-72.67397121532261,2.41825532913208,66.18810149886293,-0.0025415122509002686,10,1.5842126607894897,-0.2412835955619812,0.0006188329425640404,-0.23874208331108093,0.3581555226173459
0.07723236083984375,-258.0,0.0005675810971297324,-16.699999999999996,3.2335193157196045,,61128,-129.34137931034482,348,-75.30138714126183,2.436302423477173,62.80356083272601,0.009341776371002197,11,1.582513451576233,-0.23241262137889862,0.0007318214047700167,-0.24175439774990082,0.3853339769615618
0.07969021797180176,-269.0,0.0006631651194766164,-16.499999999999986,3.2906785011291504,,66306,-122.91290322580646,372,-74.03934292464186,2.453812837600708,60.662225807815325,-0.005565553903579712,12,1.5834859609603882,-0.24763154983520508,0.0006587733514606953,-0.24206599593162537,0.38495410344392705
0.07668638229370117,-282.50000000000006,0.0006431768415495753,-28.599999999999987,3.231123447418213,,71367,-133.61071428571427,336,-75.93080135671148,2.401846170425415,52.3137126197446,-0.00957535207271576,13,1.5810705423355103,-0.2498532384634018,0.0006888213683851063,-0.24027788639068604,0.38514044799219743
0.07797360420227051,-221.5,0.0005979450070299208,-3.8999999999999844,3.1777689456939697,,76530,-102.32666666666668,360,-58.79038754934334,2.4397430419921875,59.37208622090201,0.0004839599132537842,14,1.582369089126587,-0.24037772417068481,0.000671384681481868,-0.2408616840839386,0.37633314598622664
0.07623815536499023,-283.50000000000006,0.0006588458782061934,-1.899999999999979,3.1584272384643555,,81587,-135.32857142857145,336,-78.20509333681501,2.3916032314300537,69.40239218367282,-0.004969403147697449,15,1.5799669027328491,-0.24672605097293854,0.0007440333720296621,-0.2417566478252411,0.3613660839817213
0.07638859748840332,-241.5,0.0006634381716139615,-8.199999999999982,3.177354335784912,,86736,-132.97931034482758,348,-84.34150641989996,2.387040138244629,51.57474241037749,0.006391957402229309,16,1.5797103643417358,-0.23497767746448517,0.0007359620067290962,-0.24136963486671448,0.3489845832672687
0.07432413101196289,-272.5,0.0006621137727051973,-35.39999999999999,3.0685338973999023,,91770,-114.6,348,-68.4786504907439,2.344693183898926,62.822794018380485,-0.0009216666221618652,17,1.579284906387329,-0.23979711532592773,0.0007168406737037003,-0.23887544870376587,0.3716890674191742
0.07874894142150879,-347.50000000000006,0.0006608982803300023,-0.599999999999989,3.472703695297241,,96964,-134.325,384,-80.61413716606546,2.4509897232055664,77.69401521352852,-7.231533527374268e-05,18,1.579313039779663,-0.24487370252609253,0.0007096183253452182,-0.2448013871908188,0.37369780937197306
0.07644367218017578,-220.5,0.0006593918660655618,-14.599999999999984,3.2182352542877197,,102047,-129.90689655172412,348,-78.11743972640947,2.3957722187042236,47.69573053280833,0.001362428069114685,19,1.5788447856903076,-0.23956574499607086,0.0007150946767069399,-0.24092817306518555,0.3588019921768294
0.07531070709228516,-246.0,0.0006936402642168105,-17.99999999999999,3.128018379211426,-153.6599999999995,107121,-127.78214285714286,336,-74.78231598691757,2.365459680557251,58.233876085828186,-0.0044507235288619995,20,1.577378511428833,-0.24676282703876495,0.0007233716896735132,-0.24231210350990295,0.37744885621707946
0.08011484146118164,-251.50000000000003,0.0006688051507808268,13.100000000000012,3.2836315631866455,,112179,-124.23448275862069,348,-74.11556791207244,2.4848179817199707,66.45763117937504,0.0037811696529388428,21,1.5773677825927734,-0.23965847492218018,0.0007180927786976099,-0.24343964457511902,0.4014656656730596
0.07883167266845703,-302.0,0.0006952601252123713,-47.09999999999998,3.3087856769561768,,117289,-146.39285714285714,336,-86.78862638408306,2.4673097133636475,52.33159335683662,-0.01395280659198761,22,1.5741195678710938,-0.2561897337436676,0.0007899505435489118,-0.24223692715168,0.38079488908084025
0.07996654510498047,-258.00000000000006,0.0006650803261436522,-4.299999999999992,3.35251522064209,,122419,-111.62903225806451,372,-68.16074368516878,2.491703748703003,58.833193360542325,0.007547318935394287,23,1.5772361755371094,-0.23528584837913513,0.0006812471547164023,-0.24283316731452942,0.37614758690793887
0.07728099822998047,-232.0,0.00060853804461658,24.60000000000003,3.098421573638916,,127424,-100.72413793103448,348,-56.342047147063354,2.415409803390503,69.16195214318954,0.001559332013130188,24,1.5779825448989868,-0.24149268865585327,0.0007581606041640043,-0.24305202066898346,0.3984049852898414
0.0782480239868164,-250.50000000000003,0.0006931950338184834,-8.199999999999989,3.151557445526123,,132484,-102.96551724137932,348,-63.260800858306006,2.429786205291748,56.49459709206298,-0.0034814774990081787,25,1.576155424118042,-0.2453342080116272,0.0007332920213229954,-0.24185273051261902,0.36579738122563576
0.07741427421569824,-230.0,0.0006476724520325661,19.600000000000016,3.1949665546417236,,137541,-111.15666666666668,360,-69.87435467437757,2.429046869277954,52.785696821098135,0.009101197123527527,26,1.5758053064346313,-0.23566511273384094,0.0007066292455419898,-0.24476630985736847,0.39228995343938544
0.07683467864990234,-262.5,0.0006934080156497657,-29.500000000000004,3.2132115364074707,,142577,-123.84827586206895,348,-72.69461474422005,2.4060750007629395,64.70260145433399,-0.003290146589279175,27,1.5728025436401367,-0.2470448762178421,0.0007681123679503798,-0.24375472962856293,0.40153509190625397
0.07924628257751465,-250.00000000000006,0.0006620932836085558,26.50000000000001,3.2564408779144287,,147666,-109.5774193548387,372,-65.54960921344039,2.4700546264648438,61.13783850093228,-0.0055307745933532715,28,1.5736501216888428,-0.2486163079738617,0.0007180786924436688,-0.24308553338050842,0.38683606574519697
0.07734823226928711,-304.0,0.0007405182695947587,5.900000000000003,3.2611618041992188,,152737,-138.11481481481482,324,-73.38047033610304,2.4298102855682373,69.306312596375,0.006854191422462463,29,1.5695061683654785,-0.23589667677879333,0.0008533064392395318,-0.2427508682012558,0.40158994644688356
0.0779561996459961,-251.00000000000003,0.0006802500574849546,32.800000000000004,3.096890926361084,,157839,-111.27333333333333,360,-69.62721079137658,2.430636405944824,56.07795724604177,0.007480978965759277,30,1.5739612579345703,-0.23086264729499817,0.0006671981536783278,-0.23834362626075745,0.3746919412690898
0.07702231407165527,-342.5000000000001,0.0006404795567505062,-39.999999999999986,3.1944587230682373,,162933,-119.37999999999998,360,-74.29222917276562,2.3830785751342773,68.03980893565179,0.0017897039651870728,31,1.5729023218154907,-0.24387699365615845,0.0007558669894933701,-0.24566669762134552,0.3733914291338163
0.07787156105041504,-238.5,0.0006846294854767621,7.300000000000013,3.209683418273926,,168004,-111.16451612903224,372,-67.79376668627552,2.4354779720306396,62.452157422312915,-0.002227216958999634,32,1.5737619400024414,-0.24556384980678558,0.0007412799168378115,-0.24333663284778595,0.39768027735123346
0.07841658592224121,-248.50000000000003,0.0007086499244906008,-2.7999999999999847,3.3210062980651855,,173097,-120.85999999999999,360,-71.38488432913856,2.4505162239074707,67.97959791976807,0.002088412642478943,33,1.5722330808639526,-0.24206319451332092,0.0007772635435685515,-0.24415160715579987,0.3908572365678281
0.07639598846435547,-219.0,0.0007042620563879609,-0.5999999999999694,3.0697481632232666,,178176,-114.40714285714284,336,-67.42600841778604,2.3856048583984375,51.33103300129068,0.0029142051935195923,34,1.5695773363113403,-0.23951195180416107,0.0008087900932878256,-0.24242615699768066,0.37268354285709504
0.07806944847106934,-273.09999999999997,0.0007046095561236143,-12.700000000000003,3.242957353591919,,183265,-105.21333333333334,360,-62.92986637450685,2.4630379676818848,65.52046363965655,0.003280460834503174,35,1.5711036920547485,-0.2383844554424286,0.000718324794434011,-0.24166491627693176,0.36503067516422416
0.07874870300292969,-247.0,0.0006961055914871395,-14.49999999999999,3.3215348720550537,,188463,-113.02580645161291,372,-66.2049963575654,2.494562864303589,55.13905569611538,0.0006150901317596436,36,1.5685776472091675,-0.24479617178440094,0.0007861927733756602,-0.24541126191616058,0.3904617719218986
