KLBefore,Entropy,MaxReturn,LossBefore,KL,AverageReturn,NumTrajs,dLoss,Iteration,MinReturn,PolicyExecTime,EnvExecTime,ProcessExecTime,GradNorm,AverageDiscountedReturn,TotalEnvSteps,StdReturn,LossAfter
0.0015400955453515053,1.494305968284607,-16.499999999999996,-0.16859421133995056,0.0013050045818090439,-44.46052631578947,304,-0.00017528235912322998,18,-77.0,4.080253839492798,5.735767602920532,0.11191940307617188,0.2827528873773911,-22.414879942510243,144393,14.35470836884437,-0.16841892898082733
0.0013118552742525935,1.4882655143737793,-14.999999999999996,-0.16634832322597504,0.001280888682231307,-46.5921052631579,304,0.005699649453163147,19,-81.5,4.111457109451294,5.8654701709747314,0.11385035514831543,0.35749721439236665,-22.103678593254845,151993,14.454490862503002,-0.17204797267913818
0.0012850387720391154,1.4802473783493042,-22.499999999999993,-0.16940417885780334,0.0014060166431590915,-38.5,304,0.0014218240976333618,20,-65.5,4.102783679962158,5.877865314483643,0.11268782615661621,0.35222757968873003,-18.841971351719426,159593,10.25529388323801,-0.1708260029554367
0.0014021022943779826,1.4769737720489502,-19.0,-0.16588614881038666,0.0012194749433547258,-37.6578947368421,304,0.0019291937351226807,21,-68.0,4.109232187271118,5.865594387054443,0.11295008659362793,0.36818493258925605,-18.177567627232637,167193,10.797846558675907,-0.16781534254550934
0.0011905251303687692,1.4759656190872192,-21.5,-0.17092543840408325,0.001401621149852872,-34.75,304,-0.0019429177045822144,22,-53.0,4.066437244415283,5.862293243408203,0.11118364334106445,0.4238263959556737,-16.785222953188622,174793,8.01212075217095,-0.16898252069950104
0.0014328857650980353,1.4661414623260498,-20.0,-0.17028075456619263,0.0012655425816774368,-34.64473684210526,304,-0.002913862466812134,23,-57.5,4.018285274505615,5.8481903076171875,0.11073040962219238,0.4079764172723461,-16.197040472618298,182393,9.541397265225527,-0.1673668920993805
0.0012567692901939154,1.4680413007736206,-20.0,-0.16879111528396606,0.0014105030568316579,-32.1578947368421,304,-0.0014612376689910889,24,-51.5,4.1562817096710205,6.004157543182373,0.11415505409240723,0.4030462752175603,-15.21421809935923,189993,7.80022373427257,-0.16732987761497498
0.0014396795304492116,1.4635237455368042,-21.5,-0.1660325825214386,0.0012216457398608327,-28.42105263157895,304,-0.0016010701656341553,25,-38.0,4.126858711242676,5.969815969467163,0.11296963691711426,0.36865238261700056,-13.132461835716397,197593,4.340031402671792,-0.16443151235580444
0.0012281673261895776,1.4614688158035278,-21.5,-0.1632465124130249,0.00135017279535532,-28.355263157894736,304,0.0014404207468032837,26,-47.0,4.065845251083374,5.878422021865845,0.11167526245117188,0.36603568616883203,-13.017234745015266,205193,6.19200237013848,-0.16468693315982819
0.0013704580487683415,1.46712327003479,-12.999999999999996,-0.16373074054718018,0.001230117049999535,-24.13157894736842,304,-0.00042156875133514404,27,-36.5,4.115934610366821,5.9107255935668945,0.11300253868103027,0.518021081128961,-10.784177953122695,212793,4.442148914726905,-0.16330917179584503
0.0012369061587378383,1.4588121175765991,-12.999999999999996,-0.16658128798007965,0.0012899402063339949,-25.776315789473685,304,-0.0008250176906585693,28,-39.5,4.029489040374756,5.845402717590332,0.1118459701538086,0.4749138811702395,-11.649189093653078,220393,5.169110389232029,-0.16575627028942108
0.0012630862183868885,1.4611014127731323,-20.0,-0.1665753871202469,0.0013763138558715582,-25.17105263157895,304,-0.0001675933599472046,29,-36.5,4.120870351791382,5.95865797996521,0.11298203468322754,0.523417165481677,-11.213540008647211,227993,3.5211322860945296,-0.16640779376029968
0.0013438250171020627,1.4652093648910522,-20.0,-0.16916173696517944,0.001308770151808858,-23.86842105263158,304,-0.00408095121383667,30,-32.0,4.051284074783325,5.857828617095947,0.11120176315307617,0.44444447510226204,-10.70692600362733,235593,2.5435268989874236,-0.16508078575134277
0.0012930056545883417,1.4625422954559326,-18.999999999999996,-0.16425356268882751,0.0013375092530623078,-23.92105263157895,304,5.011260509490967e-05,31,-32.0,4.046630382537842,5.840841770172119,0.11114621162414551,0.5405381303860662,-10.880013145490787,243193,3.1045940403094026,-0.16430367529392242
0.0013646776787936687,1.4650238752365112,-20.0,-0.16779176890850067,0.0013855926226824522,-24.18421052631579,304,-0.002425149083137512,32,-29.000000000000004,4.046282529830933,5.846365213394165,0.1106715202331543,0.5534787855434107,-10.970402438785195,250793,2.4852751955837684,-0.16536661982536316
0.0014479680685326457,1.4645551443099976,-20.0,-0.161033496260643,0.0012992438860237598,-22.960526315789473,304,0.003395378589630127,33,-27.500000000000007,4.076773643493652,5.860183954238892,0.1106407642364502,0.5239940139729617,-10.174693347024387,258393,2.1896334076355797,-0.16442887485027313
0.0012546090874820948,1.4546425342559814,-20.0,-0.16279925405979156,0.0014073867350816727,-23.19736842105263,304,0.0018253475427627563,34,-38.00000000000001,4.0656962394714355,5.892851829528809,0.11171317100524902,0.7083310861634687,-10.145113040205374,265993,3.562486331800578,-0.16462460160255432
0.0014479438541457057,1.457213282585144,-20.0,-0.1662355661392212,0.0012689994182437658,-22.644736842105264,304,-0.0034494549036026,35,-32.00000000000001,4.1058385372161865,5.9151611328125,0.11264610290527344,0.530445542880503,-10.163239444202771,273593,2.6305590128757066,-0.1627861112356186
0.0012943880865350366,1.4620915651321411,-20.0,-0.16182203590869904,0.001351559185422957,-22.486842105263158,304,0.00035774707794189453,36,-29.000000000000007,4.023258924484253,5.835570573806763,0.11001443862915039,0.6061832937381386,-10.160142117293681,281193,2.4400357042935155,-0.16217978298664093
0.0013380119344219565,1.4630848169326782,-20.0,-0.16353434324264526,0.001341429422609508,-22.32894736842105,304,0.0006044507026672363,37,-26.000000000000007,4.041922569274902,5.8691956996917725,0.1118929386138916,0.5937497523634653,-9.841974004138729,288793,2.112856372274628,-0.1641387939453125
0.0013780610170215368,1.4540096521377563,-20.0,-0.16307596862316132,0.0012867944315075874,-21.894736842105264,304,-0.0017118752002716064,38,-29.0,4.049516916275024,5.854688882827759,0.11175847053527832,0.5636184763698324,-9.644502733012464,296393,2.112487604251525,-0.1613640934228897
0.0012341693509370089,1.4577964544296265,-20.0,-0.16010265052318573,0.0013066931860521436,-21.81578947368421,304,0.003536239266395569,39,-27.5,4.0395002365112305,5.839215517044067,0.1122426986694336,0.5513065573039909,-9.688200814961835,303993,1.5450304571669153,-0.1636388897895813
0.0012912325328215957,1.4530985355377197,-20.0,-0.16084617376327515,0.0013837740989401937,-21.855263157894736,304,0.0012368112802505493,40,-27.5,4.073681354522705,5.9174418449401855,0.11161923408508301,0.7416785019934408,-9.64211096427018,311593,2.048452222946704,-0.1620829850435257
0.001480923849157989,1.450995922088623,-20.0,-0.16371577978134155,0.0012749179732054472,-22.05263157894737,304,-0.001222074031829834,41,-29.000000000000004,4.180438995361328,6.001108646392822,0.11621665954589844,0.6385095699971106,-9.782639577175237,319193,2.2147516009114017,-0.16249370574951172
0.001252282178029418,1.4620429277420044,-20.0,-0.16553227603435516,0.001323498203419149,-21.263157894736842,304,-0.0021507740020751953,42,-26.000000000000004,4.029330492019653,5.821645975112915,0.11139273643493652,0.6644052593804451,-9.36018336013285,326793,1.633275857808727,-0.16338150203227997
0.001282917452044785,1.454846978187561,-20.0,-0.16219815611839294,0.0012937515275552869,-21.18421052631579,304,0.00027208030223846436,43,-26.000000000000004,4.0444536209106445,5.828051805496216,0.11147809028625488,0.617940402170765,-9.3050770516994,334393,1.582889814928692,-0.1624702364206314
0.0013262421125546098,1.4569391012191772,-20.0,-0.16111832857131958,0.0012684667017310858,-21.42105263157895,304,0.0007853806018829346,44,-26.0,4.097021102905273,5.858571767807007,0.11149048805236816,0.49862244337528056,-9.310639283417048,341993,1.6121508834206955,-0.16190370917320251
0.0012806812301278114,1.441862940788269,-20.0,-0.1589631736278534,0.0014246609061956406,-22.13157894736842,304,0.00187760591506958,45,-27.5,4.088146448135376,5.92095422744751,0.1136484146118164,0.6678752038399044,-9.857183366301676,349593,2.246881495382797,-0.16084077954292297
0.0014382420340552926,1.455142617225647,-20.0,-0.16497930884361267,0.001404769136570394,-21.263157894736842,304,-0.0019330531358718872,46,-24.500000000000004,3.997847318649292,5.791405200958252,0.11081051826477051,0.6905406005992399,-9.371633136652767,357193,1.4406542834916845,-0.16304625570774078
0.0013778095599263906,1.4480557441711426,-20.0,-0.16330082714557648,0.0012265772093087435,-20.94736842105263,304,-0.0018287748098373413,47,-26.0,4.04461407661438,5.819777488708496,0.11110711097717285,0.5016815799194871,-9.134539720502023,364793,1.4363214788415988,-0.16147205233573914
0.001197422156110406,1.4539541006088257,-20.0,-0.16372907161712646,0.0013170945458114147,-20.986842105263158,304,2.230703830718994e-05,48,-24.5,4.0389885902404785,5.847559213638306,0.11156988143920898,0.6763652272356567,-9.2526397515582,372393,1.388329373294919,-0.16375137865543365
0.0013428812380880117,1.4485872983932495,-20.0,-0.16279149055480957,0.0012831103522330523,-20.55263157894737,304,-0.003451436758041382,49,-24.500000000000004,4.07206916809082,5.896026849746704,0.11200594902038574,0.5908815861301963,-9.03815003997691,379993,0.9986139979479096,-0.1593400537967682
0.0013074325397610664,1.4462320804595947,-20.0,-0.15799538791179657,0.0011586236068978906,-20.82894736842105,304,0.001107335090637207,50,-24.500000000000004,4.019768238067627,5.826052904129028,0.11159563064575195,0.5550259127063878,-9.04297308352345,387593,1.2262282552901902,-0.15910272300243378
0.0011344776721671224,1.4487217664718628,-9.999999999999996,-0.1605219841003418,0.0013758601853623986,-21.039473684210527,304,0.0021758824586868286,51,-26.000000000000007,4.039459705352783,5.840264558792114,0.11103439331054688,0.5863908089921019,-9.241963593759177,395193,2.4478281967667646,-0.16269786655902863
0.0014028996229171753,1.444936990737915,-20.0,-0.15916500985622406,0.001409268588759005,-21.30263157894737,304,0.0014652460813522339,52,-24.500000000000004,4.03573203086853,5.852786540985107,0.1113121509552002,0.5850386482151865,-9.38815564756277,402793,1.383832748128272,-0.1606302559375763
0.001376907341182232,1.449389934539795,-20.0,-0.15889647603034973,0.0011470327153801918,-21.105263157894736,304,0.0012117475271224976,53,-26.0,4.0269434452056885,5.827643156051636,0.11172819137573242,0.5865313624364259,-9.19285784571845,410393,1.4874823959013246,-0.16010822355747223
0.0011489659082144499,1.4490408897399902,-20.0,-0.16331268846988678,0.0013231347547844052,-21.026315789473685,304,-0.0023985207080841064,54,-27.500000000000004,3.9978229999542236,5.793174505233765,0.11033892631530762,0.617386007465567,-9.094124569820506,417993,1.79160090282793,-0.16091416776180267
0.0013632356422021985,1.4493025541305542,-20.0,-0.1579749882221222,0.0011313589056953788,-21.263157894736842,304,0.0024546384811401367,55,-29.000000000000004,4.028635740280151,5.865685224533081,0.1111903190612793,0.5949418905516484,-9.349079875867316,425593,1.6332758578087272,-0.16042962670326233
0.0011407851707190275,1.445067048072815,-20.0,-0.15911713242530823,0.0011941236443817616,-21.06578947368421,304,0.0014166384935379028,56,-26.0,4.049814939498901,5.872092008590698,0.11137247085571289,0.597079367181605,-9.263754298213462,433193,1.3286867905031712,-0.16053377091884613
0.0011278409510850906,1.454484224319458,-20.0,-0.16196034848690033,0.0012362379347905517,-20.86842105263158,304,-0.0006448328495025635,57,-24.500000000000004,4.187185049057007,6.016687631607056,0.11431622505187988,0.5379233264462115,-9.193523560764127,440793,1.173637006367251,-0.16131551563739777
0.0012666515540331602,1.4580339193344116,-20.0,-0.16120775043964386,0.0011748201213777065,-20.592105263157894,304,-9.739398956298828e-05,58,-23.000000000000004,4.071537256240845,5.909992933273315,0.11240839958190918,0.5390304923951351,-8.927125247125337,448393,1.0628614750923364,-0.16111035645008087
0.0012074483092874289,1.4491913318634033,-20.0,-0.15975186228752136,0.00123526097740978,-21.06578947368421,304,0.0003642439842224121,59,-27.500000000000004,4.059025049209595,5.869629859924316,0.11068940162658691,0.5670889473176615,-9.26975490120391,455993,1.8179335167899142,-0.16011610627174377
0.0012649584095925093,1.4469239711761475,-20.0,-0.1613723337650299,0.0013381282333284616,-20.789473684210527,304,0.00034902989864349365,60,-23.0,4.009336233139038,5.874959707260132,0.11110186576843262,0.6348457802911148,-9.115149170419622,463593,1.0171656889519836,-0.1617213636636734
0.0013256279053166509,1.4492539167404175,-20.0,-0.16058436036109924,0.0012852639192715287,-20.986842105263158,304,0.000603601336479187,61,-23.000000000000004,4.156386852264404,6.045213222503662,0.11428308486938477,0.6668455028357331,-9.149541167209922,471193,0.9899949634724572,-0.16118796169757843
0.0012840672861784697,1.4447938203811646,-20.0,-0.16262982785701752,0.0013765230542048812,-21.105263157894736,304,-0.001966029405593872,62,-23.000000000000004,4.1041035652160645,5.950320243835449,0.11243915557861328,0.6322880630097408,-9.288550153043117,478793,1.2255927391784236,-0.16066379845142365
0.0013717439724132419,1.444551944732666,-20.0,-0.16202937066555023,0.0011885062558576465,-20.710526315789473,304,-0.003175675868988037,63,-23.000000000000004,4.0692079067230225,5.929312229156494,0.1148374080657959,0.5344569218876938,-9.115368973877125,486393,1.017165688951984,-0.1588536947965622
0.0011992226354777813,1.4454762935638428,-20.0,-0.15984931588172913,0.0013103177770972252,-20.67105263157895,304,0.0012931972742080688,64,-24.5,4.07568359375,5.934118032455444,0.11306643486022949,0.5940730646808808,-9.106069467892468,493993,1.0148652735933508,-0.1611425131559372
0.0012881839647889137,1.450199007987976,-20.0,-0.16130711138248444,0.0011680112220346928,-20.55263157894737,304,1.4662742614746094e-05,65,-23.0,4.06207537651062,5.881810903549194,0.11150670051574707,0.5867950858944879,-8.920052327969097,501593,0.8720021855674154,-0.16132177412509918
0.0011848764261230826,1.4406322240829468,-20.0,-0.16347381472587585,0.0012490958906710148,-21.144736842105264,304,-0.0014225542545318604,66,-23.000000000000004,4.025984048843384,5.853955984115601,0.11211872100830078,0.7284479844476329,-9.276235000486277,509193,1.2134546959689,-0.162051260471344
0.0012752269394695759,1.4487282037734985,-20.0,-0.1617557257413864,0.001082663657143712,-20.75,304,9.541213512420654e-05,67,-23.000000000000004,4.019239664077759,5.830181837081909,0.1123969554901123,0.6232717414771457,-8.976182619213851,516793,1.0179313388074445,-0.16185113787651062
0.0010780708398669958,1.4421995878219604,-20.0,-0.16017311811447144,0.001329456572420895,-20.592105263157894,304,0.0016795545816421509,68,-24.5,4.056403160095215,5.882858753204346,0.1117849349975586,0.6026879770609491,-8.945797157435585,524393,1.0056109896992365,-0.1618526726961136
0.0013401973992586136,1.437831997871399,-20.0,-0.1631067544221878,0.0012305425480008125,-20.63157894736842,304,-0.003760412335395813,69,-23.0,4.094388008117676,5.93353796005249,0.11393189430236816,0.7178256083215145,-8.970976818892243,531993,0.9506522035888655,-0.159346342086792
0.0012174798175692558,1.4415465593338013,-20.0,-0.15915174782276154,0.0012877940898761153,-20.55263157894737,304,0.002433374524116516,70,-27.500000000000007,4.029692888259888,5.894690275192261,0.11126518249511719,0.6772656194970232,-8.994465580322016,539593,1.3068114755721205,-0.16158512234687805
0.0013188763987272978,1.4409846067428589,-20.0,-0.15892809629440308,0.0011894762283191085,-20.986842105263158,304,0.0010418444871902466,71,-26.000000000000004,4.032729625701904,5.87296199798584,0.11340451240539551,0.6402886937838361,-9.248551977828452,547193,1.5495620862939892,-0.15996994078159332
0.0011549475602805614,1.4439574480056763,-20.0,-0.16379059851169586,0.0012216796167194843,-20.789473684210527,304,-0.0034794509410858154,72,-23.0,4.064036846160889,5.9293622970581055,0.11258077621459961,0.6677639388570663,-9.060591312975923,554793,1.0171656889519836,-0.16031114757061005
0.001226730877533555,1.4372013807296753,-20.0,-0.16189056634902954,0.001250850036740303,-20.86842105263158,304,-0.0016337782144546509,73,-23.0,4.039583206176758,5.880468368530273,0.11063098907470703,0.5942559415910539,-9.216024428663266,562393,1.0110196164367655,-0.1602567881345749
0.001242603873834014,1.4398608207702637,-20.0,-0.16599668562412262,0.0012565026991069317,-20.67105263157895,304,-0.0051149725914001465,74,-26.000000000000007,4.041963338851929,5.875185251235962,0.1104128360748291,0.7591853201577617,-9.132472519240075,569993,1.4476674332283364,-0.16088171303272247
0.0012790883192792535,1.4346320629119873,-20.0,-0.16469065845012665,0.001301012933254242,-20.55263157894737,304,-0.004450663924217224,75,-24.5,4.1487038135528564,6.002042770385742,0.11384868621826172,0.7427333361865972,-8.932099947738735,577593,1.1108879431160754,-0.16023999452590942
0.0012845288729295135,1.4361718893051147,-20.0,-0.16094127297401428,0.0011851872550323606,-20.86842105263158,304,-0.0018857866525650024,76,-29.000000000000004,4.149480819702148,6.002204418182373,0.11342191696166992,0.7030294003022728,-9.087771777333105,585193,1.8089114585352006,-0.15905548632144928
0.0012092918623238802,1.429819107055664,-20.0,-0.15633626282215118,0.0014026553835719824,-20.75,304,0.005023747682571411,77,-24.5,4.141256093978882,6.031903028488159,0.11402368545532227,0.6965250904961937,-9.096318794106029,592793,1.1795962734855738,-0.1613600105047226
0.0014158915728330612,1.4332047700881958,-20.0,-0.15894626080989838,0.001238245633430779,-20.63157894736842,304,0.0003644227981567383,78,-24.500000000000004,4.078451156616211,5.94731068611145,0.11202740669250488,0.6143973161587392,-9.056457861702293,600393,1.1736370063672512,-0.15931068360805511
0.0011995340464636683,1.4350571632385254,-20.0,-0.1597634106874466,0.0013771728845313191,-20.355263157894736,304,2.3618340492248535e-05,79,-24.5,4.129889726638794,5.982042074203491,0.11467671394348145,0.7509680618761798,-8.808509754515379,607993,0.8728951731906309,-0.15978702902793884
0.0013904429506510496,1.4372910261154175,-20.0,-0.16044560074806213,0.0014817704213783145,-20.789473684210527,304,0.0009004771709442139,80,-24.5,4.122381687164307,5.919842004776001,0.11274027824401855,0.7075429804059421,-9.065305011960746,615593,1.1275939624015028,-0.16134607791900635
0.0014552241191267967,1.432530403137207,-20.0,-0.15806084871292114,0.0012062552850693464,-20.513157894736842,304,0.0009430050849914551,81,-23.0,4.0130836963653564,5.8407886028289795,0.11110711097717285,0.6450809726895937,-8.926497228350593,623193,0.8621182763621669,-0.1590038537979126
0.0012616242747753859,1.4353991746902466,-20.0,-0.15225394070148468,0.001129232463426888,-20.710526315789473,304,0.006579414010047913,82,-26.0,4.058852910995483,5.869180917739868,0.1107180118560791,0.5748023768972899,-9.00896585562759,630793,1.407833250010027,-0.1588333547115326
0.0011276502627879381,1.42833411693573,-20.0,-0.16115322709083557,0.0012378488900139928,-20.710526315789473,304,-0.0012763291597366333,83,-29.000000000000007,4.041091442108154,5.835938930511475,0.11086320877075195,0.6412403770727662,-9.0259829440489,638393,1.6408902387494642,-0.15987689793109894
0.0012260278454050422,1.4242960214614868,-20.0,-0.15832462906837463,0.0011822793167084455,-20.55263157894737,304,0.0008647888898849487,84,-27.5,4.042047500610352,5.879694223403931,0.11146354675292969,0.7165893523892083,-8.909217914426646,645993,1.555082810809911,-0.15918941795825958
0.0011813163291662931,1.4327753782272339,-20.0,-0.1607981026172638,0.0012600136687979102,-21.06578947368421,304,-0.0016781240701675415,85,-26.000000000000004,4.0706493854522705,5.908807039260864,0.11174869537353516,0.7535165981263622,-9.17506862632967,653593,1.3725267355826622,-0.15911997854709625
0.0012332734186202288,1.4316927194595337,-20.0,-0.16425728797912598,0.0012298283400014043,-20.75,304,-0.0036257952451705933,86,-24.500000000000004,4.031924486160278,5.8751304149627686,0.11113119125366211,0.6857861761537729,-9.010695890687515,661193,1.1795962734855743,-0.16063149273395538
0.0012826137244701385,1.4337960481643677,-20.0,-0.15915486216545105,0.0011724095093086362,-20.67105263157895,304,0.00030530989170074463,87,-26.0,4.053101539611816,5.902850866317749,0.11140727996826172,0.7113560606559588,-8.955746900223543,668793,1.2262282552901898,-0.1594601720571518
0.0011341464705765247,1.4329994916915894,-20.0,-0.161442369222641,0.0012529651867225766,-20.473684210526315,304,-0.0022862404584884644,88,-24.5,4.040111541748047,5.918699264526367,0.11075377464294434,0.5686502760419331,-8.80670024307994,676393,0.9797110773150676,-0.15915612876415253
0.001284009194932878,1.4329885244369507,-20.0,-0.15730786323547363,0.001275964081287384,-20.513157894736842,304,0.0008051693439483643,89,-24.500000000000004,4.081554174423218,5.926794052124023,0.11120438575744629,0.6489414893219302,-8.924073134949113,683993,0.9899949634724572,-0.158113032579422
0.0012493389658629894,1.4315763711929321,-20.0,-0.16281303763389587,0.0013583950931206346,-20.63157894736842,304,-0.0028604865074157715,90,-29.000000000000004,4.018955945968628,5.883274555206299,0.11061811447143555,0.6385663501614045,-9.015936842542185,691593,1.5630781478860531,-0.1599525511264801
0.0013260773848742247,1.4260233640670776,-20.0,-0.16022829711437225,0.0013159116497263312,-20.355263157894736,304,-0.0009194016456604004,91,-23.0,4.038108825683594,5.871606111526489,0.11037397384643555,0.7777249895800469,-8.860476340941167,699193,0.7246405164744403,-0.15930889546871185
0.0013341038720682263,1.4260679483413696,-20.0,-0.1564611941576004,0.0012194357113912702,-20.394736842105264,304,0.002645745873451233,92,-23.000000000000004,4.02587366104126,5.8486833572387695,0.10986757278442383,0.6890080142984165,-8.788906184926281,706793,0.889691658125104,-0.15910694003105164
0.0011933521600440145,1.4237624406814575,-20.0,-0.15527695417404175,0.0012162597849965096,-20.592105263157894,304,0.003564968705177307,93,-23.000000000000004,4.0611631870269775,5.899943828582764,0.11052155494689941,0.6714125673871213,-8.912625559764635,714393,0.8800064530108406,-0.15884192287921906
0.0012339003151282668,1.4194663763046265,-20.0,-0.1615108698606491,0.001295689377002418,-20.473684210526315,304,-0.0032133013010025024,94,-23.0,4.007457733154297,5.859365224838257,0.10993170738220215,0.5907995237431436,-8.872581884668033,721993,0.850289180073869,-0.1582975685596466
0.0012675690231844783,1.417048692703247,-20.0,-0.15797679126262665,0.0013335051480680704,-20.55263157894737,304,0.00048425793647766113,95,-23.000000000000004,4.03090500831604,5.872982978820801,0.11161327362060547,0.7184196652456777,-8.957903215723988,729593,0.9374480595029935,-0.1584610491991043
0.0014043946284800768,1.4162899255752563,-20.0,-0.15892018377780914,0.001172014162875712,-20.710526315789473,304,-0.0025909990072250366,96,-23.000000000000004,4.0243306159973145,5.901589632034302,0.11023545265197754,0.7300595360672283,-8.964817757686191,737193,0.9571859726038535,-0.1563291847705841
0.001137870131060481,1.412972092628479,-20.0,-0.15699757635593414,0.001216604607179761,-20.907894736842106,304,0.0007449537515640259,97,-24.500000000000004,4.078158378601074,5.949167490005493,0.11105966567993164,0.609537648405149,-9.109564458664556,744793,1.2185801874026159,-0.15774253010749817
0.0012369770556688309,1.4245394468307495,-20.0,-0.15500317513942719,0.001112110330723226,-20.55263157894737,304,0.0011343508958816528,98,-23.0,4.0393617153167725,5.893504858016968,0.11092615127563477,0.7765407934419867,-8.810388913050677,752393,0.8720021855674154,-0.15613752603530884
