TotalEnvSteps,Iteration,dLoss,PolicyExecTime,GradNorm,StdReturn,MaxReturn,AverageReturn,ProcessExecTime,EnvExecTime,MinReturn,LossAfter,KLBefore,NumTrajs,LossBefore,Entropy,KL,AverageDiscountedReturn
885949,176,-0.0029648691415786743,2.898660898208618,0.5379836928306128,25.614027406872193,35.999999999999986,-12.459999999999996,0.07255721092224121,4.1088762283325195,-64.0,-0.17167390882968903,0.0010294122621417046,300,-0.1746387779712677,1.461030125617981,0.0008120041457004845,1.810941900479917
890949,177,0.003364056348800659,2.9126980304718018,0.5920043742066797,24.646021991388384,46.00000000000001,-0.939999999999987,0.0733635425567627,3.9882140159606934,-44.499999999999986,-0.17618492245674133,0.0008065069559961557,300,-0.17282086610794067,1.4650102853775024,0.001045071636326611,9.031092264629116
895949,178,-0.005172818899154663,2.879889488220215,0.4932271846263057,24.054055791071903,23.500000000000014,-13.319999999999988,0.07257342338562012,4.056798934936523,-70.49999999999999,-0.1743769645690918,0.001061124843545258,300,-0.17954978346824646,1.4627656936645508,0.0009962240001186728,-0.7890817756071997
900949,179,0.0008418858051300049,2.8779261112213135,0.5738255038752802,18.427110462576596,32.00000000000002,-4.9599999999999875,0.07314109802246094,3.8812108039855957,-45.49999999999997,-0.17714573442935944,0.0009839386912062764,300,-0.17630384862422943,1.465613603591919,0.0010832486441358924,6.145425365064751
905949,180,-0.0011748075485229492,2.8823792934417725,0.6126865029332241,20.09881588551922,48.0,-0.23999999999999078,0.07329702377319336,3.94158673286438,-35.99999999999997,-0.17427495121955872,0.0010846068616956472,300,-0.17544975876808167,1.4656310081481934,0.000976925017312169,10.302165425243253
910949,181,-0.00012780725955963135,2.8887686729431152,0.4638442016580607,20.98784410081226,32.50000000000001,-4.0199999999999845,0.07351136207580566,3.9822115898132324,-48.49999999999999,-0.17388178408145905,0.0010288833873346448,300,-0.17400959134101868,1.459151029586792,0.0009548796224407852,6.138221425774127
915949,182,-0.002869740128517151,2.865706443786621,0.4370269883034213,21.668280965503467,32.000000000000014,-7.339999999999991,0.07230305671691895,4.054173946380615,-51.49999999999998,-0.1702011674642563,0.0009538948070257902,300,-0.17307090759277344,1.458146333694458,0.00087505899136886,7.623472344003038
920949,183,-0.00321313738822937,2.8939626216888428,0.5249013253738288,23.957462303006963,42.499999999999986,-3.7999999999999945,0.07177495956420898,3.97086763381958,-46.999999999999986,-0.1729729026556015,0.000868766161147505,300,-0.17618604004383087,1.4582252502441406,0.0008991144131869078,9.72398883852474
925949,184,-0.0014666318893432617,2.862480878829956,0.5541194162183174,22.191475840961992,39.000000000000014,-4.21999999999999,0.07327461242675781,3.9283437728881836,-47.499999999999986,-0.17408546805381775,0.0009141492191702127,300,-0.175552099943161,1.4573371410369873,0.001001926837489009,9.481370541001052
930949,185,-0.00018936395645141602,2.9547982215881348,0.5325074919351809,22.59562789567929,26.499999999999982,-7.2599999999999945,0.07313370704650879,4.142934799194336,-51.0,-0.17229856550693512,0.0010197763331234455,300,-0.17248792946338654,1.4566539525985718,0.0009534661658108234,4.560308264057807
935949,186,-0.0035595744848251343,2.8869612216949463,0.5044398826883743,20.134289160534074,28.00000000000001,-1.0199999999999863,0.07269120216369629,3.9598183631896973,-42.499999999999986,-0.1719777137041092,0.0009962781332433224,300,-0.17553728818893433,1.4536575078964233,0.0010213562054559588,10.147130789304809
940949,187,-0.00319594144821167,2.8421897888183594,0.49185650340920717,19.87082283147832,34.000000000000014,0.9800000000000111,0.07161474227905273,3.9045045375823975,-62.499999999999986,-0.17293144762516022,0.0010019972687587142,300,-0.1761273890733719,1.4573016166687012,0.000990340718999505,10.100541055449751
945949,188,-0.0057223886251449585,2.9067044258117676,0.4667676200474744,22.271470539683726,42.500000000000014,-5.539999999999988,0.07310223579406738,4.046682357788086,-45.5,-0.17194947600364685,0.0010014636209234595,300,-0.1776718646287918,1.458201289176941,0.0008626343915238976,6.281553752419975
950949,189,0.0021678507328033447,2.8943567276000977,0.41674579727468913,24.604097219772157,43.00000000000001,-9.279999999999987,0.07201886177062988,4.028152227401733,-58.49999999999998,-0.17162670195102692,0.0008618809515610337,300,-0.16945885121822357,1.452633261680603,0.0009637321345508099,5.96582344362518
955966,190,-0.0009866505861282349,2.9193801879882812,0.4783218898822736,26.54846104812233,74.80000000000001,1.7807692307692415,0.0742039680480957,3.9796013832092285,-52.999999999999986,-0.17263774573802948,0.0009224051609635353,312,-0.17362439632415771,1.4553208351135254,0.0009582047932781279,11.26596761271865
960966,191,-0.003526836633682251,2.922196388244629,0.6443393393314667,20.60761024476152,38.000000000000014,2.580000000000008,0.07403707504272461,3.9173777103424072,-30.499999999999975,-0.17128610610961914,0.0009811423951759934,300,-0.1748129427433014,1.4562156200408936,0.0008885719580575824,13.916713405345114
965966,192,-0.00402340292930603,2.8776071071624756,0.4490773485220147,21.827963716297493,34.00000000000003,-7.799999999999988,0.07191324234008789,4.119765043258667,-56.99999999999999,-0.17356936633586884,0.0009017378906719387,300,-0.17759276926517487,1.4509470462799072,0.0008896457147784531,5.565424754802589
970966,193,-0.0047357529401779175,2.949645757675171,0.4979121178608625,23.014916901870404,45.50000000000003,-4.439999999999991,0.07335281372070312,4.067198753356934,-44.99999999999999,-0.1718291938304901,0.0008554387604817748,300,-0.17656494677066803,1.4523664712905884,0.0009224616223946214,7.642724648419556
975966,194,-0.0014193803071975708,2.8394949436187744,0.5192476098819016,24.017377042466563,51.5,-1.839999999999987,0.07239723205566406,3.878178834915161,-53.999999999999986,-0.1721246987581253,0.0009362717973999679,300,-0.17354407906532288,1.4490457773208618,0.0008896773215383291,10.22220881058559
980966,195,-0.0018916279077529907,3.0055623054504395,0.4209465655106833,22.84787955150324,46.50000000000001,-6.8799999999999875,0.07479047775268555,4.1681389808654785,-54.49999999999999,-0.17091581225395203,0.0008974896045401692,300,-0.17280744016170502,1.4479756355285645,0.000997037161141634,2.9246051729177043
986158,196,0.00124417245388031,3.0036585330963135,0.5344794414767529,24.072875366319803,66.30000000000001,-3.4115384615384503,0.07535696029663086,4.270442247390747,-35.499999999999986,-0.16954009234905243,0.0009964011842384934,312,-0.16829591989517212,1.4458211660385132,0.0008903926354832947,7.204195892221117
991158,197,-0.001396864652633667,2.872429609298706,0.4982544473798634,24.761550839961536,47.50000000000001,-3.659999999999988,0.07251787185668945,3.9199326038360596,-54.499999999999986,-0.17660850286483765,0.0008868026779964566,300,-0.1780053675174713,1.4499061107635498,0.0010815085843205452,7.263789707486661
996158,198,-0.00237119197845459,2.9141886234283447,0.42282065210303865,21.270035260901658,36.50000000000002,5.16000000000001,0.07434463500976562,3.929621458053589,-55.499999999999986,-0.17270909249782562,0.0010507836705073714,300,-0.1750802844762802,1.452612280845642,0.0009123426279984415,13.373487672801666
1001158,199,-0.002755880355834961,2.892287254333496,0.5511641462883147,25.169537143141905,46.50000000000004,0.8800000000000141,0.0722053050994873,3.90759015083313,-62.499999999999964,-0.17201992869377136,0.0009189639240503311,300,-0.17477580904960632,1.4508275985717773,0.0009939589072018862,12.198230481477246
1006158,200,-0.003350675106048584,2.86150860786438,0.49109279231657943,20.925830927349097,60.00000000000002,6.140000000000011,0.07274293899536133,3.8229258060455322,-39.0,-0.17263203859329224,0.0009946677600964904,300,-0.17598271369934082,1.4481862783432007,0.001031136023811996,13.902801292002735
1011158,201,-0.0034291595220565796,2.8575565814971924,0.44926398085600094,22.21354541715482,51.99999999999996,3.2800000000000096,0.07205915451049805,3.9276583194732666,-30.999999999999996,-0.17202036082744598,0.0010623717680573463,300,-0.17544952034950256,1.4508826732635498,0.0008464590646326542,12.598909763384814
1016158,202,-0.007502168416976929,2.874505043029785,0.5590324680861934,29.1896145914947,64.50000000000001,1.0800000000000116,0.07271933555603027,3.9304637908935547,-56.5,-0.17249059677124023,0.0008694993448443711,300,-0.17999276518821716,1.4468889236450195,0.0009075304842554033,10.111302617979758
1021158,203,-0.002003282308578491,2.8895084857940674,0.5615780851899499,22.611713778482162,36.50000000000001,-0.5199999999999905,0.07402825355529785,3.8752799034118652,-58.99999999999999,-0.17406708002090454,0.0009122433257289231,300,-0.17607036232948303,1.444413185119629,0.0010512556182220578,11.244990949622442
1026158,204,-0.001610875129699707,2.8919339179992676,0.47920132669667664,18.676337970812156,40.000000000000014,-0.8799999999999869,0.07248210906982422,4.037229299545288,-38.49999999999998,-0.17273229360580444,0.001012913417071104,300,-0.17434316873550415,1.4485200643539429,0.0009874157840386033,6.505349806997534
1031158,205,-0.006483584642410278,2.9169273376464844,0.4883119618855931,21.294938365724374,52.0,5.660000000000013,0.07402682304382324,3.8441193103790283,-47.99999999999997,-0.17198055982589722,0.0009926090715453029,300,-0.1784641444683075,1.4504845142364502,0.0009715494816191494,12.43459615050748
1036158,206,-0.004249662160873413,2.843745708465576,0.5035140288978106,19.911303322484944,54.50000000000003,6.900000000000015,0.0725862979888916,3.941356897354126,-26.49999999999998,-0.17276334762573242,0.0009664807002991438,300,-0.17701300978660583,1.4486390352249146,0.0010381416650488973,10.962271903321987
1041158,207,-0.0017028599977493286,2.8186731338500977,0.5069430532365878,20.578143745245825,45.499999999999986,5.000000000000011,0.07231497764587402,3.8709914684295654,-31.499999999999968,-0.1718977838754654,0.0010411933762952685,300,-0.17360064387321472,1.4487615823745728,0.0009907810017466545,11.319110491389846
1046158,208,-0.0061321258544921875,3.092454671859741,0.5323323515633898,27.293588990823462,45.99999999999999,3.700000000000007,0.07744145393371582,4.013320207595825,-52.499999999999986,-0.17298278212547302,0.000990786124020815,300,-0.1791149079799652,1.4484031200408936,0.0010163468541577458,13.834096863522364
1051158,209,-0.00032745301723480225,2.9364829063415527,0.4887856452360126,23.863897418485525,36.999999999999986,-6.119999999999983,0.07346820831298828,4.102937936782837,-63.99999999999999,-0.1715599149465561,0.0010375030105933547,300,-0.1718873679637909,1.442211389541626,0.0009532689582556486,4.485355764481462
1056158,210,-0.0038145631551742554,2.8922910690307617,0.4236109266512276,25.521003115081506,52.00000000000002,1.7200000000000188,0.07340216636657715,3.958721160888672,-45.499999999999986,-0.17228850722312927,0.0009439066052436829,300,-0.17610307037830353,1.4459147453308105,0.0009860360296443105,9.82937489548848
1061158,211,-0.002889484167098999,2.9959158897399902,0.5739634776367989,18.506063871066694,54.50000000000001,7.340000000000015,0.0762333869934082,4.035417795181274,-21.999999999999993,-0.17121484875679016,0.0009811456548050046,300,-0.17410433292388916,1.4481439590454102,0.0008700301987119019,14.161774930285802
1066267,212,-0.003654077649116516,2.905791759490967,0.564553211243793,25.791276448217957,64.1,6.907692307692323,0.0744774341583252,3.981218099594116,-50.999999999999986,-0.1732214093208313,0.0008748010732233524,312,-0.17687548696994781,1.4406687021255493,0.001045385841280222,11.591981701062037
1071267,213,-0.0011506527662277222,2.9363386631011963,0.5362107811440865,21.471842026244513,44.500000000000014,-1.5999999999999863,0.07381200790405273,4.1112353801727295,-45.49999999999999,-0.17474417388439178,0.001037693815305829,300,-0.1758948266506195,1.442503571510315,0.0010461898054927588,6.23326043801334
1076267,214,-0.009499475359916687,2.8054842948913574,0.5124492978733594,16.954928487021107,41.999999999999986,4.480000000000009,0.07199954986572266,3.8424670696258545,-24.0,-0.1720103770494461,0.0010068429401144385,300,-0.1815098524093628,1.4515234231948853,0.0010389856761321425,14.853799408715306
1081267,215,-0.0031408220529556274,2.9854774475097656,0.41481674454643236,19.35225051512097,44.999999999999964,2.9800000000000124,0.07515478134155273,4.056442737579346,-48.499999999999986,-0.17286458611488342,0.0010187382576987147,300,-0.17600540816783905,1.4526091814041138,0.0010385224595665932,8.362665292067009
1086267,216,-8.472800254821777e-05,2.9051737785339355,0.48863867125696675,23.086359609085182,63.49999999999997,2.7000000000000117,0.07375812530517578,4.02718710899353,-41.99999999999997,-0.1730022132396698,0.0010663089342415333,300,-0.17308694124221802,1.438289761543274,0.0010071109281852841,10.209180401442259
1091267,217,-0.005320653319358826,3.0438358783721924,0.5715605540484856,19.77422564855575,46.499999999999964,-0.6999999999999913,0.07561659812927246,4.111724615097046,-36.5,-0.17288407683372498,0.0009982185438275337,300,-0.1782047301530838,1.4396458864212036,0.0011882290709763765,9.330218391468534
1096267,218,-0.0027275532484054565,2.965284824371338,0.5879965574667352,25.987350769172295,63.49999999999998,8.24000000000001,0.07530903816223145,3.9732725620269775,-59.49999999999998,-0.17033837735652924,0.0011330448323860765,300,-0.1730659306049347,1.4457684755325317,0.0008563497103750706,12.161830463910979
1101267,219,4.507601261138916e-05,2.9691481590270996,0.5257080231402536,25.99458405129807,60.0,11.040000000000015,0.07423138618469238,3.9198927879333496,-36.999999999999986,-0.17165780067443848,0.0008595209801569581,300,-0.1716127246618271,1.4418634176254272,0.0009377782116644084,14.82827355462703
1106267,220,-0.0033249706029891968,2.93583083152771,0.5351852594571807,20.023486209948555,55.499999999999986,12.600000000000014,0.07430219650268555,3.8663625717163086,-30.99999999999998,-0.17022089660167694,0.0008921340922825038,300,-0.17354586720466614,1.4427167177200317,0.0008513443754054606,15.717540999430707
1111267,221,-0.008480146527290344,3.1523447036743164,0.5059747548110388,27.574089286864943,67.50000000000003,14.640000000000017,0.07947087287902832,4.16688871383667,-50.49999999999997,-0.1717366725206375,0.0008654724806547165,300,-0.18021681904792786,1.4382232427597046,0.0008985415333881974,15.890149002242717
1116267,222,-0.0038885027170181274,2.85567045211792,0.522119933528378,27.28672937528424,54.5,12.12000000000001,0.07357263565063477,3.7022545337677,-68.49999999999999,-0.17391589283943176,0.0008963547879830003,300,-0.1778043955564499,1.4339267015457153,0.0011205144692212343,18.882589775716507
1121267,223,-0.006642043590545654,2.9415576457977295,0.5312198449069858,20.60110676638515,54.999999999999986,9.880000000000011,0.07372784614562988,3.9799580574035645,-26.000000000000004,-0.1700281798839569,0.0011524331057444215,300,-0.17667022347450256,1.426058292388916,0.0010260069975629449,15.710260226314865
1126403,224,0.0024393051862716675,2.922410488128662,0.5013918807829018,26.453941496685502,71.9,4.1115384615384745,0.07489728927612305,4.026730537414551,-42.499999999999986,-0.1694255918264389,0.001016761059872806,312,-0.16698628664016724,1.424678921699524,0.0008958595572039485,11.27863080869877
1131597,225,0.0017906129360198975,3.044959545135498,0.5145706815097428,18.408885251774965,38.00000000000001,6.657692307692321,0.07715201377868652,4.094370365142822,-34.49999999999998,-0.16808094084262848,0.0008862552931532264,312,-0.16629032790660858,1.4215037822723389,0.0009559513418935239,9.964435785579456
1136597,226,-0.0016271322965621948,2.847745418548584,0.5393105800669465,25.25174053407012,76.50000000000001,15.140000000000013,0.07317495346069336,3.7314703464508057,-35.999999999999986,-0.1711774468421936,0.0009560115868225694,300,-0.1728045791387558,1.426939606666565,0.0008967212052084506,20.77728315055388
1141597,227,-0.005322262644767761,2.9197070598602295,0.5226893497264303,23.898920477711957,48.0,8.960000000000015,0.07454824447631836,3.957704544067383,-45.5,-0.1703457087278366,0.0008960614795796573,300,-0.17566797137260437,1.4183597564697266,0.001058931346051395,11.526511450218713
1146597,228,-0.005555570125579834,2.9523978233337402,0.4600513074446904,20.921223673580855,57.0,13.180000000000014,0.07344222068786621,3.8305633068084717,-28.499999999999986,-0.17126765847206116,0.0010513587621971965,300,-0.176823228597641,1.4230624437332153,0.0009754536440595984,16.42045398618262
1151597,229,-0.001996278762817383,2.9016315937042236,0.5439633540596691,17.339711646968066,54.50000000000002,21.120000000000015,0.07352876663208008,3.809074878692627,-12.999999999999993,-0.16951356828212738,0.0009748713346198201,300,-0.17150984704494476,1.4264161586761475,0.0009464024333283305,21.220636940843765
1156597,230,-0.0019107162952423096,2.9650392532348633,0.4749807158093982,26.02194458529185,66.0,12.280000000000008,0.07529950141906738,3.9143290519714355,-30.999999999999986,-0.17243622243404388,0.000960267789196223,300,-0.1743469387292862,1.4236814975738525,0.0009493664838373661,15.56826872527588
1161597,231,-0.0018999874591827393,2.954803705215454,0.5541952319073837,19.018685548691312,47.49999999999997,14.860000000000008,0.07419705390930176,3.8968429565429688,-20.499999999999986,-0.16796563565731049,0.0009306951542384923,300,-0.16986562311649323,1.4215887784957886,0.000851196760777384,18.71692953805463
1166739,232,-0.0014658421277999878,2.9520716667175293,0.5448263582924465,21.82972025451844,59.00000000000001,22.915384615384628,0.07551097869873047,3.908968448638916,-31.99999999999999,-0.17031145095825195,0.0008303624927066267,312,-0.17177729308605194,1.4268090724945068,0.0009421643917448819,21.44645333739472
1171739,233,0.0032567232847213745,2.933791160583496,0.5225709651498146,22.25860732390955,66.00000000000001,19.120000000000015,0.07580089569091797,3.796422004699707,-26.499999999999982,-0.1713138371706009,0.0009542350890114903,300,-0.16805711388587952,1.4220155477523804,0.0010445349616929889,19.60081770945555
1176739,234,-0.007701605558395386,2.8710691928863525,0.5109752748728877,20.899531095218375,70.5,10.360000000000015,0.07179117202758789,4.006402969360352,-42.499999999999964,-0.16892164945602417,0.0010925173992291093,300,-0.17662325501441956,1.4120641946792603,0.0009933416731655598,11.491656834342995
1181765,235,-0.0023539066314697266,3.059171438217163,0.5704838744024505,28.64930784917301,85.9,24.01538461538462,0.0775151252746582,3.925938129425049,-39.0,-0.16760416328907013,0.000956628005951643,312,-0.16995806992053986,1.4219326972961426,0.0008385672699660063,23.67139266325716
1186765,236,-0.004277363419532776,2.8601651191711426,0.6272805551596914,20.393685297169803,48.49999999999999,15.760000000000014,0.07249689102172852,3.841108798980713,-26.999999999999957,-0.16674867272377014,0.000861983047798276,300,-0.17102603614330292,1.4103821516036987,0.0009052513050846756,16.557294767655364
1191957,237,-0.0036407560110092163,3.0243823528289795,0.6436848353365574,21.43027257969988,67.80000000000003,15.126923076923093,0.07750821113586426,4.006587743759155,-36.499999999999986,-0.16904276609420776,0.0009089369559660554,312,-0.17268352210521698,1.4146562814712524,0.0009550343966111541,16.721162495244844
1196957,238,-0.003939464688301086,2.870042085647583,0.5630709580769716,29.943506808655524,63.0,18.92000000000002,0.07293343544006348,3.7719712257385254,-71.49999999999996,-0.16800172626972198,0.0009575008298270404,300,-0.17194119095802307,1.4102061986923218,0.0009458704735152423,19.6429738270887
1201968,239,-0.0054448992013931274,2.8985323905944824,0.6637726354568335,28.6011337549931,93.00000000000004,27.97692307692309,0.07410931587219238,3.7228212356567383,-35.99999999999999,-0.16983072459697723,0.0009176122839562595,312,-0.17527562379837036,1.4206346273422241,0.0009488881332799792,25.244793683210727
1207093,240,-0.0005875974893569946,3.0090508460998535,0.5219233012928065,25.865842146368024,65.5,23.211538461538474,0.07662701606750488,3.9164211750030518,-24.499999999999975,-0.1664157211780548,0.0009898239513859153,312,-0.1670033186674118,1.4080874919891357,0.0008500597905367613,18.990234698695183
1212093,241,-0.002323046326637268,2.871088743209839,0.6003857835940576,21.741260313054525,50.50000000000001,13.260000000000014,0.07271265983581543,3.8177807331085205,-33.99999999999998,-0.16761189699172974,0.0008747251122258604,300,-0.169934943318367,1.398105502128601,0.0010078161722049117,16.400916868005112
1217215,242,-0.006167501211166382,2.966803550720215,0.6010437063054662,26.62536634745322,77.49999999999999,22.857692307692318,0.0757451057434082,3.79345703125,-37.99999999999998,-0.16921904683113098,0.0009943408658728004,312,-0.17538654804229736,1.4058845043182373,0.0009060311713255942,21.35649526527378
1222355,243,-0.0017997324466705322,3.041637897491455,0.558148921928553,28.289115978415385,75.70000000000002,28.576923076923094,0.07683658599853516,3.9389939308166504,-51.999999999999986,-0.16731369495391846,0.000917661702260375,312,-0.169113427400589,1.405717134475708,0.0008935424848459661,24.810825089067468
1227355,244,-0.00043532252311706543,2.8614373207092285,0.46490646413325826,24.242161619789602,61.5,24.26000000000002,0.07346463203430176,3.692302942276001,-41.99999999999997,-0.16851598024368286,0.0009104867349378765,300,-0.16895130276679993,1.4113490581512451,0.0009774931240826845,21.50018313143383
1232355,245,-0.005617156624794006,2.8604726791381836,0.4816068515479786,15.608331108738051,64.00000000000003,20.60000000000002,0.07270240783691406,3.8055875301361084,-2.4999999999999742,-0.16628971695899963,0.0009928846266120672,300,-0.17190687358379364,1.4000694751739502,0.0010136631317436695,19.467339077197416
1237526,246,-0.0009951740503311157,3.0726001262664795,0.49636144613117544,21.146152447043637,57.0,21.784615384615396,0.07841110229492188,4.035586833953857,-23.499999999999986,-0.16398830711841583,0.0009999230969697237,312,-0.16498348116874695,1.4027234315872192,0.0008382104570046067,18.27952556408706
1242526,247,0.00285397469997406,2.8753609657287598,0.5643882000445928,19.043361047882275,69.50000000000001,30.980000000000015,0.07247114181518555,3.685030698776245,-16.99999999999998,-0.16949503123760223,0.0008336445898748934,300,-0.16664105653762817,1.406010627746582,0.0009292063768953085,23.76156461101173
1247691,248,0.00015373528003692627,2.9812419414520264,0.4812431509480384,25.773061712943058,63.69999999999999,22.807692307692324,0.07571053504943848,3.8710904121398926,-40.49999999999999,-0.16635775566101074,0.0009515905403532088,312,-0.16620402038097382,1.401356816291809,0.0008446256979368627,20.617583622519053
1252883,249,0.0017591863870620728,2.9804906845092773,0.5187539533929434,23.693487732850674,55.00000000000001,27.069230769230785,0.07479453086853027,3.8424713611602783,-52.499999999999986,-0.16506609320640564,0.0008367424015887082,312,-0.16330690681934357,1.4053077697753906,0.0009119262685999274,22.802784713429364
1258054,250,-0.0024789124727249146,2.9593427181243896,0.602946700376958,27.20967484784491,69.10000000000004,19.111538461538473,0.07587099075317383,3.870574712753296,-57.99999999999999,-0.16678577661514282,0.0009174688020721078,312,-0.16926468908786774,1.3911179304122925,0.0008604128379374743,18.652265204411883
1263177,251,0.0012163519859313965,2.9285948276519775,0.5611978402198018,21.111098416031332,72.50000000000001,33.18076923076924,0.07481527328491211,3.631943464279175,-14.49999999999998,-0.1681041568517685,0.0008163441088981926,312,-0.1668878048658371,1.4078013896942139,0.000916372868232429,29.910233403917346
1268259,252,-0.0012506991624832153,2.922480344772339,0.5097008004292142,22.02896593661823,63.39999999999999,25.4346153846154,0.07442307472229004,3.79305362701416,-6.499999999999982,-0.16829706728458405,0.000933441857341677,312,-0.16954776644706726,1.393652319908142,0.0009513198165223002,22.23134110072677
1273259,253,-0.006935819983482361,2.9148271083831787,0.5214247986491259,22.526020509623972,59.00000000000001,27.780000000000015,0.07442355155944824,3.8058831691741943,-38.99999999999999,-0.16872593760490417,0.0009558536694385111,300,-0.17566175758838654,1.4012919664382935,0.0010555773042142391,25.22453609791294
1278259,254,-0.0024847090244293213,2.8306944370269775,0.5617114624691106,17.427954555827828,62.00000000000001,27.580000000000013,0.07246756553649902,3.5894131660461426,-19.999999999999986,-0.16559237241744995,0.001046203775331378,300,-0.16807708144187927,1.385938286781311,0.0009277625940740108,25.862438031563453
1283307,255,-0.0032247304916381836,2.960068702697754,0.5661657775377952,27.651445546813683,84.5,29.142307692307703,0.07538723945617676,3.756124973297119,-20.99999999999998,-0.16497716307640076,0.0009134216234087944,312,-0.16820189356803894,1.387505292892456,0.0008673086995258927,26.082367403491364
1288481,256,-0.0004413425922393799,2.9587433338165283,0.4828718560131933,25.443987967074637,62.100000000000016,20.50384615384617,0.07516098022460938,3.8436717987060547,-32.999999999999986,-0.16830644011497498,0.0009007498156279325,312,-0.16874778270721436,1.376477599143982,0.0011028893059119582,19.013416943118365
1293654,257,0.004790797829627991,3.037498712539673,0.41954479975267644,21.560629414299125,91.3,39.100000000000016,0.07674503326416016,3.6678946018218994,-5.4999999999999805,-0.16502952575683594,0.0010480048367753625,324,-0.16023872792720795,1.3866666555404663,0.0009479789878241718,30.13996091187632
1298814,258,0.004727527499198914,3.050717830657959,0.5118227042325515,25.102872663827362,77.99999999999999,29.596153846153854,0.07820820808410645,3.8438777923583984,-44.0,-0.1635884791612625,0.0009952849941328168,312,-0.1588609516620636,1.3858375549316406,0.0008873891201801598,23.388916005223543
1303870,259,-0.002883434295654297,2.920961856842041,0.6241064100073086,27.619515439922093,79.80000000000005,30.707692307692323,0.07457447052001953,3.6610400676727295,-22.99999999999998,-0.16365908086299896,0.0008995314128696918,312,-0.16654251515865326,1.3809118270874023,0.0008507368620485067,26.80820792312887
1309062,260,-8.733570575714111e-05,3.011777400970459,0.5584235777596268,22.334850841905737,75.29999999999998,37.95384615384616,0.07657074928283691,3.7072134017944336,-19.000000000000007,-0.16551004350185394,0.0008479826501570642,312,-0.16559737920761108,1.3916778564453125,0.0009095233399420977,29.7149385231879
1314097,261,-0.0006584227085113525,2.924379587173462,0.5150198055156282,23.385379542170387,82.9,37.76923076923078,0.07561898231506348,3.6362338066101074,-7.105427357601002e-15,-0.16270995140075684,0.000891002535354346,312,-0.1633683741092682,1.3776894807815552,0.0008320161141455173,32.55667168150293
1319221,262,-0.0015733987092971802,2.9429800510406494,0.5912142843437003,21.406342379837806,66.5,28.7346153846154,0.07575607299804688,3.7243902683258057,-27.499999999999986,-0.16439667344093323,0.0008582964655943215,312,-0.1659700721502304,1.3785494565963745,0.0010001200716942549,21.715734746061976
1324401,263,0.0018521100282669067,2.9860987663269043,0.5653390274029736,22.108176751825123,73.10000000000001,36.692307692307715,0.07613277435302734,3.805885076522827,-12.499999999999986,-0.16291184723377228,0.0009743957780301571,312,-0.16105973720550537,1.375029444694519,0.0008389467839151621,25.543848378846864
1329487,264,-0.006952613592147827,2.899064779281616,0.6434081249860633,25.449889561611553,81.7,36.26538461538463,0.07419657707214355,3.677321195602417,-52.99999999999999,-0.16292166709899902,0.0008306201198138297,312,-0.16987428069114685,1.3696081638336182,0.0009313573245890439,27.69501582547794
1334678,265,0.0014254748821258545,3.0190556049346924,0.6255827488436311,23.106450660587782,61.499999999999986,25.99615384615386,0.07623696327209473,3.8304731845855713,-42.499999999999986,-0.16415423154830933,0.0009496851707808673,312,-0.16272875666618347,1.3666465282440186,0.0010101732332259417,24.098027082279312
1339833,266,-0.000830039381980896,2.9974138736724854,0.6037544297907764,19.332910453726235,65.00000000000003,38.59259259259261,0.07582283020019531,3.766475200653076,-2.4999999999999822,-0.16379882395267487,0.000976275943685323,324,-0.16462886333465576,1.370709776878357,0.000942239654250443,28.04454430256748
1344840,267,-0.0052865296602249146,2.9370954036712646,0.5732229742916581,27.22222731084496,70.50000000000001,37.47307692307694,0.07608532905578613,3.6220922470092773,-56.999999999999986,-0.16468465328216553,0.000929726695176214,312,-0.16997118294239044,1.3740342855453491,0.0008312023710459471,27.400085160599396
1349856,268,0.001761600375175476,2.9179859161376953,0.6433610818159728,20.519578253852494,69.60000000000002,35.419230769230786,0.07479000091552734,3.6788573265075684,-2.999999999999993,-0.16446976363658905,0.0008527145837433636,312,-0.16270816326141357,1.3655016422271729,0.0008904393180273473,25.657192578569955
1355001,269,0.002223283052444458,3.0416653156280518,0.5654814403570844,22.615660974240285,72.00000000000001,35.82692307692309,0.07718849182128906,3.8389079570770264,-16.99999999999999,-0.16305623948574066,0.0009227527771145105,312,-0.1608329564332962,1.3625227212905884,0.0008135642856359482,25.968859388786992
1360149,270,-0.005763351917266846,3.0549819469451904,0.6555981645715594,18.756387472163105,73.49999999999999,44.084615384615404,0.07729864120483398,3.724818706512451,-0.49999999999997335,-0.16645018756389618,0.0007940980140119791,312,-0.17221353948116302,1.3801993131637573,0.001041089533828199,33.21443175176759
1365341,271,0.00015437602996826172,3.0505709648132324,0.5262010689611472,27.205499193922762,82.1,30.9346153846154,0.07711577415466309,3.802372932434082,-29.99999999999997,-0.16380752623081207,0.0011077634990215302,312,-0.1636531502008438,1.3632819652557373,0.0008835638291202486,24.57417004034024
1370494,272,0.0003754943609237671,3.044037342071533,0.6078458293989046,23.198513010905668,83.10000000000004,41.27692307692309,0.07743978500366211,3.740806818008423,-10.999999999999993,-0.16352519392967224,0.0008613839745521545,312,-0.16314969956874847,1.3671355247497559,0.0009043212048709393,33.69422155873969
